cell,candidate,branch_half,matrix_id,up_minus_down,up_minus_noop,noop_minus_down,random_minus_noop,regime
c02_ALL,02,ALL,28,-0.010416666666666666,-0.010416666666666666,0.0,-0.010416666666666666,POS_A_M4_S5
c02_ALL,02,ALL,29,0.041666666666666664,-0.010416666666666671,0.052083333333333336,-0.03125,POS_A_M4_S5
c02_ALL,02,ALL,30,0.020833333333333336,-0.020833333333333336,0.04166666666666667,0.010416666666666661,POS_A_M4_S5
c02_ALL,02,ALL,31,0.3333333333333333,0.04166666666666666,0.2916666666666667,-0.03125000000000003,POS_A_M4_S5
c02_ALL,02,ALL,32,0.010416666666666666,-0.020833333333333336,0.03125,0.010416666666666668,POS_A_M4_S5
c02_ALL,02,ALL,33,0.0,0.010416666666666666,-0.010416666666666666,0.020833333333333332,POS_A_M4_S5
c02_ALL,02,ALL,34,-0.020833333333333332,-0.020833333333333336,0.0,0.010416666666666664,POS_A_M4_S5
c02_ALL,02,ALL,35,0.23958333333333331,-0.020833333333333343,0.2604166666666667,-0.11458333333333334,POS_A_M4_S5
c02_ALL,02,ALL,36,-0.03125000000000001,-0.05208333333333333,0.020833333333333322,-0.031249999999999993,POS_A_M4_S5
c02_ALL,02,ALL,37,-0.02083333333333333,0.020833333333333332,-0.041666666666666664,0.01041666666666667,POS_A_M4_S5
c02_ALL,02,ALL,38,0.0,0.0,0.0,0.0,POS_A_M4_S5
c02_ALL,02,ALL,39,0.03125,-0.010416666666666664,0.041666666666666664,0.010416666666666668,POS_A_M4_S5
c03_ALL,03,ALL,0,0.0,-0.010416666666666666,0.010416666666666666,-0.010416666666666666,POS_A_M4_S5
c03_ALL,03,ALL,1,-0.0625,-0.0625,0.0,-6.938893903907228e-18,POS_A_M4_S5
c03_ALL,03,ALL,2,0.020833333333333336,0.03125,-0.010416666666666666,0.0,POS_A_M4_S5
c03_ALL,03,ALL,3,0.020833333333333332,-0.04166666666666667,0.0625,0.0,POS_A_M4_S5
c03_ALL,03,ALL,4,0.14583333333333331,0.041666666666666685,0.10416666666666664,0.010416666666666685,POS_A_M4_S5
c03_ALL,03,ALL,5,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_ALL,03,ALL,6,0.041666666666666664,0.03125,0.010416666666666666,0.0,POS_A_M4_S5
c03_ALL,03,ALL,7,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_ALL,03,ALL,8,0.020833333333333332,0.020833333333333332,0.0,-0.010416666666666666,POS_A_M4_S5
c03_ALL,03,ALL,9,-0.03125,-0.03125,3.469446951953614e-18,-0.010416666666666668,POS_A_M4_S5
c03_ALL,03,ALL,10,0.08333333333333334,0.11458333333333334,-0.03125,0.05208333333333334,POS_A_M4_S5
c03_ALL,03,ALL,11,0.04166666666666667,0.052083333333333336,-0.01041666666666667,0.052083333333333336,POS_A_M4_S5
c03_ALL,03,ALL,12,0.10416666666666667,0.09375,0.010416666666666671,0.010416666666666671,POS_A_M4_S5
c03_ALL,03,ALL,13,0.10416666666666667,1.3877787807814457e-17,0.10416666666666666,0.0625,POS_A_M4_S5
c03_ALL,03,ALL,14,0.0,-0.010416666666666666,0.010416666666666666,0.020833333333333332,POS_A_M4_S5
c03_ALL,03,ALL,15,0.020833333333333332,-0.020833333333333332,0.041666666666666664,0.0,POS_A_M4_S5
c03_ALL,03,ALL,16,-0.020833333333333336,-0.04166666666666666,0.02083333333333333,0.0,POS_A_M4_S5
c03_ALL,03,ALL,17,0.020833333333333336,-0.010416666666666664,0.03125,-0.05208333333333333,POS_A_M4_S5
c03_ALL,03,ALL,18,-0.05208333333333333,-0.031249999999999993,-0.02083333333333333,-0.010416666666666657,POS_A_M4_S5
c03_ALL,03,ALL,19,0.0,0.010416666666666666,-0.010416666666666666,0.020833333333333336,POS_A_M4_S5
c03_ALL,03,ALL,20,0.13541666666666669,0.04166666666666667,0.09375,-1.3877787807814457e-17,POS_A_M4_S5
c03_ALL,03,ALL,21,0.08333333333333333,0.06249999999999999,0.020833333333333336,0.010416666666666664,POS_A_M4_S5
c03_ALL,03,ALL,22,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_ALL,03,ALL,23,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_ALL,03,ALL,24,0.09374999999999999,-0.010416666666666671,0.10416666666666666,-0.125,POS_A_M4_S5
c03_ALL,03,ALL,25,0.041666666666666664,-0.07291666666666669,0.11458333333333334,-0.052083333333333336,POS_A_M4_S5
c03_ALL,03,ALL,26,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_ALL,03,ALL,27,0.010416666666666668,-0.010416666666666668,0.020833333333333336,0.010416666666666664,POS_A_M4_S5
c03_ALL,03,ALL,28,0.052083333333333336,0.041666666666666664,0.01041666666666667,0.02083333333333333,POS_A_M4_S5
c03_ALL,03,ALL,29,-0.010416666666666666,-0.020833333333333336,0.010416666666666671,0.041666666666666664,POS_A_M4_S5
c03_ALL,03,ALL,30,0.03125,0.010416666666666668,0.020833333333333332,-0.010416666666666666,POS_A_M4_S5
c03_ALL,03,ALL,31,0.031249999999999986,0.052083333333333336,-0.020833333333333343,0.052083333333333336,POS_A_M4_S5
c03_ALL,03,ALL,32,0.0625,0.125,-0.06249999999999999,0.0625,POS_A_M4_S5
c03_ALL,03,ALL,33,-0.020833333333333336,-0.010416666666666666,-0.01041666666666667,0.05208333333333334,POS_A_M4_S5
c03_ALL,03,ALL,34,6.938893903907228e-18,0.05208333333333334,-0.05208333333333333,0.08333333333333334,POS_A_M4_S5
c03_ALL,03,ALL,35,0.125,-0.03125000000000003,0.15625000000000003,-0.14583333333333334,POS_A_M4_S5
c03_ALL,03,ALL,36,-0.031249999999999997,-0.05208333333333333,0.020833333333333336,-5.204170427930421e-18,POS_A_M4_S5
c03_ALL,03,ALL,37,0.052083333333333336,6.938893903907228e-18,0.052083333333333336,0.010416666666666671,POS_A_M4_S5
c03_ALL,03,ALL,38,0.0,0.0,0.0,0.010416666666666666,POS_A_M4_S5
c03_ALL,03,ALL,39,-0.052083333333333336,0.0,-0.052083333333333336,0.020833333333333336,POS_A_M4_S5
