pair_id,environment,condition,checkpoint,observer,p_a_given_a,p_a_given_b,p_b_given_a,p_b_given_b,direction_a,direction_b,crossover,correct,resolved,survival
fresh-3-8e0dee5b86cc06bc,launch3,midpoint,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,midpoint,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,midpoint,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,midpoint,64,primary,0.234375,0.234375,0.375,0.375,0.0,0.0,0.0,0.3046875,0.609375,1.0
fresh-3-8e0dee5b86cc06bc,launch3,midpoint,64,terminal,0.203125,0.203125,0.421875,0.421875,0.0,0.0,0.0,0.3125,0.625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,midpoint,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,midpoint,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,opposite_history,16,primary,0.0,0.03125,0.0,0.0,-0.03125,0.0,-0.03125,0.0,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,opposite_history,16,terminal,0.0,0.21875,0.0,0.0,-0.21875,0.0,-0.21875,0.0,0.109375,1.0
fresh-3-8e0dee5b86cc06bc,launch3,opposite_history,32,primary,0.0,0.03125,0.0,0.0,-0.03125,0.0,-0.03125,0.0,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,opposite_history,32,terminal,0.0,0.21875,0.0,0.0,-0.21875,0.0,-0.21875,0.0,0.109375,1.0
fresh-3-8e0dee5b86cc06bc,launch3,opposite_history,64,primary,0.078125,0.875,0.546875,0.046875,-0.796875,-0.5,-0.796875,0.0625,0.7734375,1.0
fresh-3-8e0dee5b86cc06bc,launch3,opposite_history,64,terminal,0.046875,0.765625,0.59375,0.046875,-0.71875,-0.546875,-0.71875,0.046875,0.7265625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,opposite_history,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,opposite_history,8,terminal,0.0,0.203125,0.0,0.0,-0.203125,0.0,-0.203125,0.0,0.1015625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,read_disabled,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,read_disabled,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,read_disabled,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,read_disabled,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,read_disabled,64,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,read_disabled,64,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,read_disabled,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,read_disabled,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,shuffle,16,primary,0.0,0.0625,0.0,0.0,-0.0625,0.0,-0.0625,0.0,0.03125,1.0
fresh-3-8e0dee5b86cc06bc,launch3,shuffle,16,terminal,0.0,0.09375,0.0,0.0,-0.09375,0.0,-0.09375,0.0,0.046875,1.0
fresh-3-8e0dee5b86cc06bc,launch3,shuffle,32,primary,0.0,0.078125,0.0,0.0,-0.078125,0.0,-0.078125,0.0,0.0390625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,shuffle,32,terminal,0.0,0.140625,0.0,0.0,-0.140625,0.0,-0.140625,0.0,0.0703125,1.0
fresh-3-8e0dee5b86cc06bc,launch3,shuffle,64,primary,0.3125,0.609375,0.4375,0.15625,-0.296875,-0.28125,-0.296875,0.234375,0.7578125,1.0
fresh-3-8e0dee5b86cc06bc,launch3,shuffle,64,terminal,0.234375,0.53125,0.453125,0.15625,-0.296875,-0.296875,-0.296875,0.1953125,0.6875,1.0
fresh-3-8e0dee5b86cc06bc,launch3,shuffle,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,shuffle,8,terminal,0.0,0.046875,0.0,0.0,-0.046875,0.0,-0.046875,0.0,0.0234375,1.0
fresh-3-8e0dee5b86cc06bc,launch3,unrelated_pair,16,primary,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,unrelated_pair,16,terminal,0.0,0.0,0.0,0.046875,0.0,0.046875,0.0,0.0234375,0.0234375,1.0
fresh-3-8e0dee5b86cc06bc,launch3,unrelated_pair,32,primary,0.0,0.0,0.0,0.09375,0.0,0.09375,0.0,0.046875,0.046875,1.0
fresh-3-8e0dee5b86cc06bc,launch3,unrelated_pair,32,terminal,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0625,0.0625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,unrelated_pair,64,primary,0.46875,0.03125,0.25,0.84375,0.4375,0.59375,0.4375,0.65625,0.796875,1.0
fresh-3-8e0dee5b86cc06bc,launch3,unrelated_pair,64,terminal,0.375,0.03125,0.28125,0.859375,0.34375,0.578125,0.34375,0.6171875,0.7734375,1.0
fresh-3-8e0dee5b86cc06bc,launch3,unrelated_pair,8,primary,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,unrelated_pair,8,terminal,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,launch3,zero,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,zero,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,zero,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,zero,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,zero,64,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,zero,64,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,zero,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,launch3,zero,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,carrier_sign_corruption,16,primary,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native,carrier_sign_corruption,16,terminal,0.265625,0.0,0.0,0.0,0.265625,0.0,0.0,0.1328125,0.1328125,1.0
fresh-3-8e0dee5b86cc06bc,native,carrier_sign_corruption,32,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,carrier_sign_corruption,32,terminal,0.234375,0.0,0.0,0.0,0.234375,0.0,0.0,0.1171875,0.1171875,1.0
fresh-3-8e0dee5b86cc06bc,native,carrier_sign_corruption,64,primary,0.953125,0.1875,0.0,0.578125,0.765625,0.578125,0.578125,0.765625,0.859375,1.0
fresh-3-8e0dee5b86cc06bc,native,carrier_sign_corruption,64,terminal,0.875,0.171875,0.015625,0.640625,0.703125,0.625,0.625,0.7578125,0.8515625,1.0
fresh-3-8e0dee5b86cc06bc,native,carrier_sign_corruption,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,carrier_sign_corruption,8,terminal,0.265625,0.0,0.0,0.0,0.265625,0.0,0.0,0.1328125,0.1328125,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.00,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.00,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.00,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.00,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.00,64,primary,0.34375,0.34375,0.40625,0.40625,0.0,0.0,0.0,0.375,0.75,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.00,64,terminal,0.296875,0.296875,0.40625,0.40625,0.0,0.0,0.0,0.3515625,0.703125,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.00,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.00,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.25,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.25,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.25,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.25,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.25,64,primary,0.34375,0.296875,0.34375,0.375,0.046875,0.03125,0.03125,0.359375,0.6796875,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.25,64,terminal,0.34375,0.1875,0.421875,0.421875,0.15625,0.0,0.0,0.3828125,0.6875,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.25,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.25,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.50,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.50,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.50,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.50,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.50,64,primary,0.625,0.21875,0.140625,0.484375,0.40625,0.34375,0.34375,0.5546875,0.734375,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.50,64,terminal,0.546875,0.15625,0.140625,0.515625,0.390625,0.375,0.375,0.53125,0.6796875,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.50,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.50,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.75,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.75,16,terminal,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.75,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.75,32,terminal,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.75,64,primary,0.671875,0.140625,0.09375,0.65625,0.53125,0.5625,0.53125,0.6640625,0.78125,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.75,64,terminal,0.625,0.09375,0.109375,0.6875,0.53125,0.578125,0.53125,0.65625,0.7578125,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.75,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_0.75,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_1.00,16,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_1.00,16,terminal,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.1875,0.1875,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_1.00,32,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_1.00,32,terminal,0.296875,0.0,0.0,0.0,0.296875,0.0,0.0,0.1484375,0.1484375,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_1.00,64,primary,0.8125,0.140625,0.0625,0.671875,0.671875,0.609375,0.609375,0.7421875,0.84375,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_1.00,64,terminal,0.75,0.109375,0.0625,0.6875,0.640625,0.625,0.625,0.71875,0.8046875,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_1.00,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,dose_1.00,8,terminal,0.203125,0.0,0.0,0.0,0.203125,0.0,0.0,0.1015625,0.1015625,1.0
fresh-3-8e0dee5b86cc06bc,native,intact,16,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,intact,16,terminal,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.1875,0.1875,1.0
fresh-3-8e0dee5b86cc06bc,native,intact,32,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,intact,32,terminal,0.296875,0.0,0.0,0.0,0.296875,0.0,0.0,0.1484375,0.1484375,1.0
fresh-3-8e0dee5b86cc06bc,native,intact,64,primary,0.8125,0.140625,0.0625,0.671875,0.671875,0.609375,0.609375,0.7421875,0.84375,1.0
fresh-3-8e0dee5b86cc06bc,native,intact,64,terminal,0.75,0.109375,0.0625,0.6875,0.640625,0.625,0.625,0.71875,0.8046875,1.0
fresh-3-8e0dee5b86cc06bc,native,intact,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,intact,8,terminal,0.203125,0.0,0.0,0.0,0.203125,0.0,0.0,0.1015625,0.1015625,1.0
fresh-3-8e0dee5b86cc06bc,native,matched_random,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,matched_random,16,terminal,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native,matched_random,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,matched_random,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,matched_random,64,primary,0.328125,0.234375,0.296875,0.421875,0.09375,0.125,0.09375,0.375,0.640625,1.0
fresh-3-8e0dee5b86cc06bc,native,matched_random,64,terminal,0.25,0.171875,0.359375,0.5,0.078125,0.140625,0.078125,0.375,0.640625,1.0
fresh-3-8e0dee5b86cc06bc,native,matched_random,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,matched_random,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,midpoint,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,midpoint,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,midpoint,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,midpoint,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,midpoint,64,primary,0.34375,0.34375,0.40625,0.40625,0.0,0.0,0.0,0.375,0.75,1.0
fresh-3-8e0dee5b86cc06bc,native,midpoint,64,terminal,0.296875,0.296875,0.40625,0.40625,0.0,0.0,0.0,0.3515625,0.703125,1.0
fresh-3-8e0dee5b86cc06bc,native,midpoint,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,midpoint,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,opposite_history,16,primary,0.0,0.03125,0.0,0.0,-0.03125,0.0,-0.03125,0.0,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,opposite_history,16,terminal,0.0,0.375,0.0,0.0,-0.375,0.0,-0.375,0.0,0.1875,1.0
fresh-3-8e0dee5b86cc06bc,native,opposite_history,32,primary,0.0,0.03125,0.0,0.0,-0.03125,0.0,-0.03125,0.0,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,opposite_history,32,terminal,0.0,0.296875,0.0,0.0,-0.296875,0.0,-0.296875,0.0,0.1484375,1.0
fresh-3-8e0dee5b86cc06bc,native,opposite_history,64,primary,0.140625,0.8125,0.671875,0.0625,-0.671875,-0.609375,-0.671875,0.1015625,0.84375,1.0
fresh-3-8e0dee5b86cc06bc,native,opposite_history,64,terminal,0.109375,0.75,0.6875,0.0625,-0.640625,-0.625,-0.640625,0.0859375,0.8046875,1.0
fresh-3-8e0dee5b86cc06bc,native,opposite_history,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,opposite_history,8,terminal,0.0,0.203125,0.0,0.0,-0.203125,0.0,-0.203125,0.0,0.1015625,1.0
fresh-3-8e0dee5b86cc06bc,native,process_noise,16,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,process_noise,16,terminal,0.234375,0.0,0.0,0.0,0.234375,0.0,0.0,0.1171875,0.1171875,1.0
fresh-3-8e0dee5b86cc06bc,native,process_noise,32,primary,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native,process_noise,32,terminal,0.203125,0.0,0.0,0.0,0.203125,0.0,0.0,0.1015625,0.1015625,1.0
fresh-3-8e0dee5b86cc06bc,native,process_noise,64,primary,0.84375,0.140625,0.0625,0.53125,0.703125,0.46875,0.46875,0.6875,0.7890625,1.0
fresh-3-8e0dee5b86cc06bc,native,process_noise,64,terminal,0.734375,0.109375,0.09375,0.59375,0.625,0.5,0.5,0.6640625,0.765625,1.0
fresh-3-8e0dee5b86cc06bc,native,process_noise,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,process_noise,8,terminal,0.15625,0.0,0.0,0.0,0.15625,0.0,0.0,0.078125,0.078125,1.0
fresh-3-8e0dee5b86cc06bc,native,read_disabled,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,read_disabled,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,read_disabled,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,read_disabled,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,read_disabled,64,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,read_disabled,64,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,read_disabled,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,read_disabled,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,shuffle,16,primary,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native,shuffle,16,terminal,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,shuffle,32,primary,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native,shuffle,32,terminal,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native,shuffle,64,primary,0.59375,0.53125,0.1875,0.21875,0.0625,0.03125,0.03125,0.40625,0.765625,1.0
fresh-3-8e0dee5b86cc06bc,native,shuffle,64,terminal,0.515625,0.484375,0.234375,0.234375,0.03125,0.0,0.0,0.375,0.734375,1.0
fresh-3-8e0dee5b86cc06bc,native,shuffle,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,shuffle,8,terminal,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native,unrelated_pair,16,primary,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,unrelated_pair,16,terminal,0.0,0.0,0.0,0.078125,0.0,0.078125,0.0,0.0390625,0.0390625,1.0
fresh-3-8e0dee5b86cc06bc,native,unrelated_pair,32,primary,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native,unrelated_pair,32,terminal,0.0,0.0,0.0,0.046875,0.0,0.046875,0.0,0.0234375,0.0234375,1.0
fresh-3-8e0dee5b86cc06bc,native,unrelated_pair,64,primary,0.515625,0.015625,0.21875,0.890625,0.5,0.671875,0.5,0.703125,0.8203125,1.0
fresh-3-8e0dee5b86cc06bc,native,unrelated_pair,64,terminal,0.453125,0.015625,0.328125,0.921875,0.4375,0.59375,0.4375,0.6875,0.859375,1.0
fresh-3-8e0dee5b86cc06bc,native,unrelated_pair,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,unrelated_pair,8,terminal,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.03125,0.03125,1.0
fresh-3-8e0dee5b86cc06bc,native,zero,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,zero,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,zero,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,zero,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,zero,64,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,zero,64,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,zero,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native,zero,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,intact,16,primary,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,intact,16,terminal,0.28125,0.0,0.0,0.0,0.28125,0.0,0.0,0.140625,0.140625,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,intact,32,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,intact,32,terminal,0.234375,0.0,0.0,0.0,0.234375,0.0,0.0,0.1171875,0.1171875,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,intact,64,primary,0.890625,0.125,0.015625,0.640625,0.765625,0.625,0.625,0.765625,0.8359375,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,intact,64,terminal,0.8125,0.078125,0.03125,0.65625,0.734375,0.625,0.625,0.734375,0.7890625,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,intact,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,intact,8,terminal,0.1875,0.0,0.0,0.0,0.1875,0.0,0.0,0.09375,0.09375,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,matched_random,16,primary,0.125,0.0,0.0,0.015625,0.125,0.015625,0.015625,0.0703125,0.0703125,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,matched_random,16,terminal,0.375,0.0,0.0,0.03125,0.375,0.03125,0.03125,0.203125,0.203125,1.0
fresh-3-8e0dee5b86cc06bc,native_reflect_x,matched_random,32,primary,0.375,0.0,0.0,0.078125,0.375,0.078125,0.078125,0.2265625,0.2265625,1.0
