substrate,rule,donor_id,donor_kind,intervention,fraction,transmitted_sites,transmitted_live,death_count,success_count,success_rate,observer_success_counts,observer_success_rates,n
eca,41,eca-41-6-118,switcher,density_random,0.75,48,21,0,6,0.375,"{""multiscale"": 0, ""primary"": 6, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.375, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,intact,1.0,64,27,0,3,0.1875,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.1875, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,ancestor,1.0,64,24,0,2,0.125,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.125, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,one_interval,0.25,16,6,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,two_interval,0.25,16,8,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,dispersed,0.25,16,5,1,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,shuffled,0.25,16,6,0,2,0.125,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.125, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,density_random,0.25,16,7,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,one_interval,0.5,32,15,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,two_interval,0.5,32,14,0,3,0.1875,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.1875, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,dispersed,0.5,32,14,0,3,0.1875,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.1875, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,shuffled,0.5,32,15,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,density_random,0.5,32,14,0,2,0.125,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.125, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,one_interval,0.75,48,21,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,two_interval,0.75,48,18,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,dispersed,0.75,48,20,0,6,0.375,"{""multiscale"": 0, ""primary"": 6, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.375, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,shuffled,0.75,48,21,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0}",16
eca,41,eca-41-6-150,switcher,density_random,0.75,48,20,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,intact,1.0,64,27,0,6,0.375,"{""multiscale"": 0, ""primary"": 6, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.375, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,ancestor,1.0,64,16,0,8,0.5,"{""multiscale"": 0, ""primary"": 8, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,one_interval,0.25,16,10,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,two_interval,0.25,16,6,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,dispersed,0.25,16,6,2,6,0.375,"{""multiscale"": 0, ""primary"": 6, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.375, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,shuffled,0.25,16,10,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,density_random,0.25,16,7,0,10,0.625,"{""multiscale"": 0, ""primary"": 10, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.625, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,one_interval,0.5,32,13,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,two_interval,0.5,32,17,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,dispersed,0.5,32,11,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,shuffled,0.5,32,13,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,density_random,0.5,32,14,0,7,0.4375,"{""multiscale"": 0, ""primary"": 7, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.4375, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,one_interval,0.75,48,20,0,6,0.375,"{""multiscale"": 0, ""primary"": 6, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.375, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,two_interval,0.75,48,22,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,dispersed,0.75,48,20,0,6,0.375,"{""multiscale"": 0, ""primary"": 6, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.375, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,shuffled,0.75,48,20,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-1-161,switcher,density_random,0.75,48,20,0,6,0.375,"{""multiscale"": 0, ""primary"": 6, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.375, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,intact,1.0,64,24,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,ancestor,1.0,64,29,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,one_interval,0.25,16,5,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,two_interval,0.25,16,7,0,7,0.4375,"{""multiscale"": 0, ""primary"": 7, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.4375, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,dispersed,0.25,16,4,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,shuffled,0.25,16,5,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,density_random,0.25,16,6,1,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,one_interval,0.5,32,11,1,2,0.125,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.125, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,two_interval,0.5,32,16,0,2,0.125,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.125, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,dispersed,0.5,32,13,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,shuffled,0.5,32,11,0,2,0.125,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.125, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,density_random,0.5,32,12,1,3,0.1875,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.1875, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,one_interval,0.75,48,19,0,4,0.25,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,two_interval,0.75,48,17,0,3,0.1875,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.1875, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,dispersed,0.75,48,21,0,3,0.1875,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.1875, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,shuffled,0.75,48,19,0,1,0.0625,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0625, ""raw4"": 0.0}",16
eca,41,eca-41-15-191,switcher,density_random,0.75,48,18,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.0}",16
eca,43,eca-43-0-0,switcher,intact,1.0,64,31,0,15,0.9375,"{""multiscale"": 16, ""primary"": 15, ""raw4"": 15}","{""multiscale"": 1.0, ""primary"": 0.9375, ""raw4"": 0.9375}",16
eca,43,eca-43-0-0,switcher,ancestor,1.0,64,62,0,12,0.75,"{""multiscale"": 14, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.875, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,43,eca-43-0-0,switcher,one_interval,0.25,16,8,0,10,0.625,"{""multiscale"": 12, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.75, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,43,eca-43-0-0,switcher,two_interval,0.25,16,7,0,13,0.8125,"{""multiscale"": 13, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.8125, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-0-0,switcher,dispersed,0.25,16,8,0,10,0.625,"{""multiscale"": 11, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.6875, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,43,eca-43-0-0,switcher,shuffled,0.25,16,8,0,15,0.9375,"{""multiscale"": 16, ""primary"": 15, ""raw4"": 15}","{""multiscale"": 1.0, ""primary"": 0.9375, ""raw4"": 0.9375}",16
eca,43,eca-43-0-0,switcher,density_random,0.25,16,8,0,14,0.875,"{""multiscale"": 13, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.8125, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-0-0,switcher,one_interval,0.5,32,16,0,12,0.75,"{""multiscale"": 13, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.8125, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,43,eca-43-0-0,switcher,two_interval,0.5,32,16,0,12,0.75,"{""multiscale"": 12, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.75, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,43,eca-43-0-0,switcher,dispersed,0.5,32,14,0,14,0.875,"{""multiscale"": 14, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.875, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-0-0,switcher,shuffled,0.5,32,16,0,13,0.8125,"{""multiscale"": 15, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.9375, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-0-0,switcher,density_random,0.5,32,16,0,13,0.8125,"{""multiscale"": 15, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.9375, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-0-0,switcher,one_interval,0.75,48,23,0,14,0.875,"{""multiscale"": 15, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.9375, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-0-0,switcher,two_interval,0.75,48,23,0,12,0.75,"{""multiscale"": 13, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.8125, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,43,eca-43-0-0,switcher,dispersed,0.75,48,22,0,15,0.9375,"{""multiscale"": 15, ""primary"": 15, ""raw4"": 15}","{""multiscale"": 0.9375, ""primary"": 0.9375, ""raw4"": 0.9375}",16
eca,43,eca-43-0-0,switcher,shuffled,0.75,48,23,0,10,0.625,"{""multiscale"": 13, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.8125, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,43,eca-43-0-0,switcher,density_random,0.75,48,23,0,14,0.875,"{""multiscale"": 13, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.8125, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-1-1,switcher,intact,1.0,64,33,0,8,0.5,"{""multiscale"": 8, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.5, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,43,eca-43-1-1,switcher,ancestor,1.0,64,45,0,6,0.375,"{""multiscale"": 1, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.0625, ""primary"": 0.375, ""raw4"": 0.375}",16
eca,43,eca-43-1-1,switcher,one_interval,0.25,16,8,0,5,0.3125,"{""multiscale"": 0, ""primary"": 5, ""raw4"": 5}","{""multiscale"": 0.0, ""primary"": 0.3125, ""raw4"": 0.3125}",16
eca,43,eca-43-1-1,switcher,two_interval,0.25,16,8,0,8,0.5,"{""multiscale"": 4, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.25, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,43,eca-43-1-1,switcher,dispersed,0.25,16,10,0,10,0.625,"{""multiscale"": 5, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.3125, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,43,eca-43-1-1,switcher,shuffled,0.25,16,8,0,10,0.625,"{""multiscale"": 2, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.125, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,43,eca-43-1-1,switcher,density_random,0.25,16,8,0,13,0.8125,"{""multiscale"": 6, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.375, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-1-1,switcher,one_interval,0.5,32,17,0,9,0.5625,"{""multiscale"": 6, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.375, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,43,eca-43-1-1,switcher,two_interval,0.5,32,16,0,9,0.5625,"{""multiscale"": 5, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.3125, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,43,eca-43-1-1,switcher,dispersed,0.5,32,17,0,9,0.5625,"{""multiscale"": 6, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.375, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,43,eca-43-1-1,switcher,shuffled,0.5,32,17,0,11,0.6875,"{""multiscale"": 5, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.3125, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,43,eca-43-1-1,switcher,density_random,0.5,32,16,0,9,0.5625,"{""multiscale"": 3, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.1875, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,43,eca-43-1-1,switcher,one_interval,0.75,48,25,0,8,0.5,"{""multiscale"": 3, ""primary"": 8, ""raw4"": 8}","{""multiscale"": 0.1875, ""primary"": 0.5, ""raw4"": 0.5}",16
eca,43,eca-43-1-1,switcher,two_interval,0.75,48,25,0,6,0.375,"{""multiscale"": 4, ""primary"": 6, ""raw4"": 6}","{""multiscale"": 0.25, ""primary"": 0.375, ""raw4"": 0.375}",16
eca,43,eca-43-1-1,switcher,dispersed,0.75,48,25,0,11,0.6875,"{""multiscale"": 3, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.1875, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,43,eca-43-1-1,switcher,shuffled,0.75,48,25,0,9,0.5625,"{""multiscale"": 5, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.3125, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,43,eca-43-1-1,switcher,density_random,0.75,48,25,0,7,0.4375,"{""multiscale"": 4, ""primary"": 7, ""raw4"": 7}","{""multiscale"": 0.25, ""primary"": 0.4375, ""raw4"": 0.4375}",16
eca,43,eca-43-2-2,switcher,intact,1.0,64,32,0,14,0.875,"{""multiscale"": 14, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.875, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-2-2,switcher,ancestor,1.0,64,55,0,14,0.875,"{""multiscale"": 14, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.875, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-2-2,switcher,one_interval,0.25,16,8,0,13,0.8125,"{""multiscale"": 14, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.875, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-2-2,switcher,two_interval,0.25,16,8,0,14,0.875,"{""multiscale"": 15, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.9375, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-2-2,switcher,dispersed,0.25,16,8,0,14,0.875,"{""multiscale"": 14, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.875, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-2-2,switcher,shuffled,0.25,16,8,0,15,0.9375,"{""multiscale"": 16, ""primary"": 15, ""raw4"": 15}","{""multiscale"": 1.0, ""primary"": 0.9375, ""raw4"": 0.9375}",16
eca,43,eca-43-2-2,switcher,density_random,0.25,16,8,0,12,0.75,"{""multiscale"": 13, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.8125, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,43,eca-43-2-2,switcher,one_interval,0.5,32,16,0,13,0.8125,"{""multiscale"": 13, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.8125, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-2-2,switcher,two_interval,0.5,32,15,0,13,0.8125,"{""multiscale"": 12, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.75, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-2-2,switcher,dispersed,0.5,32,15,0,12,0.75,"{""multiscale"": 11, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.6875, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,43,eca-43-2-2,switcher,shuffled,0.5,32,16,0,14,0.875,"{""multiscale"": 13, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.8125, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-2-2,switcher,density_random,0.5,32,16,0,14,0.875,"{""multiscale"": 14, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.875, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-2-2,switcher,one_interval,0.75,48,24,0,16,1.0,"{""multiscale"": 16, ""primary"": 16, ""raw4"": 16}","{""multiscale"": 1.0, ""primary"": 1.0, ""raw4"": 1.0}",16
eca,43,eca-43-2-2,switcher,two_interval,0.75,48,25,0,15,0.9375,"{""multiscale"": 15, ""primary"": 15, ""raw4"": 15}","{""multiscale"": 0.9375, ""primary"": 0.9375, ""raw4"": 0.9375}",16
eca,43,eca-43-2-2,switcher,dispersed,0.75,48,20,0,16,1.0,"{""multiscale"": 14, ""primary"": 16, ""raw4"": 16}","{""multiscale"": 0.875, ""primary"": 1.0, ""raw4"": 1.0}",16
eca,43,eca-43-2-2,switcher,shuffled,0.75,48,24,0,13,0.8125,"{""multiscale"": 14, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.875, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-2-2,switcher,density_random,0.75,48,24,0,14,0.875,"{""multiscale"": 15, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.9375, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-5-5,switcher,intact,1.0,64,30,0,16,1.0,"{""multiscale"": 16, ""primary"": 16, ""raw4"": 16}","{""multiscale"": 1.0, ""primary"": 1.0, ""raw4"": 1.0}",16
eca,43,eca-43-5-5,switcher,ancestor,1.0,64,38,0,13,0.8125,"{""multiscale"": 12, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.75, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-5-5,switcher,one_interval,0.25,16,9,0,14,0.875,"{""multiscale"": 14, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.875, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-5-5,switcher,two_interval,0.25,16,8,0,11,0.6875,"{""multiscale"": 13, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.8125, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,43,eca-43-5-5,switcher,dispersed,0.25,16,9,0,15,0.9375,"{""multiscale"": 13, ""primary"": 15, ""raw4"": 15}","{""multiscale"": 0.8125, ""primary"": 0.9375, ""raw4"": 0.9375}",16
eca,43,eca-43-5-5,switcher,shuffled,0.25,16,9,0,14,0.875,"{""multiscale"": 14, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.875, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-5-5,switcher,density_random,0.25,16,8,0,9,0.5625,"{""multiscale"": 9, ""primary"": 9, ""raw4"": 9}","{""multiscale"": 0.5625, ""primary"": 0.5625, ""raw4"": 0.5625}",16
eca,43,eca-43-5-5,switcher,one_interval,0.5,32,15,0,13,0.8125,"{""multiscale"": 15, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.9375, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-5-5,switcher,two_interval,0.5,32,14,0,13,0.8125,"{""multiscale"": 14, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.875, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-5-5,switcher,dispersed,0.5,32,14,0,12,0.75,"{""multiscale"": 13, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.8125, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,43,eca-43-5-5,switcher,shuffled,0.5,32,15,0,14,0.875,"{""multiscale"": 14, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.875, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-5-5,switcher,density_random,0.5,32,15,0,11,0.6875,"{""multiscale"": 12, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.75, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,43,eca-43-5-5,switcher,one_interval,0.75,48,23,0,11,0.6875,"{""multiscale"": 12, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.75, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,43,eca-43-5-5,switcher,two_interval,0.75,48,22,0,11,0.6875,"{""multiscale"": 14, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.875, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,43,eca-43-5-5,switcher,dispersed,0.75,48,24,0,11,0.6875,"{""multiscale"": 11, ""primary"": 11, ""raw4"": 11}","{""multiscale"": 0.6875, ""primary"": 0.6875, ""raw4"": 0.6875}",16
eca,43,eca-43-5-5,switcher,shuffled,0.75,48,23,0,14,0.875,"{""multiscale"": 14, ""primary"": 14, ""raw4"": 14}","{""multiscale"": 0.875, ""primary"": 0.875, ""raw4"": 0.875}",16
eca,43,eca-43-5-5,switcher,density_random,0.75,48,22,0,13,0.8125,"{""multiscale"": 14, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.875, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-6-6,switcher,intact,1.0,64,34,0,13,0.8125,"{""multiscale"": 8, ""primary"": 13, ""raw4"": 13}","{""multiscale"": 0.5, ""primary"": 0.8125, ""raw4"": 0.8125}",16
eca,43,eca-43-6-6,switcher,ancestor,1.0,64,23,0,12,0.75,"{""multiscale"": 6, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.375, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,43,eca-43-6-6,switcher,one_interval,0.25,16,8,0,12,0.75,"{""multiscale"": 4, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.25, ""primary"": 0.75, ""raw4"": 0.75}",16
eca,43,eca-43-6-6,switcher,two_interval,0.25,16,10,0,10,0.625,"{""multiscale"": 5, ""primary"": 10, ""raw4"": 10}","{""multiscale"": 0.3125, ""primary"": 0.625, ""raw4"": 0.625}",16
eca,43,eca-43-6-6,switcher,dispersed,0.25,16,8,0,12,0.75,"{""multiscale"": 5, ""primary"": 12, ""raw4"": 12}","{""multiscale"": 0.3125, ""primary"": 0.75, ""raw4"": 0.75}",16
