definition_index,definition_key,inheritance_threshold_strict,horizon_fissions,renewal_run_length,registered_baseline,candidate,states,branches,events,event_positive_matrices,prevalence,prevalence_ci95_lower,prevalence_ci95_upper,transition_region_states,branch_half_reliability,branch_half_reliability_ci95_lower,branch_half_reliability_ci95_upper,centered_branch_half_reliability,centered_branch_half_reliability_ci95_lower,centered_branch_half_reliability_ci95_upper,log_loss_baseline_A,log_loss_added_A,log_loss_gain_A,log_loss_gain_A_ci95_lower,log_loss_gain_A_ci95_upper,q_brier_gain_A,centered_spearman_baseline_A,centered_spearman_added_A,centered_spearman_gain_A,log_loss_baseline_B,log_loss_added_B,log_loss_gain_B,log_loss_gain_B_ci95_lower,log_loss_gain_B_ci95_upper,q_brier_gain_B,centered_spearman_baseline_B,centered_spearman_added_B,centered_spearman_gain_B
12,h0.88_f08_r2,0.88,8,2,False,03,1000,64000,15458,185,0.24153125,0.21917695312500002,0.26663749999999997,654,0.9080777198102468,0.8907568706276936,0.9208632837621148,0.7103272059042484,0.6636707113071866,0.7562740979859469,0.556988203292864,0.5303719624991386,0.026616240793725376,0.018636483640036387,0.03601636117918533,0.006368977405858976,0.3403000508160518,0.6058243991423623,0.2655243483263105,0.5561326296593045,0.5279845310217566,0.02814809863754797,0.020132559002609046,0.03578935089301561,0.006813831263827695,0.33980531456090757,0.6048165193368417,0.2650112047759341
13,h0.88_f08_r3,0.88,8,3,False,03,1000,64000,12299,184,0.192171875,0.17404960937500003,0.21305585937500002,582,0.883765734611959,0.8633398234961885,0.8994323616952169,0.7024661488454076,0.647050376605274,0.7526322346060237,0.5718688360197998,0.5440915331480133,0.02777730287178648,0.018170939975918385,0.03905663753461966,0.005591921525185228,0.3512273001112929,0.6153290273309684,0.2641017272196755,0.570782215850528,0.5427335655085436,0.02804865034198445,0.018324082048414243,0.03933853359431175,0.005613456024078284,0.367876904692052,0.6218849453060169,0.2540080406139649
14,h0.88_f08_r4,0.88,8,4,False,03,1000,64000,8926,183,0.13946875,0.12535156249999999,0.15271015625,495,0.8530256927137734,0.8326241491330895,0.8691665424475622,0.7196667569428761,0.6688181808890886,0.762587088610579,0.5888339849247944,0.5621349161523419,0.02669906877245254,0.013357092728379746,0.03939115486662582,0.003999442614096377,0.3609659260096257,0.6298269492018547,0.268861023192229,0.5895005943504776,0.5626477888636046,0.026852805486873077,0.014105077964105945,0.04093554499844197,0.003929761936692103,0.36206448109862144,0.6123933270871503,0.2503288459885289
15,h0.88_f10_r2,0.88,10,2,False,03,1000,64000,19204,186,0.3000625,0.271245703125,0.32683203125,721,0.918970351142252,0.9002182652592441,0.9322837058707311,0.6643459795398811,0.6116740174325493,0.712719308156352,0.5536385373350466,0.5283845936346606,0.025253943700386028,0.017596451610450693,0.033554476410380465,0.0071789830284375335,0.34058334766079196,0.5982647385908116,0.2576813909300197,0.5529002568208345,0.5284954053235936,0.02440485149724092,0.017059774326357607,0.03246468650719163,0.006775634092394567,0.3168670687563845,0.5686151480176057,0.2517480792612212
16,h0.88_f10_r3,0.88,10,3,False,03,1000,64000,16447,186,0.256984375,0.22917109375,0.281651171875,696,0.9043823607108059,0.8886222011859416,0.918072000480887,0.6685284219440449,0.6213553082870612,0.7142792430676165,0.5650859758281108,0.5376562871101861,0.027429688717924727,0.019928362755908036,0.03498554577146478,0.006895185498774138,0.3345596926065074,0.5955482948289161,0.2609886022224087,0.5638751118083227,0.5366233593896095,0.02725175241871325,0.019532195844814103,0.03523475681854451,0.006735000014720757,0.3474444308450329,0.5971772008189271,0.2497327699738942
17,h0.88_f10_r4,0.88,10,4,False,03,1000,64000,13301,185,0.207828125,0.18956289062500004,0.22534218749999999,638,0.886035154373076,0.8663942399915328,0.900602221497077,0.6892574569382046,0.6380573965572712,0.7339159097965151,0.5803311711628001,0.5526163533101984,0.02771481785260166,0.01855514878989431,0.038284975081456854,0.0058854081366073036,0.32738683808108776,0.5967658086542131,0.2693789705731254,0.5788862059524659,0.5498149765774615,0.029071229375004393,0.018796052788347718,0.039968688185190476,0.006151376311846216,0.34706004122012146,0.6073973501049464,0.260337308884825
18,h0.88_f12_r2,0.88,12,2,False,03,1000,64000,22449,187,0.350765625,0.31838359374999997,0.38219804687500003,758,0.928370067654037,0.9095988874931369,0.9420577772978621,0.6101295285442706,0.557173332484216,0.6634665538857561,0.5541642534690535,0.5327535907677801,0.021410662701273453,0.014175282753753918,0.028906179606261587,0.006865125482821952,0.33385515108022773,0.5699315526282496,0.23607640154802184,0.5524339633623105,0.5313113662523978,0.02112259710991271,0.014700513296750276,0.02760407017732711,0.0065992941878140025,0.30730658876413086,0.5386267108943609,0.23132012213023
19,h0.88_f12_r3,0.88,12,3,False,03,1000,64000,19976,186,0.312125,0.28682773437500003,0.34170703124999996,750,0.9155238007108919,0.899149030128885,0.930674727687645,0.6174310656770141,0.5617131863227038,0.670963805582666,0.5618871958461333,0.5375022811340683,0.024384914712065053,0.01740967681750587,0.031533918187661755,0.007097634593625852,0.34172072199028103,0.5878528941824525,0.24613217219217143,0.5612681067614256,0.5366974940579651,0.024570612703460504,0.017481465121605276,0.03201633196014749,0.0069179942134631155,0.32393873306713883,0.5661654810694493,0.24222674800231048
20,h0.88_f12_r4,0.88,12,4,False,03,1000,64000,17136,186,0.26775,0.243551171875,0.29122617187499994,711,0.8993980532231048,0.8798853638009355,0.9152411876788753,0.64527828772867,0.5946216191559625,0.6930458646131183,0.5749106437750893,0.5473718002053395,0.027538843569749782,0.019652490382798288,0.035895274774620574,0.007240448700794336,0.3321851821309695,0.5928352986956962,0.2606501165647267,0.5731469776403638,0.5463817666475691,0.02676521099279472,0.018370740766197064,0.0375872039409659,0.0066449270936766724,0.3349330589235665,0.5820257219144092,0.24709266299084265
21,h0.88_f16_r2,0.88,16,2,False,03,1000,64000,27786,190,0.43415625,0.39641562499999994,0.46970546875,768,0.9347623516684852,0.9171821865107428,0.9478751271737724,0.5609902702863921,0.4966221746013144,0.610464945345631,0.5645927113073678,0.5467786956459038,0.01781401566146401,0.009338597989954647,0.02501867275356796,0.007461905712982924,0.28513060367453374,0.5181796208635059,0.23304901718897214,0.5634505087132305,0.5463047802519857,0.017145728461244847,0.007939946547368687,0.025311222814839163,0.006844800456839665,0.27222346527211744,0.49233019449573795,0.2201067292236205
22,h0.88_f16_r3,0.88,16,3,False,03,1000,64000,25966,189,0.40571875,0.3715703125,0.439852734375,790,0.927861790768176,0.9087172664192517,0.9400912313139165,0.5659516229443164,0.5039308568541792,0.6172144301748962,0.566512779035656,0.5473041933535154,0.019208585682140566,0.01235140662868286,0.025653686996278628,0.007214539953603154,0.29970353874947786,0.5245955166721447,0.2248919779226668,0.5671109830629948,0.5475011590746165,0.019609823988378294,0.011759815288363302,0.027911759575317246,0.007174392880938702,0.2732356249721249,0.5033192891583634,0.23008366418623855
23,h0.88_f16_r4,0.88,16,4,False,03,1000,64000,23702,187,0.37034375,0.338605859375,0.40268164062499995,791,0.9155716660105786,0.8950175385327394,0.9309154463845657,0.5644155340515777,0.5109660303463217,0.6143486215244578,0.573258035201676,0.550724019840617,0.022534015361058923,0.015367481219384449,0.029637000369787198,0.007500139340163706,0.2977482774328059,0.5300009405825311,0.2322526631497252,0.5743719233560453,0.5523566908267172,0.02201523252932802,0.014857258334453175,0.03008800020722076,0.007246600475304284,0.2820536728535851,0.5195779030622154,0.23752423020863028
24,h0.90_f08_r2,0.9,8,2,False,03,1000,64000,21712,188,0.33925,0.30988671875,0.3686164062500001,758,0.9273936665228437,0.9114756074692414,0.937369103071488,0.7659495862664748,0.7273460051142879,0.7971618466855365,0.5699121040644058,0.5355488543100764,0.03436324975432947,0.026523237408662803,0.041578242142190615,0.01106374977656895,0.3487126162232227,0.6197856182271624,0.2710730020039397,0.5702957066806384,0.532047523678552,0.03824818300208643,0.03164017763334162,0.04549906688964591,0.012252808000523453,0.36062854129295685,0.6461896838881616,0.2855611425952047
25,h0.90_f08_r3,0.9,8,3,False,03,1000,64000,16546,188,0.25853125,0.23887109374999999,0.2793984375,704,0.9053913724022684,0.8879126574450337,0.9187209611067972,0.7706558365943733,0.7264489830145963,0.8093148066247114,0.5886958476558177,0.5534044117860175,0.035291435869800214,0.02718674607432641,0.04416600460761937,0.009691234185474726,0.36624710145592104,0.6304464005227136,0.26419929906679257,0.5883158705308003,0.5506475110284402,0.03766835950236003,0.02833168726501897,0.047364070280855104,0.01026818103704983,0.3898604762298206,0.6597319409043015,0.2698714646744809
26,h0.90_f08_r4,0.9,8,4,False,03,1000,64000,11646,185,0.18196875,0.167474609375,0.19594999999999996,610,0.8714486201914967,0.8505520278263325,0.8881172241128954,0.7476060472771454,0.7046994376476703,0.7835877449216373,0.6036672313895048,0.5710592975138481,0.03260793387565675,0.02118525494860523,0.04603303002957554,0.007072763622212874,0.3744774103911782,0.643556040126316,0.26907862973513774,0.6044558793532158,0.5711466341122315,0.03330924524098422,0.021475924007739466,0.04589519667540608,0.007135912257717814,0.3744079308470485,0.6545239782718214,0.2801160474247729
27,h0.90_f10_r2,0.9,10,2,False,03,1000,64000,26697,188,0.417140625,0.38567812500000004,0.45152109374999994,797,0.9332178994173141,0.918800856717717,0.9435578869545895,0.7274454106753191,0.6847823033727864,0.7642057957233103,0.5737653217012564,0.5415628047481951,0.03220251695306131,0.02502893407831192,0.039421240322330915,0.012021728516803224,0.34288857221644176,0.6165039324303082,0.27361536021386645,0.5731760425058574,0.5400811291891754,0.03309491331668202,0.025941036746708827,0.03966356959313728,0.0122368367769063,0.33870648760648675,0.6194506613577387,0.280744173751252
28,h0.90_f10_r3,0.9,10,3,False,03,1000,64000,22116,188,0.3455625,0.319783203125,0.37160156250000004,789,0.9153511977583157,0.8999777033182493,0.9272167686555617,0.7459400106612148,0.7025014989926794,0.7802541148500163,0.5907270051641881,0.5552886744477412,0.035438330716446864,0.02828021652616205,0.0431657418701227,0.011567533213391643,0.336234527519896,0.6158496112793813,0.2796150837594853,0.5904775641570682,0.5530317076537724,0.037445856503295794,0.029516259105960625,0.046128687775536,0.012165760556997238,0.3505604296609304,0.629897838090413,0.2793374084294826
29,h0.90_f10_r4,0.9,10,4,False,03,1000,64000,17269,188,0.269828125,0.249275390625,0.287115234375,747,0.890351306704707,0.8695037469897725,0.9064965533352382,0.7351873665554451,0.692422958911327,0.7731046870066023,0.6061899246812238,0.5712043177911534,0.03498560689007035,0.0253700664454117,0.04529028625717953,0.00978726184813744,0.33384802123550505,0.6144016276205799,0.28055360638507487,0.6060386471851982,0.5674447239006102,0.038593923284587994,0.02968389133770615,0.04798834657616577,0.010798580381208983,0.3562299958387096,0.6363088236342201,0.2800788277955105
30,h0.90_f12_r2,0.9,12,2,False,03,1000,64000,30657,189,0.479015625,0.444278515625,0.5189031249999999,777,0.9389981030397658,0.9246661812768264,0.9489818031744307,0.6859194263011853,0.636839287715173,0.7309347195341926,0.58187445277759,0.556836388668091,0.025038064109498936,0.015842571948484478,0.03395224498075228,0.010945742928278428,0.3418537945262276,0.5894852880724619,0.24763149354623432,0.5804798127089701,0.5523167539862657,0.028163058722704415,0.018846060973126598,0.036294518664874695,0.011839193698261714,0.3129908427056467,0.5793065153478895,0.26631567264224276
31,h0.90_f12_r3,0.9,12,3,True,03,1000,64000,26671,188,0.416734375,0.385308984375,0.445491796875,813,0.918985899193449,0.9010174399288129,0.9341810172476617,0.6960068862226544,0.6418456474852411,0.7377828277069667,0.5936321899111014,0.562762943097779,0.030869246813322482,0.023778040404175874,0.03796928381708586,0.011718679517687083,0.33005571120866833,0.5975836959284943,0.2675279847198259,0.5935053720057228,0.5602306846834856,0.03327468732223726,0.024950820506534088,0.04117840317177998,0.012182324777065889,0.34392874439071097,0.6137609896073695,0.2698322452166585
32,h0.90_f12_r4,0.9,12,4,False,03,1000,64000,22170,188,0.34640625,0.320722265625,0.3707078125,804,0.8958944667183594,0.8734885293962718,0.9137924759109329,0.6982217641143222,0.6512289987108639,0.7382818047284875,0.6083259099175968,0.5744483170999174,0.033877592817679436,0.02570683722706742,0.042836374144139065,0.011152264804713898,0.33409795228572914,0.6064815189487818,0.27238356666305263,0.6076278157352105,0.5710357861011197,0.036592029634090806,0.028167547155145915,0.04588742781671825,0.011925891813474539,0.35153325760006965,0.626602282211214,0.2750690246111443
33,h0.90_f16_r2,0.9,16,2,False,03,1000,64000,36620,191,0.5721875,0.530718359375,0.615205078125,699,0.9350094740664724,0.9163667917759017,0.9493875550617493,0.5829534310576323,0.5191076366829793,0.6374105283595434,0.6069695198587783,0.5885979970484342,0.018371522810344154,0.00588837116194193,0.02942173350488334,0.010791344356886667,0.2968619325587802,0.5338934626740874,0.23703153011530725,0.6056042881274136,0.587159254664002,0.018445033463411642,0.004803783551931182,0.029922748520708364,0.010649734594788116,0.2831910565139403,0.5137869153328481,0.23059585881890787
34,h0.90_f16_r3,0.9,16,3,False,03,1000,64000,33863,190,0.529109375,0.49090820312500005,0.5672437499999999,803,0.9220120786043251,0.9021945993765628,0.9364715449241107,0.6107401050101311,0.5491696864661517,0.6623468491851291,0.6125768194861734,0.5894009216157156,0.023175897870457818,0.012477118704569773,0.033831764724724406,0.011314782869214814,0.3066971266729115,0.5498110301660258,0.24311390349311435,0.6129212986345929,0.5894453389203078,0.023475959714285066,0.010346430629698292,0.03336827891743837,0.011501383245274721,0.2989094987846462,0.5459249639794684,0.24701546519482226
35,h0.90_f16_r4,0.9,16,4,False,03,1000,64000,30274,189,0.47303125,0.43776015625000003,0.505393359375,838,0.8963312367472318,0.8661665687975173,0.9172720864432926,0.5916373135342832,0.5350422881127999,0.641770686872658,0.6243519731398974,0.5972705138640492,0.027081459275848263,0.016278041338019307,0.03717847441242943,0.011479224279369482,0.29621139916908795,0.5488721306214204,0.2526607314523324,0.6239610254906355,0.5945515959638282,0.02940942952680725,0.01942909930085502,0.040045166729894145,0.012345360043287373,0.29910412579684065,0.5638957399896543,0.2647916141928136
36,h0.92_f08_r2,0.92,8,2,False,03,1000,64000,26871,190,0.419859375,0.39335703125,0.44921328125,825,0.9135309039549644,0.8916712177089826,0.928198915512511,0.7667355683491833,0.718923518865408,0.8055069483957707,0.6224023649569044,0.5811427476356869,0.04125961732121752,0.03296809521523857,0.04995993738033013,0.014807314731762472,0.36054149200466246,0.6442881524874069,0.28374666048274444,0.6228446391679943,0.5767980487434656,0.04604659042452863,0.038468067960280135,0.054780101106401295,0.01648100240372342,0.3491860193382362,0.6641645971571213,0.3149785778188851
37,h0.92_f08_r3,0.92,8,3,False,03,1000,64000,19376,189,0.30275,0.27908125,0.3237953125,796,0.8890775341207497,0.8632228787489848,0.9086839692383573,0.7366755703936558,0.6939095273308458,0.7783497399896403,0.6338056781022997,0.5935065116972356,0.040299166405064146,0.03140672679141198,0.0512332103446469,0.012246193936379324,0.3689311499844648,0.646028662686699,0.2770975127022342,0.6354594992460347,0.5922811164881794,0.04317838275785535,0.03386069338565094,0.05315823000441728,0.01301395182594204,0.356485034801938,0.6606056630987412,0.30412062829680325
38,h0.92_f08_r4,0.92,8,4,False,03,1000,64000,12997,189,0.203078125,0.18843164062500004,0.21605234375,689,0.8505910465661234,0.822158280832417,0.8747285939993271,0.6942989749920112,0.6445431540232885,0.7365164979367164,0.6370719091762143,0.6017918968867965,0.035280012289417795,0.02315747542209749,0.04804135097469845,0.00816632010538626,0.370882482813043,0.6279410542495389,0.25705857143649596,0.6389690738452878,0.6026903107395486,0.03627876310573919,0.024432225909994925,0.04901740125976066,0.008472193931855082,0.36083313498263286,0.6378999060041359,0.27706677102150307
39,h0.92_f10_r2,0.92,10,2,False,03,1000,64000,32748,193,0.5116875,0.4788359374999999,0.54483359375,829,0.907643206552419,0.8831519493750926,0.9266775510328056,0.7214486047324505,0.6768852754015356,0.7628037273402916,0.6380443844016327,0.6018053121982441,0.03623907220338862,0.026446260708917264,0.04662691926912594,0.015113774776962158,0.3398440044468739,0.618055380467547,0.27821137602067314,0.6377425357195873,0.5976628212618189,0.04007971445776837,0.030340496187774384,0.050349536540707576,0.01645718776227066,0.3308304653823398,0.635931018905673,0.30510055352333326
40,h0.92_f10_r3,0.92,10,3,False,03,1000,64000,25817,191,0.403390625,0.37847187499999996,0.42711640625,841,0.8921505130393946,0.8654121583834958,0.913785795082847,0.70821267831053,0.6619610820852975,0.7490296980118407,0.6503412637330902,0.612050244737808,0.0382910189952822,0.030385942770344693,0.048289554047718404,0.013690293064469838,0.33118783841754973,0.6126096877550103,0.2814218493374606,0.65196067663624,0.607397621105128,0.04456305553111206,0.03492619471146888,0.054397094289431465,0.015754515845711557,0.32074004053013644,0.6357843894996597,0.3150443489695232
41,h0.92_f10_r4,0.92,10,4,False,03,1000,64000,19270,190,0.30109375,0.27944609374999996,0.32062656249999993,811,0.8656691097388042,0.8342968132794537,0.890429131879318,0.6878661947777543,0.6293777018673598,0.7320264298947238,0.6553000955466323,0.6185803549083487,0.03671974063828354,0.026863297980601268,0.04896127341725564,0.010960148010401183,0.344082632482942,0.6158987342126314,0.2718161017296894,0.6553553679458997,0.613818615745749,0.04153675220015063,0.031182756338190308,0.052234652129710055,0.012466249039660982,0.32896423111346335,0.622914104174359,0.29394987306089565
42,h0.92_f12_r2,0.92,12,2,False,03,1000,64000,37166,193,0.58071875,0.542716015625,0.6178238281249999,777,0.906759905365232,0.8823817823371074,0.9247797075248281,0.674557162695865,0.6187804618502823,0.720478973348864,0.6531201637379017,0.6261937341083295,0.026926429629572257,0.015449266487291956,0.03996515709205197,0.013949084493142257,0.33473960091575544,0.5920259110421786,0.25728631012642317,0.6532938515953758,0.620503072493108,0.0327907791022678,0.020297061895541986,0.04538405626443542,0.015492576502530005,0.3043747374764537,0.5946434760973464,0.29026873862089264
43,h0.92_f12_r3,0.92,12,3,False,03,1000,64000,31065,193,0.485390625,0.45084375,0.511641015625,850,0.8874742236349343,0.8588958874354731,0.9094194426619647,0.6825361645225462,0.6352864968251445,0.7262011347394746,0.6652593060670168,0.6308489016020316,0.03441040446498522,0.023571041919622594,0.04557802085865721,0.014403818890915902,0.32577228157367333,0.6084302112514891,0.2826579296778158,0.6667483548847298,0.6283221336965366,0.03842622118819328,0.027638279368953116,0.0495291359118814,0.015464786499812463,0.3122228895913503,0.6067373934907937,0.2945145038994434
44,h0.92_f12_r4,0.92,12,4,False,03,1000,64000,24757,193,0.386828125,0.358480859375,0.41273125,845,0.8647679475581973,0.8309036829851146,0.8933643695430927,0.6555792923041017,0.6060222619950455,0.7035324622561877,0.6730774175475652,0.6378640891894102,0.03521332835815505,0.024541626711791113,0.04519981936969921,0.012516058971658826,0.32952704586656417,0.6011630526340038,0.27163600676743965,0.6723580598845104,0.6316842707093877,0.040673789175122654,0.03093810294222956,0.05231873661890702,0.014176465788530511,0.32004283328342115,0.6073328246615742,0.2872899913781531
45,h0.92_f16_r2,0.92,16,2,False,03,1000,64000,43343,194,0.677234375,0.638334375,0.717855859375,580,0.881437374094873,0.848182191889709,0.9096023036512249,0.5833927163857598,0.5242540796831925,0.6412013166187388,0.68692621250158,0.6722818598108776,0.014644352690702411,-0.00330467975060138,0.031185701373054816,0.012259010643022386,0.2776061942505666,0.5129233501170587,0.2353171558664921,0.6872470128724315,0.6688982557802094,0.018348757092222057,0.0003778932822840227,0.03643090144714946,0.012989008622456694,0.2761529798686097,0.5179915940009209,0.24183861413231117
46,h0.92_f16_r3,0.92,16,3,False,03,1000,64000,38987,194,0.609171875,0.576753125,0.6463800781250001,792,0.8694455249180505,0.8347426618499669,0.8984011357832412,0.6044026052507281,0.5421391568542623,0.6559521782187859,0.696703011599183,0.6749913434063055,0.02171166819287751,0.0064613426865375466,0.03655455985949331,0.013140153421862172,0.2950095334852462,0.5388374463384579,0.24382791285321165,0.6987677642710115,0.6725959090893758,0.026171855181635673,0.012240852280540084,0.0414847408656506,0.014172734614755086,0.2772371417646273,0.5530078816972478,0.27577073993262047
47,h0.92_f16_r4,0.92,16,4,False,03,1000,64000,33629,193,0.525453125,0.49318320312499997,0.55655390625,861,0.8660359756330236,0.8290915062378651,0.8951953059502163,0.5992222752149449,0.5409713257716814,0.6505491708154766,0.7052103511951001,0.6789826682326185,0.02622768296248157,0.014368623989378822,0.039593326487844326,0.012866843087182056,0.3083720832993582,0.5579596284095187,0.2495875451101605,0.7090235395569668,0.6768250580230125,0.032198481533954326,0.02031233563650871,0.04719712647491474,0.014559997239425422,0.26497534377426096,0.5574563585640973,0.2924810147898363
48,h0.95_f08_r2,0.95,8,2,False,03,1000,64000,27700,195,0.4328125,0.407159375,0.45817070312499997,881,0.8738196751180887,0.84309334918578,0.8953557683613842,0.6178314240983951,0.5576037485119265,0.6743479379572414,0.7602486313870704,0.7321019001792279,0.0281467312078425,0.015512433849623414,0.041758592105149844,0.011382013128330842,0.2566673379402643,0.4821718831480875,0.2255045452078232,0.7595888798768128,0.7315752102766407,0.028013669600172042,0.014992886758226376,0.04322246235479656,0.01148621761401905,0.27963582921669466,0.4903213980687345,0.21068556885203982
49,h0.95_f08_r3,0.95,8,3,False,03,1000,64000,17741,195,0.277203125,0.25622304687499997,0.293665234375,808,0.8575480019428005,0.8301075775735622,0.8818500118362887,0.6102623427818696,0.550221979800897,0.6638022560852244,0.7306919218522101,0.7072052360541575,0.023486685798052576,0.011389038813423907,0.03668485889581751,0.006483033203224797,0.2586802036435278,0.4624800068216154,0.2037998031780876,0.7293645742356646,0.7063238836456501,0.023040690590014457,0.01027021720481204,0.037093858914428776,0.006398141853971723,0.3315002376456885,0.4912906417541634,0.15979040410847495
50,h0.95_f08_r4,0.95,8,4,False,03,1000,64000,10765,194,0.168203125,0.154688671875,0.18210781250000002,636,0.8012297095340666,0.7646975762936041,0.8298231962633218,0.5600850387754244,0.5002580551883099,0.6142962588510419,0.7011260672352981,0.6807550218650015,0.02037104537029666,0.0072684402361412465,0.034398234791112585,0.0027404202210999096,0.24646759722831893,0.43233757633148395,0.18586997910316502,0.7004998959830891,0.682976294958529,0.017523601024560187,0.0034620056189372445,0.032845400628556676,0.002134628623126994,0.31775619664364474,0.449891716089103,0.13213551944545826
51,h0.95_f10_r2,0.95,10,2,False,03,1000,64000,33952,195,0.5305,0.5016164062499999,0.5606546875,884,0.8735598066521578,0.8428224763668272,0.9007393704082892,0.571035741063756,0.5084910641959285,0.637405143753781,0.7958748783378156,0.7773308207598841,0.018544057577931428,0.0015784167688304375,0.034473759677924994,0.011226135440489227,0.25470143421600133,0.45567504829571415,0.20097361407971281,0.7942490266711162,0.7736403269654218,0.020608699705694344,0.0037610777996617273,0.037844017480705816,0.011766331378118708,0.2604550805206971,0.4741588822476061,0.213703801726909
52,h0.95_f10_r3,0.95,10,3,False,03,1000,64000,23780,195,0.3715625,0.34455625,0.39836679687500004,865,0.871858451166901,0.840005333694452,0.8936527212492028,0.5415403800154477,0.47699746385593467,0.6057691002912827,0.7736948719128441,0.7548585935556925,0.018836278357151626,0.003374666111785851,0.03212360026401369,0.007866869320415137,0.24990649573758983,0.4428759310379148,0.19296943530032495,0.771883998920955,0.7518766755034706,0.020007323417484457,0.00440775254795431,0.033379525005051404,0.008288312548428073,0.27125081936223394,0.45595798021294115,0.1847071608507072
53,h0.95_f10_r4,0.95,10,4,False,03,1000,64000,15980,194,0.2496875,0.22839843750000005,0.26997109375,767,0.8411184323662582,0.7994522030937274,0.8680376188771787,0.5328898020546241,0.46809862751458337,0.5897127852977281,0.7417446046743187,0.7241572331358741,0.017587371538444585,0.0029856518806938652,0.03266303996181467,0.004393552531296904,0.24899944589744033,0.42569580991913114,0.1766963640216908,0.7422070387325348,0.7250578974462835,0.017149141286251335,0.0026787597327614875,0.03160728012700622,0.004618596862462465,0.2642566026830836,0.4194469195565169,0.15519031687343332
54,h0.95_f12_r2,0.95,12,2,False,03,1000,64000,38796,196,0.6061875,0.572078125,0.640244921875,848,0.8763268672784381,0.8393281706849448,0.9033940311128023,0.519809998654569,0.45182184721104923,0.5873102919099145,0.8256969612178771,0.8171584323545235,0.0085385288633536,-0.010132468159362872,0.026881041189214246,0.01061192331520354,0.23091089242018695,0.4184121308133416,0.18750123839315466,0.8238742221107886,0.8128878075936316,0.010986414517157095,-0.007815663862633448,0.02965185501092689,0.011054190522673715,0.2429370403386313,0.4347719695356451,0.1918349291970138
55,h0.95_f12_r3,0.95,12,3,False,03,1000,64000,28782,195,0.44971875,0.42172773437500005,0.47746210937500005,884,0.8880817832180927,0.8612106948223646,0.9101885748338484,0.526716145112745,0.4575721373984866,0.591164877564338,0.8098292686388041,0.7970658604897616,0.012763408149042532,-0.0019626560172400303,0.030075004328615346,0.008596614753543175,0.23755160614741813,0.4296528793375751,0.192101273190157,0.8078284328412493,0.792630322268139,0.015198110573110268,-0.0011022101101793413,0.0312506335400257,0.009065202080538085,0.25244771381374387,0.44277972797642995,0.19033201416268608
56,h0.95_f12_r4,0.95,12,4,False,03,1000,64000,20620,194,0.3221875,0.298498828125,0.34485429687499997,815,0.8600616880086546,0.8285778366688618,0.8897483180201458,0.47834285623535777,0.40910494695877986,0.5428577778191385,0.7819413730019829,0.7701323382685126,0.01180903473347028,-0.002879933834205403,0.026042328563052514,0.005173037873090869,0.2216248471483741,0.3931660180528088,0.17154117090443471,0.7798480581450078,0.7659860784944967,0.013861979650511058,-0.0015478135103115353,0.0280148123543492,0.0058755839382735875,0.2368974604309133,0.40696555342560065,0.17006809299468734
57,h0.95_f16_r2,0.95,16,2,False,03,1000,64000,45387,197,0.709171875,0.67172109375,0.74686484375,625,0.8602706870027507,0.8199985722564918,0.8921408693124709,0.3966509800821105,0.3085049836606617,0.4778539587193978,0.8638489560243892,0.8712185219100143,-0.007369565885625096,-0.029610859941616285,0.014645644621330233,0.00905058562738198,0.20562075317154543,0.3661833754627431,0.16056262229119767,0.8614334714264419,0.8677881146266102,-0.0063546432001683195,-0.030624819225616197,0.015142277722674858,0.008996993644729279,0.21035286162185887,0.35696964011405524,0.14661677849219637
58,h0.95_f16_r3,0.95,16,3,False,03,1000,64000,36818,197,0.57528125,0.540277734375,0.61048046875,849,0.8900077518080087,0.8606286431299809,0.9133270483879721,0.40889741977179284,0.32678396541654736,0.4803079729405737,0.8658204053556726,0.8678767803524553,-0.002056374996782684,-0.025249193622985583,0.01789596844600031,0.007964575683304193,0.20270022717048924,0.3748832190581022,0.17218299188761294,0.8650051650941407,0.8651070574243251,-0.00010189233018442767,-0.024562067599022457,0.021913754215956007,0.00846595198084163,0.22080823604153005,0.4003448156142465,0.17953657957271646
59,h0.95_f16_r4,0.95,16,4,False,03,1000,64000,28416,196,0.444,0.416466015625,0.47392734374999995,859,0.882277400839854,0.8470488320660813,0.9093762336391275,0.4002981676665524,0.3181775528824145,0.46747240035796467,0.8452738981340012,0.84420514391934,0.0010687542146612383,-0.019036517007678572,0.018195864184741496,0.005971588693506905,0.17174739578357925,0.3374801825585733,0.16573278677499406,0.843110252381502,0.8403261426253099,0.0027841097561920325,-0.018165517797377025,0.020701147838169714,0.006440737975139166,0.2278899231232633,0.38259977281257423,0.15470984968931092
