definition_index,definition_key,inheritance_threshold_strict,horizon_fissions,renewal_run_length,registered_baseline,candidate,half,left_arm,right_arm,contrast,estimate,ci95_lower,ci95_upper,matrices,states,expected_positive_direction
39,h0.92_f10_r2,0.92,10,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.13809375,0.1241734375,0.15286249999999998,200,1000,True
39,h0.92_f10_r2,0.92,10,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0514375,0.044134375,0.0605453125,200,1000,True
39,h0.92_f10_r2,0.92,10,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.08665625,0.07485390625,0.09933359374999999,200,1000,True
39,h0.92_f10_r2,0.92,10,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.004875,-0.0023140624999999993,0.011958593749999998,200,1000,False
39,h0.92_f10_r2,0.92,10,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.13409375,0.11971875000000001,0.1492328125,200,1000,True
39,h0.92_f10_r2,0.92,10,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.051125,0.04393046875,0.059274999999999994,200,1000,True
39,h0.92_f10_r2,0.92,10,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.08296875,0.07043046875,0.09518750000000001,200,1000,True
39,h0.92_f10_r2,0.92,10,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00846875,0.0019375000000000002,0.015833593749999996,200,1000,False
40,h0.92_f10_r3,0.92,10,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1388125,0.12460390625,0.15300703125,200,1000,True
40,h0.92_f10_r3,0.92,10,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.05015625,0.04141953125,0.05919453125,200,1000,True
40,h0.92_f10_r3,0.92,10,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.08865625,0.076625,0.10071874999999998,200,1000,True
40,h0.92_f10_r3,0.92,10,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00134375,-0.00669453125,0.008458593749999998,200,1000,False
40,h0.92_f10_r3,0.92,10,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.14109375,0.12688984375,0.15484375,200,1000,True
40,h0.92_f10_r3,0.92,10,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.05440625,0.04701640625,0.06207031249999998,200,1000,True
40,h0.92_f10_r3,0.92,10,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0866875,0.0744703125,0.09894453125000001,200,1000,True
40,h0.92_f10_r3,0.92,10,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00653125,0.0001250000000000006,0.01356953125,200,1000,False
41,h0.92_f10_r4,0.92,10,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1249375,0.11032890625,0.13969453125,200,1000,True
41,h0.92_f10_r4,0.92,10,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.047125,0.0397046875,0.054802343749999996,200,1000,True
41,h0.92_f10_r4,0.92,10,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0778125,0.06674921874999999,0.08950703125,200,1000,True
41,h0.92_f10_r4,0.92,10,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.003875,-0.0023195312499999995,0.01033437499999999,200,1000,False
41,h0.92_f10_r4,0.92,10,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1263125,0.11111406249999999,0.1432609375,200,1000,True
41,h0.92_f10_r4,0.92,10,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0486875,0.04091640625,0.05721328124999998,200,1000,True
41,h0.92_f10_r4,0.92,10,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.077625,0.06625,0.08864999999999999,200,1000,True
41,h0.92_f10_r4,0.92,10,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.007125,0.0011179687499999996,0.013490624999999985,200,1000,False
42,h0.92_f12_r2,0.92,12,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.11475,0.10063515625,0.12950703125,200,1000,True
42,h0.92_f12_r2,0.92,12,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04446875,0.03690234375,0.05261484375,200,1000,True
42,h0.92_f12_r2,0.92,12,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.07028125,0.058375,0.08369140625,200,1000,True
42,h0.92_f12_r2,0.92,12,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00615625,-0.00058359375,0.01350078124999999,200,1000,False
42,h0.92_f12_r2,0.92,12,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1099375,0.0944890625,0.1247328125,200,1000,True
42,h0.92_f12_r2,0.92,12,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04215625,0.03513515625,0.049232812499999994,200,1000,True
42,h0.92_f12_r2,0.92,12,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.06778125,0.05673125,0.0788265625,200,1000,True
42,h0.92_f12_r2,0.92,12,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.008875,0.002093750000000001,0.015667187499999995,200,1000,False
43,h0.92_f12_r3,0.92,12,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.12484375,0.11068359374999999,0.14005390624999997,200,1000,True
43,h0.92_f12_r3,0.92,12,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0460625,0.03827734375,0.05423984375,200,1000,True
43,h0.92_f12_r3,0.92,12,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.07878125,0.06669375000000001,0.089778125,200,1000,True
43,h0.92_f12_r3,0.92,12,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.003375,-0.004593749999999999,0.011090624999999996,200,1000,False
43,h0.92_f12_r3,0.92,12,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1214375,0.10806249999999999,0.13493124999999997,200,1000,True
43,h0.92_f12_r3,0.92,12,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04746875,0.0396625,0.05508359374999999,200,1000,True
43,h0.92_f12_r3,0.92,12,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.07396875,0.06178125,0.08556484374999998,200,1000,True
43,h0.92_f12_r3,0.92,12,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0086875,0.00205546875,0.015625,200,1000,False
44,h0.92_f12_r4,0.92,12,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.119125,0.106159375,0.13337265624999997,200,1000,True
44,h0.92_f12_r4,0.92,12,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04215625,0.03396171875,0.050726562499999996,200,1000,True
44,h0.92_f12_r4,0.92,12,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.07696875,0.0653296875,0.08856953124999999,200,1000,True
44,h0.92_f12_r4,0.92,12,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.002,-0.005038281249999999,0.009066406249999994,200,1000,False
44,h0.92_f12_r4,0.92,12,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.12240625,0.10855546875,0.13510078125,200,1000,True
44,h0.92_f12_r4,0.92,12,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04853125,0.0399890625,0.05636171875,200,1000,True
44,h0.92_f12_r4,0.92,12,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.073875,0.06385,0.08593437499999998,200,1000,True
44,h0.92_f12_r4,0.92,12,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.01021875,0.0028156250000000004,0.017729687499999997,200,1000,False
45,h0.92_f16_r2,0.92,16,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.07909375,0.06844765625,0.09046875,200,1000,True
45,h0.92_f16_r2,0.92,16,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02865625,0.021781250000000002,0.035233593749999986,200,1000,True
45,h0.92_f16_r2,0.92,16,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0504375,0.04146875,0.06013203125,200,1000,True
45,h0.92_f16_r2,0.92,16,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.0006875,-0.00503828125,0.007889062499999999,200,1000,False
45,h0.92_f16_r2,0.92,16,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.07421875,0.063784375,0.08436484374999999,200,1000,True
45,h0.92_f16_r2,0.92,16,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02878125,0.022930468750000002,0.03516328125,200,1000,True
45,h0.92_f16_r2,0.92,16,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0454375,0.0358765625,0.05500078124999999,200,1000,True
45,h0.92_f16_r2,0.92,16,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.006125,0.0007601562499999993,0.012670312499999998,200,1000,False
46,h0.92_f16_r3,0.92,16,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0934375,0.08265546875,0.10472499999999996,200,1000,True
46,h0.92_f16_r3,0.92,16,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03578125,0.028794531249999998,0.04297578125,200,1000,True
46,h0.92_f16_r3,0.92,16,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05765625,0.046846875,0.06947265625,200,1000,True
46,h0.92_f16_r3,0.92,16,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00275,-0.0046078125,0.009007031249999999,200,1000,False
46,h0.92_f16_r3,0.92,16,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0908125,0.07923593749999999,0.1010390625,200,1000,True
46,h0.92_f16_r3,0.92,16,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03628125,0.02896171875,0.043820312499999986,200,1000,True
46,h0.92_f16_r3,0.92,16,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05453125,0.0447359375,0.06311484375,200,1000,True
46,h0.92_f16_r3,0.92,16,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00928125,0.002322656249999999,0.016417187499999996,200,1000,False
47,h0.92_f16_r4,0.92,16,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.09971875,0.08655546875,0.11260078124999999,200,1000,True
47,h0.92_f16_r4,0.92,16,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03440625,0.027878125000000004,0.041621874999999996,200,1000,True
47,h0.92_f16_r4,0.92,16,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0653125,0.053767187499999994,0.07762890624999999,200,1000,True
47,h0.92_f16_r4,0.92,16,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00075,-0.006489843749999999,0.007944531250000001,200,1000,False
47,h0.92_f16_r4,0.92,16,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0954375,0.08333671875,0.10621249999999999,200,1000,True
47,h0.92_f16_r4,0.92,16,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0391875,0.032125,0.04719453125,200,1000,True
47,h0.92_f16_r4,0.92,16,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05625,0.046284375,0.06584062499999999,200,1000,True
47,h0.92_f16_r4,0.92,16,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.01096875,0.00451015625,0.018003906249999993,200,1000,False
48,h0.95_f08_r2,0.95,8,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.09865625,0.08101328125,0.11666328124999999,200,1000,True
48,h0.95_f08_r2,0.95,8,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0365,0.027079687499999998,0.045982812500000005,200,1000,True
48,h0.95_f08_r2,0.95,8,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.06215625,0.04823203125,0.07701874999999998,200,1000,True
48,h0.95_f08_r2,0.95,8,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00171875,-0.005326562500000001,0.008121874999999995,200,1000,False
48,h0.95_f08_r2,0.95,8,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.09784375,0.08021796875,0.11335859374999999,200,1000,True
48,h0.95_f08_r2,0.95,8,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04103125,0.0329265625,0.04844921874999999,200,1000,True
48,h0.95_f08_r2,0.95,8,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0568125,0.042644531250000006,0.07091406249999999,200,1000,True
48,h0.95_f08_r2,0.95,8,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00725,0.0007531249999999998,0.013778124999999995,200,1000,False
49,h0.95_f08_r3,0.95,8,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.08621875,0.07297187499999999,0.09946874999999998,200,1000,True
49,h0.95_f08_r3,0.95,8,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03209375,0.02462109375,0.03978515624999999,200,1000,True
49,h0.95_f08_r3,0.95,8,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.054125,0.041124999999999995,0.06626093749999999,200,1000,True
49,h0.95_f08_r3,0.95,8,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00146875,-0.004875000000000001,0.0078125,200,1000,False
49,h0.95_f08_r3,0.95,8,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.08559375,0.069628125,0.10160234374999998,200,1000,True
49,h0.95_f08_r3,0.95,8,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03571875,0.027804687499999998,0.04300078124999998,200,1000,True
49,h0.95_f08_r3,0.95,8,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.049875,0.03827734375,0.06088593749999999,200,1000,True
49,h0.95_f08_r3,0.95,8,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00934375,0.0036109374999999996,0.015111718749999994,200,1000,False
50,h0.95_f08_r4,0.95,8,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.06440625,0.05266640625,0.07580703124999998,200,1000,True
50,h0.95_f08_r4,0.95,8,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0234375,0.01758671875,0.03053125,200,1000,True
50,h0.95_f08_r4,0.95,8,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.04096875,0.031510156250000004,0.050413281250000004,200,1000,True
50,h0.95_f08_r4,0.95,8,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,-0.00028125,-0.0056812500000000005,0.004749999999999999,200,1000,False
50,h0.95_f08_r4,0.95,8,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0663125,0.05486796875,0.0786078125,200,1000,True
50,h0.95_f08_r4,0.95,8,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0286875,0.0212984375,0.035732812499999995,200,1000,True
50,h0.95_f08_r4,0.95,8,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.037625,0.028142187500000002,0.047364843749999996,200,1000,True
50,h0.95_f08_r4,0.95,8,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00534375,0.0002460937500000001,0.0107640625,200,1000,False
51,h0.95_f10_r2,0.95,10,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.08365625,0.06826015625,0.10016328125,200,1000,True
51,h0.95_f10_r2,0.95,10,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03159375,0.02385390625,0.039725781249999995,200,1000,True
51,h0.95_f10_r2,0.95,10,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0520625,0.0400796875,0.06393828124999999,200,1000,True
51,h0.95_f10_r2,0.95,10,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00121875,-0.005559375,0.008326562499999999,200,1000,False
51,h0.95_f10_r2,0.95,10,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0826875,0.06818046875,0.09747734374999999,200,1000,True
51,h0.95_f10_r2,0.95,10,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03234375,0.025680468749999998,0.039163281249999994,200,1000,True
51,h0.95_f10_r2,0.95,10,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05034375,0.03747890625,0.06371953124999997,200,1000,True
51,h0.95_f10_r2,0.95,10,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00596875,-0.00025703125000000015,0.01266328125,200,1000,False
52,h0.95_f10_r3,0.95,10,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.08328125,0.069065625,0.09672343749999998,200,1000,True
52,h0.95_f10_r3,0.95,10,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03325,0.025086718750000004,0.04113203124999999,200,1000,True
52,h0.95_f10_r3,0.95,10,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05003125,0.03805,0.06223671874999999,200,1000,True
52,h0.95_f10_r3,0.95,10,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.002875,-0.002928125,0.009153124999999996,200,1000,False
52,h0.95_f10_r3,0.95,10,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.08071875,0.06663828125,0.09528906249999998,200,1000,True
52,h0.95_f10_r3,0.95,10,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03278125,0.0259375,0.03936484375,200,1000,True
52,h0.95_f10_r3,0.95,10,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0479375,0.036003125,0.05970859375,200,1000,True
52,h0.95_f10_r3,0.95,10,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00621875,0.0004929687499999992,0.012160156249999993,200,1000,False
53,h0.95_f10_r4,0.95,10,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.07128125,0.0581109375,0.0845453125,200,1000,True
53,h0.95_f10_r4,0.95,10,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02878125,0.021360937500000003,0.036371875,200,1000,True
53,h0.95_f10_r4,0.95,10,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0425,0.033151562499999995,0.053514062499999994,200,1000,True
53,h0.95_f10_r4,0.95,10,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00246875,-0.003090625,0.0080625,200,1000,False
53,h0.95_f10_r4,0.95,10,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.06921875,0.056878125,0.08315625,200,1000,True
53,h0.95_f10_r4,0.95,10,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0280625,0.0214234375,0.0347015625,200,1000,True
53,h0.95_f10_r4,0.95,10,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.04115625,0.03043671875,0.05164687499999999,200,1000,True
53,h0.95_f10_r4,0.95,10,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00440625,-0.0014445312500000005,0.010864843749999997,200,1000,False
54,h0.95_f12_r2,0.95,12,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.06565625,0.052584375,0.07855312499999999,200,1000,True
54,h0.95_f12_r2,0.95,12,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.027625,0.02026015625,0.034438281249999994,200,1000,True
54,h0.95_f12_r2,0.95,12,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.03803125,0.026555468750000002,0.04899921874999997,200,1000,True
54,h0.95_f12_r2,0.95,12,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.0024375,-0.0042499999999999994,0.009357812499999998,200,1000,False
54,h0.95_f12_r2,0.95,12,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0623125,0.049378125,0.07522265624999999,200,1000,True
54,h0.95_f12_r2,0.95,12,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02734375,0.0204859375,0.03379921874999999,200,1000,True
54,h0.95_f12_r2,0.95,12,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.03496875,0.02410390625,0.046746875,200,1000,True
54,h0.95_f12_r2,0.95,12,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0065,0.0007031250000000001,0.012493749999999991,200,1000,False
55,h0.95_f12_r3,0.95,12,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0736875,0.06135703125,0.08696328124999998,200,1000,True
55,h0.95_f12_r3,0.95,12,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0311875,0.02312734375,0.038948437499999995,200,1000,True
55,h0.95_f12_r3,0.95,12,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0425,0.03154140625,0.0539625,200,1000,True
55,h0.95_f12_r3,0.95,12,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.002625,-0.005124999999999999,0.00971953124999999,200,1000,False
55,h0.95_f12_r3,0.95,12,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0685,0.055625,0.08156953125,200,1000,True
55,h0.95_f12_r3,0.95,12,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02765625,0.0209265625,0.034559375,200,1000,True
55,h0.95_f12_r3,0.95,12,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.04084375,0.029335937500000003,0.052399999999999995,200,1000,True
55,h0.95_f12_r3,0.95,12,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00265625,-0.003785156249999999,0.008760937499999993,200,1000,False
56,h0.95_f12_r4,0.95,12,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.06971875,0.05738515625,0.08094453124999999,200,1000,True
56,h0.95_f12_r4,0.95,12,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02775,0.0211140625,0.03532343749999999,200,1000,True
56,h0.95_f12_r4,0.95,12,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.04196875,0.03202421875,0.052562500000000005,200,1000,True
56,h0.95_f12_r4,0.95,12,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00225,-0.004525,0.00785078125,200,1000,False
56,h0.95_f12_r4,0.95,12,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0651875,0.05191171875,0.07851484375,200,1000,True
56,h0.95_f12_r4,0.95,12,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0256875,0.019117968750000002,0.03189609375,200,1000,True
56,h0.95_f12_r4,0.95,12,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0395,0.02908984375,0.0487015625,200,1000,True
56,h0.95_f12_r4,0.95,12,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0029375,-0.0029585937500000003,0.008542187499999994,200,1000,False
57,h0.95_f16_r2,0.95,16,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0384375,0.0295375,0.0481703125,200,1000,True
57,h0.95_f16_r2,0.95,16,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.01453125,0.008548437499999999,0.020674218749999994,200,1000,True
57,h0.95_f16_r2,0.95,16,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.02390625,0.014669531250000001,0.031996874999999994,200,1000,True
57,h0.95_f16_r2,0.95,16,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,-0.003625,-0.0086703125,0.0021289062499999945,200,1000,False
57,h0.95_f16_r2,0.95,16,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.03765625,0.0285546875,0.0455453125,200,1000,True
57,h0.95_f16_r2,0.95,16,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.01775,0.01164921875,0.02427812499999999,200,1000,True
57,h0.95_f16_r2,0.95,16,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.01990625,0.01183671875,0.027746874999999997,200,1000,True
57,h0.95_f16_r2,0.95,16,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00240625,-0.0033960937500000002,0.008045312499999997,200,1000,False
58,h0.95_f16_r3,0.95,16,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.04946875,0.03835390625,0.0597015625,200,1000,True
58,h0.95_f16_r3,0.95,16,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.01878125,0.01161328125,0.02557421874999998,200,1000,True
58,h0.95_f16_r3,0.95,16,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0306875,0.020534374999999997,0.040681249999999995,200,1000,True
58,h0.95_f16_r3,0.95,16,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,-0.00059375,-0.00716015625,0.006451562499999998,200,1000,False
58,h0.95_f16_r3,0.95,16,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.04778125,0.03821484375,0.057455468749999995,200,1000,True
58,h0.95_f16_r3,0.95,16,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0209375,0.015082812499999999,0.02739999999999999,200,1000,True
58,h0.95_f16_r3,0.95,16,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.02684375,0.019228906250000004,0.03424765624999999,200,1000,True
