endpoint,scope,candidate,branch_half,matrix_id,target_loosen_minus_tighten,neutral_minus_noop,balanced_log_minus_noop
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,98,0.225,-0.1375,-0.05
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,99,0.075,0.1,0.075
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,100,0.025,0.0,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,101,-0.1,-0.1375,-0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,102,0.15,0.0875,0.0375
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,103,0.1125,0.075,-0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,104,0.05,0.075,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,105,0.1375,0.0375,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,106,0.2625,-0.075,-0.0875
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,107,0.1125,0.0625,0.1
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,108,0.1125,0.0125,0.0375
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,109,0.1625,0.025,-0.1
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,110,0.15,0.0,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,111,0.1,0.0875,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,112,0.025,-0.075,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,113,0.2,0.0625,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,114,0.2625,0.1875,0.0875
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,115,0.2125,0.05,0.075
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,116,-0.025,-0.0625,-0.05
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,117,0.1625,0.0,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,118,0.025,0.075,-0.0375
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,119,0.1875,0.0625,-0.0875
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,120,-0.075,-0.05,-0.0375
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,121,0.075,0.1125,0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,122,0.0,0.025,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,123,0.275,0.15,0.0875
