rule,notation,strict,break_by_8,median_gen_sweeps,mean_survival,library_size,in_band,support_masks,n_futures,total_sweeps
72027,B348/S013468,0.0,0.4375,11.5,31.625,5,False,32350|32373|32470|32598|32628,512,71746
72233,B1348/S035,0.0,0.0078125,4.0,32.0,3,False,30367|30430|32207,512,65851
72361,B1348/S0357,0.0,0.005859375,4.5,32.0,1,False,22267,512,65876
73656,B12348/S34578,0.005859375,0.17578125,4.0,31.734375,2,True,31860|32340,512,84671
73658,B12348/S134578,0.015625,0.5390625,4.0,31.7265625,1,True,32340,512,84331
73660,B12348/S234578,0.17578125,0.857421875,4.5,8.884765625,6,True,7700|7764|10836|11796|11860|14868,512,146606
73927,B58/S01267,0.0,0.0,64.0,0.0,0,False,,512,32768
73935,B58/S012367,0.0,0.0,64.0,0.224609375,0,False,,512,38079
74648,B158/S3478,0.0,0.001953125,4.5,32.0,1,False,2719,512,66096
75072,B258/S68,0.0,0.0,5.0,30.75390625,0,False,,512,66147
75073,B258/S068,0.0,0.0,5.5,32.0,0,False,,512,67889
75077,B258/S0268,0.0,0.0,5.5,32.0,0,False,,512,66806
75105,B258/S0568,0.0,0.0,5.0,32.0,0,False,,512,67852
76081,B358/S0458,0.0,0.01171875,64.0,0.7890625,1,False,139,512,37553
76089,B358/S03458,0.001953125,0.240234375,21.5,22.712890625,5,False,32342|32348|32349|32350|32468,512,61418
76100,B358/S268,0.0,0.0,64.0,0.86328125,0,False,,512,36828
76209,B358/S04578,0.0,0.017578125,64.0,0.83203125,1,False,139,512,37474
76545,B1358/S08,0.0,0.00390625,4.0,32.0,1,False,959,512,65857
76680,B1358/S378,0.0,0.01171875,4.0,32.0,1,False,3007,512,65843
76688,B1358/S478,0.0,0.0,4.0,32.0,0,False,,512,65841
76696,B1358/S3478,0.0,0.0390625,4.5,32.0,4,False,21439|28319|32349|32461,512,65931
76698,B1358/S13478,0.0,0.05859375,4.5,32.0,1,False,32469,512,66013
76809,B2358/S03,0.0,0.0625,5.0,32.0,3,False,11999|16031|24223,512,66275
76813,B2358/S023,0.0,0.00390625,5.0,32.0,1,False,30363,512,66179
77009,B2358/S0467,0.0,0.072265625,5.0,32.0,3,False,4031|13307|27631,512,66226
77065,B2358/S038,0.0,0.052734375,5.0,32.0,3,False,15071|24223|27359,512,66266
77224,B2358/S3578,0.0,0.095703125,5.0,32.0,3,False,32620|32628|32756,512,66323
77240,B2358/S34578,0.0,0.220703125,5.5,32.0,3,False,32084|32340|32356,512,66678
77569,B12358/S08,0.0,0.4296875,4.0,32.0,3,False,19167|20127|20187,512,65702
77601,B12358/S058,0.0,0.357421875,4.0,32.0,3,False,23263|24223|27359,512,65708
77752,B12358/S34578,0.0,0.12109375,4.0,31.576171875,2,False,32100|32340,512,65861
77969,B458/S047,0.0,0.0,64.0,0.125,0,False,,512,33024
78663,B1458/S01268,0.0,0.09375,4.5,32.0,1,False,3007,512,65949
78736,B1458/S478,0.0,0.001953125,4.0,32.0,2,False,2751|2971,512,66010
78740,B1458/S2478,0.0,0.0078125,4.0,32.0,1,False,23455,512,65998
78791,B1458/S012678,0.0,0.0703125,4.5,32.0,1,False,3007,512,65952
78851,B2458/S01,0.0,0.072265625,4.5,32.0,3,False,2991|3003|3007,512,66340
78867,B2458/S014,0.0,0.052734375,4.5,32.0,4,False,7163|7871|11255|15039,512,66355
79130,B2458/S1348,0.0,0.005859375,5.0,32.0,1,False,32350,512,66630
79377,B12458/S04,0.0,0.001953125,4.0,32.0,1,False,11255,512,65782
79381,B12458/S024,0.0,0.029296875,4.0,32.0,1,False,30427,512,65819
79411,B12458/S0145,0.0,0.166015625,4.0,32.0,3,False,32372|32596|32597,512,65809
79538,B12458/S1457,0.0,0.271484375,4.0,32.0,2,False,30580|32624,512,65823
79539,B12458/S01457,0.0,0.2734375,4.0,32.0,2,False,32596|32624,512,65818
79622,B12458/S128,0.0,0.0234375,4.0,32.0,2,False,30427|32459,512,65764
79637,B12458/S0248,0.0,0.0078125,4.0,32.0,2,False,32347|32350,512,65818
80011,B3458/S0137,0.0,0.1875,11.0,31.5,3,False,24223|27359|32414,512,71809
80017,B3458/S047,0.0,0.0,64.0,12.208984375,1,False,7871,512,48351
80025,B3458/S0347,0.0234375,0.228515625,17.0,24.431640625,4,True,32341|32342|32348|32468,512,63969
80132,B3458/S28,0.0,0.001953125,64.0,10.57421875,3,False,2703|6815|10911,512,46482
80196,B3458/S268,0.0,0.001953125,64.0,12.154296875,1,False,7871,512,46875
80843,B13458/S013678,0.0,0.134765625,4.0,32.0,5,False,32343|32350|32596|32628|32724,512,65868
80875,B13458/S0135678,0.0,0.365234375,4.5,1.47265625,3,False,16384|24640|28736,512,42273
81921,B68/S0,0.0,0.0,64.0,0.0,0,False,,512,32768
81979,B68/S01345,0.0,0.0,64.0,0.0,0,False,,512,32768
82030,B68/S12356,0.0,0.0,64.0,0.0,0,False,,512,32768
82032,B68/S456,0.0,0.0,64.0,0.0,0,False,,512,32768
82033,B68/S0456,0.0,0.0,64.0,0.0,0,False,,512,32768
82037,B68/S02456,0.0,0.0,64.0,0.0,0,False,,512,32768
82253,B68/S02368,0.0,0.0,64.0,0.0,0,False,,512,32768
82433,B168/S0,0.0,0.048828125,4.5,31.875,2,False,2719|18591,512,65777
82503,B168/S0126,0.0,0.115234375,6.0,3.85546875,1,False,2191,512,70556
82515,B168/S0146,0.0,0.083984375,4.5,32.0,1,False,2719,512,66578
82531,B168/S0156,0.0,0.0,4.5,32.0,0,False,,512,66132
82535,B168/S01256,0.0,0.0,6.0,2.96484375,0,False,,512,67408
82543,B168/S012356,0.0,0.0,41.5,0.626953125,0,False,,512,40379
82707,B168/S0148,0.0,0.0625,4.5,32.0,1,False,2703,512,66863
82755,B168/S0168,0.0,0.0703125,4.5,32.0,1,False,2719,512,66069
82771,B168/S01468,0.0,0.0703125,4.5,32.0,1,False,2715,512,66586
83057,B268/S0456,0.0,0.0,5.0,32.0,0,False,,512,66934
83562,B1268/S1356,0.0,0.0,4.5,32.0,0,False,,512,65956
83563,B1268/S01356,0.0,0.0078125,4.5,32.0,1,False,27359,512,65966
83595,B1268/S0137,0.005859375,0.08203125,4.0,31.876953125,2,True,19135|19167,512,65625
83690,B1268/S13567,0.0,0.025390625,4.0,32.0,7,False,23263|24223|28379|29407|30363|31391|31439,512,65986
83818,B1268/S13568,0.0,0.0,4.0,32.0,0,False,,512,65963
83852,B1268/S2378,0.0,0.107421875,4.0,32.0,2,False,3007|19391,512,65881
83968,B368/S,0.0,0.0,64.0,0.25,0,False,,512,33280
83988,B368/S24,0.0,0.0,64.0,1.642578125,0,False,,512,39206
84000,B368/S5,0.0,0.0,64.0,0.25,0,False,,512,33280
84006,B368/S125,0.0,0.0,46.0,13.9453125,0,False,,512,54608
84020,B368/S245,0.0,0.00390625,64.0,6.03515625,1,False,17039,512,48406
84074,B368/S1356,0.0,0.001953125,64.0,5.0078125,1,False,171,512,50861
84076,B368/S2356,0.0,0.013671875,22.0,24.953125,3,False,5119|19391|29437,512,66068
84078,B368/S12356,0.0,0.0078125,12.5,31.0625,3,False,7871|30453|32598,512,70307
84128,B368/S57,0.0,0.0,64.0,0.251953125,0,False,,512,33342
84263,B368/S01258,0.0,0.025390625,13.0,31.5,4,False,955|2495|2975|3007,512,74244
84268,B368/S2358,0.0,0.0078125,19.0,24.5859375,2,False,3071|4031,512,65223
84278,B368/S12458,0.0,0.00390625,22.0,22.875,1,False,3839,512,62698
84279,B368/S012458,0.0,0.19921875,13.5,31.625,4,False,3071|7103|11199|27359,512,73665
84290,B368/S168,0.0,0.0,64.0,0.505859375,0,False,,512,36404
84298,B368/S1368,0.0,0.0,64.0,1.796875,0,False,,512,41822
84314,B368/S13468,0.0,0.001953125,64.0,14.013671875,1,False,11259,512,51787
84330,B368/S13568,0.0,0.0,64.0,5.1171875,0,False,,512,50711
84481,B1368/S0,0.0,0.0,4.0,32.0,0,False,,512,65841
84532,B1368/S245,0.0,0.0390625,4.5,32.0,2,False,15775|19391,512,65994
84619,B1368/S0137,0.0,0.0,4.0,32.0,0,False,,512,65932
84654,B1368/S12357,0.0,0.00390625,4.5,32.0,1,False,10175,512,66048
84660,B1368/S2457,0.0,0.05859375,4.5,32.0,4,False,4031|24414|30685|32628,512,65992
84670,B1368/S123457,0.0,0.00390625,5.5,32.0,1,False,31860,512,68046
84671,B1368/S0123457,0.0,0.001953125,5.5,32.0,1,False,30564,512,68172
84737,B1368/S08,0.0,0.001953125,4.0,32.0,1,False,3003,512,65858
84850,B1368/S14568,0.0,0.1484375,4.5,32.0,6,False,32341|32348|32372|32468|32469|32596,512,66008
85131,B2368/S0137,0.0,0.0,5.0,32.0,0,False,,512,66271
85289,B2368/S0358,0.0,0.025390625,5.0,32.0,2,False,7103|11199,512,66314
85443,B2368/S01678,0.0,0.099609375,5.0,32.0,3,False,19135|23199|27295,512,66126
85643,B12368/S0137,0.0,0.220703125,4.0,32.0,4,False,20127|21215|27295|29343,512,65754
85684,B12368/S2457,0.0,0.193359375,4.0,32.0,2,False,30580|32628,512,65884
