pair_id,feature_kind,condition,generation,balanced_accuracy,opposite_rescue_branch
renewal-v2-2-51c44b27ac72bdea,carrier,rescue_same_enter_g4,16,0.546875,False
renewal-v2-2-51c44b27ac72bdea,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-51c44b27ac72bdea,phenotype,intact,16,0.484375,False
renewal-v2-2-51c44b27ac72bdea,phenotype,no_rewrite,16,0.125,False
renewal-v2-2-51c44b27ac72bdea,phenotype,read_disabled,16,0.0,False
renewal-v2-2-51c44b27ac72bdea,phenotype,rescue_opposite_enter_g4,16,0.484375,True
renewal-v2-2-51c44b27ac72bdea,phenotype,rescue_same_enter_g4,16,0.484375,False
renewal-v2-3-a86c661333a71d61,carrier,ablate_after_g2,16,0.0,False
renewal-v2-3-a86c661333a71d61,carrier,intact,16,0.62109375,False
renewal-v2-3-a86c661333a71d61,carrier,no_rewrite,16,1.0,False
renewal-v2-3-a86c661333a71d61,carrier,read_disabled,16,0.0,False
renewal-v2-3-a86c661333a71d61,carrier,rescue_opposite_enter_g4,16,0.62109375,True
renewal-v2-3-a86c661333a71d61,carrier,rescue_same_enter_g4,16,0.62109375,False
renewal-v2-3-a86c661333a71d61,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-3-a86c661333a71d61,phenotype,intact,16,0.61328125,False
renewal-v2-3-a86c661333a71d61,phenotype,no_rewrite,16,0.49609375,False
renewal-v2-3-a86c661333a71d61,phenotype,read_disabled,16,0.0,False
renewal-v2-3-a86c661333a71d61,phenotype,rescue_opposite_enter_g4,16,0.61328125,True
renewal-v2-3-a86c661333a71d61,phenotype,rescue_same_enter_g4,16,0.61328125,False
renewal-v2-2-45a47449a68661d9,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-45a47449a68661d9,carrier,intact,16,0.6640625,False
renewal-v2-2-45a47449a68661d9,carrier,no_rewrite,16,1.0,False
renewal-v2-2-45a47449a68661d9,carrier,read_disabled,16,0.0,False
renewal-v2-2-45a47449a68661d9,carrier,rescue_opposite_enter_g4,16,0.6640625,True
renewal-v2-2-45a47449a68661d9,carrier,rescue_same_enter_g4,16,0.6640625,False
renewal-v2-2-45a47449a68661d9,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-45a47449a68661d9,phenotype,intact,16,0.63671875,False
renewal-v2-2-45a47449a68661d9,phenotype,no_rewrite,16,0.375,False
renewal-v2-2-45a47449a68661d9,phenotype,read_disabled,16,0.0,False
renewal-v2-2-45a47449a68661d9,phenotype,rescue_opposite_enter_g4,16,0.63671875,True
renewal-v2-2-45a47449a68661d9,phenotype,rescue_same_enter_g4,16,0.63671875,False
renewal-v2-2-17e22916b295708b,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-17e22916b295708b,carrier,intact,16,0.74609375,False
renewal-v2-2-17e22916b295708b,carrier,no_rewrite,16,1.0,False
renewal-v2-2-17e22916b295708b,carrier,read_disabled,16,0.0,False
renewal-v2-2-17e22916b295708b,carrier,rescue_opposite_enter_g4,16,0.74609375,True
renewal-v2-2-17e22916b295708b,carrier,rescue_same_enter_g4,16,0.74609375,False
renewal-v2-2-17e22916b295708b,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-17e22916b295708b,phenotype,intact,16,0.7265625,False
renewal-v2-2-17e22916b295708b,phenotype,no_rewrite,16,0.50390625,False
renewal-v2-2-17e22916b295708b,phenotype,read_disabled,16,0.0,False
renewal-v2-2-17e22916b295708b,phenotype,rescue_opposite_enter_g4,16,0.7265625,True
renewal-v2-2-17e22916b295708b,phenotype,rescue_same_enter_g4,16,0.7265625,False
renewal-v2-3-6e8c9ecb41b1d688,carrier,ablate_after_g2,16,0.0,False
renewal-v2-3-6e8c9ecb41b1d688,carrier,intact,16,0.5859375,False
renewal-v2-3-6e8c9ecb41b1d688,carrier,no_rewrite,16,1.0,False
renewal-v2-3-6e8c9ecb41b1d688,carrier,read_disabled,16,0.0,False
renewal-v2-3-6e8c9ecb41b1d688,carrier,rescue_opposite_enter_g4,16,0.5859375,True
renewal-v2-3-6e8c9ecb41b1d688,carrier,rescue_same_enter_g4,16,0.5859375,False
renewal-v2-3-6e8c9ecb41b1d688,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-3-6e8c9ecb41b1d688,phenotype,intact,16,0.59375,False
renewal-v2-3-6e8c9ecb41b1d688,phenotype,no_rewrite,16,0.25390625,False
renewal-v2-3-6e8c9ecb41b1d688,phenotype,read_disabled,16,0.0,False
renewal-v2-3-6e8c9ecb41b1d688,phenotype,rescue_opposite_enter_g4,16,0.59375,True
renewal-v2-3-6e8c9ecb41b1d688,phenotype,rescue_same_enter_g4,16,0.59375,False
renewal-v2-2-1cc0d4e04bde52b3,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-1cc0d4e04bde52b3,carrier,intact,16,0.62890625,False
renewal-v2-2-1cc0d4e04bde52b3,carrier,no_rewrite,16,1.0,False
renewal-v2-2-1cc0d4e04bde52b3,carrier,read_disabled,16,0.0,False
renewal-v2-2-1cc0d4e04bde52b3,carrier,rescue_opposite_enter_g4,16,0.62890625,True
renewal-v2-2-1cc0d4e04bde52b3,carrier,rescue_same_enter_g4,16,0.62890625,False
renewal-v2-2-1cc0d4e04bde52b3,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-1cc0d4e04bde52b3,phenotype,intact,16,0.61328125,False
renewal-v2-2-1cc0d4e04bde52b3,phenotype,no_rewrite,16,0.3828125,False
renewal-v2-2-1cc0d4e04bde52b3,phenotype,read_disabled,16,0.0,False
renewal-v2-2-1cc0d4e04bde52b3,phenotype,rescue_opposite_enter_g4,16,0.61328125,True
renewal-v2-2-1cc0d4e04bde52b3,phenotype,rescue_same_enter_g4,16,0.61328125,False
renewal-v2-1-6468e114c195e07b,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-6468e114c195e07b,carrier,intact,16,0.6796875,False
renewal-v2-1-6468e114c195e07b,carrier,no_rewrite,16,1.0,False
renewal-v2-1-6468e114c195e07b,carrier,read_disabled,16,0.0,False
renewal-v2-1-6468e114c195e07b,carrier,rescue_opposite_enter_g4,16,0.6796875,True
renewal-v2-1-6468e114c195e07b,carrier,rescue_same_enter_g4,16,0.6796875,False
renewal-v2-1-6468e114c195e07b,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-6468e114c195e07b,phenotype,intact,16,0.6875,False
renewal-v2-1-6468e114c195e07b,phenotype,no_rewrite,16,0.4921875,False
renewal-v2-1-6468e114c195e07b,phenotype,read_disabled,16,0.0,False
renewal-v2-1-6468e114c195e07b,phenotype,rescue_opposite_enter_g4,16,0.6875,True
renewal-v2-1-6468e114c195e07b,phenotype,rescue_same_enter_g4,16,0.6875,False
renewal-v2-0-0c560a3664cb892d,carrier,ablate_after_g2,16,0.0,False
renewal-v2-0-0c560a3664cb892d,carrier,intact,16,0.65234375,False
renewal-v2-0-0c560a3664cb892d,carrier,no_rewrite,16,1.0,False
renewal-v2-0-0c560a3664cb892d,carrier,read_disabled,16,0.0,False
renewal-v2-0-0c560a3664cb892d,carrier,rescue_opposite_enter_g4,16,0.65234375,True
renewal-v2-0-0c560a3664cb892d,carrier,rescue_same_enter_g4,16,0.65234375,False
renewal-v2-0-0c560a3664cb892d,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-0-0c560a3664cb892d,phenotype,intact,16,0.64453125,False
renewal-v2-0-0c560a3664cb892d,phenotype,no_rewrite,16,0.3828125,False
renewal-v2-0-0c560a3664cb892d,phenotype,read_disabled,16,0.0,False
renewal-v2-0-0c560a3664cb892d,phenotype,rescue_opposite_enter_g4,16,0.64453125,True
renewal-v2-0-0c560a3664cb892d,phenotype,rescue_same_enter_g4,16,0.64453125,False
renewal-v2-1-11d05d801de8b4df,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-11d05d801de8b4df,carrier,intact,16,0.73046875,False
renewal-v2-1-11d05d801de8b4df,carrier,no_rewrite,16,1.0,False
renewal-v2-1-11d05d801de8b4df,carrier,read_disabled,16,0.0,False
renewal-v2-1-11d05d801de8b4df,carrier,rescue_opposite_enter_g4,16,0.73046875,True
renewal-v2-1-11d05d801de8b4df,carrier,rescue_same_enter_g4,16,0.73046875,False
renewal-v2-1-11d05d801de8b4df,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-11d05d801de8b4df,phenotype,intact,16,0.71484375,False
renewal-v2-1-11d05d801de8b4df,phenotype,no_rewrite,16,0.125,False
renewal-v2-1-11d05d801de8b4df,phenotype,read_disabled,16,0.0,False
renewal-v2-1-11d05d801de8b4df,phenotype,rescue_opposite_enter_g4,16,0.71484375,True
renewal-v2-1-11d05d801de8b4df,phenotype,rescue_same_enter_g4,16,0.71484375,False
renewal-v2-1-0aa09f20cbf845cb,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-0aa09f20cbf845cb,carrier,intact,16,0.6328125,False
renewal-v2-1-0aa09f20cbf845cb,carrier,no_rewrite,16,1.0,False
renewal-v2-1-0aa09f20cbf845cb,carrier,read_disabled,16,0.0,False
renewal-v2-1-0aa09f20cbf845cb,carrier,rescue_opposite_enter_g4,16,0.6328125,True
renewal-v2-1-0aa09f20cbf845cb,carrier,rescue_same_enter_g4,16,0.6328125,False
renewal-v2-1-0aa09f20cbf845cb,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-0aa09f20cbf845cb,phenotype,intact,16,0.6328125,False
renewal-v2-1-0aa09f20cbf845cb,phenotype,no_rewrite,16,0.37109375,False
renewal-v2-1-0aa09f20cbf845cb,phenotype,read_disabled,16,0.0,False
renewal-v2-1-0aa09f20cbf845cb,phenotype,rescue_opposite_enter_g4,16,0.6328125,True
renewal-v2-1-0aa09f20cbf845cb,phenotype,rescue_same_enter_g4,16,0.6328125,False
renewal-v2-3-1455ba5b2a12d663,carrier,ablate_after_g2,16,0.0,False
renewal-v2-3-1455ba5b2a12d663,carrier,intact,16,0.609375,False
renewal-v2-3-1455ba5b2a12d663,carrier,no_rewrite,16,1.0,False
renewal-v2-3-1455ba5b2a12d663,carrier,read_disabled,16,0.0,False
renewal-v2-3-1455ba5b2a12d663,carrier,rescue_opposite_enter_g4,16,0.609375,True
renewal-v2-3-1455ba5b2a12d663,carrier,rescue_same_enter_g4,16,0.609375,False
renewal-v2-3-1455ba5b2a12d663,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-3-1455ba5b2a12d663,phenotype,intact,16,0.578125,False
renewal-v2-3-1455ba5b2a12d663,phenotype,no_rewrite,16,0.25,False
renewal-v2-3-1455ba5b2a12d663,phenotype,read_disabled,16,0.0,False
renewal-v2-3-1455ba5b2a12d663,phenotype,rescue_opposite_enter_g4,16,0.578125,True
renewal-v2-3-1455ba5b2a12d663,phenotype,rescue_same_enter_g4,16,0.578125,False
renewal-v2-0-154f704785936445,carrier,ablate_after_g2,16,0.0,False
renewal-v2-0-154f704785936445,carrier,intact,16,0.70703125,False
renewal-v2-0-154f704785936445,carrier,no_rewrite,16,1.0,False
renewal-v2-0-154f704785936445,carrier,read_disabled,16,0.0,False
renewal-v2-0-154f704785936445,carrier,rescue_opposite_enter_g4,16,0.70703125,True
renewal-v2-0-154f704785936445,carrier,rescue_same_enter_g4,16,0.70703125,False
renewal-v2-0-154f704785936445,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-0-154f704785936445,phenotype,intact,16,0.70703125,False
renewal-v2-0-154f704785936445,phenotype,no_rewrite,16,0.375,False
renewal-v2-0-154f704785936445,phenotype,read_disabled,16,0.0,False
renewal-v2-0-154f704785936445,phenotype,rescue_opposite_enter_g4,16,0.70703125,True
renewal-v2-0-154f704785936445,phenotype,rescue_same_enter_g4,16,0.70703125,False
renewal-v2-1-200bd06a12d180b9,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-200bd06a12d180b9,carrier,intact,16,0.65625,False
renewal-v2-1-200bd06a12d180b9,carrier,no_rewrite,16,1.0,False
renewal-v2-1-200bd06a12d180b9,carrier,read_disabled,16,0.0,False
renewal-v2-1-200bd06a12d180b9,carrier,rescue_opposite_enter_g4,16,0.65625,True
renewal-v2-1-200bd06a12d180b9,carrier,rescue_same_enter_g4,16,0.65625,False
renewal-v2-1-200bd06a12d180b9,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-200bd06a12d180b9,phenotype,intact,16,0.6328125,False
renewal-v2-1-200bd06a12d180b9,phenotype,no_rewrite,16,0.375,False
renewal-v2-1-200bd06a12d180b9,phenotype,read_disabled,16,0.0,False
renewal-v2-1-200bd06a12d180b9,phenotype,rescue_opposite_enter_g4,16,0.6328125,True
renewal-v2-1-200bd06a12d180b9,phenotype,rescue_same_enter_g4,16,0.6328125,False
renewal-v2-1-26d25bc904a9cc81,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-26d25bc904a9cc81,carrier,intact,16,0.58984375,False
renewal-v2-1-26d25bc904a9cc81,carrier,no_rewrite,16,1.0,False
renewal-v2-1-26d25bc904a9cc81,carrier,read_disabled,16,0.0,False
renewal-v2-1-26d25bc904a9cc81,carrier,rescue_opposite_enter_g4,16,0.58984375,True
renewal-v2-1-26d25bc904a9cc81,carrier,rescue_same_enter_g4,16,0.58984375,False
renewal-v2-1-26d25bc904a9cc81,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-26d25bc904a9cc81,phenotype,intact,16,0.59765625,False
renewal-v2-1-26d25bc904a9cc81,phenotype,no_rewrite,16,0.125,False
renewal-v2-1-26d25bc904a9cc81,phenotype,read_disabled,16,0.0,False
renewal-v2-1-26d25bc904a9cc81,phenotype,rescue_opposite_enter_g4,16,0.59765625,True
renewal-v2-1-26d25bc904a9cc81,phenotype,rescue_same_enter_g4,16,0.59765625,False
renewal-v2-2-0345c577b591aa82,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-0345c577b591aa82,carrier,intact,16,0.6328125,False
renewal-v2-2-0345c577b591aa82,carrier,no_rewrite,16,1.0,False
renewal-v2-2-0345c577b591aa82,carrier,read_disabled,16,0.0,False
renewal-v2-2-0345c577b591aa82,carrier,rescue_opposite_enter_g4,16,0.6328125,True
renewal-v2-2-0345c577b591aa82,carrier,rescue_same_enter_g4,16,0.6328125,False
renewal-v2-2-0345c577b591aa82,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-0345c577b591aa82,phenotype,intact,16,0.63671875,False
renewal-v2-2-0345c577b591aa82,phenotype,no_rewrite,16,0.25390625,False
renewal-v2-2-0345c577b591aa82,phenotype,read_disabled,16,0.0,False
renewal-v2-2-0345c577b591aa82,phenotype,rescue_opposite_enter_g4,16,0.63671875,True
renewal-v2-2-0345c577b591aa82,phenotype,rescue_same_enter_g4,16,0.63671875,False
renewal-v2-2-0359a95b18908da9,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-0359a95b18908da9,carrier,intact,16,0.64453125,False
renewal-v2-2-0359a95b18908da9,carrier,no_rewrite,16,1.0,False
renewal-v2-2-0359a95b18908da9,carrier,read_disabled,16,0.0,False
renewal-v2-2-0359a95b18908da9,carrier,rescue_opposite_enter_g4,16,0.64453125,True
renewal-v2-2-0359a95b18908da9,carrier,rescue_same_enter_g4,16,0.64453125,False
renewal-v2-2-0359a95b18908da9,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-0359a95b18908da9,phenotype,intact,16,0.59375,False
renewal-v2-2-0359a95b18908da9,phenotype,no_rewrite,16,0.5078125,False
renewal-v2-2-0359a95b18908da9,phenotype,read_disabled,16,0.0,False
renewal-v2-2-0359a95b18908da9,phenotype,rescue_opposite_enter_g4,16,0.59375,True
renewal-v2-2-0359a95b18908da9,phenotype,rescue_same_enter_g4,16,0.59375,False
renewal-v2-3-3290a6bafab2ca5c,carrier,ablate_after_g2,16,0.0,False
renewal-v2-3-3290a6bafab2ca5c,carrier,intact,16,0.51953125,False
renewal-v2-3-3290a6bafab2ca5c,carrier,no_rewrite,16,1.0,False
renewal-v2-3-3290a6bafab2ca5c,carrier,read_disabled,16,0.0,False
renewal-v2-3-3290a6bafab2ca5c,carrier,rescue_opposite_enter_g4,16,0.51953125,True
renewal-v2-3-3290a6bafab2ca5c,carrier,rescue_same_enter_g4,16,0.51953125,False
renewal-v2-3-3290a6bafab2ca5c,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-3-3290a6bafab2ca5c,phenotype,intact,16,0.45703125,False
renewal-v2-3-3290a6bafab2ca5c,phenotype,no_rewrite,16,0.4921875,False
renewal-v2-3-3290a6bafab2ca5c,phenotype,read_disabled,16,0.0,False
renewal-v2-3-3290a6bafab2ca5c,phenotype,rescue_opposite_enter_g4,16,0.45703125,True
renewal-v2-3-3290a6bafab2ca5c,phenotype,rescue_same_enter_g4,16,0.45703125,False
renewal-v2-3-2fbe4999f508be6e,carrier,ablate_after_g2,16,0.0,False
renewal-v2-3-2fbe4999f508be6e,carrier,intact,16,0.6484375,False
renewal-v2-3-2fbe4999f508be6e,carrier,no_rewrite,16,1.0,False
renewal-v2-3-2fbe4999f508be6e,carrier,read_disabled,16,0.0,False
renewal-v2-3-2fbe4999f508be6e,carrier,rescue_opposite_enter_g4,16,0.6484375,True
renewal-v2-3-2fbe4999f508be6e,carrier,rescue_same_enter_g4,16,0.6484375,False
renewal-v2-3-2fbe4999f508be6e,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-3-2fbe4999f508be6e,phenotype,intact,16,0.5703125,False
renewal-v2-3-2fbe4999f508be6e,phenotype,no_rewrite,16,0.50390625,False
renewal-v2-3-2fbe4999f508be6e,phenotype,read_disabled,16,0.0,False
renewal-v2-3-2fbe4999f508be6e,phenotype,rescue_opposite_enter_g4,16,0.5703125,True
renewal-v2-3-2fbe4999f508be6e,phenotype,rescue_same_enter_g4,16,0.5703125,False
renewal-v2-1-0b647b07b629f6e1,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-0b647b07b629f6e1,carrier,intact,16,0.52734375,False
renewal-v2-1-0b647b07b629f6e1,carrier,no_rewrite,16,1.0,False
renewal-v2-1-0b647b07b629f6e1,carrier,read_disabled,16,0.0,False
renewal-v2-1-0b647b07b629f6e1,carrier,rescue_opposite_enter_g4,16,0.52734375,True
renewal-v2-1-0b647b07b629f6e1,carrier,rescue_same_enter_g4,16,0.52734375,False
renewal-v2-1-0b647b07b629f6e1,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-0b647b07b629f6e1,phenotype,intact,16,0.48828125,False
renewal-v2-1-0b647b07b629f6e1,phenotype,no_rewrite,16,0.25,False
renewal-v2-1-0b647b07b629f6e1,phenotype,read_disabled,16,0.0,False
renewal-v2-1-0b647b07b629f6e1,phenotype,rescue_opposite_enter_g4,16,0.48828125,True
renewal-v2-1-0b647b07b629f6e1,phenotype,rescue_same_enter_g4,16,0.48828125,False
renewal-v2-2-0b341d31d0ffe7c7,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-0b341d31d0ffe7c7,carrier,intact,16,0.55078125,False
renewal-v2-2-0b341d31d0ffe7c7,carrier,no_rewrite,16,1.0,False
renewal-v2-2-0b341d31d0ffe7c7,carrier,read_disabled,16,0.0,False
renewal-v2-2-0b341d31d0ffe7c7,carrier,rescue_opposite_enter_g4,16,0.55078125,True
renewal-v2-2-0b341d31d0ffe7c7,carrier,rescue_same_enter_g4,16,0.55078125,False
renewal-v2-2-0b341d31d0ffe7c7,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-0b341d31d0ffe7c7,phenotype,intact,16,0.5390625,False
renewal-v2-2-0b341d31d0ffe7c7,phenotype,no_rewrite,16,0.50390625,False
renewal-v2-2-0b341d31d0ffe7c7,phenotype,read_disabled,16,0.0,False
renewal-v2-2-0b341d31d0ffe7c7,phenotype,rescue_opposite_enter_g4,16,0.5390625,True
renewal-v2-2-0b341d31d0ffe7c7,phenotype,rescue_same_enter_g4,16,0.5390625,False
renewal-v2-1-1ac2a9eeb405554f,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-1ac2a9eeb405554f,carrier,intact,16,0.65625,False
renewal-v2-1-1ac2a9eeb405554f,carrier,no_rewrite,16,1.0,False
renewal-v2-1-1ac2a9eeb405554f,carrier,read_disabled,16,0.0,False
renewal-v2-1-1ac2a9eeb405554f,carrier,rescue_opposite_enter_g4,16,0.65625,True
renewal-v2-1-1ac2a9eeb405554f,carrier,rescue_same_enter_g4,16,0.65625,False
renewal-v2-1-1ac2a9eeb405554f,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-1ac2a9eeb405554f,phenotype,intact,16,0.62109375,False
renewal-v2-1-1ac2a9eeb405554f,phenotype,no_rewrite,16,0.375,False
renewal-v2-1-1ac2a9eeb405554f,phenotype,read_disabled,16,0.0,False
renewal-v2-1-1ac2a9eeb405554f,phenotype,rescue_opposite_enter_g4,16,0.62109375,True
renewal-v2-1-1ac2a9eeb405554f,phenotype,rescue_same_enter_g4,16,0.62109375,False
renewal-v2-3-6d871e59e7bb599d,carrier,ablate_after_g2,16,0.0,False
renewal-v2-3-6d871e59e7bb599d,carrier,intact,16,0.69140625,False
renewal-v2-3-6d871e59e7bb599d,carrier,no_rewrite,16,1.0,False
renewal-v2-3-6d871e59e7bb599d,carrier,read_disabled,16,0.0,False
renewal-v2-3-6d871e59e7bb599d,carrier,rescue_opposite_enter_g4,16,0.69140625,True
renewal-v2-3-6d871e59e7bb599d,carrier,rescue_same_enter_g4,16,0.69140625,False
renewal-v2-3-6d871e59e7bb599d,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-3-6d871e59e7bb599d,phenotype,intact,16,0.65625,False
renewal-v2-3-6d871e59e7bb599d,phenotype,no_rewrite,16,0.5078125,False
renewal-v2-3-6d871e59e7bb599d,phenotype,read_disabled,16,0.0,False
renewal-v2-3-6d871e59e7bb599d,phenotype,rescue_opposite_enter_g4,16,0.65625,True
renewal-v2-3-6d871e59e7bb599d,phenotype,rescue_same_enter_g4,16,0.65625,False
renewal-v2-1-28154c49064c01e2,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-28154c49064c01e2,carrier,intact,16,0.6328125,False
renewal-v2-1-28154c49064c01e2,carrier,no_rewrite,16,1.0,False
renewal-v2-1-28154c49064c01e2,carrier,read_disabled,16,0.0,False
renewal-v2-1-28154c49064c01e2,carrier,rescue_opposite_enter_g4,16,0.6328125,True
renewal-v2-1-28154c49064c01e2,carrier,rescue_same_enter_g4,16,0.6328125,False
renewal-v2-1-28154c49064c01e2,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-28154c49064c01e2,phenotype,intact,16,0.62890625,False
renewal-v2-1-28154c49064c01e2,phenotype,no_rewrite,16,0.51171875,False
renewal-v2-1-28154c49064c01e2,phenotype,read_disabled,16,0.0,False
renewal-v2-1-28154c49064c01e2,phenotype,rescue_opposite_enter_g4,16,0.62890625,True
renewal-v2-1-28154c49064c01e2,phenotype,rescue_same_enter_g4,16,0.62890625,False
renewal-v2-2-17b64835db3c4731,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-17b64835db3c4731,carrier,intact,16,0.50390625,False
renewal-v2-2-17b64835db3c4731,carrier,no_rewrite,16,1.0,False
renewal-v2-2-17b64835db3c4731,carrier,read_disabled,16,0.0,False
renewal-v2-2-17b64835db3c4731,carrier,rescue_opposite_enter_g4,16,0.50390625,True
renewal-v2-2-17b64835db3c4731,carrier,rescue_same_enter_g4,16,0.50390625,False
renewal-v2-2-17b64835db3c4731,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-17b64835db3c4731,phenotype,intact,16,0.46875,False
renewal-v2-2-17b64835db3c4731,phenotype,no_rewrite,16,0.125,False
renewal-v2-2-17b64835db3c4731,phenotype,read_disabled,16,0.0,False
renewal-v2-2-17b64835db3c4731,phenotype,rescue_opposite_enter_g4,16,0.46875,True
renewal-v2-2-17b64835db3c4731,phenotype,rescue_same_enter_g4,16,0.46875,False
renewal-v2-0-c1ef262312620288,carrier,ablate_after_g2,16,0.0,False
renewal-v2-0-c1ef262312620288,carrier,intact,16,0.6796875,False
renewal-v2-0-c1ef262312620288,carrier,no_rewrite,16,1.0,False
renewal-v2-0-c1ef262312620288,carrier,read_disabled,16,0.0,False
renewal-v2-0-c1ef262312620288,carrier,rescue_opposite_enter_g4,16,0.6796875,True
renewal-v2-0-c1ef262312620288,carrier,rescue_same_enter_g4,16,0.6796875,False
renewal-v2-0-c1ef262312620288,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-0-c1ef262312620288,phenotype,intact,16,0.69140625,False
renewal-v2-0-c1ef262312620288,phenotype,no_rewrite,16,0.5,False
renewal-v2-0-c1ef262312620288,phenotype,read_disabled,16,0.0,False
renewal-v2-0-c1ef262312620288,phenotype,rescue_opposite_enter_g4,16,0.69140625,True
renewal-v2-0-c1ef262312620288,phenotype,rescue_same_enter_g4,16,0.69140625,False
renewal-v2-1-1c67363a53aa18db,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-1c67363a53aa18db,carrier,intact,16,0.5,False
renewal-v2-1-1c67363a53aa18db,carrier,no_rewrite,16,1.0,False
renewal-v2-1-1c67363a53aa18db,carrier,read_disabled,16,0.0,False
renewal-v2-1-1c67363a53aa18db,carrier,rescue_opposite_enter_g4,16,0.5,True
renewal-v2-1-1c67363a53aa18db,carrier,rescue_same_enter_g4,16,0.5,False
renewal-v2-1-1c67363a53aa18db,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-1c67363a53aa18db,phenotype,intact,16,0.55078125,False
renewal-v2-1-1c67363a53aa18db,phenotype,no_rewrite,16,0.375,False
renewal-v2-1-1c67363a53aa18db,phenotype,read_disabled,16,0.0,False
renewal-v2-1-1c67363a53aa18db,phenotype,rescue_opposite_enter_g4,16,0.55078125,True
renewal-v2-1-1c67363a53aa18db,phenotype,rescue_same_enter_g4,16,0.55078125,False
renewal-v2-2-129a9a9472ef8e3d,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-129a9a9472ef8e3d,carrier,intact,16,0.7109375,False
renewal-v2-2-129a9a9472ef8e3d,carrier,no_rewrite,16,1.0,False
renewal-v2-2-129a9a9472ef8e3d,carrier,read_disabled,16,0.0,False
renewal-v2-2-129a9a9472ef8e3d,carrier,rescue_opposite_enter_g4,16,0.7109375,True
renewal-v2-2-129a9a9472ef8e3d,carrier,rescue_same_enter_g4,16,0.7109375,False
renewal-v2-2-129a9a9472ef8e3d,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-129a9a9472ef8e3d,phenotype,intact,16,0.6953125,False
renewal-v2-2-129a9a9472ef8e3d,phenotype,no_rewrite,16,0.37890625,False
renewal-v2-2-129a9a9472ef8e3d,phenotype,read_disabled,16,0.0,False
renewal-v2-2-129a9a9472ef8e3d,phenotype,rescue_opposite_enter_g4,16,0.6953125,True
renewal-v2-2-129a9a9472ef8e3d,phenotype,rescue_same_enter_g4,16,0.6953125,False
renewal-v2-3-37d9876c3dc192d9,carrier,ablate_after_g2,16,0.0,False
renewal-v2-3-37d9876c3dc192d9,carrier,intact,16,0.63671875,False
renewal-v2-3-37d9876c3dc192d9,carrier,no_rewrite,16,1.0,False
renewal-v2-3-37d9876c3dc192d9,carrier,read_disabled,16,0.0,False
renewal-v2-3-37d9876c3dc192d9,carrier,rescue_opposite_enter_g4,16,0.63671875,True
renewal-v2-3-37d9876c3dc192d9,carrier,rescue_same_enter_g4,16,0.63671875,False
renewal-v2-3-37d9876c3dc192d9,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-3-37d9876c3dc192d9,phenotype,intact,16,0.62109375,False
renewal-v2-3-37d9876c3dc192d9,phenotype,no_rewrite,16,0.5,False
renewal-v2-3-37d9876c3dc192d9,phenotype,read_disabled,16,0.0,False
renewal-v2-3-37d9876c3dc192d9,phenotype,rescue_opposite_enter_g4,16,0.62109375,True
