state_id,cohort,candidate,matrix_id,landmark,mass,previous_growth_steps,cumulative_growth_steps,q_primary_all8_all,q_primary_all8_A,q_primary_all8_B,prediction_primary_all8_h10,prediction_primary_all8_h10_state,prediction_primary_all8_h10_state_beta,prediction_primary_all8_h10_state_beta_interaction,prediction_primary_all8_state_only,prediction_primary_all8_beta_only,prediction_primary_all8_h10_beta,q_secondary_first5_all,q_secondary_first5_A,q_secondary_first5_B,prediction_secondary_first5_h10,prediction_secondary_first5_h10_state,prediction_secondary_first5_h10_state_beta,prediction_secondary_first5_h10_state_beta_interaction,prediction_secondary_first5_state_only,prediction_secondary_first5_beta_only,prediction_secondary_first5_h10_beta,q_secondary_centroid_all,q_secondary_centroid_A,q_secondary_centroid_B,prediction_secondary_centroid_h10,prediction_secondary_centroid_h10_state,prediction_secondary_centroid_h10_state_beta,prediction_secondary_centroid_h10_state_beta_interaction,prediction_secondary_centroid_state_only,prediction_secondary_centroid_beta_only,prediction_secondary_centroid_h10_beta
REGDEV-c03-m126-g065,REGDEV,03,126,65,42,9,1646,0.1640625,0.171875,0.15625,0.018737785449433792,0.01735020506497343,0.0174045543333158,0.01660963569587672,0.020313710905387545,0.0247070602052021,0.018791609799523157,0.3203125,0.265625,0.375,0.0751528402150169,0.05624268677354738,0.07004369128650638,0.06922795195556083,0.05368340578666382,0.10829434696943566,0.09123911840627627,0.3359375,0.328125,0.34375,0.0804387847305118,0.05960000237909588,0.06403646886617487,0.06335095564695989,0.05601615427440509,0.1025113102243982,0.08414553849038511
REGDEV-c03-m126-g080,REGDEV,03,126,80,43,8,2025,0.2109375,0.234375,0.1875,0.015517167633400487,0.014357144562014151,0.014402255526981924,0.014070254623588251,0.020169703794879208,0.0247070602052021,0.0155618874640733,0.3984375,0.4375,0.359375,0.060818249615871546,0.045193534132007544,0.056445422736610275,0.05613670245305785,0.05249359522899417,0.10829434696943566,0.07408201975344417,0.4375,0.4375,0.4375,0.07026386559868929,0.05075127751794631,0.05456728839914453,0.05421540500356854,0.053170130747187155,0.1025113102243982,0.07353923916487712
REGDEV-c02-m127-g020,REGDEV,02,127,20,40,46,1008,0.0078125,0.015625,0.0,0.028213787530488078,0.03375936313925936,0.030394417033739927,0.03042625244875428,0.027126176336516657,0.019661243981638758,0.02562771511769423,0.03125,0.046875,0.015625,0.08978541040773595,0.09774784770439066,0.08467676939533976,0.08489557954070417,0.08614087237535123,0.06750627514772078,0.07798875935638515,0.0390625,0.0625,0.015625,0.09406191454011419,0.09890471311865295,0.0887631695705112,0.08891436686159841,0.08817650871648147,0.08934619329079052,0.08643956537398068
REGDEV-c02-m127-g035,REGDEV,02,127,35,40,92,1902,0.0,0.0,0.0,0.051252274845316526,0.045048894689350194,0.04060596013616309,0.04056683217946999,0.018728330805575562,0.019661243981638758,0.046655881304174564,0.015625,0.015625,0.015625,0.17889165452405315,0.17037549933716806,0.14919846530372102,0.14875025434527056,0.08004762245747991,0.06750627514772078,0.15741226372704256,0.0234375,0.03125,0.015625,0.18531942554930486,0.187376323273329,0.1698732245429465,0.16952573352165573,0.09597605490965576,0.08934619329079052,0.17170358459743112
REGDEV-c02-m127-g050,REGDEV,02,127,50,40,42,2770,0.0,0.0,0.0,0.019550696793488267,0.01738929372041854,0.015629631802726786,0.015646549896083176,0.019265011551392403,0.019661243981638758,0.01774418326887838,0.015625,0.015625,0.015625,0.09318422207707153,0.08697277179272421,0.07522243472741684,0.0752625984092268,0.0786950201363226,0.06750627514772078,0.08098074072604601,0.0,0.0,0.0,0.10776162073098249,0.10900366758828095,0.09793914305439183,0.09816940808008137,0.09388264916258336,0.08934619329079052,0.09915061169291968
REGDEV-c02-m127-g065,REGDEV,02,127,65,40,65,3523,0.0,0.0,0.0,0.02951746850412649,0.026782875817072904,0.024095966056867268,0.024129780853384228,0.020068898258628114,0.019661243981638758,0.026815198166654747,0.03125,0.015625,0.046875,0.11847550419636894,0.11700501730303803,0.10164893970096053,0.1020937904840574,0.07874545064695405,0.06750627514772078,0.10333729802401993,0.03125,0.03125,0.03125,0.1355025806161736,0.13986148224023603,0.12610803131510043,0.12658147782775134,0.09067191342278759,0.08934619329079052,0.12498536872277795
REGDEV-c02-m127-g080,REGDEV,02,127,80,40,53,4392,0.0,0.0,0.0,0.026774025571617916,0.023320547740746562,0.020973499834675134,0.020919974654818253,0.018397270373318068,0.019661243981638758,0.02431661937593885,0.03125,0.03125,0.03125,0.11779666497295622,0.11473116586387468,0.0996398397213846,0.09920097799944819,0.08128560002102565,0.06750627514772078,0.10273508873060584,0.03125,0.046875,0.015625,0.12567147188758185,0.12731213989664947,0.11462828488576325,0.11396994012704777,0.0965764602207461,0.08934619329079052,0.11581508951970476
REGDEV-c03-m127-g020,REGDEV,03,127,20,41,77,935,0.0,0.0,0.0,0.03397596988479333,0.033861461158933584,0.033799582466600045,0.03331365487385675,0.0251135096835809,0.024610528805732,0.033909122659551046,0.0078125,0.015625,0.0,0.09235579596058092,0.09138104085019133,0.07742091886241838,0.07719335505621489,0.0911988493159651,0.07522525217959776,0.07828868722417971,0.03125,0.046875,0.015625,0.09584051799251948,0.1012935032692676,0.09704042583367235,0.0969920832492397,0.10903629753391576,0.09452775565818476,0.09206074242238663
REGDEV-c03-m127-g035,REGDEV,03,127,35,39,33,1761,0.0,0.0,0.0,0.029546805585701125,0.030781615500370636,0.03072518595529885,0.03121611065323067,0.026503157545517953,0.024610528805732,0.029488406667402198,0.0390625,0.03125,0.046875,0.06458619907482793,0.0673695175219249,0.05684809177318859,0.05708656446562787,0.09674315351624657,0.07522525217959776,0.054494846071576716,0.046875,0.0625,0.03125,0.07456532992933725,0.08126409690982332,0.07777922350053487,0.07821712307441211,0.11264070487566402,0.09452775565818476,0.0715582034563771
REGDEV-c03-m127-g050,REGDEV,03,127,50,39,68,2648,0.0,0.0,0.0,0.031734706549228386,0.03122613268794027,0.03116891445021223,0.030820157707485314,0.02482742590049743,0.024610528805732,0.03167212440175498,0.03125,0.015625,0.046875,0.10782974757127521,0.10878380464333533,0.09243555629193548,0.09209576009447742,0.09228822724163806,0.07522525217959776,0.09164370835975218,0.015625,0.03125,0.0,0.12201198688043806,0.12475463061950674,0.11964762180339261,0.11887947609141365,0.10416608327705887,0.09452775565818476,0.11733400038167965
REGDEV-c03-m127-g065,REGDEV,03,127,65,39,26,3379,0.0078125,0.0,0.015625,0.02308756996904154,0.02437808672707503,0.02433310155348932,0.023800073371675494,0.027117996550036143,0.024610528805732,0.023041634535322385,0.03125,0.015625,0.046875,0.08695303867946995,0.09141058151490568,0.07744633130731494,0.0770666800344729,0.09977260365675097,0.07522525217959776,0.07364207943464358,0.0390625,0.015625,0.0625,0.113615245550028,0.12518888719998272,0.120066540115726,0.1197782746440182,0.11828775795775015,0.09452775565818476,0.1092191456569427
REGDEV-c03-m127-g080,REGDEV,03,127,80,42,45,4035,0.0,0.0,0.0,0.038042271155099616,0.036342274545134674,0.036276032615235425,0.03739647165325964,0.023527843991494747,0.024610528805732,0.037967737981469234,0.0234375,0.03125,0.015625,0.10139057178081963,0.09918797245783365,0.08414564856392484,0.0847621071214892,0.08526129112750243,0.07522525217959776,0.08607784446028773,0.046875,0.046875,0.046875,0.10916889083376603,0.10729510182390112,0.10281886122073308,0.1032243202123973,0.09345914863621331,0.09452775565818476,0.10492446792380448
REGDEV-c02-m128-g020,REGDEV,02,128,20,40,23,580,0.1953125,0.234375,0.15625,0.01578129718362316,0.017701575168249717,0.03773102331498932,0.03797650475048234,0.025702889407131807,0.041226778132584116,0.033920846889915,0.2265625,0.296875,0.15625,0.05005198458164145,0.053889018332806814,0.05708421974142608,0.05761624528584344,0.0820523428559159,0.07604301013530883,0.053588856352056555,0.2421875,0.296875,0.1875,0.057490032597210035,0.06059051801842998,0.11086298297872056,0.11203825825772938,0.08453323692597144,0.13413314620003028,0.10354137779173583
REGDEV-c02-m128-g035,REGDEV,02,128,35,40,23,1075,0.140625,0.171875,0.109375,0.017795677174012377,0.019023027032846192,0.04048607965927685,0.04037935726141131,0.02037394786455672,0.041226778132584116,0.03816084826062044,0.1953125,0.203125,0.1875,0.05259281678270081,0.04626366067929667,0.049030167826645085,0.04876267054660552,0.050763693321770255,0.07604301013530883,0.05629859309832896,0.1796875,0.1875,0.171875,0.058376871702459636,0.04324309164225192,0.0803533971890981,0.0799845821833854,0.04540898284026895,0.13413314620003028,0.1050594181045319
REGDEV-c02-m128-g050,REGDEV,02,128,50,40,40,1496,0.2265625,0.203125,0.25,0.02126658394422434,0.02312425845953161,0.04898353881978926,0.04944627969292421,0.02118146327436993,0.041226778132584116,0.04542014083349314,0.3515625,0.375,0.328125,0.05710623241289213,0.051496310352746474,0.05455782363894041,0.0556339435758684,0.05403340394635578,0.07604301013530883,0.06110951836014332,0.3125,0.328125,0.296875,0.06154161245203144,0.04770016127493591,0.08828249016826013,0.08993450960980984,0.04942965748820218,0.13413314620003028,0.11045805011431903
REGDEV-c02-m128-g065,REGDEV,02,128,65,40,31,1970,0.1171875,0.171875,0.0625,0.016855637509026345,0.018926213238582467,0.040284519742982375,0.040248995483871,0.02560541912718963,0.041226778132584116,0.03618466954762069,0.1484375,0.203125,0.09375,0.045258935209043664,0.05052414615686023,0.0535311250662109,0.053430055280059285,0.08261006797797879,0.07604301013530883,0.04847439423109028,0.1484375,0.1875,0.109375,0.0522281022554439,0.05495738684214242,0.10105879442038665,0.10083531404473652,0.08296095158000891,0.13413314620003028,0.09448702673935981
REGDEV-c02-m128-g080,REGDEV,02,128,80,40,16,2354,0.109375,0.109375,0.109375,0.011777321505775151,0.009575153066668235,0.02060235597232524,0.020342498846384057,0.01538339352683971,0.041226778132584116,0.025433497460640074,0.1328125,0.140625,0.125,0.03314757452409628,0.025515271270422482,0.027076275379843383,0.026478433448664896,0.04548559011210103,0.07604301013530883,0.03553459737326181,0.1484375,0.140625,0.15625,0.042964964680881255,0.031103858913205322,0.05843277634967576,0.05707421094504904,0.04628935548428374,0.13413314620003028,0.07834845980092764
REGDEV-c03-m128-g020,REGDEV,03,128,20,44,18,698,0.1640625,0.171875,0.15625,0.022804161244979818,0.02483006782439937,0.024797386747584863,0.025348002787391407,0.02726603916209189,0.024624797536595713,0.02277553793334917,0.1796875,0.1875,0.171875,0.07000850520867942,0.07703168775652143,0.07925215931678509,0.07958775159785161,0.0975079400900646,0.08604904269257348,0.07328811901828976,0.1875,0.203125,0.171875,0.08095212166532638,0.08790600156840164,0.11070484446379347,0.1109904714216952,0.10477478549458624,0.11554262637924717,0.10362391921510822
REGDEV-c03-m128-g035,REGDEV,03,128,35,46,23,1073,0.09375,0.09375,0.09375,0.02256532669522861,0.02396554565394315,0.023933974524900366,0.024129033601063957,0.02610547969116802,0.024624797536595713,0.022536996249977407,0.1171875,0.125,0.109375,0.06832377250991227,0.07340779223662107,0.07553235210148691,0.07572636400976036,0.09152956344801744,0.08604904269257348,0.07153053381608324,0.140625,0.15625,0.125,0.0778796123710965,0.08140001369418418,0.10270149354881308,0.1032074915687499,0.09513790449009746,0.11554262637924717,0.09978433741628168
REGDEV-c03-m128-g050,REGDEV,03,128,50,34,52,1413,0.1015625,0.09375,0.109375,0.032618374503064006,0.03463493422246859,0.03458980583213952,0.03387136295985526,0.023805204449481233,0.024624797536595713,0.03257784327241754,0.1796875,0.1875,0.171875,0.08355490513653084,0.0728220700056209,0.0749310488206868,0.07447042256572894,0.06384877392217451,0.08604904269257348,0.08740946753054336,0.171875,0.1875,0.15625,0.07756323379488186,0.06379424982495084,0.08089422124049654,0.08040018942814511,0.06328675556241718,0.11554262637924717,0.09938856409394803
REGDEV-c03-m128-g065,REGDEV,03,128,65,41,9,1733,0.078125,0.078125,0.078125,0.018978984833543478,0.01866255550591619,0.01863783689751051,0.018088719429442734,0.02178445381958789,0.024624797536595713,0.018955069671795704,0.125,0.125,0.125,0.045192622586918696,0.03604201188056721,0.03712846868594417,0.036899933187940256,0.05819636663997979,0.08604904269257348,0.047368926079476986,0.1171875,0.140625,0.09375,0.05163512322839485,0.039778746612134444,0.05079062650835785,0.05039805648054598,0.05914986139398324,0.11554262637924717,0.06669209452069304
REGDEV-c03-m128-g080,REGDEV,03,128,80,43,29,2170,0.125,0.125,0.125,0.019246715513225727,0.020493466245425536,0.020466373166263832,0.020871271130851705,0.026578987151388903,0.024624797536595713,0.019222469598099087,0.171875,0.15625,0.1875,0.042891369288089065,0.04619600133108018,0.047573435898903844,0.047825501299305406,0.09499179498015163,0.08604904269257348,0.04496207175627058,0.1953125,0.171875,0.21875,0.04858025494086181,0.05223954404744747,0.06646216560791623,0.06685660728451429,0.10305395847682199,0.11554262637924717,0.06280541043710193
REGDEV-c02-m129-g020,REGDEV,02,129,20,40,22,489,0.0078125,0.0,0.015625,0.023145886149895642,0.02786744973266928,0.02705683085512718,0.026933938126969197,0.027861125660843054,0.019029975430407478,0.022488306235992007,0.0234375,0.015625,0.03125,0.07158064588833811,0.08048160847914215,0.07702090939586101,0.07613994052010072,0.08301542618245723,0.06797902168571968,0.06873062529626886,0.03125,0.03125,0.03125,0.07593169229342184,0.08008667285927365,0.0939484255337196,0.0929901385330809,0.08087029324532964,0.0911759742573337,0.09032734062500193
REGDEV-c02-m129-g035,REGDEV,02,129,35,40,25,864,0.015625,0.03125,0.0,0.022613639559047008,0.03275758438432983,0.03180937389440643,0.03169859373429082,0.03346751262348306,0.019029975430407478,0.021970840794002633,0.015625,0.03125,0.0,0.0647024318593449,0.07927940791736716,0.07586613818352698,0.07547670672587586,0.08878624713712802,0.06797902168571968,0.06210795069421261,0.0234375,0.03125,0.015625,0.06782429332385025,0.07172737504069002,0.08427481342571061,0.08382349307194224,0.07852711263546816,0.0911759742573337,0.0808173137300521
REGDEV-c02-m129-g050,REGDEV,02,129,50,40,23,1246,0.0078125,0.0,0.015625,0.01917262497538384,0.020950152492028026,0.02033653728644971,0.020277854902991645,0.024738173922877915,0.019029975430407478,0.018625774001154796,0.015625,0.015625,0.015625,0.05391904156666294,0.058752530258460806,0.05616910386301676,0.055967953131557606,0.08314454413650424,0.06797902168571968,0.051733043139097566,0.015625,0.015625,0.015625,0.05955799108941817,0.06272926011887597,0.07382782611191582,0.07352425835403424,0.08640208450766684,0.0911759742573337,0.07108820922433784
REGDEV-c02-m129-g065,REGDEV,02,129,65,40,26,1634,0.0859375,0.0625,0.109375,0.017022056636183225,0.017541139578446895,0.017025635613887476,0.01714736728545304,0.022963891613568804,0.019029975430407478,0.016535511115006844,0.0859375,0.0625,0.109375,0.04695214414280745,0.04904469429374534,0.04686687961421061,0.047425025479958346,0.08300659952360033,0.06797902168571968,0.04503515400588835,0.09375,0.078125,0.109375,0.05480052352843719,0.05735443104129215,0.06757059633398868,0.06846273425290986,0.09071717708166706,0.0911759742573337,0.06547383493150014
REGDEV-c02-m129-g080,REGDEV,02,129,80,40,36,2097,0.015625,0.03125,0.0,0.01724101778094859,0.018516286165301522,0.017972648571489974,0.018043100427497256,0.024196225497225218,0.019029975430407478,0.01674832027746157,0.03125,0.046875,0.015625,0.0420367772885704,0.04524274272661129,0.043226078556375724,0.04360917542349885,0.08320772350322873,0.06797902168571968,0.04031198600611903,0.0390625,0.046875,0.03125,0.047447953856017626,0.049948762790346934,0.05892826864863243,0.05933649623829471,0.08794404007837628,0.0911759742573337,0.056775248265700615
REGDEV-c03-m129-g020,REGDEV,03,129,20,49,19,432,0.0078125,0.0,0.015625,0.02415534950975524,0.02662093566202126,0.02657852883455019,0.026327728936818857,0.024659784628815268,0.024599553438866103,0.024118742586859497,0.0234375,0.0,0.046875,0.09077254028470938,0.08317313174986044,0.07316387991594195,0.07302086382737774,0.06581018297168553,0.07356645461330298,0.08097509516760239,0.03125,0.0,0.0625,0.09963813897728235,0.08171506880434923,0.08593348246594892,0.08596115144931109,0.06103132671351781,0.09583057304084897,0.10618468382371432
REGDEV-c03-m129-g035,REGDEV,03,129,35,34,23,745,0.0390625,0.046875,0.03125,0.02819003227729727,0.029811210813982345,0.02976387731586938,0.0293870628751882,0.02638826019334141,0.024599553438866103,0.02814748724510318,0.0390625,0.046875,0.03125,0.08772116827224917,0.09751541848041512,0.08594197308367522,0.08561820457403094,0.09524021288659137,0.07356645461330298,0.07822473488033145,0.0390625,0.046875,0.03125,0.08585036214348227,0.08832899826533129,0.09285432097015878,0.09249338682194164,0.09337148978357222,0.09583057304084897,0.09158315248654403
REGDEV-c03-m129-g050,REGDEV,03,129,50,43,16,1035,0.0078125,0.015625,0.0,0.020480621444753204,0.02248153356714346,0.022445568702682786,0.022529277753084807,0.026749230954825075,0.024599553438866103,0.02044946679327096,0.0234375,0.03125,0.015625,0.05912401196458071,0.06596870240293237,0.057899121842922965,0.058060539056554956,0.09137622402518068,0.07356645461330298,0.05254510859121546,0.0234375,0.03125,0.015625,0.06447766583868896,0.06674389246358686,0.07024856625428517,0.07025140550949109,0.08876413359941608,0.09583057304084897,0.06889081559789362
REGDEV-c03-m129-g065,REGDEV,03,129,65,36,10,1304,0.0234375,0.0,0.046875,0.019700513922919938,0.022700594584639463,0.02266428740222451,0.02271530301450103,0.028666233138223137,0.024599553438866103,0.01967052212238712,0.0234375,0.0,0.046875,0.0475821074262613,0.05833401626684218,0.05114720348293154,0.05115429824364997,0.1014701336484064,0.07356645461330298,0.04222986181415402,0.0234375,0.0,0.046875,0.04992716812461724,0.052577697986011966,0.05538265813172672,0.055439581935250504,0.09171550948081696,0.09583057304084897,0.053401262420632596
REGDEV-c03-m129-g080,REGDEV,03,129,80,34,20,1593,0.0234375,0.015625,0.03125,0.01956522892208525,0.02267281172479707,0.022636547948870663,0.02297996697417542,0.028984707180959867,0.024599553438866103,0.01953543897334009,0.0390625,0.015625,0.0625,0.04123426829531836,0.049331415708195124,0.04320284692468903,0.043326057945797226,0.10090249793712332,0.07356645461330298,0.03656863995441116,0.0390625,0.015625,0.0625,0.04157485384498042,0.0457952849559458,0.048256841082564034,0.04838054084659778,0.09828996674068219,0.09583057304084897,0.04449498561558109
REGDEV-c02-m130-g020,REGDEV,02,130,20,40,34,917,0.125,0.15625,0.09375,0.022216536274298496,0.02274734324283499,0.045200614404937695,0.04502707580207296,0.022854119591803713,0.042252115255546355,0.04547287275497825,0.234375,0.234375,0.234375,0.07234312743607188,0.07520558071352647,0.08748386657174903,0.08661029358535001,0.08289040237982566,0.08741047619121349,0.08481464150179827,0.2265625,0.203125,0.25,0.08344656091741093,0.08731409290843238,0.13832228516217182,0.1372040575832526,0.09109028818944358,0.12318687092317165,0.13117992955484756
REGDEV-c02-m130-g035,REGDEV,02,130,35,40,78,1767,0.1875,0.1875,0.1875,0.03738609841168986,0.05752183500085636,0.11042160321226512,0.10999608770576463,0.02700273767104615,0.042252115255546355,0.07529909437841131,0.4609375,0.46875,0.453125,0.14124948417239477,0.17651769810529347,0.20172846282963483,0.200945954444047,0.0979560079061548,0.08741047619121349,0.16350626758208062,0.390625,0.453125,0.328125,0.14033972310410997,0.16628619624824784,0.2507540269980921,0.24945718700482425,0.10590346292713054,0.12318687092317165,0.21305241439314998
REGDEV-c02-m130-g050,REGDEV,02,130,50,40,71,2630,0.1328125,0.109375,0.15625,0.02144825370334135,0.019362377637022896,0.0386064377713065,0.038382134495767516,0.01946345164729538,0.042252115255546355,0.04393648806775663,0.296875,0.234375,0.359375,0.08746096638741048,0.08438698431062762,0.09800539807395155,0.09736934589911479,0.08060437099363352,0.08741047619121349,0.10225143147876543,0.265625,0.21875,0.3125,0.09342531653059445,0.09520983307078394,0.15007220267096585,0.1489590307696896,0.09502037992479634,0.12318687092317165,0.1459577741059299
REGDEV-c02-m130-g065,REGDEV,02,130,65,40,33,3226,0.0703125,0.03125,0.109375,0.015150535973700982,0.017181526140859757,0.034333950376671536,0.03460044933761662,0.02591242869013006,0.042252115255546355,0.031246535204228626,0.2109375,0.171875,0.25,0.061386896687045854,0.0691361088079434,0.08050974113190373,0.0814501026083673,0.0822552220405118,0.08741047619121349,0.07211645854817966,0.15625,0.125,0.1875,0.0691766398170703,0.0725359296159318,0.11600818283682539,0.11752914542684115,0.08118616139935128,0.12318687092317165,0.10972447688799002
REGDEV-c02-m130-g080,REGDEV,02,130,80,40,51,4003,0.109375,0.109375,0.109375,0.019138076931667147,0.015816263585004098,0.031649628711852174,0.031847005016169744,0.015578493974487512,0.042252115255546355,0.03930140100184008,0.3203125,0.296875,0.34375,0.07134220257553688,0.055554971244949285,0.064850012444965,0.06547510925809133,0.046313206359362216,0.08741047619121349,0.08365672427552394,0.2421875,0.25,0.234375,0.07948791155317515,0.05861046435321562,0.09458805742854658,0.0954588501511844,0.047590408448424125,0.12318687092317165,0.125266324222322
REGDEV-c03-m130-g020,REGDEV,03,130,20,42,40,994,0.140625,0.109375,0.171875,0.02680662877698985,0.029225114593144003,0.029260607852928527,0.028355442422140286,0.027665350612758068,0.024678300992803753,0.026835967115523194,0.3125,0.328125,0.296875,0.07688619525474795,0.08434538423678734,0.09564607063374425,0.09494808943156584,0.1003006965403123,0.09930579456982702,0.08716627807046846,0.265625,0.203125,0.328125,0.0899412860712643,0.09932404887377053,0.11465743098769367,0.11388227884081718,0.1116576321040918,0.11051139546407246,0.10321182387416272
REGDEV-c03-m130-g035,REGDEV,03,130,35,38,31,1773,0.15625,0.15625,0.15625,0.027589207136648874,0.029364880340766817,0.029400538202224012,0.02896673209913129,0.026115933080552035,0.024678300992803753,0.027619377655666393,0.3359375,0.34375,0.328125,0.08166316048385107,0.09108254698604648,0.10318416682156477,0.10289274265233836,0.09202332789791183,0.09930579456982702,0.09251793489362567,0.3125,0.296875,0.328125,0.09121057040924072,0.09140301903251914,0.10565702182039777,0.10527017218618642,0.08641276334085889,0.11051139546407246,0.10464685188577454
REGDEV-c03-m130-g050,REGDEV,03,130,50,46,69,2556,0.171875,0.125,0.21875,0.03797903985925455,0.03681622606135339,0.036860588502288204,0.03740443432354458,0.024816890735806344,0.024678300992803753,0.038020128070249945,0.40625,0.390625,0.421875,0.10991580373431327,0.11107709220724943,0.12546855711598778,0.12599970202394972,0.09130999793484286,0.09930579456982702,0.12401880326994409,0.359375,0.359375,0.359375,0.1189637830386641,0.11990544658253618,0.13792955797462306,0.138828011970005,0.10398882428599614,0.11051139546407246,0.13587714009085783
REGDEV-c03-m130-g065,REGDEV,03,130,65,38,67,3150,0.171875,0.1875,0.15625,0.030020466931093337,0.030351496704872395,0.03038831510933223,0.03140552100843264,0.025629074474377036,0.024678300992803753,0.030053214013828888,0.390625,0.421875,0.359375,0.1172972952492512,0.11808166244605116,0.13324462541473306,0.13418369251354698,0.09330604773985844,0.09930579456982702,0.1322067186793005,0.3046875,0.296875,0.3125,0.1334402594603105,0.14248475173491756,0.16327330245923852,0.16395711296879378,0.11093602080644288,0.11051139546407246,0.1520565573780803
REGDEV-c03-m130-g080,REGDEV,03,130,80,34,17,3714,0.1171875,0.125,0.109375,0.02746660039753742,0.030335682086225304,0.030372481907400457,0.030288075873310897,0.02758762961242267,0.024678300992803753,0.027496640629734198,0.2109375,0.234375,0.1875,0.08407016784368013,0.09814499776202677,0.11107029856454365,0.11088765804630307,0.09886210987332426,0.09930579456982702,0.09521171368789352,0.1875,0.203125,0.171875,0.0933148857224406,0.09715723810920149,0.11219778343563899,0.11210892479931726,0.09279572912116799,0.11051139546407246,0.10702464900868891
REGDEV-c02-m131-g020,REGDEV,02,131,20,40,31,457,0.0,0.0,0.0,0.021182128686416828,0.020482904178672216,0.012185419431390603,0.01225125396712404,0.021726938014078725,0.011714695631047631,0.012791952507535554,0.09375,0.09375,0.09375,0.06733044319205841,0.0669444360678768,0.05559840444356065,0.056026599288633815,0.07886061688508456,0.059442004443731745,0.05617558399084258,0.265625,0.296875,0.234375,0.07429259735363743,0.07712742055704816,0.08092207695796234,0.08153560223695305,0.08834370944191927,0.07680338297810221,0.07802381097585834
REGDEV-c02-m131-g035,REGDEV,02,131,35,40,32,1009,0.0,0.0,0.0,0.0197202714184778,0.01601286188890475,0.00950858274308248,0.009550449417997115,0.018021947280230998,0.011714695631047631,0.011902091523334966,0.0078125,0.0,0.015625,0.06941844822528274,0.06645043672640395,0.05518317853154871,0.055566877891776195,0.07351138600024408,0.059442004443731745,0.057939151870662245,0.0625,0.046875,0.078125,0.07440409025236172,0.07600412500267635,0.07974829115040104,0.0803848242127925,0.08577953537390492,0.07680338297810221,0.07814043074177142
REGDEV-c02-m131-g050,REGDEV,02,131,50,40,19,1309,0.0,0.0,0.0,0.016181841212402442,0.01668278760387697,0.009909131044674115,0.009863709031902222,0.023311855445460022,0.011714695631047631,0.009752529708500428,0.0078125,0.0,0.015625,0.055573614456516145,0.05918166061618462,0.049082088723679175,0.048786017925072526,0.08079744018709353,0.059442004443731745,0.046269917912188846,0.03125,0.0,0.0625,0.06094915135066413,0.0638205019577261,0.06700799652597478,0.06644656844352631,0.08546864300381704,0.07680338297810221,0.06405658684643824
REGDEV-c02-m131-g065,REGDEV,02,131,65,40,19,1581,0.0,0.0,0.0,0.016443585737307653,0.014036654888271657,0.008328299025029086,0.008310372283972644,0.01871242105063273,0.011714695631047631,0.009911326517089595,0.0,0.0,0.0,0.06666045851003144,0.06622387576248766,0.0549927700357466,0.05471658594882401,0.0776478231031775,0.059442004443731745,0.05560997966806248,0.0625,0.0625,0.0625,0.06765351313770743,0.06960560224365131,0.07305948329924009,0.07280425965106782,0.08980289720921657,0.07680338297810221,0.07107689217814547
REGDEV-c02-m131-g080,REGDEV,02,131,80,40,41,2161,0.0,0.0,0.0,0.020190660268294247,0.021434707601097572,0.012756675213615915,0.012717989376787293,0.02430949138095512,0.011714695631047631,0.012188311539494035,0.015625,0.015625,0.015625,0.0741601496423107,0.07812991234108468,0.06502022470690998,0.06478051767005502,0.08000774179467629,0.059442004443731745,0.061948945684393325,0.078125,0.0625,0.09375,0.07403271201159924,0.07760518643662083,0.08142127500167572,0.08110163671513461,0.08387948588179821,0.07680338297810221,0.07775196964093373
REGDEV-c03-m131-g020,REGDEV,03,131,20,40,21,398,0.0,0.0,0.0,0.020501359303684626,0.02003644978275912,0.019970369211468896,0.020123664926898946,0.02454681762657682,0.024563011967952898,0.02043429367125752,0.0,0.0,0.0,0.06978412314823423,0.06847634504360219,0.05426008049454091,0.05434950887084879,0.08908859907670576,0.06580262756890537,0.0558297605489239,0.0703125,0.078125,0.0625,0.08243515026498859,0.08573675101858166,0.08744377923211287,0.08766946233847292,0.10423005305746416,0.0926621007947548,0.08502578956373233
REGDEV-c03-m131-g035,REGDEV,03,131,35,39,20,679,0.0,0.0,0.0,0.020867126762865788,0.020484502970026703,0.02041697549804283,0.020439781594271216,0.02443495155381793,0.024563011967952898,0.02079889001094635,0.046875,0.03125,0.0625,0.06577390679644586,0.06452305083929183,0.05108251613394024,0.05104922543094896,0.0874651067393736,0.06580262756890537,0.05257612221877439,0.125,0.078125,0.171875,0.07344046852192262,0.07580657960766109,0.07733262030434883,0.07721439451723065,0.10111522598290175,0.0926621007947548,0.07577178012887428
REGDEV-c03-m131-g050,REGDEV,03,131,50,34,25,923,0.0,0.0,0.0,0.021229450279457402,0.02073089859199311,0.02066257600723353,0.0204074941012964,0.024158978692012913,0.024563011967952898,0.02116005431313173,0.0,0.0,0.0,0.060732110919867334,0.05955779084552867,0.04709947460548965,0.04696770798975824,0.08508905911882944,0.06580262756890537,0.04849346921410563,0.03125,0.015625,0.046875,0.06405190949649238,0.06515900784730841,0.066486125076329,0.06628692780618904,0.09510750147942636,0.0926621007947548,0.06610645194490916
