substrate,rule,donor_id,donor_kind,intervention,eta_multiplier,epsilon_multiplier,death_count,success_count,success_rate,observer_success_counts,observer_success_rates,n
life,50292,life-50292-1-1,maintainer,structured_half,2,0,0,12,0.75,"{""components"": 0, ""primary"": 12, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 0.75, ""terminal2x2"": 0.125}",16
life,50292,life-50292-1-1,maintainer,structured_half,2,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-1-1,maintainer,structured_half,2,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-2-2,maintainer,intact,0,0,0,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,50292,life-50292-2-2,maintainer,intact,0,1,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 7}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.4375}",16
life,50292,life-50292-2-2,maintainer,intact,0,2,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-2-2,maintainer,intact,1,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 8}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.5}",16
life,50292,life-50292-2-2,maintainer,intact,1,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.25}",16
life,50292,life-50292-2-2,maintainer,intact,1,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.25}",16
life,50292,life-50292-2-2,maintainer,intact,2,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.125}",16
life,50292,life-50292-2-2,maintainer,intact,2,1,0,12,0.75,"{""components"": 0, ""primary"": 12, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.75, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-2-2,maintainer,intact,2,2,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.25}",16
life,50292,life-50292-2-2,maintainer,structured_half,0,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",16
life,50292,life-50292-2-2,maintainer,structured_half,0,1,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.375}",16
life,50292,life-50292-2-2,maintainer,structured_half,0,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-2-2,maintainer,structured_half,1,0,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.125}",16
life,50292,life-50292-2-2,maintainer,structured_half,1,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.375}",16
life,50292,life-50292-2-2,maintainer,structured_half,1,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-2-2,maintainer,structured_half,2,0,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-2-2,maintainer,structured_half,2,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.375}",16
life,50292,life-50292-2-2,maintainer,structured_half,2,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-3-3,maintainer,intact,0,0,0,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,50292,life-50292-3-3,maintainer,intact,0,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-3-3,maintainer,intact,0,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-3-3,maintainer,intact,1,0,0,12,0.75,"{""components"": 0, ""primary"": 12, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.75, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-3-3,maintainer,intact,1,1,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.0}",16
life,50292,life-50292-3-3,maintainer,intact,1,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-3-3,maintainer,intact,2,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-3-3,maintainer,intact,2,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-3-3,maintainer,intact,2,2,0,11,0.6875,"{""components"": 0, ""primary"": 11, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.6875, ""terminal2x2"": 0.25}",16
life,50292,life-50292-3-3,maintainer,structured_half,0,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",16
life,50292,life-50292-3-3,maintainer,structured_half,0,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 7}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.4375}",16
life,50292,life-50292-3-3,maintainer,structured_half,0,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-3-3,maintainer,structured_half,1,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 8}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.5}",16
life,50292,life-50292-3-3,maintainer,structured_half,1,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-3-3,maintainer,structured_half,1,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-3-3,maintainer,structured_half,2,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.25}",16
life,50292,life-50292-3-3,maintainer,structured_half,2,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 7}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.4375}",16
life,50292,life-50292-3-3,maintainer,structured_half,2,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-4-4,maintainer,intact,0,0,0,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 1.0}",16
life,50292,life-50292-4-4,maintainer,intact,0,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.25}",16
life,50292,life-50292-4-4,maintainer,intact,0,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-4-4,maintainer,intact,1,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-4-4,maintainer,intact,1,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-4-4,maintainer,intact,1,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.125}",16
life,50292,life-50292-4-4,maintainer,intact,2,0,0,13,0.8125,"{""components"": 0, ""primary"": 13, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.8125, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-4-4,maintainer,intact,2,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-4-4,maintainer,intact,2,2,0,13,0.8125,"{""components"": 0, ""primary"": 13, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.8125, ""terminal2x2"": 0.25}",16
life,50292,life-50292-4-4,maintainer,structured_half,0,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,50292,life-50292-4-4,maintainer,structured_half,0,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-4-4,maintainer,structured_half,0,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-4-4,maintainer,structured_half,1,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-4-4,maintainer,structured_half,1,1,0,13,0.8125,"{""components"": 0, ""primary"": 13, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.8125, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-4-4,maintainer,structured_half,1,2,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-4-4,maintainer,structured_half,2,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.25}",16
life,50292,life-50292-4-4,maintainer,structured_half,2,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.25}",16
life,50292,life-50292-4-4,maintainer,structured_half,2,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.375}",16
life,50292,life-50292-5-5,maintainer,intact,0,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,50292,life-50292-5-5,maintainer,intact,0,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-5-5,maintainer,intact,0,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-5-5,maintainer,intact,1,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-5-5,maintainer,intact,1,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.375}",16
life,50292,life-50292-5-5,maintainer,intact,1,2,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-5-5,maintainer,intact,2,0,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.375}",16
life,50292,life-50292-5-5,maintainer,intact,2,1,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.25}",16
life,50292,life-50292-5-5,maintainer,intact,2,2,0,12,0.75,"{""components"": 0, ""primary"": 12, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.75, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-5-5,maintainer,structured_half,0,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",16
life,50292,life-50292-5-5,maintainer,structured_half,0,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-5-5,maintainer,structured_half,0,2,0,13,0.8125,"{""components"": 0, ""primary"": 13, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.8125, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-5-5,maintainer,structured_half,1,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.25}",16
life,50292,life-50292-5-5,maintainer,structured_half,1,1,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 7}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.4375}",16
life,50292,life-50292-5-5,maintainer,structured_half,1,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.25}",16
life,50292,life-50292-5-5,maintainer,structured_half,2,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-5-5,maintainer,structured_half,2,1,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.25}",16
life,50292,life-50292-5-5,maintainer,structured_half,2,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.125}",16
life,50292,life-50292-6-6,maintainer,intact,0,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",16
life,50292,life-50292-6-6,maintainer,intact,0,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.375}",16
life,50292,life-50292-6-6,maintainer,intact,0,2,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-6-6,maintainer,intact,1,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-6-6,maintainer,intact,1,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.25}",16
life,50292,life-50292-6-6,maintainer,intact,1,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.125}",16
life,50292,life-50292-6-6,maintainer,intact,2,0,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.125}",16
life,50292,life-50292-6-6,maintainer,intact,2,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.125}",16
life,50292,life-50292-6-6,maintainer,intact,2,2,0,13,0.8125,"{""components"": 0, ""primary"": 13, ""terminal2x2"": 1}","{""components"": 0.0, ""primary"": 0.8125, ""terminal2x2"": 0.0625}",16
life,50292,life-50292-6-6,maintainer,structured_half,0,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,50292,life-50292-6-6,maintainer,structured_half,0,1,0,12,0.75,"{""components"": 0, ""primary"": 12, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.75, ""terminal2x2"": 0.25}",16
life,50292,life-50292-6-6,maintainer,structured_half,0,2,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.25}",16
life,50292,life-50292-6-6,maintainer,structured_half,1,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.25}",16
life,50292,life-50292-6-6,maintainer,structured_half,1,1,0,13,0.8125,"{""components"": 0, ""primary"": 13, ""terminal2x2"": 1}","{""components"": 0.0, ""primary"": 0.8125, ""terminal2x2"": 0.0625}",16
life,50292,life-50292-6-6,maintainer,structured_half,1,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 7}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.4375}",16
life,50292,life-50292-6-6,maintainer,structured_half,2,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.375}",16
life,50292,life-50292-6-6,maintainer,structured_half,2,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.25}",16
life,50292,life-50292-6-6,maintainer,structured_half,2,2,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.125}",16
life,50292,life-50292-7-7,maintainer,intact,0,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",16
life,50292,life-50292-7-7,maintainer,intact,0,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-7-7,maintainer,intact,0,2,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-7-7,maintainer,intact,1,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 8}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.5}",16
life,50292,life-50292-7-7,maintainer,intact,1,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.25}",16
life,50292,life-50292-7-7,maintainer,intact,1,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.25}",16
life,50292,life-50292-7-7,maintainer,intact,2,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.0}",16
life,50292,life-50292-7-7,maintainer,intact,2,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.25}",16
life,50292,life-50292-7-7,maintainer,intact,2,2,0,13,0.8125,"{""components"": 0, ""primary"": 13, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.8125, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-7-7,maintainer,structured_half,0,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.0}",16
life,50292,life-50292-7-7,maintainer,structured_half,0,1,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.125}",16
life,50292,life-50292-7-7,maintainer,structured_half,0,2,0,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.125}",16
life,50292,life-50292-7-7,maintainer,structured_half,1,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.375}",16
life,50292,life-50292-7-7,maintainer,structured_half,1,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 2}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.125}",16
life,50292,life-50292-7-7,maintainer,structured_half,1,2,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 3}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.1875}",16
life,50292,life-50292-7-7,maintainer,structured_half,2,0,0,14,0.875,"{""components"": 0, ""primary"": 14, ""terminal2x2"": 5}","{""components"": 0.0, ""primary"": 0.875, ""terminal2x2"": 0.3125}",16
life,50292,life-50292-7-7,maintainer,structured_half,2,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 4}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.25}",16
life,50292,life-50292-7-7,maintainer,structured_half,2,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 6}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 0.375}",16
life,58843,life-58843-0-0,switcher,intact,0,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,58843,life-58843-0-0,switcher,intact,0,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,58843,life-58843-0-0,switcher,intact,0,2,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,58843,life-58843-0-0,switcher,intact,1,0,4,13,0.8125,"{""components"": 0, ""primary"": 13, ""terminal2x2"": 13}","{""components"": 0.0, ""primary"": 0.8125, ""terminal2x2"": 0.8125}",16
life,58843,life-58843-0-0,switcher,intact,1,1,4,13,0.8125,"{""components"": 0, ""primary"": 13, ""terminal2x2"": 13}","{""components"": 0.0, ""primary"": 0.8125, ""terminal2x2"": 0.8125}",16
life,58843,life-58843-0-0,switcher,intact,1,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,58843,life-58843-0-0,switcher,intact,2,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,58843,life-58843-0-0,switcher,intact,2,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,58843,life-58843-0-0,switcher,intact,2,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,58843,life-58843-0-0,switcher,structured_half,0,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,58843,life-58843-0-0,switcher,structured_half,0,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,58843,life-58843-0-0,switcher,structured_half,0,2,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,58843,life-58843-0-0,switcher,structured_half,1,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,58843,life-58843-0-0,switcher,structured_half,1,1,2,15,0.9375,"{""components"": 0, ""primary"": 15, ""terminal2x2"": 14}","{""components"": 0.0, ""primary"": 0.9375, ""terminal2x2"": 0.875}",16
life,58843,life-58843-0-0,switcher,structured_half,1,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,58843,life-58843-0-0,switcher,structured_half,2,0,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,58843,life-58843-0-0,switcher,structured_half,2,1,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,58843,life-58843-0-0,switcher,structured_half,2,2,0,16,1.0,"{""components"": 0, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 0.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,58843,life-58843-1-1,switcher,intact,0,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
