source_state_id,candidate,matrix_id,landmark,eligible,reason,observed_fissions,break_time,broken_state_id,break_h,broken_state_digest,old_anchor_digest
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m058-g065,02,58,65,True,natural_break_observed,13,13,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m058-g065-natural-break-f13,0.8826133094742447,51e43dbfa5b3d6db9d2341a4297d693976d87a7a3d29fae50b6946a670cf6e8b,3ac73ea13fbe11a4daf562c7e650039c360c7678a7ca7840d43af8c9b546652b
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m058-g080,02,58,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m058-g020,03,58,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m058-g035,03,58,35,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m058-g035-natural-break-f05,0.8995405798567829,dd95e06914c29b377c73a21daffe0c9190c508f94a181198bfbf9d37fb0f9ad8,4071c030d628703f67a369e9d8b768e2fae79330e36e6d7e28782ebeebc3276e
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m058-g050,03,58,50,True,natural_break_observed,21,21,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m058-g050-natural-break-f21,0.8687616678025325,b1e1c50f1af8e47a5225c3d5594251ff32d4ab38effd36ec23cc8bdc551e4f7e,de72bdf512d583eeced632340b561020d3922329f85461feca453599468d98f1
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m058-g065,03,58,65,True,natural_break_observed,9,9,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m058-g065-natural-break-f09,0.847636357737198,f76a9fdbbfb6e3bf3ef16207db157fdfbe3ccf2163d4fab1a612cac0aed6f51e,c092011ab820bd636722a85f503195d501caaa25453766b8a7e1194960c42060
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m058-g080,03,58,80,True,natural_break_observed,37,37,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m058-g080-natural-break-f37,0.8977541734587234,4c8335be54676ae4712b6816b798a45844e79926411b44d2152f381b7c1fab9a,e26aa68e6f146ebf437d67df56144488e12cb7757490eb52bfadfb7b946e4a3a
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m059-g020,02,59,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m059-g035,02,59,35,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m059-g050,02,59,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m059-g065,02,59,65,True,natural_break_observed,3,3,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m059-g065-natural-break-f03,0.8877389535055521,a5fed75f5f6060ff4521c7cdc9f7d345d6a44ff65b7f185a22ca66d7f0833008,f04dab15a376b6a1d01471b29d2d54c8015c40fb27deabcf42bb453e695c4653
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m059-g080,02,59,80,True,natural_break_observed,54,54,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m059-g080-natural-break-f54,0.8680363612565543,f04c4754495ba5538c1251b8e762c394c03f868b936b164b4fe240b80d5dc3ce,8565e669ebb2b772aad71c54364254c682cd9f8b93df3fc4972a6955b98570b3
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m059-g020,03,59,20,True,natural_break_observed,49,49,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m059-g020-natural-break-f49,0.8959865188976908,de9265209b80e812f2009951e3712e05eb5314653ba149cd9ed86c436221a6f5,26dbcbb2c42e3af252616b1f52c75e1b6df31f2e422255a3d815b3bcfc772e49
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m059-g035,03,59,35,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m059-g050,03,59,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m059-g065,03,59,65,True,natural_break_observed,4,4,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m059-g065-natural-break-f04,0.8822698891114353,98a109104010a3de9f85f26d449d53b043520ddc46619aaa558d3decb6e68c0b,7da0566de6df9e7dfbc29150d9d57e3a381de0b99bda41fa6226a02672e68ee3
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m059-g080,03,59,80,True,natural_break_observed,32,32,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m059-g080-natural-break-f32,0.876205292731479,021213d4df3984b65d80abceea8a7dcf5dfa1e0f1782dee363ff9c5b06f890d9,ef34f980b5da2c36c1387d489107fdd4c3913d2ea7d1f10ad68b17559a9b0b63
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m060-g020,02,60,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m060-g035,02,60,35,True,natural_break_observed,7,7,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m060-g035-natural-break-f07,0.8984749619534522,0e7c58b1cff7ec4ce49752eeb6231dd96e729055be2c4fbbaa0dbb3486efa552,a1fc08c5b3f5c87989121dedd49e559ac17b13d53539cf2da4de46e446fb3b0f
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m060-g050,02,60,50,True,natural_break_observed,23,23,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m060-g050-natural-break-f23,0.8477678348799965,252eb6905196b3368a1f69d38760ef0659abc5e131895dd5ab682e6f44e2abab,8c86ef358325c56e757b81025943cd6bee423ecc26589a7668570df62f24f64d
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m060-g065,02,60,65,True,natural_break_observed,24,24,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m060-g065-natural-break-f24,0.8891787425369734,5f248e144625b45f7b7357a42e3ed6787ffef933475db690fbf9fef4eb9e9d4f,b07cf51ed8b0b74c741a373c6928e309717a2eb39176f5650e3607a4e1f65655
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m060-g080,02,60,80,True,natural_break_observed,40,40,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m060-g080-natural-break-f40,0.8903987642340894,6943fa6ca40dcf5f8b4c5d23cf1c401bba915de8438acf1a6b0538836a168010,a337a982f4f3deee4881936c5b2270ef752e2148b6bae24140061cc625fed214
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m060-g020,03,60,20,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m060-g020-natural-break-f05,0.8995282392701277,78abe590b57f7ccaffb876fa98eb7766c4abe5089a2af406684fc28def2b411f,12955f8815b93d2fe58f425dcb29489d2f60177967bd4fc4c97701fd1fe8e863
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m060-g035,03,60,35,True,natural_break_observed,7,7,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m060-g035-natural-break-f07,0.8997511623749156,0fd9834f43697b4fe77f3656ef037b16bbc8165e43f2641715786d6f5bace3dd,9ffb0d906ce7e5a44ee34eb23709fb745e62dca26503ba3b5fccf857fee4e8d6
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m060-g050,03,60,50,True,natural_break_observed,20,20,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m060-g050-natural-break-f20,0.8621054497285194,8933c0e194f2b6ad58fa7c8c15c19333073da68f8c0296e6048de33b0d93b1cf,477c9a59780567c92722fa156d61534100167fb69ec87aae2599f6af7116fcfa
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m060-g065,03,60,65,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m060-g080,03,60,80,True,natural_break_observed,12,12,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m060-g080-natural-break-f12,0.8019541350866698,50ae09f9f0e5f155da1ba4d33d100b2a73103f2ca8a2ce61c0ff997778f355f7,4d30e4291bcee9323f106cc0c42ab376ce918dd8681f9098cb5a3ed558795451
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g020,02,61,20,True,natural_break_observed,30,30,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g020-natural-break-f30,0.8834272785294489,b360a08521e809e592698130c0d7b6b4e0a2d67a2f3e05657371e15df82b98cf,b3ac1f3e9062ed5c8d056d68b64fa8006fa80070f692ff7df646937afef0a644
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g035,02,61,35,True,natural_break_observed,2,2,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g035-natural-break-f02,0.866040930491992,c4755c183b5872affd9b13b76c6e3345689f31031d4ca50d46e023190bfaba1c,764f1e659ef17888da0aee7671487ef757f1fc68542aab4324fbe535adf41623
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g050,02,61,50,True,natural_break_observed,10,10,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g050-natural-break-f10,0.8195846982271778,23b6c8c7ce0c69d399962c562f58c63edbb81740689e06eef004122844c97352,3a0d10004a3814d805a5b124dcc3aabb8f6e5d2002c6488bb0b558d7a51232ec
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g065,02,61,65,True,natural_break_observed,29,29,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g065-natural-break-f29,0.8465428153297755,f1310467b03d3072f2ab31051627a858d33dc8679ea26dfba660730a6f7e95a2,2a1e46f0b6bb76f9bfb44b28f822e6238eef3e05bfae6658e18323f13ccc5e88
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g080,02,61,80,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m061-g080-natural-break-f05,0.8984779183888728,abef502d218a9de232934a7cbf59e10a160ed2eb3833ee432897f5f37d2cf2a6,abacdf24cac3452e07db935542cbd3b121cf510c4c0ea1fb7d0420dfd8c4ad30
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g020,03,61,20,True,natural_break_observed,3,3,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g020-natural-break-f03,0.8548015180437799,587bd8fdb31e29fb1c1451346bb0ccee2b945d381728fe1a9e3299fb745f09fb,ede6d3534dd143804367cec040f7a78eec9f9a29e9b8f3c8d8c4aced3571da53
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g035,03,61,35,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g035-natural-break-f01,0.8786969043263052,404c8ca05b8c3a7b8bbbda2b6356c97f509b42b18717ff8a4d6351f81d71a566,ac59d3e02a0c2d09a92ad8e67cffd0e3c6b4d2565a8936516dc7d88907b969ab
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g050,03,61,50,True,natural_break_observed,2,2,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g050-natural-break-f02,0.8967875674742991,ece08f38fa65e486886ace9fdec5dffa3157a53ffc6e9d1d9648f6e02ee9c297,d7ae0573442b0ba37b0d03a3af1d552109552be5e410d5f0dfe7dbe806c3687e
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g065,03,61,65,True,natural_break_observed,7,7,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g065-natural-break-f07,0.8958970805552211,ebd45cbfc359d89f068073236ca41ac84333b98d8d6335fa5420e3632203c647,5d4c5e06afb658fc508a4e8d6f5da59b983d292caf97749129ab723b86c03664
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g080,03,61,80,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m061-g080-natural-break-f05,0.8463860123509028,9d0a91b757e1e84a5fd1c11138eba8054d042072e441e4ae9004373ef99b07a8,89092b3d607fec83310bda6f12965cac54072e536c5bce532c161d8be3fdebc3
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m062-g020,02,62,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m062-g035,02,62,35,True,natural_break_observed,29,29,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m062-g035-natural-break-f29,0.8779052472811277,c06e4aebbab07b01feab75ee4c53c216ce38a6b60467cd0d3ca29b1a26b75e41,80994039879a2ae3b4cb048f2741b9723c3bf9b5e8f20b1616f62bab26935369
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m062-g050,02,62,50,True,natural_break_observed,33,33,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m062-g050-natural-break-f33,0.875145272464486,edf299949ce8bd665ed6df8109986f47408208c367dfb39b25a8a0cd5e5e8f63,94d9dd5dde0e9dfa4cfa6a5c796ccb0ab1ae08f1f4b4ec22d3d2106d5c398039
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m062-g065,02,62,65,True,natural_break_observed,46,46,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m062-g065-natural-break-f46,0.8935046253175849,3d8a95e1a628ef1689ef0698b6121bfbbdbef0b8e43834bb471b19e0ee2b7cec,f8797831910d28ff34c148e43706850d1cceeebe18436168c96886a9b7f5e13a
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m062-g080,02,62,80,True,natural_break_observed,45,45,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m062-g080-natural-break-f45,0.8677679462179929,5a47621e0d713ef9562d8c1de540b22e50152809c2aee5e24645863468b95b35,77ae74ef25053a1e8a1461bbe0f992bfc061195c53d3ce59d30fdba722058970
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g020,03,62,20,True,natural_break_observed,9,9,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g020-natural-break-f09,0.8991318437139634,7f5bd3557586751e6618df8261720ee6ab897bb150f7176431b48307439da902,7220c9efb144bcf6b8b66aebbcc402002249240519e932ed7a203dfb6fc782e7
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g035,03,62,35,True,natural_break_observed,3,3,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g035-natural-break-f03,0.8131954742227467,a4612147fb951ba52cec078b8309d6d7697903d9432e40e9e3d133c4d72d651a,c399664f298074ec2111092601e2357b190094e23a891432a6ba64ce19074bc2
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g050,03,62,50,True,natural_break_observed,26,26,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g050-natural-break-f26,0.8967227885347446,dca0a1862c01635b85a13959774de620185f1d3e4bc34daabc63a963d9984458,54b381c33f95a08045cfb0bfb4a08e8dafaae312815c5abc0e97d40c176f5dd3
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g065,03,62,65,True,natural_break_observed,33,33,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g065-natural-break-f33,0.8929684195668319,903a4ad9694cc8cdce57aae99ebad5c816d8fcb2d73a6a51c66ebe14364eca4f,978fa038d095ed93280250bb530c9f199cdf304d423a1b8f7c41b363911320cd
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g080,03,62,80,True,natural_break_observed,31,31,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m062-g080-natural-break-f31,0.8783937179806747,4eab49f66e0269e80e1d8db537be902d7922aef681fa4ccad329bcd3584e8504,99e2ed4adf6368679751656372f276d0152bfa2faf0fd1338ac72360d4f5c59c
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g020,02,63,20,True,natural_break_observed,7,7,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g020-natural-break-f07,0.8889361287522809,64c8c6ff4cef8721c77c14d8f9d68b004be43374f39758f83c77c04682975755,e4833eb1b15046da832e9e2e291f3a53c7385f7bec7ac378053c3df3117bfe9a
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g035,02,63,35,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g035-natural-break-f01,0.8758797429598139,a0d95089d2ff6e397df86b7497c93259f11a7fa792fff93db640dc896dbbe1e6,b111d497b9e949ec467b02c4d6f28f80ca3d5327bc05299465ebd104aa084d41
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g050,02,63,50,True,natural_break_observed,29,29,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g050-natural-break-f29,0.8983654843746234,2b8721b9db4a2d895e141d8cca49f61f6c1ec00b827e32819e554db9f7609f6c,bc6eafc574995ceee7f2dfa604ba8a5e8c42882d3dd5710ad8b4885f25b500d2
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g065,02,63,65,True,natural_break_observed,18,18,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g065-natural-break-f18,0.8792215965017431,8e820b5355bb2b0862fad181e62f41ba6314f707dfef8692901c92ec3796895b,2f037effd592b9c342f3bcf2089127d45cab24211ca883a6f6c7a23632993ccd
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g080,02,63,80,True,natural_break_observed,12,12,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m063-g080-natural-break-f12,0.8919056665646127,ea82a60a4449af3fc89bbefcd60d3fd12ffa4bc693a62f934db68c4a6efca5e0,ec7e6a1dccf055201c4103d506d56d96bb9ec48498c5e533e36b49305f0906d1
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g020,03,63,20,True,natural_break_observed,10,10,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g020-natural-break-f10,0.8904040206769119,63fb3569407e765446de61fb662a0fce34c161ec5a2a8072035cc1f60e54dc6c,2bd686998242b74db2a86d50030dcaa62eb04cbe09d8a0c6fe95873645e6fc85
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g035,03,63,35,True,natural_break_observed,2,2,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g035-natural-break-f02,0.8714204019005981,f65114e76919521ba4586ea73ae0409cc6e2595c826bd7f8c736dcf8f5964538,9a2536f34ddb92e2d9c1b0cc895fdbf20b3de8437f77c037d6784db876128731
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g050,03,63,50,True,natural_break_observed,15,15,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g050-natural-break-f15,0.8874007643950914,5c2231e9244b18b906f2f71026b13c5f786a902cf0fe171bb2997509d68fe999,5cf2d710bd09b073fba6bd81c8dc3506a273f3415d2ff590a233d70b26f2b5ae
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g065,03,63,65,True,natural_break_observed,6,6,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g065-natural-break-f06,0.8423957095499619,ed07cf85b6fea214e7e84a10c3b36176b86c0322420ea72f1758885609b20ecc,3e525eb6dc648e7325b747df562d9e50b2dd44d3f789c809fce08b4c24ebd51a
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g080,03,63,80,True,natural_break_observed,3,3,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m063-g080-natural-break-f03,0.8938136799641914,dad8ea10d63f4e7a942b914376b07b42fb20aa7414dcc5d8aeea27cceaa2f3d0,4e6a9789e56a59737162ae57b930009e43ade9d83c3c0208bfa8fb73b046324b
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m064-g020,02,64,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m064-g035,02,64,35,True,natural_break_observed,52,52,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m064-g035-natural-break-f52,0.8562643985204195,747af2d756a50eb3cea0c97a19c9e05ebb0b3a219af9313c9b7fee695c066781,3aa14de03a6b8b172f65b3df45b05bf2f012a5c51dd4613910b004a8a9c7e708
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m064-g050,02,64,50,True,natural_break_observed,3,3,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m064-g050-natural-break-f03,0.8936588149770622,944a463ab7fb096e9816c5cdd9bdab71dd5a6cc72ef775d8da40ba5e0aa9bf6b,421bf183902f16855434ef36ef6b55f68c3c67edca442b1307572b5ff4bf7406
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m064-g065,02,64,65,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m064-g080,02,64,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m064-g020,03,64,20,True,natural_break_observed,42,42,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m064-g020-natural-break-f42,0.8576695558541799,9db48ac92b7af76b11549329a44de79aa98d7db86403a98a2632cb628f83dfb1,d9ef78b354c942ce72125f0768729f1b70e8ac65dfc8e07db87badb61f8e97a6
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m064-g035,03,64,35,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m064-g050,03,64,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m064-g065,03,64,65,True,natural_break_observed,13,13,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m064-g065-natural-break-f13,0.8873088314829488,88042b394693dae09c41e35cf7270c975ca75a743c9ea54d37d02abb73a3a6a9,c79e6d7f7e3c6ebf4e4fe984ac10fad6047fd1e24130992ff7c45124302cace6
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m064-g080,03,64,80,True,natural_break_observed,14,14,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m064-g080-natural-break-f14,0.8917140349652012,75a789ddb20c0c04b24534c35c3b18f6ccca162a0d55e60af31510a61ef53962,ca73c566881a0683c265e1e157d45c5734b9aa6e9d996d07967ba054b2a6e303
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g020,02,65,20,True,natural_break_observed,24,24,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g020-natural-break-f24,0.8951435925492911,5da5733754bdfa9105b9fa71ed00b6258da4f4672e102a996536bae14b8bd160,6907293be1be895d46cbb94d8922e14b3435d1f6ea03239e10d3f99c4cbb08c9
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g035,02,65,35,True,natural_break_observed,2,2,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g035-natural-break-f02,0.87004330404137,97bcda0a97c733f4ce4a888f2a95c070cf3b84358bcaab9770d4da2df2e9bc5e,abb6ce51312a59c7dd90dfc8f7301e84472a34c6e1688d5a100136a8202726fc
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g050,02,65,50,True,natural_break_observed,34,34,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g050-natural-break-f34,0.8884450020611647,9a897b17f9433a2c21255bb2c2692db45f8352c57729669f5acc33e6f0f34371,241330115f3f9dd3395abf1abe6c9ec4cfa404a8e969723782db8419b38622b3
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g065,02,65,65,True,natural_break_observed,11,11,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g065-natural-break-f11,0.8888921530165947,433feb671b2f3d7a754ea31573c329e942f8e58ec9ac12208c495286c2c63823,f0e388b41e3486b7e04c6ec8d7332a5e590147a7c24d8ab201886672f94f20d5
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g080,02,65,80,True,natural_break_observed,18,18,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m065-g080-natural-break-f18,0.8196987308562272,d3cec60ad703006ec9258364e45b010169b6a7b758f7c744a64c5fff4e15816d,a8508641277bbbf6730fa4b63c7be30b05f4b5670817955ac2436e9c24cf089e
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m065-g020,03,65,20,True,natural_break_observed,22,22,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m065-g020-natural-break-f22,0.8997561069041059,42a35d10960d9b709f98d542729f7b560f4127b7da5f2bed4861c7e369d6c07f,e899e936d4b7d8f5a531509a48eeb6d5044816ca8ea7b0e7238a10389d0e81dc
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m065-g035,03,65,35,True,natural_break_observed,4,4,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m065-g035-natural-break-f04,0.8960783053975521,9da83b6df860f2e8719696322f102b3e552e3b0fe29e665db9f84383e22de1ee,e664e1d7ae82a6cbe8edb4793013cfcb84d0cb67f17163fb7cdf9cb306400563
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m065-g050,03,65,50,True,natural_break_observed,7,7,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m065-g050-natural-break-f07,0.8606780333209317,62f3221a2db75fb94bf5d118341b5eb7b55b8df099f51771d581afd196ffd067,450c7c07a34344f16b347dd2f72f5df717d78cc75333b31d5a12f49f89a5142f
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m065-g065,03,65,65,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m065-g065-natural-break-f05,0.8422670658606345,802c826e13fb6e2ffd4316be0f055d85e6c8d69c2195c7e5e24d2d780724a066,76efc55b57f32cf072cab53d5b24bbc469654bcb228246081a12c4631f0cc6f6
