candidate,matrix_id,pulse_length,row_index,landmark,replicate,pulse_completed,pulse_observed_fissions,release_completed,release_observed_fissions,edits_applied,release_interventions_applied,persistence,first_departure_time,release_inherited_fixed_fraction,release_break_count,final_similarity,minimum_similarity,final_risk,final_entropy,final_top1_share,final_occupied_types,final_throughput
03,4,60,401.5,60.0,2.5,1.0,60.0,1.0,60.0,60.0,0.0,4.666666666666667,4.666666666666667,0.9083333333333333,5.5,0.4179765932616181,0.003677896437720501,0.449544269038014,2.3092496042401494,0.3315069741346831,17.166666666666668,473.88384784653226
03,5,1,479.5,60.0,2.5,1.0,1.0,1.0,60.0,1.0,0.0,2.6666666666666665,2.6666666666666665,0.6694444444444444,19.833333333333332,0.4990369861994195,0.21730809570970333,0.7694577203426154,2.803902938278293,0.17915249165249167,21.333333333333332,111.62239279170585
03,5,2,480.5,60.0,2.5,1.0,2.0,1.0,60.0,2.0,0.0,5.0,5.0,0.6749999999999999,19.5,0.41526696738172403,0.12848935080244667,0.7875247168658183,2.974472886240593,0.13679792429792428,23.666666666666668,108.03665272426822
03,5,4,481.5,60.0,2.5,1.0,4.0,1.0,60.0,4.0,0.0,3.3333333333333335,3.3333333333333335,0.7555555555555555,14.666666666666666,0.39119228006789714,0.1466841425091212,0.7667343073310628,2.815983411319992,0.15732854032272636,21.333333333333332,93.17192121040155
03,5,8,482.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,4.333333333333333,4.333333333333333,0.7027777777777778,17.833333333333332,0.21758082400748346,0.0758528680080664,0.7705718476562927,2.940497050523218,0.14451506730918495,23.0,83.95523013341672
03,5,16,483.5,60.0,2.5,1.0,16.0,1.0,60.0,16.0,0.0,3.8333333333333335,3.8333333333333335,0.6972222222222223,18.166666666666668,0.2973279828232289,0.04899157577565238,0.7523453955378713,2.884779095741029,0.16397288589574466,22.666666666666668,91.67813826301439
03,5,32,484.5,60.0,2.5,1.0,32.0,1.0,60.0,32.0,0.0,3.5,3.5,0.7083333333333334,17.5,0.13371669815333162,0.03331066634533375,0.7404447264935761,2.8533851229248395,0.14431164809071786,21.666666666666668,87.7198098652579
03,5,60,485.5,60.0,2.5,1.0,60.0,1.0,60.0,60.0,0.0,3.8333333333333335,3.8333333333333335,0.6833333333333332,19.0,0.18219121321149867,0.04209822747011971,0.7480034578290935,2.8596764819100624,0.15940651489850574,22.0,91.070944821159
03,6,1,563.5,60.0,2.5,1.0,1.0,1.0,60.0,1.0,0.0,5.0,5.0,0.936111111111111,3.8333333333333335,0.2254610657835733,0.019741155840073084,0.5092758105308947,2.4631548744492116,0.23530497470305953,17.0,161.25393311393157
03,6,2,564.5,60.0,2.5,1.0,2.0,1.0,60.0,2.0,0.0,7.166666666666667,7.166666666666667,0.9611111111111111,2.3333333333333335,0.5388614295043976,0.020227206112361996,0.4079370189270275,2.1186244523415723,0.37484026941725834,15.166666666666666,253.481823676238
03,6,4,565.5,60.0,2.5,1.0,4.0,1.0,60.0,4.0,0.0,6.166666666666667,6.166666666666667,0.9472222222222223,3.1666666666666665,0.5582391309017471,0.0,0.24829665822737781,1.4708116601374022,0.5593686687432805,10.5,18384.49984456436
03,6,8,566.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,11.333333333333334,11.333333333333334,0.975,1.5,0.675423669676201,0.0,0.28183279443902576,2.0118309896776454,0.38269648385927457,14.0,15926.777494328142
