candidate,matrix_id,policy,row_index,landmark,replicate,completed_horizon,observed_fissions,inherited_observed_fraction,inherited_fixed_horizon_fraction,inherited_boundary_count,total_breaks,episode_count,longest_inherited_run,edits_applied,edits_per_inherited_boundary,threshold_excursions,residual_excursions,mean_risk_before,mean_risk_after,final_entropy,final_top1_share,final_occupied_types,final_throughput,mean_growth_updates,noop_plain_bitwise_exact
03,2,MODEL_EVERY_8,360.5,60.0,2.5,1.0,60.0,0.8777777777777778,0.8777777777777778,52.666666666666664,7.333333333333333,3.8333333333333335,24.0,7.0,0.13361395282750782,0.0,0.0,0.4673959439865057,0.4546290597420084,2.513343033411417,0.23661705183444315,18.833333333333332,324.65079266871584,29.025000000000002,1.0
03,2,NOOP,367.5,60.0,2.5,1.0,60.0,0.7805555555555556,0.7805555555555556,46.833333333333336,13.166666666666666,5.666666666666667,11.5,0.0,0.0,0.0,0.0,0.5850803136087462,0.5850803136087462,2.750921821651892,0.17904764914054602,20.666666666666668,139.1535197308051,29.20277777777778,1.0
03,2,RANDOM_EVERY_1,362.5,60.0,2.5,1.0,60.0,0.8472222222222222,0.8472222222222222,50.833333333333336,9.166666666666666,4.666666666666667,18.666666666666668,60.0,1.1827423250603843,0.0,0.0,0.5506275549381026,0.5566379718662583,2.689590464729699,0.18590695873736143,19.666666666666668,176.91643744456155,28.96388888888889,1.0
03,2,RANDOM_EVERY_16,366.5,60.0,2.5,1.0,60.0,0.7999999999999999,0.7999999999999999,48.0,12.0,4.833333333333333,16.333333333333332,3.0,0.06308809307088406,0.0,0.0,0.587912795847133,0.5881070526383376,2.8337460194267066,0.16941691083567512,22.5,123.79832024251759,30.758333333333336,1.0
03,2,RANDOM_EVERY_2,363.5,60.0,2.5,1.0,60.0,0.8388888888888889,0.8388888888888889,50.333333333333336,9.666666666666666,4.5,17.833333333333332,30.0,0.5977756469017868,0.0,0.0,0.5667234003417742,0.5692344813489638,2.4232098236362383,0.27123036270593015,17.5,382.3241857966672,29.33888888888889,1.0
03,2,RANDOM_EVERY_4,364.5,60.0,2.5,1.0,60.0,0.8472222222222222,0.8472222222222222,50.833333333333336,9.166666666666666,4.833333333333333,18.0,15.0,0.29706843977901237,0.0,0.0,0.551559798835535,0.5523272326392753,2.712293781541785,0.175504139753177,19.333333333333332,121.98195628446773,30.01111111111111,1.0
03,2,RANDOM_EVERY_8,365.5,60.0,2.5,1.0,60.0,0.8333333333333334,0.8333333333333334,50.0,10.0,4.666666666666667,17.333333333333332,7.0,0.14079064505321964,0.0,0.0,0.5651868776517425,0.565297325201514,2.713329160631877,0.20563608461205715,21.166666666666668,200.83491919210823,30.01111111111111,1.0
03,3,MODEL_EVERY_1,489.5,60.0,2.5,1.0,60.0,1.0,1.0,60.0,0.0,0.0,60.0,60.0,1.0,0.0,0.0,0.1479816523968742,0.08459790170573737,1.4837662903870157,0.5861780611780611,10.5,3152.727243175397,24.92222222222222,1.0
03,3,MODEL_EVERY_16,493.5,60.0,2.5,1.0,60.0,0.9222222222222222,0.9222222222222222,55.333333333333336,4.666666666666667,3.1666666666666665,22.5,3.0,0.054244196349459504,0.0,0.0,0.4345929974895264,0.42865564458373157,2.3344615458068656,0.29106062417576045,16.0,282.3472838619953,31.147222222222222,1.0
03,3,MODEL_EVERY_2,490.5,60.0,2.5,1.0,60.0,0.9972222222222222,0.9972222222222222,59.833333333333336,0.16666666666666666,0.16666666666666666,59.0,30.0,0.501412429378531,0.0,0.0,0.23584142480730694,0.18524778419881507,1.8148099173613763,0.45579939482378506,12.833333333333334,1407.4564991293507,27.58611111111111,1.0
