source_state_id,broken_state_id,candidate,matrix_id,landmark,eligible,reason,observed_fissions,break_time,break_h,broken_state_digest,old_anchor_digest
VALI-c02-m000-g020,VALI-c02-m000-g020-natural-break-f03,02,0,20,True,natural_break_observed,3,3,0.8149402457644773,362d6fdf8837d7567d238c9846ce6a0a97d3180dbf6298c4207cfbaaff5b87a7,9b986bd11a79765a93b79c0bfc949f08972870512a6429cffad2eb6cd13ca732
VALI-c02-m000-g035,VALI-c02-m000-g035-natural-break-f24,02,0,35,True,natural_break_observed,24,24,0.8605488947222698,06d24b15669deeb77ea63fd528d5845036e7a4a688d9ad6f755a861467b02da6,7a0f7db89ebc43836fd90132637dd1b7f2f24e27e2d1fb896b87c039779ca620
VALI-c02-m000-g050,VALI-c02-m000-g050-natural-break-f01,02,0,50,True,natural_break_observed,1,1,0.8898159847813967,55e0e9927191678837aeb4af3aefd7b640698ab42c20f6f27b7fd8351c97ae70,dcc8ff4114bec8b8b01f64777849025f68f5898cddf0f38b0d5e11ab192e514c
VALI-c02-m000-g065,VALI-c02-m000-g065-natural-break-f15,02,0,65,True,natural_break_observed,15,15,0.8988114323651132,8f94a1871548c5d07e422dd4845d83f19e33f50292d877978941e431954c3ad3,d8fa8a2f3242c945501572b9ba81289b01030bbcae096b5a27e98c4755a6d4d3
VALI-c02-m000-g080,VALI-c02-m000-g080-natural-break-f02,02,0,80,True,natural_break_observed,2,2,0.878309452065069,a5e92f120b730206cc6c1af76b1cbcd4a7113517a8cecd379085444acf33cc3e,74fb8fcb0a6499f09518e276b20f1acf355c4e92e0df4223ae893ce0597c7f75
VALI-c03-m000-g020,VALI-c03-m000-g020-natural-break-f05,03,0,20,True,natural_break_observed,5,5,0.8874599007011275,1e2aa4ceeee33cabec77db9dcd9dda14e5cd4e15c73220f2b7595462cf3dd631,865af1d2cb118c57939943af4ff27a128dd18d58ce865940252977c9f857cdd2
VALI-c03-m000-g035,VALI-c03-m000-g035-natural-break-f25,03,0,35,True,natural_break_observed,25,25,0.8599469399380054,574a4021b2e833f41f0c54c975c4606688d4c8bd95dc8f5a582fd16ef4928020,fd1d9837fda631ceb43eee5d1d4329ca2a563887928f636391a6910b47ea4cbd
VALI-c03-m000-g050,VALI-c03-m000-g050-natural-break-f01,03,0,50,True,natural_break_observed,1,1,0.8719952464990817,23ab9f762270efde3cf1cc8561b69f1b4917adc4a73839f1b66c184b16914e28,29aa17e43a9d3bc855266f75dd656a12ba80cc9678bf0059ce93761947930284
VALI-c03-m000-g065,VALI-c03-m000-g065-natural-break-f03,03,0,65,True,natural_break_observed,3,3,0.8606875408206669,3d6dce13e09429b52d68f3338560ef25c7c9d6504440179c372508d4cb22b19a,9ba7b9f0e70edf3fcc100b962e3c4d521196579a26b94d1053342ba7d0be77f8
VALI-c03-m000-g080,VALI-c03-m000-g080-natural-break-f09,03,0,80,True,natural_break_observed,9,9,0.8795274432963429,2a279dac022e3724b2839dd3abfa8cbe0b66955ba5220725fa91a87626b3f985,5022bbaafb4ccb8914613a2512b25aa29071f9b48d3e48afce27467d0ae208b7
VALI-c02-m001-g020,VALI-c02-m001-g020-natural-break-f09,02,1,20,True,natural_break_observed,9,9,0.867952152323096,785050d9d6ffd8613f655781ba5ffd73a6a13c6d9e0a26a59c90342f00731fd5,b6c48a128fbbb459a466f97d0ae9a1e718a35aab8bdcf0f2262d786ebec0ae86
VALI-c02-m001-g035,VALI-c02-m001-g035-natural-break-f03,02,1,35,True,natural_break_observed,3,3,0.8967598135425473,e5f1a0e3ed08b78c95fda2cda89f315ea1c3b672459616f81cbb3b11bd9cd364,f96411dc4d8c246138fe7e98a5dd8f38eb8537f65681fe34398260ced2278873
VALI-c02-m001-g050,VALI-c02-m001-g050-natural-break-f04,02,1,50,True,natural_break_observed,4,4,0.859377192808679,caa368ccf98e7769c7a0a85df7daa2efe6a9673c09bd49584bbadfdfb5be7245,ec21d1c9a95213c3dface4fdb90a5fdb9048b643ef059259926c5dfeef33ce2f
VALI-c02-m001-g065,VALI-c02-m001-g065-natural-break-f12,02,1,65,True,natural_break_observed,12,12,0.8879535677396304,6c14ca29512bf9ff2556530fe7c01fd623221328bf399ae2df25aa86862d7a93,8be48cf20f8847e31b44205d0665f3fd5743bf8d827957c40f1650762254e82e
VALI-c02-m001-g080,VALI-c02-m001-g080-natural-break-f06,02,1,80,True,natural_break_observed,6,6,0.8655693679492532,47209269e67e2c85d3a2c7cc7ebcf6afc23e9abb05bee38954adad0ea72f4c40,741e75206f793a72be62512dcc5b641a6164157726c8002437a0444d6b0750f1
VALI-c03-m001-g020,VALI-c03-m001-g020-natural-break-f26,03,1,20,True,natural_break_observed,26,26,0.8954253672699165,971712bcb6ff5cb847b8449f73a9773ee6d5c5b703355060e3801074b3f0099d,44504c78e747e6fe3d35ed991d09893c8a2e2ad408a67b5721f38da61f24381f
VALI-c03-m001-g035,VALI-c03-m001-g035-natural-break-f14,03,1,35,True,natural_break_observed,14,14,0.8679563435367671,40b7671abd8880823d400933317d07bbdc38c90f46d8628edcc2e2757996e017,6cd116de3d5c67025f5c8efddabbbe3310ac50c384cba8e839eb8ba4aed832be
VALI-c03-m001-g050,VALI-c03-m001-g050-natural-break-f01,03,1,50,True,natural_break_observed,1,1,0.8877960453740589,54144718a5bbe879b658a59f22f0d18e1b812404bc5a003500ee9e74193d470e,6817d82360c3bb8849580a970f80827cce76ffe89d102a427be9760c6600cea0
VALI-c03-m001-g065,VALI-c03-m001-g065-natural-break-f16,03,1,65,True,natural_break_observed,16,16,0.8689749717604489,767cf23ebcecc3073c31ee68475c00fbf086398846d3a72a1988da5f61b79ea2,035f76f9f390a64790f094e0f5ec306d0f62b25b2adf823a2cd96748a87904b2
VALI-c03-m001-g080,VALI-c03-m001-g080-natural-break-f07,03,1,80,True,natural_break_observed,7,7,0.8882256752445782,d579cf5ff9c25557c2af9aa85c05ca757e4e5bf6665cd70925583b54721be84e,74214bd745a819592bba39cd977dd407c0b0079c358417f1cce8e9d2f00a0517
VALI-c02-m002-g020,,02,2,20,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m002-g035,VALI-c02-m002-g035-natural-break-f33,02,2,35,True,natural_break_observed,33,33,0.8852994276167706,84ca7a7c977d949504f3ae92ada95e6a3aa72836c2b60c2bf4c045becc517dda,218f033369b9516e94ead5868adb171cb2407200f0e92a6f2dd6fd5fce14c9d4
VALI-c02-m002-g050,VALI-c02-m002-g050-natural-break-f16,02,2,50,True,natural_break_observed,16,16,0.8845575178822475,565e693643f80e85f26c02e2e4abaf50b335f8b19bab17b338b527a2e3af9627,2b748a250ea298faa7993d63baf9954343eeb774c033dd0f31fd05d2c4d6bdf7
VALI-c02-m002-g065,VALI-c02-m002-g065-natural-break-f60,02,2,65,True,natural_break_observed,60,60,0.8955706623897803,92662a930f79914e9b4ba981754163fd8d74ffb81c2cfb43344c08bc437aa1cf,30b5bb414788c3df28cfb06bc680c214c3de87bb605ecd96d76badb608dd8f9d
VALI-c02-m002-g080,VALI-c02-m002-g080-natural-break-f16,02,2,80,True,natural_break_observed,16,16,0.8768136794167027,b87978792f981059542cd327c7cf065cef969358ec1c999a32ee5c76cfd4f9cb,782da10ab5beb591a8a9106a995888ad575dfa760d5539cfaf02ecb40a501d18
VALI-c03-m002-g020,VALI-c03-m002-g020-natural-break-f15,03,2,20,True,natural_break_observed,15,15,0.8990688267274504,046dae39f51a16c481b0b1c35b72b2385ba37aa0bba19be6d0fe6c94456e1028,900ce65cf93c9dc2138abb9452bbb2ca27bda428ffc7ab7195188f38be783280
VALI-c03-m002-g035,VALI-c03-m002-g035-natural-break-f28,03,2,35,True,natural_break_observed,28,28,0.8876684730886807,e4e6c4cfb71fe1aca50694ffe03ac95f84edbbcfd3275abf4efa38aef78df6da,e6dab0cbfa24f2e1278fbc940db6fa6bd558520a75d6358202dadccf6382ae23
VALI-c03-m002-g050,VALI-c03-m002-g050-natural-break-f26,03,2,50,True,natural_break_observed,26,26,0.8983467812072465,df9b918395c1ee311103dc01b879cf832138140c0e95c381bf7b08c2b683aca6,25f8a1a32522ee413d3d76f2a71cbbf21998451f6510dd8242053e7d06496feb
VALI-c03-m002-g065,,03,2,65,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m002-g080,VALI-c03-m002-g080-natural-break-f09,03,2,80,True,natural_break_observed,9,9,0.8913346808172076,98cf5ab2a88e1f17aad383665ede41196f38b9dc06dfcc2cdb88cf51fde415ee,2947af06b6f6ae4d3ce8aaaadc20619e04dddc8f54740ca02acddb7845f836c1
VALI-c02-m003-g020,VALI-c02-m003-g020-natural-break-f04,02,3,20,True,natural_break_observed,4,4,0.8832505754016627,947acab74b74b4ecf51e347ab452fdf482b0fe7aa241b111f83f1a790e50af23,2a356c6d77d5b9d2d12a2e94e8ab99d89d414f82a469014e5f89637551d498fd
VALI-c02-m003-g035,VALI-c02-m003-g035-natural-break-f01,02,3,35,True,natural_break_observed,1,1,0.856187386945046,71ac66aced4d7afb2e982dd10629c210ec126e98ee0dc9ae6a0bf1b1edeccf78,1b72c90e094f0523c5250ebb8e8acd275f1c1d6b8bff130aed1b575c8fbc283c
VALI-c02-m003-g050,VALI-c02-m003-g050-natural-break-f01,02,3,50,True,natural_break_observed,1,1,0.8826452799402782,fa75ab1326e8daaf2eaeab52fbe608d84000766b8b1ac380577b30ae0fc9f7cd,ac3eda763a0b84c4c8ba0c5ae448285407e6510cdd645fcbce8549d2c591befc
VALI-c02-m003-g065,VALI-c02-m003-g065-natural-break-f06,02,3,65,True,natural_break_observed,6,6,0.8966081920214649,862518e7cb27de7bef17ffa8f87e701095ca6d1fd1bf3577f840900ee032dc16,cb1b10f99f150c94c614a559d3d1762f02df22fe84bc7325a21af8d0ae1e080d
VALI-c02-m003-g080,VALI-c02-m003-g080-natural-break-f02,02,3,80,True,natural_break_observed,2,2,0.8752113491059378,c4757abf1ef01f9f6870401492775169874ed205a08b62b75beed77ce728c06b,f70eee16fbc351c23f89e9c888dfd702d54ed6e09df595c7afc2b7f493941e31
VALI-c03-m003-g020,VALI-c03-m003-g020-natural-break-f03,03,3,20,True,natural_break_observed,3,3,0.8516691310700146,feea095189a36b9851680238b17ac9647d4628a406eac66f2a23638ee68aeb7b,dcdc8025795f93f4d18236ac158afaaad9357490d3acef5af7c0686a84d872ed
VALI-c03-m003-g035,VALI-c03-m003-g035-natural-break-f01,03,3,35,True,natural_break_observed,1,1,0.8784774106234091,7df0d4c19949279ea91b5189620ce5501dc371927116e49b71fe42b3f932da09,b62d1b33b0ec0c5c8af27977b39cbe30381a01a95f5e2f6d7cce0a33f03b0331
VALI-c03-m003-g050,VALI-c03-m003-g050-natural-break-f01,03,3,50,True,natural_break_observed,1,1,0.8929146074046933,3beab9c3d3735761415fbd4d714ca56aff70e440bfea0213fc662bdef28de1f1,cae523f867a38f67cb3fdf361033444e9c0a53d905ddb3ef7e6caa8a76e61fd5
VALI-c03-m003-g065,VALI-c03-m003-g065-natural-break-f04,03,3,65,True,natural_break_observed,4,4,0.899944872413816,6f98e0b5108b362095797f03cd8da17f5609ecbf2c54eedd493db4013f0a489f,8c9abdc02349dbaaaa34944d9d739eae21f3eae6de4f8274580b3d553082fd0a
VALI-c03-m003-g080,VALI-c03-m003-g080-natural-break-f01,03,3,80,True,natural_break_observed,1,1,0.8868104355148353,b5aaff99eb1cf9d896f76aa82639b8fbd7c77378f83231b7cdb3bb1ca820555f,1bfe958a97310ccfd6c35059dcd06b1b468808363733d0f5e2e834bbe324b1f5
VALI-c02-m004-g020,VALI-c02-m004-g020-natural-break-f44,02,4,20,True,natural_break_observed,44,44,0.8845596274291161,68a1d10fcc75e46e5b94a6b5f656e890f06db8fe9da5f99cc6bc4bd9e1753e16,76b72c92f611a5c8e42d8bc1593865ff973ea8234b8c247f4301ea19b9f0d1a5
VALI-c02-m004-g035,VALI-c02-m004-g035-natural-break-f32,02,4,35,True,natural_break_observed,32,32,0.8876462145219477,e3d10065f8260d398959bfc261018e0761c66ac25300eecfb357c67e4b4c8950,92d2cc342c51c158c73e84d660516081bdfe61cfd66d80a3699eab4298f57401
VALI-c02-m004-g050,VALI-c02-m004-g050-natural-break-f03,02,4,50,True,natural_break_observed,3,3,0.851299903912602,5da43a6ff48c4bb35c5a2f8117ea78ec83089eada3b0b9448c17ae77a1f86f57,232f58f4583676e6dea9a6626b5b24e1981409a44b8dd67c0d947fd1f353ee93
VALI-c02-m004-g065,VALI-c02-m004-g065-natural-break-f15,02,4,65,True,natural_break_observed,15,15,0.899436871820659,a3f8605f33bda5db1302111642b4b0fd33a41452299128a2e8e640da2aad9fef,43d7d2916547d16523ca40cc34abb58a0b78cca08d7f843cbd75471495b9bf43
VALI-c02-m004-g080,VALI-c02-m004-g080-natural-break-f56,02,4,80,True,natural_break_observed,56,56,0.8886617051320621,2389739547ed4e66020119ddf2649579bc9c6ce60123482dd4e7376d8eac2a01,21c2363afe86efa8f2dee375ba0d21d7ed25163cb9a1fc3ca57be9e711c23c3c
VALI-c03-m004-g020,VALI-c03-m004-g020-natural-break-f32,03,4,20,True,natural_break_observed,32,32,0.8912680018483863,287a8bc6368779ae6e00f1c2ce294ad429e0cf979a838b4c7cebd83e53c33019,1161b3d81f2522356ba6c817be6b418c7a2962aad3c7f179cc59d8ec8a4ab55f
VALI-c03-m004-g035,VALI-c03-m004-g035-natural-break-f49,03,4,35,True,natural_break_observed,49,49,0.8771658363779776,7869ab90a5b95697eae965eecca1fd09ae40a230cf8b72bf9b79436e30d03735,cfa5515e47037a4529f4537e3229c255fc44544883f46edaae85f94b64c682cc
VALI-c03-m004-g050,VALI-c03-m004-g050-natural-break-f21,03,4,50,True,natural_break_observed,21,21,0.8915336122224966,4af092f4a42d8a9e004cac6512afc7dae8ea74f119c4a065ede3fa7e9330baaf,2fb65cbb9fcf3e8e24ddcabbcc0a63dc82f7c4785ac9a2db6f854e2cf45d2e87
VALI-c03-m004-g065,VALI-c03-m004-g065-natural-break-f11,03,4,65,True,natural_break_observed,11,11,0.8844477175087208,627f098f24826e1b5173b46307964f25c064220849e0d38994e91915f142abb5,1dd8477dfaf60b5cb792e5b4f52a8f482747e67059f6f51088100f1d92ac8f0d
VALI-c03-m004-g080,VALI-c03-m004-g080-natural-break-f02,03,4,80,True,natural_break_observed,2,2,0.846797836880876,873b72dac7dff94b45eaee9b0de8a936905d8b19ae831ceb306ac0cdbba8c950,04ca9ed3c16fc81c7fd31022d95ddb38e51f8d45fd157c6b096bc1c6f27fc065
VALI-c02-m005-g020,VALI-c02-m005-g020-natural-break-f05,02,5,20,True,natural_break_observed,5,5,0.8814205287030569,cc7ef2d9d16053fd1dc8be65a13a2ed04bd6201fd68e18ce41866cd718f70441,00802ad577df07eeef38a18ef1b5d1ea53114f350b75d9b12c810ddccf48a37f
VALI-c02-m005-g035,,02,5,35,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m005-g050,,02,5,50,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m005-g065,,02,5,65,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m005-g080,,02,5,80,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m005-g020,,03,5,20,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m005-g035,,03,5,35,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m005-g050,,03,5,50,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m005-g065,,03,5,65,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m005-g080,,03,5,80,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m006-g020,VALI-c02-m006-g020-natural-break-f12,02,6,20,True,natural_break_observed,12,12,0.8973032573408051,74e2447fe23f16e5719cfd38435a9864d40f6d9f2102ab50a4f26dc250006c7f,6af0d82b577575ff5796e3583162522da06055a363c83dc3902b57814a182b28
VALI-c02-m006-g035,VALI-c02-m006-g035-natural-break-f19,02,6,35,True,natural_break_observed,19,19,0.899235973995271,65f33fbc5f7ddd02c37993c771070885ff572e0f88344813d43cdd2b60302d7d,c9167e218cddda7651adfe28efa6a58ea9706174ffc9506f5d6b0da8c69d89aa
VALI-c02-m006-g050,VALI-c02-m006-g050-natural-break-f25,02,6,50,True,natural_break_observed,25,25,0.8699696615326461,99f5f6b214b2f1f40a2f54c9a4641d111cb6accef4f43ccdd4239adafbc9317d,579825c2d2fbc5f9f148644aab77f7fd0de9188a319d761e876ed496b7929dec
VALI-c02-m006-g065,VALI-c02-m006-g065-natural-break-f24,02,6,65,True,natural_break_observed,24,24,0.8869181652078736,3b8e4c58dd266396466b9366a9558ccf9e1d629cb4606080508a9ea2bf500570,a8d63f4aacd06c6f97f565c3a413b86de84c409692190d18981f8a11a358709b
VALI-c02-m006-g080,VALI-c02-m006-g080-natural-break-f49,02,6,80,True,natural_break_observed,49,49,0.8547043234472845,cccb61e1532a65e99255b0acd676d76bcb336136a1b373d9a70a74acfcc5eb4e,f4afbfb3cb56a1dbaa5c9d52a3661f121f071d2d35db10abb1ac39ae45145caf
VALI-c03-m006-g020,VALI-c03-m006-g020-natural-break-f17,03,6,20,True,natural_break_observed,17,17,0.8876235694040231,7bb1c4f8eb118ccd74936e8c8007b6cab34a56cfa34b030eddd1ddfef8578547,43aa4cabf23e971a69a2086c2bc12ace88cf005a014076f0836a04622a795058
VALI-c03-m006-g035,VALI-c03-m006-g035-natural-break-f07,03,6,35,True,natural_break_observed,7,7,0.8415775121629189,b25a2bfe2f22bd5b3f2b1ca00cb20ac458e6e3a0369dde35002989f3f24a5ad1,5dababd7e159a3eb8952a8bf10db4c9f280a9c7b8bb9f376b3569e2523872eda
VALI-c03-m006-g050,VALI-c03-m006-g050-natural-break-f01,03,6,50,True,natural_break_observed,1,1,0.8856565644767745,1a0cc402248024e3559d8f3e9405c7970f36900c3334f078383ffb78d99e704f,3bba0d6f7736ba9e6a4f7040d5116d8fe20618adcc67741165a040adab7fbb0b
VALI-c03-m006-g065,VALI-c03-m006-g065-natural-break-f23,03,6,65,True,natural_break_observed,23,23,0.8746097183218544,e726f010b0df810d8b3d69abaffff43962d41cf00df6cb5ec3732172e43e4bf8,b62ab124ce9a548016a6fa238e97a3c5dc60f3fe1b347864c3286d1743291bde
VALI-c03-m006-g080,VALI-c03-m006-g080-natural-break-f04,03,6,80,True,natural_break_observed,4,4,0.8633747792608505,9e67854db7881eccf811e0ac72425283afe316300137e22b98fb4ffcec1ffaa9,810d133fb5dce253f7819f688f861f3ade7d91d3ea59a703976f1ec3fa7a114c
VALI-c02-m007-g020,VALI-c02-m007-g020-natural-break-f07,02,7,20,True,natural_break_observed,7,7,0.8775770067150416,2f95e5b66c6ec257bcfb7be603e931a75935a462a7ce80ab769febade0ac7a22,3ca0b39d453321c963fa06eb5e203caa1caea443ed96e96d6a731b68923f595c
VALI-c02-m007-g035,VALI-c02-m007-g035-natural-break-f04,02,7,35,True,natural_break_observed,4,4,0.872817759892552,dd9f134e28afdf74a0ee216963167664a68510bd27d30e0e461674e02c0b6f41,eb2f79139d500b5e87df9772c1c7bae5bacecbf3ae29fcdbd23937c2dce347fb
VALI-c02-m007-g050,VALI-c02-m007-g050-natural-break-f12,02,7,50,True,natural_break_observed,12,12,0.8778470857825786,608e46aed9ea15d8ab65d7d0324141b47f21c3baf5a341e47a39d874100f25ec,64b3a906202bc44654fda31b19457e52215857cca6731656f900becd18dc056c
VALI-c02-m007-g065,VALI-c02-m007-g065-natural-break-f16,02,7,65,True,natural_break_observed,16,16,0.82383961098913,0a0054ece5d50bbba1cceed00c258d3fa3047939eadd31746e4c12c984b9a4bc,01daf56de6319bf73f94b117fae18ebe8820bf7b72c4b0ae34eb6d67875d9e1d
VALI-c02-m007-g080,VALI-c02-m007-g080-natural-break-f08,02,7,80,True,natural_break_observed,8,8,0.8868440532177397,61578716fbfaa54437c0c7e764ebd7620d061bb20ab48a3af889a282c9d9b855,8c64b6d7e1e979ef15c003b35a224876bdbf3879e0b1915034f85cddb7f98dd3
VALI-c03-m007-g020,VALI-c03-m007-g020-natural-break-f30,03,7,20,True,natural_break_observed,30,30,0.8936319337750204,6f230b5f13f4ebf05f2307163cb6003ced51bf5601889e7469f42efd75b94543,e35891023fd4c1c2e594d3f266a26111627a5e2a366984d686c70155216bdbed
VALI-c03-m007-g035,VALI-c03-m007-g035-natural-break-f05,03,7,35,True,natural_break_observed,5,5,0.8680765988367043,2d1f61f055ff020f1d8c5d570b0d1c9125fe7061027805d9502d86051c91a038,1ad6b33c2d724212b83c9bb7b70b43e9a3932c430beea7fada931abc9a3ee787
VALI-c03-m007-g050,VALI-c03-m007-g050-natural-break-f37,03,7,50,True,natural_break_observed,37,37,0.8698496887034829,0e715423b09d8a71984bb08b4c0367ac4b82cf8c685fa0640d78bb1240a0e531,f0484301bceb338134edc665f48bd17be9428f52c00ae9696db1ea8dcd93c5fb
VALI-c03-m007-g065,VALI-c03-m007-g065-natural-break-f02,03,7,65,True,natural_break_observed,2,2,0.8692679567468138,a588349ad702d033155d101601d273e14f96605582ac132142300287f2ecef62,e2bf2e2c3ef95f6682f96d48204e9454352a866bfb817f125862c159b99b24fe
VALI-c03-m007-g080,VALI-c03-m007-g080-natural-break-f18,03,7,80,True,natural_break_observed,18,18,0.7685277617854287,bddb13eb3e61dab4bfe8db6560b741f7a3ae7f499101a6aa7b3dd896ef411d20,c0a5cc40d84cf52175d11d4961e91e54ab1230a329b854162c4715fc82ac3d8f
VALI-c02-m008-g020,,02,8,20,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m008-g035,,02,8,35,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m008-g050,,02,8,50,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m008-g065,VALI-c02-m008-g065-natural-break-f14,02,8,65,True,natural_break_observed,14,14,0.8892892191873978,398ba1226a4f93cf91f4e7e13be2608fdd1f0a27a5a10809a10e1f7670e6a7b0,00e2f7bffea666e7f477f4c76fda62cf06eee40a2fb13a432688dea09c734c70
VALI-c02-m008-g080,,02,8,80,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m008-g020,VALI-c03-m008-g020-natural-break-f09,03,8,20,True,natural_break_observed,9,9,0.8796338193297241,3efb71774b106080adceca8762fbe8afcdfd1a32b01c897c7b8443e42e7bbc3c,e937eeb8318333e7831261edf22cd56ed56f5db1d28f9488ca734380f5c4b61c
VALI-c03-m008-g035,VALI-c03-m008-g035-natural-break-f16,03,8,35,True,natural_break_observed,16,16,0.7877143211430776,613454c2941bd23413510123f8589a4294a16fe8af599f785eab9333410b6b48,044d8558a4c307f680597840926ca4262120517e2440aebacfefd6b6958c0cd4
VALI-c03-m008-g050,,03,8,50,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m008-g065,VALI-c03-m008-g065-natural-break-f23,03,8,65,True,natural_break_observed,23,23,0.8687193668662972,6e6ef3cfa9d6bc4adef7530ac1ab7e8a0eb67ba611442323533ed79567fa740e,c0ba7b10ad84a6f41ff28422e89fc5fd89c5d063756328f9005da0a8e4d624f0
VALI-c03-m008-g080,VALI-c03-m008-g080-natural-break-f05,03,8,80,True,natural_break_observed,5,5,0.8490549483359208,20c8f181361110528cbf0f7be6e9983277d1c2ab9b726b7cea381ce8b35c28a7,32ed4c23735eee0e40c813e23cd9cae5bebfcc56f12ba02c546f58a192f3cab6
VALI-c02-m009-g020,VALI-c02-m009-g020-natural-break-f02,02,9,20,True,natural_break_observed,2,2,0.8947091223515985,0480a5f663db7072b034996b7088945ebb133dd198c165a138f6ada40418cabc,a8e72abd94ddbd81887a5cd9e6dd3ae813f7b0764f41c7f1c8ffd17485d35a69
VALI-c02-m009-g035,VALI-c02-m009-g035-natural-break-f03,02,9,35,True,natural_break_observed,3,3,0.8962310652527946,2e64123dcc6443b4fba06917b8a0f49b08bcc23899acec5bd0631b53f1d73195,f037c75a30f58a67205a7845704c7993f788f489253b7862f742ba840143ad7a
VALI-c02-m009-g050,,02,9,50,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m009-g065,,02,9,65,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m009-g080,,02,9,80,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m009-g020,,03,9,20,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m009-g035,,03,9,35,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m009-g050,,03,9,50,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m009-g065,,03,9,65,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c03-m009-g080,VALI-c03-m009-g080-natural-break-f40,03,9,80,True,natural_break_observed,40,40,0.8744395139073625,4e6956cc0a0403d122af0222d83d8cf5402a3837db3739241303bcf97aa0ec88,31eaf0841aa97fc7012bfab0e937a0dd26ff36891e707151401f90fb9205bf30
VALI-c02-m010-g020,VALI-c02-m010-g020-natural-break-f23,02,10,20,True,natural_break_observed,23,23,0.8751205462472784,922653d4d8cdf1ce91c5f2bf6b739e9b2c4558d38af3aae0992ae06e2def8d0d,266a24e06cf3809dd9eb181139be4a13558778095182e92b6d7035c98cdbd785
VALI-c02-m010-g035,VALI-c02-m010-g035-natural-break-f31,02,10,35,True,natural_break_observed,31,31,0.8959829313277753,9b9fa8ae04e49dac7e24ca0367efa0ce7b7a971a0478a16f2807efd1d10f3342,26c00be00aa60012511aaffa7c87b4e9c13b19675f273946b95b49944c9a3c24
VALI-c02-m010-g050,VALI-c02-m010-g050-natural-break-f01,02,10,50,True,natural_break_observed,1,1,0.8892001048893249,e426ea285b2d7110d6bc86e0cdf499c9639cdd195df4f3ad3fc089fda55d3173,43966a979f4d40688cb21dbd7ac57d262edd8ac76a0e9a90416f8326c76536d9
VALI-c02-m010-g065,,02,10,65,False,no_natural_break_within_registered_limit,60,-1,,,
VALI-c02-m010-g080,VALI-c02-m010-g080-natural-break-f23,02,10,80,True,natural_break_observed,23,23,0.8912424404360394,6d6bd524538ae0952e63b675e076d1c943e1f5548f16593ffbb0b4067a7388c5,a8109cd87de2596b208a4e8aa3c45c430d69244f88fcd5ba06dc5de659e6b130
VALI-c03-m010-g020,VALI-c03-m010-g020-natural-break-f10,03,10,20,True,natural_break_observed,10,10,0.8248110590965787,8a937d967258632a6395ff309dfa82807b777d055a89faedcec1d28c58d6de95,18c6eb24571f254c44769d77ccc08411cdb43e58d5cb6fb4511e402a924f731a
VALI-c03-m010-g035,VALI-c03-m010-g035-natural-break-f21,03,10,35,True,natural_break_observed,21,21,0.857833815749923,0688d48447bbb0a99b9d6431221c92c58d08558fe01250c8a7cc2f1ed90318e9,7cdfbb58047719a156f15ac69d16a25b78f2b97d70e0d0707ef2e6a6cdd00d8d
VALI-c03-m010-g050,VALI-c03-m010-g050-natural-break-f07,03,10,50,True,natural_break_observed,7,7,0.8607452257701357,b2b20203455ff53b1e5514284b23fc1ff5a1e9d28eae32f65ff29aee3dd2803a,01d08b9271f31bd99590ecb3324c8f838d606e1cab0e6ade3eb762b171e36f6e
VALI-c03-m010-g065,VALI-c03-m010-g065-natural-break-f06,03,10,65,True,natural_break_observed,6,6,0.8858348156577863,0d4bb5b68aefbb50cd8b0f203e178dba31789838a557c3e2969f156b9a2432b5,2b24a25fd17a917b99c1ccd917d1a7c544cc860f9b7458408f6cfecfed06e49e
VALI-c03-m010-g080,VALI-c03-m010-g080-natural-break-f15,03,10,80,True,natural_break_observed,15,15,0.8777097080190023,0a8120351f5842b82095d2b07cf242753b3d6a44962b1b7d59a2ea67c9e664e9,59e7407a8801769d92d66f21630bde177bc7b1641ddee7a5ef4879f19ac5d2dc
