state_id,candidate,matrix_id,landmark,generation,mass,occupied_types,state_digest
VALI-c02-m045-g080,02,45,80,80,40,15,053872a1feee0b525dd92ca77d2839113d8505892fc125ca1ac22bec88b1bfa0
VALI-c03-m045-g020,03,45,20,20,41,13,3eb0c09e7848a450cb07d270cc6d70eba33d1928af15d8693f5cafdeec7529fa
VALI-c03-m045-g035,03,45,35,35,41,18,799a1621924f503df51fef160ce93b49a58375efaa526651c4e1c111d4405dfd
VALI-c03-m045-g050,03,45,50,50,41,16,cfe1a42460c3b9184a355015f964e89bd8674b7ebc77aa111b6b8cc3138aab54
VALI-c03-m045-g065,03,45,65,65,40,13,e763e6e2fb5393266863ed4cbce5fa8fb6b5c4dee4a59922dae287ed3946649a
VALI-c03-m045-g080,03,45,80,80,39,20,2d2fdc05bb1b066eacb133b5a36694ea4e6c163bd145c552696222f929ce23ca
VALI-c02-m046-g020,02,46,20,20,40,12,b1579f5a540f9363e80ee4e7b32a39c4da5d157f17444b87e96de1528c3737f5
VALI-c02-m046-g035,02,46,35,35,40,12,ad6415269595944a0bfc2433ae2fea74919bbeef825fa500aa366ff37a0f34f5
VALI-c02-m046-g050,02,46,50,50,40,11,d1d2310f7546c920c83c909cdaffc12cebce71f98571cfe0e069e201c7e8111e
VALI-c02-m046-g065,02,46,65,65,40,16,fa46c72652831c394eb8e2b0b02a4d807a6122c99e0d7afc850e1f1b4acb9493
VALI-c02-m046-g080,02,46,80,80,40,18,5145a65c03f6adcb47eadf77eefcc8752218c9d764c08494887e0ba2886544ed
VALI-c03-m046-g020,03,46,20,20,38,19,b1b003630f671ae9ac6343c8a4a6bef5dad53fe5867678df82c1188bb55a3bc3
VALI-c03-m046-g035,03,46,35,35,39,19,c8f2e2ea15670de218b79bf64f301782cbeb7f1e305d5f3dec0d4ebdf257e7d2
VALI-c03-m046-g050,03,46,50,50,43,13,57d62e197fb7d87ec3ddbbe102ae76987e827e4af2d0a063af26db4c91748250
VALI-c03-m046-g065,03,46,65,65,32,17,87a659d1fa46aeea586c0268ec4937f6310e0e826126e92c900bac73da7705f8
VALI-c03-m046-g080,03,46,80,80,40,10,fb744358d56017c69b3ee23b8fbb2ea0b2c4a190b3ace9450e94a2425e7bcbf6
VALI-c02-m047-g020,02,47,20,20,40,23,1df91b8580991127e6197972a8d562f8dcbc3d7671974ce4a3ea4db9decac021
VALI-c02-m047-g035,02,47,35,35,40,16,ae106ebe0b71c66df019dd6a16aa1b7cdd385d34e2f2ad97251ced5e447ff971
VALI-c02-m047-g050,02,47,50,50,40,23,5ab88a636fce65364625fe75400bc361e157bb2d520ec5b17c4dadf6607e921e
VALI-c02-m047-g065,02,47,65,65,40,24,0a062dc89d9c6b8bb3eca141d437ec0ac4d1d3831f37882108d282490f814038
VALI-c02-m047-g080,02,47,80,80,40,25,6c57b6dabe6bb8b6e5710de7de69de8ad0c35bfc8cd39838785c48a8e2894a8f
VALI-c03-m047-g020,03,47,20,20,40,26,d459cd34c7098bcd48853c59708e2a1713d8bc3110d9d1fbe1c7b7326438e562
VALI-c03-m047-g035,03,47,35,35,44,30,dfefdf565f46a1d92041a8cb5ab043e32b55e885d524b679b26acc6093ad7575
VALI-c03-m047-g050,03,47,50,50,32,17,ea07d2d3a5b82a27a8447b60ccac6c0d09cacdda79d1f8105d45680518f0f355
VALI-c03-m047-g065,03,47,65,65,31,21,a5b2dfaa75eedcd9d28f0511dee1d75f9b292f467bbf669dd2d70b7f1a86de67
VALI-c03-m047-g080,03,47,80,80,37,8,1020bbb13fb031574cb67c91cabff2579237b299d3b8bd54738955533b397570
VALI-c02-m048-g020,02,48,20,20,40,12,b6a966ebd8918bef36fcc1c9b2bedfa05ae4289ce2ecf48c3cc27fb6797bb9bd
VALI-c02-m048-g035,02,48,35,35,40,11,596321cbd9fb5edce362035c12789d090b2acc38a997bd44d5f1d84540a87134
VALI-c02-m048-g050,02,48,50,50,40,14,5aed716bc398b8253e4aa2f0ee03bcc8f7728a52ad9618a6901fbd77c0a4d1b6
VALI-c02-m048-g065,02,48,65,65,40,16,026d18b2c532538386b6a94c39d8deb9c918114bf9a1b8d53cb0486b7f3ebe4b
VALI-c02-m048-g080,02,48,80,80,40,12,3117a78be7567c8254774f81a63cee531694758a1b22a6df4534cbe48ad8c824
VALI-c03-m048-g020,03,48,20,20,32,12,6c4de6760fa1dacd1b46894ce78d6bc14d5efb4b8653207de7bd7eb2086ab36d
VALI-c03-m048-g035,03,48,35,35,40,14,cf241a7dd2701c5aa581fceda52c7b93f71eee0923c098c4cb4b4fdb8a93273c
VALI-c03-m048-g050,03,48,50,50,39,19,3f3f9d7ed0bf1f5303051d9e22bc34308d3857bdd7ff52c384f035f2d3aeb895
VALI-c03-m048-g065,03,48,65,65,37,21,94893842b28dcd05641fda208524eb53260cc7feba87b003336eada52388a69e
VALI-c03-m048-g080,03,48,80,80,36,14,58e1db5dfdb08beab7c1cc5d501144c0d2525bf62ded5de53df8cdbd3d6745e8
VALI-c02-m049-g020,02,49,20,20,40,23,781905251e1834a0f828b34bcf9ca519456488c0eb987866f6d6508af055c320
VALI-c02-m049-g035,02,49,35,35,40,25,9f9e71f607a76a0def4177e796d87983393dd1c50ea5175878bd8d44351876a6
VALI-c02-m049-g050,02,49,50,50,40,25,26c912d4bcc370bd648af58e76b6dbd04c43a18d2d2bf26621a81c37515dc021
VALI-c02-m049-g065,02,49,65,65,40,24,258c9b0d6ff6e16b3deb82239b1aedf5d277acc37d0f0519a97b1d6e46b90050
VALI-c02-m049-g080,02,49,80,80,40,26,42ced8db32dd3a8aa3c3618357f99676f66365b4f7f932d3f2a0a653248de6ef
VALI-c03-m049-g020,03,49,20,20,39,20,2159d74d2f3b1b835ae18f4c8c49e9ab1e37a0759627a15fef68566fa7126950
VALI-c03-m049-g035,03,49,35,35,39,22,d2854c39198d474075788691cc00ad5f4612321e7bd90e65f1f0d8cc6a9cc580
VALI-c03-m049-g050,03,49,50,50,39,18,189889a9477c0f45ddef4c70904b10852a40df89e7b469ca73aba92ac7682e75
VALI-c03-m049-g065,03,49,65,65,36,14,aa4d380d4a8e88fcf9fbddf940cdddd024abe8427122ecb72f4199a75fee59a2
VALI-c03-m049-g080,03,49,80,80,41,24,a99ec25d4bc09227a58f6558cdd1c5a7a67e75db21acdb0981334aa978838e76
VALI-c02-m050-g020,02,50,20,20,40,16,b44b58eb6ba826822caf92042070d4e4cc9766a853c1922a36fa996d68f494e3
VALI-c02-m050-g035,02,50,35,35,40,19,b1ed3624347442014bbba4b6c0871cfaf63c6daa1ca1e782027bacf263456245
VALI-c02-m050-g050,02,50,50,50,40,22,1b34ed23f7cc27d921b42c2de636125107047995952a1403cedfcdc9d1bab43b
VALI-c02-m050-g065,02,50,65,65,40,25,c392f11e2ba59d4b8481393c00b75903baf91b54c8c10c3094161a298ce79da3
VALI-c02-m050-g080,02,50,80,80,40,20,42f211f964f3706f2a1c2cec0eb520ac754e1e8f426d5a855200ee1d73780ba9
VALI-c03-m050-g020,03,50,20,20,40,18,3d5144418e520ccae63fb5cab4d8ec2fe9d60c99e817b0f970a89de0dad24899
VALI-c03-m050-g035,03,50,35,35,44,17,383341e9c68117500bcd4df19b3457df5b91dfb5a6e9d91fad76354f818ad48b
VALI-c03-m050-g050,03,50,50,50,52,23,626e9f7ec2f438ad962fadd77f2dc7830512195f224bed9e5e226113bfdc4644
VALI-c03-m050-g065,03,50,65,65,38,16,b4fdbb641771b8525bfc9e51528b78d6f92dcaf5cc2b26bed5cde3a9e565ed34
VALI-c03-m050-g080,03,50,80,80,43,26,0b2933d5eaac6079f8e6134945b9fcdb7b21eec81a8890dd144e04ea69ccfffe
VALI-c02-m051-g020,02,51,20,20,40,20,0b06f36a19d0927bd71a0e37bb88685c43b9030ea7279d5d3fd526a7d2d258f1
VALI-c02-m051-g035,02,51,35,35,40,17,083927e4a908455181dcbcfe5936543a1dccdbba6174d8b30e53ec06bc5f0eed
VALI-c02-m051-g050,02,51,50,50,40,24,f7c4ada71dbaa4dfee4713aa07e0cdf5e9694a922733ab800dfc97a1a249687a
VALI-c02-m051-g065,02,51,65,65,40,17,0f1ca7a5990a6817f5a4fae694150e212adf54467f87556f16966454609aab05
VALI-c02-m051-g080,02,51,80,80,40,26,b55d153ef455f84111c74d283800a704ca33790afadcea118486df724ab36f27
VALI-c03-m051-g020,03,51,20,20,38,19,f5437416ba1c55da365b5270bd37e4b636b16f7b2eccc1fcfeabc754f7449003
VALI-c03-m051-g035,03,51,35,35,31,11,cce95d8f04b3d585088ebb5faa44d274017bac59c2a6504f310125689949c6f8
VALI-c03-m051-g050,03,51,50,50,43,21,b53801eefd79364e1125f94c58bd5997e89b1904486dbfcddae7b5930a529d48
VALI-c03-m051-g065,03,51,65,65,35,21,6edf354c8edaed3496104665c9eca40b4a600567b6716c51b41692c365dcd8db
VALI-c03-m051-g080,03,51,80,80,32,20,d0ffa6cd754dbef9a8a3778fda8bf3b74110f6ab710a6b19012a51f600c0f9a2
VALI-c02-m052-g020,02,52,20,20,40,12,b456eab5336777945cb376f2b569b75dac951a769f450660dfb0373500b71560
VALI-c02-m052-g035,02,52,35,35,40,21,18d4c71dc8bd52a46a8cc39fc2b13ae768ceb17a3c621f3494a9cfac9a889621
VALI-c02-m052-g050,02,52,50,50,40,18,18d737859ff466e9d940bcd5bf952d67b8ed7c6620a15d3e266765f0e792cd3d
VALI-c02-m052-g065,02,52,65,65,40,14,bdfb090e17432f6bff81dd23ee156dbdc8e3a2bb15753744d43b4940d2b5ba17
VALI-c02-m052-g080,02,52,80,80,40,19,2fe25053ba9fefc92c9b290f87565d7dc4267ef246c90f6dc9877bea299c7794
VALI-c03-m052-g020,03,52,20,20,41,20,3aec2362ad48cf97d7da552b7b7410f90c5b1925658a14f9d06b83c9c1fb6fc7
VALI-c03-m052-g035,03,52,35,35,39,18,77cd9596ae20c730e7da08e99d27017ea8ea81984109bde109a4ea42c8795054
VALI-c03-m052-g050,03,52,50,50,35,14,8b3414fdedd3eef620735efaa7da913e95e2f41dfbcbb937e6a8882edacd8ab6
VALI-c03-m052-g065,03,52,65,65,37,22,eafe577d8aca9b5ab20eeaa8dce538ef6481759c9b72f316d1b1cea244054dc0
VALI-c03-m052-g080,03,52,80,80,40,13,afccd41a34f0aaace8a386dbc5994ad2dcccd080c6c3982268944bca73db2634
VALI-c02-m053-g020,02,53,20,20,40,21,d126efc46c86267b5d96d15bd5ae54f7345e767d2bcff3f923e9d9efde42de99
VALI-c02-m053-g035,02,53,35,35,40,13,af18f1652b0276df55657f9b270dae6d3b887e8c565fca1db8cb1bf4e106b515
VALI-c02-m053-g050,02,53,50,50,40,25,003ac7e63187a0749ad614a407f9ae13daf228cf3e728a3c0e80ca3fe6e7cab6
VALI-c02-m053-g065,02,53,65,65,40,14,b44d58f73cc2a664b2f3ebeb43620bf8231d0f8b05a759918f875114c81b3f28
VALI-c02-m053-g080,02,53,80,80,40,16,a4fff4aa36a33d36a508f9aa27aa27a05e8225aaa8dfa2345362d9ed65d8c188
VALI-c03-m053-g020,03,53,20,20,41,25,9da186281559d9f064dd133f5ebef8e92e38e7fd1690bc188866037e664c5802
VALI-c03-m053-g035,03,53,35,35,35,20,65e8cdac2632b3ef95c86f7cf8c39095b7fe67a081d27205275f0070d0028fc7
VALI-c03-m053-g050,03,53,50,50,46,19,8f3f16548788c6b14072728a2ffe22c8a13d3285a6c8ca65d47766f6c8cb700d
VALI-c03-m053-g065,03,53,65,65,42,16,4839bc32c130738c7c5743160d7b3e6c12e96d4d74e18dc8e99f1c54786eb7e0
VALI-c03-m053-g080,03,53,80,80,48,23,d5084c4ef368254f046091256f147d9fd817ad966a3a9f8ff24800df03fa22cc
VALI-c02-m054-g020,02,54,20,20,40,16,62ab55ef05d6604c8ccd08278f5d8d048974205df15a84d0c5d0c8e571a83029
VALI-c02-m054-g035,02,54,35,35,40,16,ed685ab0e7ac45f2c5da6a87b02a0a48c82307a3e0d287ae9d46ec55db4a2257
VALI-c02-m054-g050,02,54,50,50,40,23,3342082320c601da3d976fec7261867cc247aed1acef99f3c62e3cdc87067442
VALI-c02-m054-g065,02,54,65,65,40,24,c9dc34ed89e1548c1a6d4daa9807982988762bc14141db5bf004cb1964738b85
VALI-c02-m054-g080,02,54,80,80,40,13,31e532aa7aa478a6ed544d1ac82f99cba5959e0f5abfb5400f822400d0f1734e
VALI-c03-m054-g020,03,54,20,20,43,16,5d89e65ab36874ff103e9a8d68b702e247ec7896f3ec3ab3d7ebef42484a772c
VALI-c03-m054-g035,03,54,35,35,37,20,a59e4912b393711897e1f53402d30cb143e60fcc1b5561da5ba3b5e7fcfdd090
VALI-c03-m054-g050,03,54,50,50,40,12,f0fe8a5a175020cfa2971634c7defabf29de0e68a235c806573565dd704bc051
VALI-c03-m054-g065,03,54,65,65,35,15,bf1a1e8c7065a0510608aa6239919b3a62812ce2152d84f06ec0d73af6ce0682
VALI-c03-m054-g080,03,54,80,80,41,10,0e5fec6dbab9b16b71070722324d4b2858a0a6b34ac579cfa396eb0a977c66d3
VALI-c02-m055-g020,02,55,20,20,40,15,056a6eef9f469d9d8ada9b92a322a9618548c97cd4b312d41bcf8b5408c207f8
VALI-c02-m055-g035,02,55,35,35,40,24,380c1a9268d314d4adfd350da03132a89a95c18156ecc7e82231d5ae3c7aadce
VALI-c02-m055-g050,02,55,50,50,40,21,9d114c0f79fde668de194db3872754088c1d5710aec499d7c9550956373dae4c
VALI-c02-m055-g065,02,55,65,65,40,13,854dbb6c40fb26cdf124ee69a32f023446b80b1ab47d6af8d315944730e6fdee
VALI-c02-m055-g080,02,55,80,80,40,14,ef81ea59b356d1586be9e6a2803ff5d1a57aa35d47cdb6402f36191fa0e602ed
VALI-c03-m055-g020,03,55,20,20,42,26,2889083add77d820908cfe69b3479fed0569c95a51e803cbdfe4fcf737cafa91
VALI-c03-m055-g035,03,55,35,35,39,20,f5b9228a3790a59f11ed5afdf2657a785115a666653834850e5dc01e3471ecc8
VALI-c03-m055-g050,03,55,50,50,33,8,e46765320b9756227e061eae4797db9cd19ffa9db9b5cc8cd4f65eaa771f965d
VALI-c03-m055-g065,03,55,65,65,38,19,be90bac3574225d46001cc2ba65538abb9ecf9d81ef80abfc31dc4dd3505c519
VALI-c03-m055-g080,03,55,80,80,35,15,e70bdd4911bf62450a543c6d6594efa0a0af927e98c6281d875a59e16b740b96
VALI-c02-m056-g020,02,56,20,20,40,7,37c8da37c5f5a3f072a58f81d8aaa61506b833999c136995f9babf96f0cc9f43
VALI-c02-m056-g035,02,56,35,35,40,10,4c56bc8be03c1211bf6dc21c1825300b1b8d181d660255c3b8440ab1e85691cd
VALI-c02-m056-g050,02,56,50,50,40,9,35eb17a9e5aab954dce708d07945ac58d0e2a513c656ce586d198a25f7da1d78
VALI-c02-m056-g065,02,56,65,65,40,8,306babac152068b5006e40b12023309b8891481b723b4da48a417e81e7a56e83
VALI-c02-m056-g080,02,56,80,80,40,6,00da8d57ebc8a2ffaf6f75690f094e66410b1cc426fed3f7949b323d4189db81
VALI-c03-m056-g020,03,56,20,20,54,8,9565457a26bec1dede974c9af4623169202c4d41e574fa8c6d1ac4ca9177ce04
VALI-c03-m056-g035,03,56,35,35,45,10,c82a035228a5fb982dfe27059577708dd9e01c5b3e9f39ef9b00a22260ed4074
VALI-c03-m056-g050,03,56,50,50,41,8,39f5a1fdddb5bc7959d90c5ab6fe03f73b344edd7905151c4392204c311510c8
VALI-c03-m056-g065,03,56,65,65,38,6,6224b5709d2930fa6520e70d0f254bf5bcc32f8046234f683b83fdc10c5fcdfd
VALI-c03-m056-g080,03,56,80,80,37,5,6917dfdb3d41ff7058983943ea91a7e3b77b62eb3a2820d28738be020a1db5e3
VALI-c02-m057-g020,02,57,20,20,40,14,3e27c8e5c63598562a26995ac4c9253d1b4f0ca179d701142fd6410c37c59b41
VALI-c02-m057-g035,02,57,35,35,40,20,9b01887fcbd1e27142130e3bb590f166b8286f615ecc35098a5898dc3ad94f89
VALI-c02-m057-g050,02,57,50,50,40,19,c8ef18bebc6710d983a836710a8fe57502b98e4ad5d8356d0161eb3d449afaf9
VALI-c02-m057-g065,02,57,65,65,40,27,74e462a9fcad3fd30fc5647b987900bf180adf8f30efc2f17f7e2e76bc29f9b5
VALI-c02-m057-g080,02,57,80,80,40,20,3e13fbb4f62e2768f53d20bb96529d9c685783f7a6154a157dc1fdd4be5c1c45
VALI-c03-m057-g020,03,57,20,20,32,16,aa034ba84e7b56a896e0d313996ee65d949265d2b631fc9cc8c6f5040c750160
VALI-c03-m057-g035,03,57,35,35,47,24,22b67e1d4b4444de4b28db8f24d6499eb6ef4cc6a5a60227a320e7f36fe16adc
VALI-c03-m057-g050,03,57,50,50,38,20,525477850c3143ebe7cb33083411008c9a9f83af8dfb08b5686dde1a8907b8dc
VALI-c03-m057-g065,03,57,65,65,41,21,338b4fd019a5857deec68c19b7a6e2cdc625bdf0328917c9a535ae1e3185f2a8
VALI-c03-m057-g080,03,57,80,80,33,19,c9edf37807b27bd8df05c6b97ef0ffd72ca8f2a9971294e0586f78312a3abe72
VALI-c02-m058-g020,02,58,20,20,40,21,e0337f5d3d40e61869c92d15fd79f2c75939b8ff3e065abf7c351136111c74d5
VALI-c02-m058-g035,02,58,35,35,40,16,6a5f899d82f3c63d6eacb1eb688f70a0bcb871e45e5460c1b0a02d13e9d82d52
VALI-c02-m058-g050,02,58,50,50,40,21,c0d07a38fafb4ba5b04c55a2b4b78e41e0c5b4d606fc816a2a4e8ac16c53f096
VALI-c02-m058-g065,02,58,65,65,40,22,c7d28d048a6f2d677e903341e08ea297c4375a4494a03a2fe23f39b8e8de3287
VALI-c02-m058-g080,02,58,80,80,40,19,f656976875fe24ff60b1b99748106db1f66c9e17b72b1a2a6e24016654f78a1a
VALI-c03-m058-g020,03,58,20,20,42,11,608dceb4e4b57647c713336c004a8177d6b202737e187ad68b0de60b9f5b779f
VALI-c03-m058-g035,03,58,35,35,45,14,390b6296e43f920ae364d0fba5af9aa09e1a2f793d0416d823049be7311d8e70
VALI-c03-m058-g050,03,58,50,50,40,21,f38f28529077d5adc5b0bfaab8f5ff9c7018d6768464cd9086afefaec0117625
VALI-c03-m058-g065,03,58,65,65,39,26,fe81bbee457c34fd5c3317191460ccebd318ee0924a2da1b2b5446658b5ad62a
VALI-c03-m058-g080,03,58,80,80,44,20,e4a34df2c3ac228c122f4f036a7ab2768dab040b4d3ee35e62653290f7030f43
VALI-c02-m059-g020,02,59,20,20,40,19,465badc66e7111dbe0faa3712bc9a377d5129ca0276e04d10bc31a0fe8a85640
VALI-c02-m059-g035,02,59,35,35,40,22,d5f234e98b0b9196db86c902f43bc504eee75e2e91f08dbc56ffce9e279766dc
VALI-c02-m059-g050,02,59,50,50,40,24,be9725bc4b557f811f3a65c7d5f73afc0691e778e17c4bd971a949d2807896d4
VALI-c02-m059-g065,02,59,65,65,40,30,37642423852057c48a61db69e7c9ce0e13678638038e687e03c44d354a966c81
VALI-c02-m059-g080,02,59,80,80,40,17,d841a6026066daf09fca983e18fe071f81ffc8b4e8d331d83afe9e91d4f9a622
VALI-c03-m059-g020,03,59,20,20,39,22,8c1df6656d0557b81b5f6f0903b5bb780f53b3b4bd022e27f9c9e5071c245cf6
VALI-c03-m059-g035,03,59,35,35,38,26,b05fe00e7bc0d39ed32730dff1b4bc70c4aa80d1285ec788d42c70b1a6577024
VALI-c03-m059-g050,03,59,50,50,40,19,9c7fe02bf3a7199eee0b72dfd709e4e6296f50de9c9dc5c7c33db5395e50cdd0
VALI-c03-m059-g065,03,59,65,65,41,27,d24b8f6c628ba54784f4e9bbd0a45f2986b0aef6933ff281dedd3be504673e6f
VALI-c03-m059-g080,03,59,80,80,49,26,14ba8aec940e59aae84d7c12f8e7bd7f804d6c408a62350a33dc66a8f05a8f5b
VALI-c02-m060-g020,02,60,20,20,40,23,7c39e1d0c7981c249cdb08fd420e12a8adb5d18aed83f087f70ae6ce9fc554c9
VALI-c02-m060-g035,02,60,35,35,40,15,67e9ac8abd873fa467227ea3891236e37e37e2e95234481316585a608edaefe2
VALI-c02-m060-g050,02,60,50,50,40,15,0aa8fd63f8f87117ba0b1afc69020f4d35b5114a47bb9ab4b8a5d9775870a0e3
VALI-c02-m060-g065,02,60,65,65,40,18,5149297f738260b033ea93529a3f7ebe278a08787ee65f0ae973f9639982089e
VALI-c02-m060-g080,02,60,80,80,40,20,6828059058cb9d138622ec343cb70731b31017fdf79c577d57a761c623dfc4c0
VALI-c03-m060-g020,03,60,20,20,35,17,23e9d43067febc78d0a2e41cf3bb3895967bbc2a70d6275eeb3aaac37a4c05e6
VALI-c03-m060-g035,03,60,35,35,45,20,db67d06d6fffa9c862fb609e3405847ca25cb1a33d12e4560f85ef4712733ef8
VALI-c03-m060-g050,03,60,50,50,31,14,1cd6b07f1757f4e2827d98ec818c0e32c2850a4d06feb52aa3eb13fd031739b7
VALI-c03-m060-g065,03,60,65,65,33,14,3b660b6c72282b10e381baf0a1f9613e6c4cdaae9dddfa8b33879400fdca1cf8
VALI-c03-m060-g080,03,60,80,80,37,14,6b5f81bcd9fa6118f250463205d13ccd43c16eef68f01891a2df7905c3c7b40d
VALI-c02-m061-g020,02,61,20,20,40,10,79405214c4c3262d09c0a7d213f174307972176337c084691a513cb08441766c
VALI-c02-m061-g035,02,61,35,35,40,10,83f74bdefd3119a31e89c62556b4186c0eda381ba03b13bc988c4a3aff20e5b0
VALI-c02-m061-g050,02,61,50,50,40,9,ed65edce0b60f714a74a4b8c5d11b42737ac90b670749705f55a288f957fd2ad
VALI-c02-m061-g065,02,61,65,65,40,11,6e4ff4afbffc5e00ede0cf32874545eefa49f6902b6b1afee2ea60cff6692b55
VALI-c02-m061-g080,02,61,80,80,40,8,06aa45ba21073b3d21de1ec31bd77fb071415283710f62c4f6dd889b1cbb8b0c
VALI-c03-m061-g020,03,61,20,20,39,9,64d2107015964e6f6bd3a355ac4b6de07e293ae3ce0e12b574ea4e0ba75219ff
VALI-c03-m061-g035,03,61,35,35,47,8,739a9c07d6afb02660c6c1617d537ad9c8faacf0bbc874cb042c787978a2acfe
VALI-c03-m061-g050,03,61,50,50,38,6,5567a90262a21cfb5b594c618658fb0681afc229adbbd860a755cff85fcfe02c
VALI-c03-m061-g065,03,61,65,65,30,5,d060ae4d34576bc7f8024815d7225165ae6a2c9b3fbb7ce76fb0f47b74aacfd3
VALI-c03-m061-g080,03,61,80,80,38,7,b3f0028f8259c366f3e0d3142a6e9745a6198e14cc9fab71b030ba6935c0d89f
VALI-c02-m062-g020,02,62,20,20,40,19,9bd70b2e4375ba8b7a1af0a81155cefb7f789c13ffa8a671b42126758633a401
VALI-c02-m062-g035,02,62,35,35,40,24,f0ed806cfb30cc19fdf0fdd101083493e627a8ce82a278f0c0dfd11aae05e042
VALI-c02-m062-g050,02,62,50,50,40,21,5b7554997101a47754e50d31992a027f4782b926f868123038de7da916aa9708
VALI-c02-m062-g065,02,62,65,65,40,23,6123310ca4f0208b090e6ca0a43527c315bbf47afe3040bc0ae93b9cf3290523
VALI-c02-m062-g080,02,62,80,80,40,17,c55071e872a890a6a7575ff9c342d077b178cefff403ab3513d07a935a515dde
VALI-c03-m062-g020,03,62,20,20,37,23,84cd9e0fe7e2b1836f3475506f714ead4b062307b5667483995ffa1770d6076a
VALI-c03-m062-g035,03,62,35,35,37,22,647c2d0d9d26729365d70d10eae54d86e6e200fb27d8dcb89d362897a45893bf
VALI-c03-m062-g050,03,62,50,50,42,21,53ad905874b39e39dbe19e482321c7308282cec828664a655edd5a4661ac1235
VALI-c03-m062-g065,03,62,65,65,43,23,c9c33e4503b26c5fd1e320ef76bbd0bd001663ead94ba3629ab07e3b51d30140
VALI-c03-m062-g080,03,62,80,80,40,18,87c297a9116d577def27936625baf15bde678d103bfeb74749e50e5fb8541496
VALI-c02-m063-g020,02,63,20,20,40,19,78ab089594385557f97e6bb92e8f802468ab843ab06813b1eb9ce3d3f3a4ea2b
VALI-c02-m063-g035,02,63,35,35,40,24,314345fec79ee12ae6efdcb45967667726791533c6f24a8ba4ef2859084b0824
VALI-c02-m063-g050,02,63,50,50,40,20,25bf041920fc894111beac1284c88091e66b0809f310d837c66ce5b4f066e04a
VALI-c02-m063-g065,02,63,65,65,40,22,79c14417ceabe1ec19f57af3ab3f1326f0a329f017067d678444346d437d5b3a
VALI-c02-m063-g080,02,63,80,80,40,22,04314c0681d2b3dc1beb5e071ee1750cf40472a36b475fd9dabae3d4acd2739a
VALI-c03-m063-g020,03,63,20,20,41,17,d1a096fa9679e098eaa9a0c20829e4800e6338857c4b928f4326c5554a321337
VALI-c03-m063-g035,03,63,35,35,38,22,75ead14848849eb0947894e3fbcadd556d4764cb2727c3f29b4cc45fb087dfd7
VALI-c03-m063-g050,03,63,50,50,50,27,ede37f184ed5cb21266cdf6cb5a6430d0caa0f4789a420e5ee03e2b70d7d9e2e
VALI-c03-m063-g065,03,63,65,65,42,21,be569d86d3e031d555e1a818f07fd07ec0af516013d26a8da8ac96b5218129de
VALI-c03-m063-g080,03,63,80,80,46,24,c533b758b4aab5fea64c36e97f552919e4dbed80bb336c0f805e2bcaa29f115f
VALI-c02-m064-g020,02,64,20,20,40,20,d8aeec6ec4d09638b4643108b23c8d827c681c82c1d3ec96017d85f547c0029a
VALI-c02-m064-g035,02,64,35,35,40,21,db5f68aacbbbadc65be7a870bd6394756b7daa29cc87b928e0fafd6fb8d5d547
VALI-c02-m064-g050,02,64,50,50,40,23,02d834bb9dc5603c4f7e5c1b52ee1c5a32bee604dcfef334a8981dd6a495187d
VALI-c02-m064-g065,02,64,65,65,40,17,d49ba51e6db21d54fe17c4d22a3b7b6490bdf5ad5ece08ecdcb699e855c99909
VALI-c02-m064-g080,02,64,80,80,40,19,ce623b5ce1f6a6f23e5bbfbafdd50dc1e9e9116f3d051e3861c8b9fc574fadb6
VALI-c03-m064-g020,03,64,20,20,44,23,81f5cd6728810930cce72130dfab565594a7991036720e33bced8cf65cfd8ddd
VALI-c03-m064-g035,03,64,35,35,41,22,a6dc43fe435c16f82399add03e500d7abb7b4e07b09b0521278f3c21011789c8
VALI-c03-m064-g050,03,64,50,50,44,17,e1a37b7e9636954fa86009597ae0414ff623b27616ebb88717267f6d7f36cea2
VALI-c03-m064-g065,03,64,65,65,39,23,ce0686b30710babe167aa72444051a2058c9f0762324de8917ed45de715519e1
VALI-c03-m064-g080,03,64,80,80,44,19,93a23e646d15d9e7a2eace2c04f262532ef4f467ebc2da3d9c64521511e68594
VALI-c02-m065-g020,02,65,20,20,40,8,71f923af707120a92ebe6d91124c1c9fe3f61d3bef6c73faf7a6c5abde7062ad
VALI-c02-m065-g035,02,65,35,35,40,11,9c3d6aac8a32d155255241541d98647cd9160879bdf92e109d0da375c601e126
VALI-c02-m065-g050,02,65,50,50,40,9,48625ca053103243cf62aad1f0345e15ac253fb7eae6b8e78ab7898e84311535
VALI-c02-m065-g065,02,65,65,65,40,13,775aea5ae8c0475a994352abd80f4fe5007114da5b71879478235111d2dc3110
VALI-c02-m065-g080,02,65,80,80,40,7,e975471dd885bdd451768386dcd8404bcdebc2834dc14320fec331fdd2f6ec40
VALI-c03-m065-g020,03,65,20,20,42,7,617ae5a9236be8e3425e47845b8e84eb25ee3dca8235ad1888632bc4520b39d1
VALI-c03-m065-g035,03,65,35,35,43,14,432b829ebc83bbbce1c17ec81e5e2689b95eb51487cbde7813e8cb2bd460b2ea
VALI-c03-m065-g050,03,65,50,50,48,14,e8effc172a6fcfda61b89288538a40f9a1b1c7082de8b8fb184ae8d4fcba0e78
VALI-c03-m065-g065,03,65,65,65,42,11,93e52a08c7f581cff83366e878f43bee02e7c8c7feb1ff4a3ede6ef5bbe2251c
