candidate,matrix_id,controller,cross_lineage_final_cosine,completed_horizon,observed_fissions,inherited_boundary_count,inherited_fraction,total_breaks,episode_count,longest_inherited_run,mean_growth_updates,final_entropy,final_occupied_types,final_top1_share,final_throughput,final_risk,mean_predicted_action_shift,out_of_development_envelope_fraction,distinct_swaps,repeated_swaps,immediately_reversing_swaps
03,27,NOOP,0.4468406926557879,1.0,60.0,52.833333333333336,0.8805555555555555,7.166666666666667,4.333333333333333,18.333333333333332,46.79722222222222,2.622266673063901,20.333333333333332,0.24763022066473026,183.63985501191667,0.5135392498579513,0.0,0.6666666666666666,0.0,0.0,0.0
03,27,RANDOM,0.3643675462655992,1.0,60.0,51.833333333333336,0.8638888888888888,8.166666666666666,4.166666666666667,21.333333333333332,45.775,2.785953928265188,21.666666666666668,0.21265798765798768,74.94859930496398,0.6168761956531718,0.0047302800371959,0.6666666666666666,59.833333333333336,0.16666666666666666,0.0
03,27,RULE_DOWN,0.4045946139656448,1.0,60.0,56.333333333333336,0.938888888888889,3.6666666666666665,2.8333333333333335,27.5,42.083333333333336,2.3663051746904276,17.666666666666668,0.32117537728002843,313.3049820527627,0.3590682361362001,-0.037042763190681886,0.6666666666666666,40.666666666666664,19.333333333333332,0.0
03,27,RULE_UP,0.5309828139167885,1.0,60.0,51.0,0.85,9.0,3.6666666666666665,20.666666666666668,46.56388888888889,2.8234687081044902,21.833333333333332,0.18436331297228412,54.96243968205058,0.659502994429534,0.029025933873633957,0.6666666666666666,41.166666666666664,18.833333333333332,0.0
03,28,MODEL_DOWN,0.8978772013880999,1.0,60.0,59.166666666666664,0.9861111111111112,0.8333333333333334,0.5,59.0,28.255555555555556,2.0085724322863414,14.0,0.44221136042039816,822.3051352181677,0.15335280389433079,-0.03912450146696835,0.6666666666666666,45.166666666666664,14.833333333333334,0.0
03,28,MODEL_UP,0.41134978002766215,1.0,60.0,43.5,0.7250000000000001,16.5,5.5,12.666666666666666,42.40277777777778,2.8775051066334765,22.166666666666668,0.1388563333685285,59.877589818131646,0.732825323645577,0.05059611724416915,0.6666666666666666,47.5,12.5,0.0
03,28,NOOP,0.6941448388734668,1.0,60.0,52.833333333333336,0.8805555555555555,7.166666666666667,4.0,25.666666666666668,40.05555555555556,2.4636517504383093,18.833333333333332,0.3046600527827061,328.1869677307027,0.4797596641020268,0.0,0.6666666666666666,0.0,0.0,0.0
03,28,RANDOM,0.6009614231641821,1.0,60.0,50.666666666666664,0.8444444444444444,9.333333333333334,4.5,20.166666666666668,40.36388888888889,2.598096037450451,20.666666666666668,0.28250916421648126,160.30333623913285,0.5281896615837998,0.005609916109484903,0.6666666666666666,59.5,0.5,0.0
03,28,RULE_DOWN,0.8888135283413398,1.0,60.0,58.833333333333336,0.9805555555555556,1.1666666666666667,0.8333333333333334,49.5,35.422222222222224,2.075382735049162,15.0,0.4271390379220931,1012.3455502216434,0.20222972175073348,-0.04811559729522915,0.6666666666666666,27.5,32.5,0.0
03,28,RULE_UP,0.6161923941675005,1.0,60.0,44.833333333333336,0.7472222222222222,15.166666666666666,6.166666666666667,13.0,41.76111111111111,2.8642303860993894,22.333333333333332,0.1621993429841894,35.96746559022618,0.7070226673175922,0.03835153482003315,0.6666666666666666,41.166666666666664,18.833333333333332,0.0
