state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_RENEWAL_UP,q_all_RENEWAL_UP,q_half_A_RENEWAL_UP,q_half_B_RENEWAL_UP,prediction_RENEWAL_DOWN,q_all_RENEWAL_DOWN,q_half_A_RENEWAL_DOWN,q_half_B_RENEWAL_DOWN,prediction_RANDOM,q_all_RANDOM,q_half_A_RANDOM,q_half_B_RANDOM,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m219-g080-natural-break-f05,02,219,80,40,26,45,4481,0.9153312283597782,0.921875,0.875,0.96875,0.8080194102638611,0.859375,0.9375,0.78125,0.8895337616232467,0.890625,0.84375,0.9375,0.8821091889705489,0.890625,0.875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m219-g020-natural-break-f04,03,219,20,35,24,50,1287,0.8628510183303152,0.8125,0.8125,0.8125,0.752222695482755,0.703125,0.71875,0.6875,0.8252344644337826,0.8125,0.84375,0.78125,0.8183789232092052,0.6875,0.6875,0.6875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m219-g035-natural-break-f01,03,219,35,35,25,55,1919,0.7684253725055986,0.75,0.75,0.75,0.6620158016522697,0.625,0.65625,0.59375,0.6914376463017015,0.671875,0.625,0.71875,0.718364351600021,0.59375,0.46875,0.71875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m219-g050-natural-break-f05,03,219,50,36,25,55,2893,0.8384448997361228,0.921875,0.9375,0.90625,0.7387490735372811,0.765625,0.75,0.78125,0.7730927030531011,0.765625,0.71875,0.8125,0.7894491543395148,0.84375,0.84375,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m219-g065-natural-break-f06,03,219,65,45,27,70,3559,0.7933281943073075,0.6875,0.5625,0.8125,0.6793118418163167,0.5625,0.5625,0.5625,0.7427484075899214,0.75,0.71875,0.78125,0.7357433729016375,0.65625,0.71875,0.59375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m219-g080-natural-break-f03,03,219,80,39,21,43,4111,0.8868780796738607,0.890625,0.90625,0.875,0.8145572346959933,0.765625,0.8125,0.71875,0.8456366837030697,0.859375,0.78125,0.9375,0.8587463608339126,0.765625,0.78125,0.75
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m220-g050-natural-break-f32,02,220,50,40,19,31,2181,0.9994372944060257,1.0,1.0,1.0,0.9898652289648396,1.0,1.0,1.0,0.9964321769028198,1.0,1.0,1.0,0.9967876515947995,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m220-g065-natural-break-f03,02,220,65,40,24,42,1947,0.9993464964291386,1.0,1.0,1.0,0.9903868466181046,1.0,1.0,1.0,0.997859715784285,1.0,1.0,1.0,0.9983030871669715,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m220-g050-natural-break-f52,03,220,50,43,22,18,2208,0.9996330906760333,1.0,1.0,1.0,0.9833118270212816,1.0,1.0,1.0,0.999011893663105,1.0,1.0,1.0,0.9989792479918927,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m220-g065-natural-break-f45,03,220,65,36,16,16,2208,0.9989870757079716,1.0,1.0,1.0,0.9951558234619391,1.0,1.0,1.0,0.9968042747486134,0.984375,1.0,0.96875,0.9967693962220386,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m220-g080-natural-break-f31,03,220,80,32,14,27,2301,0.9991194061017477,1.0,1.0,1.0,0.9869217628774514,0.984375,1.0,0.96875,0.986992299897597,1.0,1.0,1.0,0.9887338336717401,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m221-g020-natural-break-f10,02,221,20,40,21,27,915,0.9523502264579377,0.96875,0.96875,0.96875,0.859563179838949,0.953125,0.90625,1.0,0.8953400996609151,0.953125,1.0,0.90625,0.8968208445757051,0.953125,0.96875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m221-g035-natural-break-f04,02,221,35,40,22,29,1208,0.9774914758796566,0.96875,1.0,0.9375,0.9138867335638872,0.984375,0.96875,1.0,0.926492631284938,0.984375,1.0,0.96875,0.9332838797488396,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m221-g050-natural-break-f10,02,221,50,40,16,43,1825,0.9913484443620764,1.0,1.0,1.0,0.9324022234490904,0.984375,1.0,0.96875,0.941927011050262,0.96875,0.96875,0.96875,0.9439823206774421,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m221-g065-natural-break-f02,02,221,65,40,16,27,1913,0.9940813101601725,1.0,1.0,1.0,0.9741413091540436,1.0,1.0,1.0,0.9864787098446192,1.0,1.0,1.0,0.9837333502781098,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m221-g080-natural-break-f12,02,221,80,40,23,31,2691,0.9767992472217403,0.984375,0.96875,1.0,0.8891467709094089,0.984375,0.96875,1.0,0.920112795030448,1.0,1.0,1.0,0.9147836246024059,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m221-g020-natural-break-f02,03,221,20,33,18,23,556,0.9289516372481262,0.96875,1.0,0.9375,0.8423730433579207,0.984375,0.96875,1.0,0.8521940782467226,1.0,1.0,1.0,0.8606761902961493,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m221-g035-natural-break-f11,03,221,35,35,21,13,1131,0.9929987445131446,0.984375,0.96875,1.0,0.9399566483652726,0.984375,0.96875,1.0,0.9863495435123474,0.984375,1.0,0.96875,0.9860325346558821,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m221-g050-natural-break-f33,03,221,50,34,17,21,2082,0.9843643044100592,0.984375,0.96875,1.0,0.9483702619776789,0.921875,0.9375,0.90625,0.9592852178818942,0.96875,1.0,0.9375,0.9642684701461257,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m221-g065-natural-break-f05,03,221,65,31,16,26,1634,0.9865512840365759,0.953125,0.96875,0.9375,0.9278935977436594,0.9375,0.9375,0.9375,0.9412045048884822,0.953125,0.90625,1.0,0.9399896545295985,0.9375,0.90625,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m221-g080-natural-break-f24,03,221,80,39,17,29,2419,0.970325305527521,1.0,1.0,1.0,0.9351769109234228,0.984375,1.0,0.96875,0.9404376138334439,0.984375,1.0,0.96875,0.9453582239042968,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m222-g050-natural-break-f11,02,222,50,40,22,37,2421,0.9988470591073518,1.0,1.0,1.0,0.9782987636032899,1.0,1.0,1.0,0.981582612988353,1.0,1.0,1.0,0.9970635881410845,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m222-g065-natural-break-f18,02,222,65,40,23,24,3339,0.9952847117902204,1.0,1.0,1.0,0.9858076721784503,1.0,1.0,1.0,0.9922045627981545,1.0,1.0,1.0,0.9918837224491821,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m222-g035-natural-break-f41,03,222,35,28,15,19,2254,0.9973489485520034,1.0,1.0,1.0,0.9910307714875042,1.0,1.0,1.0,0.9944598189279161,1.0,1.0,1.0,0.9943341307599781,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m222-g050-natural-break-f59,03,222,50,38,27,19,3313,0.9921263718808403,1.0,1.0,1.0,0.9620381606216191,1.0,1.0,1.0,0.9871677849078204,1.0,1.0,1.0,0.987248042422993,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m222-g065-natural-break-f04,03,222,65,38,22,70,2306,0.9851324090830634,1.0,1.0,1.0,0.9584636459630866,1.0,1.0,1.0,0.9681862336952868,1.0,1.0,1.0,0.9687430151429339,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m223-g020-natural-break-f19,02,223,20,40,25,47,1429,0.9671696781598997,0.9375,0.90625,0.96875,0.9086457182788601,0.921875,0.90625,0.9375,0.926509356627811,0.953125,0.96875,0.9375,0.928727483777923,0.921875,0.90625,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m223-g035-natural-break-f12,02,223,35,40,21,33,1678,0.9833116723288204,0.96875,1.0,0.9375,0.9605377068761599,0.890625,0.90625,0.875,0.9729440728392916,0.921875,0.9375,0.90625,0.9746237294689968,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m223-g050-natural-break-f01,02,223,50,40,24,45,1856,0.992183027380517,0.984375,0.96875,1.0,0.941043188263531,0.96875,0.96875,0.96875,0.9822880147677548,1.0,1.0,1.0,0.9833375587792902,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m223-g065-natural-break-f33,02,223,65,40,26,65,3853,0.992471145691234,0.96875,0.9375,1.0,0.9471692217170172,0.984375,0.96875,1.0,0.9839590346440964,0.984375,0.96875,1.0,0.9868008755129238,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m223-g035-natural-break-f04,03,223,35,30,21,55,1277,0.9593720987456492,0.984375,0.96875,1.0,0.9255144300699151,0.84375,0.84375,0.84375,0.9319359758168075,0.9375,0.9375,0.9375,0.9346580924238526,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m223-g050-natural-break-f15,03,223,50,32,17,43,2138,0.992303116514775,1.0,1.0,1.0,0.970344374095307,0.984375,1.0,0.96875,0.9874975942665952,0.984375,0.96875,1.0,0.9866837216247177,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m223-g065-natural-break-f06,03,223,65,38,23,38,2289,0.9810270807462947,1.0,1.0,1.0,0.9373131274381891,0.921875,0.9375,0.90625,0.9716641168218282,0.96875,0.96875,0.96875,0.9689626684271139,0.96875,0.9375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m223-g080-natural-break-f04,03,223,80,37,26,42,2698,0.9565102881415941,0.9375,0.90625,0.96875,0.9035168481900183,0.828125,0.84375,0.8125,0.9216529041070335,0.921875,0.9375,0.90625,0.9226083376022856,0.8125,0.75,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m224-g020-natural-break-f02,02,224,20,40,26,59,912,0.9958951918536543,1.0,1.0,1.0,0.9686020621151885,0.96875,0.96875,0.96875,0.9907144291287991,1.0,1.0,1.0,0.992070893005208,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m224-g035-natural-break-f01,02,224,35,40,24,42,1553,0.9920136872854136,1.0,1.0,1.0,0.9430016085411149,0.953125,0.90625,1.0,0.9572723876110014,0.984375,0.96875,1.0,0.9573283703037436,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m224-g050-natural-break-f03,02,224,50,40,19,41,2259,0.9992739826688781,1.0,1.0,1.0,0.980010762462482,0.96875,1.0,0.9375,0.9981398146215007,0.984375,1.0,0.96875,0.9981143278783532,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m224-g065-natural-break-f18,02,224,65,40,22,55,3715,0.9850852099721309,0.984375,0.96875,1.0,0.9438753575932257,0.96875,0.96875,0.96875,0.9498777657654136,0.953125,0.96875,0.9375,0.9587570336808859,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m224-g080-natural-break-f13,02,224,80,40,23,64,4180,0.9902447370895313,0.953125,0.96875,0.9375,0.9684862122418404,1.0,1.0,1.0,0.9720073565801085,0.953125,0.96875,0.9375,0.9777741610955913,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m224-g020-natural-break-f11,03,224,20,45,29,59,1213,0.9753264858491841,0.984375,0.96875,1.0,0.9179364346373141,0.953125,0.90625,1.0,0.9373616291234949,0.984375,1.0,0.96875,0.9381304813982247,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m224-g035-natural-break-f39,03,224,35,32,21,46,2569,0.9842130908913019,1.0,1.0,1.0,0.9528267293208631,0.9375,0.9375,0.9375,0.9609126131780187,0.984375,1.0,0.96875,0.9618133346188382,0.9375,0.90625,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m224-g050-natural-break-f05,03,224,50,39,24,43,1803,0.9909072308232734,0.96875,0.96875,0.96875,0.9528012422264258,1.0,1.0,1.0,0.9619968614926335,0.984375,1.0,0.96875,0.9633990247998148,0.953125,0.96875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m224-g065-natural-break-f18,03,224,65,39,17,23,2720,0.9972693859847938,0.96875,0.96875,0.96875,0.9655587125756349,0.9375,0.90625,0.96875,0.9943025923861217,0.953125,0.9375,0.96875,0.9942909889738781,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m224-g080-natural-break-f03,03,224,80,35,16,23,2717,0.991439347937728,0.984375,1.0,0.96875,0.9594193727416872,0.96875,1.0,0.9375,0.9699202983052282,0.984375,0.96875,1.0,0.9693969683327338,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m225-g020-natural-break-f04,02,225,20,40,24,50,1112,0.9514407668946403,0.96875,0.9375,1.0,0.8667700207009956,0.921875,0.90625,0.9375,0.8983250533364264,0.953125,0.90625,1.0,0.8977039877247666,0.9375,0.96875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m225-g035-natural-break-f03,02,225,35,40,22,38,1757,0.9911600295691907,0.984375,1.0,0.96875,0.9176102059743305,0.890625,1.0,0.78125,0.9792549431001569,0.953125,0.96875,0.9375,0.9810847052307171,0.953125,1.0,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m225-g050-natural-break-f05,02,225,50,40,27,68,2497,0.9821725897957693,0.96875,0.9375,1.0,0.9498185947285683,0.890625,0.875,0.90625,0.9664019650697134,0.984375,1.0,0.96875,0.9637016625608599,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m225-g065-natural-break-f01,02,225,65,40,20,52,3052,0.9835963234051357,0.984375,0.96875,1.0,0.9553269968097006,1.0,1.0,1.0,0.9673517388651173,0.984375,1.0,0.96875,0.9660594064705516,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m225-g080-natural-break-f24,02,225,80,40,26,78,4870,0.9850920305805314,1.0,1.0,1.0,0.9502172141058485,0.953125,0.9375,0.96875,0.9696762006074052,0.96875,1.0,0.9375,0.9693091391996143,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m225-g020-natural-break-f08,03,225,20,42,26,54,1143,0.9523474970265478,0.9375,0.9375,0.9375,0.8561017834358119,0.921875,0.9375,0.90625,0.8744370729677517,0.953125,0.96875,0.9375,0.8736498360661737,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m225-g035-natural-break-f03,03,225,35,35,17,76,1556,0.9749853337249809,0.96875,0.96875,0.96875,0.9247585738687621,0.96875,0.9375,1.0,0.9420719935205513,0.984375,1.0,0.96875,0.9369894685911675,0.921875,1.0,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m225-g050-natural-break-f18,03,225,50,31,20,37,2654,0.9668056929055436,0.953125,0.9375,0.96875,0.9245643717657278,0.9375,0.96875,0.90625,0.9416809653010388,0.9375,1.0,0.875,0.9420261918689471,0.96875,0.9375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m225-g065-natural-break-f10,03,225,65,35,22,48,2917,0.979346187372589,0.96875,0.96875,0.96875,0.9432290317668227,0.953125,0.9375,0.96875,0.9558884169145581,0.96875,0.96875,0.96875,0.9560943113307789,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m225-g080-natural-break-f07,03,225,80,36,17,28,3433,0.994922831177043,0.984375,1.0,0.96875,0.9782248413227076,0.953125,0.96875,0.9375,0.9792894393597246,0.96875,1.0,0.9375,0.986474766593458,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m226-g035-natural-break-f01,03,226,35,33,24,84,1945,0.9946502355135737,0.953125,0.96875,0.9375,0.9157862001067233,0.78125,0.78125,0.78125,0.9892398406473075,0.96875,0.96875,0.96875,0.9890747154262752,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m227-g020-natural-break-f03,02,227,20,40,23,67,1403,0.9630580319233047,0.9375,0.96875,0.90625,0.9167947183277567,0.9375,0.96875,0.90625,0.9213515020178893,0.953125,1.0,0.90625,0.9328202930904536,0.875,0.875,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m227-g035-natural-break-f11,02,227,35,40,17,50,2547,0.9865782288573854,1.0,1.0,1.0,0.9383109706574168,1.0,1.0,1.0,0.9758004604661142,0.984375,0.96875,1.0,0.975780310807695,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m227-g050-natural-break-f01,02,227,50,40,27,81,2977,0.9414638018048163,0.953125,0.9375,0.96875,0.8437020210682052,0.859375,0.90625,0.8125,0.8483061609013626,0.921875,0.875,0.96875,0.8752322356876495,0.828125,0.84375,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m227-g065-natural-break-f11,02,227,65,40,22,49,4084,0.9669615968534339,0.96875,0.9375,1.0,0.8927080388767598,1.0,1.0,1.0,0.9493014760548553,0.984375,1.0,0.96875,0.9466121004324063,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m227-g080-natural-break-f01,02,227,80,40,26,32,4466,0.9854731125768851,0.96875,0.9375,1.0,0.9484176450167501,0.953125,1.0,0.90625,0.9753019663400145,0.953125,0.90625,1.0,0.9766928335374254,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m227-g020-natural-break-f02,03,227,20,32,19,32,1042,0.8896131397334046,0.96875,1.0,0.9375,0.8331201620825056,0.921875,0.90625,0.9375,0.8654530610800948,0.953125,0.9375,0.96875,0.8685469138399463,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m227-g035-natural-break-f02,03,227,35,35,20,42,1799,0.927506944774177,0.9375,0.90625,0.96875,0.859512642540045,0.953125,0.9375,0.96875,0.8803330017386912,0.96875,0.96875,0.96875,0.875497380022275,0.9375,0.90625,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m227-g050-natural-break-f02,03,227,50,37,22,54,2422,0.9307206445943371,0.953125,0.90625,1.0,0.8732307362554935,0.90625,0.96875,0.84375,0.8956695634833016,0.921875,0.9375,0.90625,0.9019100419707203,0.921875,0.9375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m227-g065-natural-break-f02,03,227,65,37,22,32,2950,0.9291975614519401,0.90625,0.90625,0.90625,0.8792971353141147,0.953125,0.96875,0.9375,0.90603557704896,0.96875,1.0,0.9375,0.9008693291209514,0.921875,0.875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m227-g080-natural-break-f02,03,227,80,37,23,50,3547,0.9355831711883942,0.921875,0.875,0.96875,0.8758591009719544,0.890625,0.84375,0.9375,0.9150062258579763,0.9375,0.90625,0.96875,0.9156751037351896,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m228-g020-natural-break-f09,02,228,20,40,23,42,1506,0.9671016788269635,0.859375,0.875,0.84375,0.8876131010961461,0.90625,0.9375,0.875,0.8977630433195678,0.890625,0.875,0.90625,0.9235674915985186,0.90625,0.96875,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m228-g035-natural-break-f01,02,228,35,40,18,28,1846,0.9732503196668161,0.984375,1.0,0.96875,0.9305034232140289,0.953125,0.96875,0.9375,0.9445619515339383,0.875,0.9375,0.8125,0.9464636048899466,0.921875,0.875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m228-g050-natural-break-f34,02,228,50,40,20,47,4527,0.9827978857923118,0.984375,1.0,0.96875,0.950484074551102,1.0,1.0,1.0,0.965677874370782,0.96875,0.96875,0.96875,0.9652670289425475,0.90625,0.875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m228-g065-natural-break-f01,02,228,65,40,12,21,3495,0.9985012272342565,0.96875,0.96875,0.96875,0.9864261360349544,0.953125,0.9375,0.96875,0.9951674837620081,0.96875,0.96875,0.96875,0.9963750914331234,0.953125,1.0,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m228-g080-natural-break-f05,02,228,80,40,26,57,4549,0.9440171155235266,0.90625,0.9375,0.875,0.831122026765452,0.90625,0.875,0.9375,0.8840961480313417,0.859375,0.90625,0.8125,0.8846967696593226,0.9375,0.96875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m228-g020-natural-break-f14,03,228,20,40,25,62,1563,0.9573779585803905,0.953125,0.96875,0.9375,0.8766700030966754,0.84375,0.8125,0.875,0.9140558889137568,0.875,0.84375,0.90625,0.9025922076265142,0.78125,0.75,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m228-g035-natural-break-f12,03,228,35,37,24,29,1971,0.9463494142778881,0.953125,0.9375,0.96875,0.8807229036713824,0.9375,0.90625,0.96875,0.901736746837758,0.984375,0.96875,1.0,0.9013868480327922,0.953125,0.96875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m228-g050-natural-break-f01,03,228,50,39,23,38,2088,0.9502330903981742,1.0,1.0,1.0,0.8838076094636369,0.921875,0.875,0.96875,0.8946331124012128,0.796875,0.8125,0.78125,0.8998919774563348,0.90625,0.9375,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m228-g065-natural-break-f04,03,228,65,43,22,49,2782,0.9452029238684319,0.921875,0.90625,0.9375,0.8780257783793878,0.828125,0.8125,0.84375,0.9013303997772977,0.8125,0.75,0.875,0.8969225825762736,0.875,0.875,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m228-g080-natural-break-f02,03,228,80,37,20,44,3195,0.9614658983968581,1.0,1.0,1.0,0.8948003862820154,0.890625,0.84375,0.9375,0.9146633446037021,0.90625,0.9375,0.875,0.9121898463535987,0.9375,0.90625,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m229-g020-natural-break-f01,02,229,20,40,22,84,883,0.996907875464625,0.984375,1.0,0.96875,0.9434517250663159,0.953125,0.90625,1.0,0.9927477214734024,0.96875,0.96875,0.96875,0.9930407413965672,0.96875,0.9375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m229-g035-natural-break-f03,02,229,35,40,25,60,1670,0.9735462661325607,0.96875,0.96875,0.96875,0.9066789383739514,0.90625,0.9375,0.875,0.9367538260392373,0.9375,0.96875,0.90625,0.9360361670787332,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m229-g050-natural-break-f03,02,229,50,40,19,50,2183,0.9888025626586315,1.0,1.0,1.0,0.9647007814247122,0.96875,0.9375,1.0,0.9767008283587442,0.96875,0.96875,0.96875,0.974743494378862,0.921875,0.90625,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m229-g065-natural-break-f09,02,229,65,40,25,62,3146,0.9666535644450421,0.921875,0.875,0.96875,0.9146926201583514,0.890625,0.875,0.90625,0.9291288086016538,0.859375,0.875,0.84375,0.9297040083889216,0.921875,0.875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m229-g080-natural-break-f06,02,229,80,40,23,44,3563,0.9900145298327743,0.9375,0.90625,0.96875,0.9268541467471413,0.96875,0.96875,0.96875,0.9406680913971811,1.0,1.0,1.0,0.9408514836931005,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m229-g020-natural-break-f09,03,229,20,39,20,60,918,0.9847407653416329,0.984375,1.0,0.96875,0.9252954370414886,0.953125,0.90625,1.0,0.9304503470109678,0.984375,0.96875,1.0,0.9349620014359941,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m229-g035-natural-break-f35,03,229,35,39,23,38,2260,0.9813520981667448,1.0,1.0,1.0,0.9386285212164153,0.921875,0.96875,0.875,0.9491836658411629,0.984375,1.0,0.96875,0.9496566712347594,0.9375,0.96875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m229-g050-natural-break-f11,03,229,50,38,17,16,1938,0.9952710404212674,1.0,1.0,1.0,0.9758296512536753,0.984375,0.96875,1.0,0.9912218944828933,0.984375,0.96875,1.0,0.9909710709072572,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m229-g065-natural-break-f04,03,229,65,42,20,15,2167,0.9887252700852035,0.96875,0.96875,0.96875,0.9551656753040934,0.96875,0.96875,0.96875,0.9618678937200235,0.9375,0.9375,0.9375,0.9637901804889581,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m229-g080-natural-break-f14,03,229,80,38,23,76,3028,0.9721594235409027,0.984375,0.96875,1.0,0.9220756545150758,0.9375,0.9375,0.9375,0.9419819468037595,0.96875,0.9375,1.0,0.9398773312202765,0.96875,0.96875,0.96875
