candidate,matrix_id,arm,original_capture_f16,original_capture_f32,original_arrival_f8,original_reentered,original_coherent8,designated_capture_f16,designated_capture_f32,designated_arrival_f8,designated_reentered,launch_capture_f16,launch_capture_f32,medoid_capture_f16,medoid_capture_f32,first_break_by_f8,designated_capture_f32_cosine_0.85,designated_capture_f32_bray_0.85,designated_capture_f32_cosine_0.90,designated_capture_f32_bray_0.90,designated_capture_f32_cosine_0.95,designated_capture_f32_bray_0.95,original_occupancy,original_maximum_residence,designated_occupancy,designated_maximum_residence,original_completed
03,55,native,0.013020833333333334,0.026041666666666668,0.8463541666666666,0.018229166666666668,0.0546875,0.013020833333333334,0.026041666666666668,0.8463541666666666,0.018229166666666668,0.013020833333333334,0.026041666666666668,0.026041666666666668,0.044270833333333336,0.21614583333333334,0.09114583333333333,0.010416666666666666,0.026041666666666668,0.0,0.0,0.0,0.19775390625,3.4270833333333335,0.19775390625,3.4270833333333335,1.0
03,55,natural_stranger,0.0,0.010416666666666666,0.16927083333333334,0.010416666666666666,0.020833333333333332,0.0,0.010416666666666666,0.16927083333333334,0.010416666666666666,0.0,0.0,0.0,0.015625,0.15104166666666666,0.041666666666666664,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.1357421875,2.7317708333333335,0.1357421875,2.7317708333333335,1.0
03,55,rule_only,0.0,0.0,0.036458333333333336,0.0,0.0390625,0.010416666666666666,0.026041666666666668,0.40625,0.026041666666666668,0.0,0.0,0.0078125,0.0234375,0.390625,0.10416666666666667,0.010416666666666666,0.026041666666666668,0.0,0.0,0.0,0.0011393229166666667,0.036458333333333336,0.16324869791666666,3.0625,1.0
03,55,state_only,0.0078125,0.015625,0.2265625,0.015625,0.026041666666666668,0.0078125,0.015625,0.2265625,0.015625,0.0,0.0,0.0078125,0.0234375,0.3255208333333333,0.0625,0.005208333333333333,0.015625,0.005208333333333333,0.0026041666666666665,0.0,0.138916015625,2.7578125,0.138916015625,2.7578125,1.0
03,58,joint,0.0,0.0,0.0,0.0,0.0703125,0.028645833333333332,0.0546875,0.9635416666666666,0.033854166666666664,0.028645833333333332,0.0546875,0.0234375,0.049479166666666664,0.125,0.24739583333333334,0.07552083333333333,0.0546875,0.015625,0.0,0.0,0.0,0.0,0.2999674479166667,4.752604166666667,1.0
03,58,native,0.026041666666666668,0.057291666666666664,0.9791666666666666,0.03125,0.0625,0.026041666666666668,0.057291666666666664,0.9791666666666666,0.03125,0.026041666666666668,0.057291666666666664,0.018229166666666668,0.046875,0.11458333333333333,0.22395833333333334,0.109375,0.057291666666666664,0.013020833333333334,0.0,0.0026041666666666665,0.3170572916666667,5.111979166666667,0.3170572916666667,5.111979166666667,1.0
03,58,rule_only,0.0,0.0,0.018229166666666668,0.0,0.033854166666666664,0.005208333333333333,0.028645833333333332,0.03125,0.028645833333333332,0.0,0.0,0.005208333333333333,0.028645833333333332,0.5234375,0.08333333333333333,0.041666666666666664,0.028645833333333332,0.005208333333333333,0.0,0.0,0.0005696614583333334,0.018229166666666668,0.114990234375,2.4869791666666665,1.0
03,58,state_only,0.0,0.013020833333333334,0.057291666666666664,0.013020833333333334,0.018229166666666668,0.0,0.013020833333333334,0.057291666666666664,0.013020833333333334,0.0,0.0,0.0026041666666666665,0.013020833333333334,0.6536458333333334,0.0859375,0.028645833333333332,0.013020833333333334,0.0026041666666666665,0.0,0.0,0.117919921875,2.5598958333333335,0.117919921875,2.5598958333333335,1.0
03,63,joint,0.0,0.0,0.0,0.0,0.5807291666666666,0.3463541666666667,0.453125,1.0,0.20052083333333334,0.3463541666666667,0.453125,0.3645833333333333,0.4765625,0.041666666666666664,0.6484375,0.19270833333333334,0.453125,0.03125,0.17708333333333334,0.0026041666666666665,0.0,0.0,0.4990234375,9.177083333333334,1.0
03,63,native,0.3984375,0.4947916666666667,0.9973958333333334,0.20052083333333334,0.6223958333333334,0.3984375,0.4947916666666667,0.9973958333333334,0.20052083333333334,0.3984375,0.4947916666666667,0.4010416666666667,0.5,0.06510416666666667,0.6302083333333334,0.24479166666666666,0.4947916666666667,0.033854166666666664,0.1875,0.005208333333333333,0.473388671875,9.096354166666666,0.473388671875,9.096354166666666,1.0
