candidate,matrix_id,origin,row_index,replicate,completed_horizon,observed_fissions,final_six_inherited_fraction,first_departure_time,ever_departed,final_similarity_to_anchor,final_similarity_to_matched_noop,final_risk,final_entropy,final_occupied_types,final_top1_share,final_throughput,interventions_applied
02,43,RULE_DOWN,1556.5,2.5,1.0,60.0,0.9722222222222223,4.5,1.0,0.49242782769251137,0.7759508365022909,0.07659997828666627,2.112653818757715,12.166666666666666,0.2791666666666667,1007.517854678551,0.0
02,44,MODEL_DOWN,1591.5,2.5,1.0,60.0,1.0,3.6666666666666665,0.8333333333333334,0.5130716959649787,0.991376097639541,0.0005286571970901582,0.5818742422044635,5.166666666666667,0.8624999999999999,19483.03155358173,0.0
02,44,NOOP,1593.5,2.5,1.0,60.0,1.0,16.166666666666668,0.3333333333333333,0.9904951567037991,1.0,0.000605098469520187,0.6399802173599601,5.166666666666667,0.8375,18521.56075531457,0.0
02,44,RULE_DOWN,1592.5,2.5,1.0,60.0,1.0,0.5,0.3333333333333333,0.8030270381367575,0.9919355382061852,0.0005935312801500369,0.6349853891145854,5.5,0.85,18997.106519298704,0.0
02,45,MODEL_DOWN,1627.5,2.5,1.0,60.0,0.8055555555555555,5.333333333333333,1.0,0.6115466737344061,0.4304398451871287,0.4393680927379708,2.5200953936920096,18.166666666666668,0.24166666666666667,266.01320246677403,0.0
02,45,NOOP,1629.5,2.5,1.0,60.0,0.7777777777777778,3.1666666666666665,1.0,0.5526666803335136,1.0,0.6206522688436686,2.7705116022452523,22.0,0.20833333333333334,81.62094036187138,0.0
02,45,RULE_DOWN,1628.5,2.5,1.0,60.0,0.9444444444444443,4.5,1.0,0.5188854870873479,0.40068785718806127,0.4922365647573714,2.641045109627043,20.166666666666668,0.22916666666666666,181.80734029715953,0.0
02,46,MODEL_DOWN,1663.5,2.5,1.0,60.0,0.888888888888889,3.8333333333333335,1.0,0.39262387881025024,0.5748605209490825,0.39718451311384345,2.3926847311141373,18.166666666666668,0.30833333333333335,520.3715188811997,0.0
02,46,NOOP,1665.5,2.5,1.0,60.0,0.9722222222222222,2.8333333333333335,1.0,0.41447935709699935,1.0,0.3526970814933466,2.5379337914738223,18.166666666666668,0.2416666666666667,646.013123854917,0.0
02,46,RULE_DOWN,1664.5,2.5,1.0,60.0,0.8888888888888888,5.333333333333333,1.0,0.312404542398302,0.3713352501675646,0.30453763528136557,2.423448205135989,16.5,0.25,616.7525201458144,0.0
02,47,MODEL_DOWN,1699.5,2.5,1.0,60.0,0.8888888888888888,3.8333333333333335,1.0,0.41447444904434527,0.4220989078398723,0.6088608430038326,2.856542318383839,22.166666666666668,0.1625,70.30849604367138,0.0
02,47,NOOP,1701.5,2.5,1.0,60.0,0.8055555555555555,4.5,1.0,0.4004489571316711,1.0,0.5440117586391153,2.6459912804539596,20.0,0.21666666666666667,117.83177430788912,0.0
02,47,RULE_DOWN,1700.5,2.5,1.0,60.0,0.9444444444444445,3.8333333333333335,1.0,0.09855751641437153,0.4480187392435631,0.4570055279394538,2.65910574402004,20.166666666666668,0.2041666666666667,209.78811384028612,0.0
03,0,MODEL_DOWN,25.5,2.5,1.0,60.0,0.9444444444444445,7.0,1.0,0.6810544206860124,0.44267402311349274,0.3257911629952724,2.205753922599388,16.166666666666668,0.35471041479266097,787.8317206808769,0.0
03,0,NOOP,27.5,2.5,1.0,60.0,0.9166666666666666,2.5,1.0,0.5520539115871198,1.0,0.3381921355269655,2.2907128317682854,16.5,0.3129455446731194,659.7290181810732,0.0
03,0,RULE_DOWN,26.5,2.5,1.0,60.0,0.9166666666666666,11.333333333333334,1.0,0.5653522572953956,0.46115214378436803,0.35205417063131383,2.297508533793647,16.5,0.32857244758749543,666.5283845136086,0.0
03,1,MODEL_DOWN,61.5,2.5,1.0,60.0,0.9722222222222222,5.333333333333333,1.0,0.20308409207687197,0.5861502017966215,0.41621068014608714,2.4945314718666816,19.166666666666668,0.28034325439848695,374.4712791919797,0.0
03,1,NOOP,63.5,2.5,1.0,60.0,0.888888888888889,4.0,1.0,0.5397938767538274,1.0,0.48054876761594323,2.5273508939870952,18.166666666666668,0.24247927997927998,304.4803054469299,0.0
03,1,RULE_DOWN,62.5,2.5,1.0,60.0,0.9444444444444443,4.833333333333333,1.0,0.29358201245312987,0.4884432455287981,0.4092061190124874,2.467160840783254,18.333333333333332,0.27321170880498086,447.22400109733184,0.0
03,2,MODEL_DOWN,97.5,2.5,1.0,60.0,1.0,-1.0,0.0,0.8877065075670055,0.9759478008177552,0.00302354550913258,1.2778429123066553,9.666666666666666,0.6788440307111689,5490.951386665569,0.0
03,2,NOOP,99.5,2.5,1.0,60.0,1.0,-1.0,0.0,0.9601804670624102,1.0,0.003964898333701027,1.2685059929843567,9.0,0.6707257756572095,5420.3453957382635,0.0
03,2,RULE_DOWN,98.5,2.5,1.0,60.0,1.0,-1.0,0.0,0.9528270373731399,0.9624990950383924,0.007078066168874486,1.530388625084331,11.166666666666666,0.592280261030261,4322.713619342143,0.0
03,3,MODEL_DOWN,133.5,2.5,1.0,60.0,1.0,3.3333333333333335,0.5,0.7818206369116815,0.9504994802912754,0.0002931786165824781,0.8181404968905551,4.0,0.6840846816456573,31134.63457608609,0.0
03,3,NOOP,135.5,2.5,1.0,60.0,1.0,-1.0,0.0,0.9703958099254159,1.0,0.00027727993664640075,0.8461280858013751,3.6666666666666665,0.6471319025838395,28199.102632612845,0.0
03,3,RULE_DOWN,134.5,2.5,1.0,60.0,1.0,-1.0,0.0,0.9667638856110935,0.9776957072988289,0.00023906296405710212,0.7835947042133472,3.6666666666666665,0.667496944577289,30052.807564689865,0.0
03,4,MODEL_DOWN,169.5,2.5,1.0,60.0,0.9444444444444445,5.666666666666667,1.0,0.35830538263462786,0.6374121558059423,0.36301750821175555,2.532889450999008,18.166666666666668,0.24121813999779365,209.5497392880544,0.0
03,4,NOOP,171.5,2.5,1.0,60.0,0.9722222222222223,7.5,1.0,0.5787663580733591,1.0,0.40428549518403806,2.5089097598825028,17.666666666666668,0.21807068900092155,269.5691947558944,0.0
03,4,RULE_DOWN,170.5,2.5,1.0,60.0,0.7777777777777778,11.833333333333334,1.0,0.520571087859324,0.5101677374472599,0.4372028397645223,2.578842542703083,18.333333333333332,0.22998211553198766,183.3524091774353,0.0
