candidate,matrix_id,origin,arm,row_index,replicate,registered_dose,branch,completed_horizon,observed_fissions,held,returned,held_or_returned,mode_recovered,lost,departed,first_departure_time,return_certification_time,inherited_final_six,final_top1_share,final_similarity,minimum_similarity
02,0,MODEL_DOWN,ADVERSARIAL,1615.5,2.5,1.0,15.5,1.0,24.0,0.015625,0.3125,0.328125,0.18229166666666666,0.4895833333333333,0.984375,4.567708333333333,3.6666666666666665,5.697916666666667,0.3302083333333333,0.6202301363672686,0.2751594217261254
02,0,MODEL_DOWN,NONE,1455.5,2.5,0.0,15.5,1.0,24.0,0.036458333333333336,0.2552083333333333,0.2916666666666667,0.14583333333333334,0.5625,0.9635416666666666,6.192708333333333,3.1510416666666665,5.630208333333333,0.307421875,0.6195451363505123,0.2757408471673229
02,0,MODEL_DOWN,RANDOM_K16,1583.5,2.5,16.0,15.5,1.0,24.0,0.041666666666666664,0.2552083333333333,0.296875,0.19270833333333334,0.5104166666666666,0.9583333333333334,5.177083333333333,3.3489583333333335,5.786458333333333,0.32968749999999997,0.6859481184095416,0.2988154010030159
02,0,MODEL_DOWN,RANDOM_K2,1487.5,2.5,2.0,15.5,1.0,24.0,0.03125,0.2604166666666667,0.2916666666666667,0.19791666666666666,0.5104166666666666,0.96875,5.760416666666667,2.8541666666666665,5.703125,0.3391927083333333,0.6592369452335413,0.28223792328548064
02,0,MODEL_DOWN,RANDOM_K4,1519.5,2.5,4.0,15.5,1.0,24.0,0.015625,0.25,0.265625,0.18229166666666666,0.5520833333333334,0.984375,5.770833333333333,2.484375,5.651041666666667,0.33242187500000003,0.6802929530629331,0.27581377348031727
02,0,MODEL_DOWN,RANDOM_K8,1551.5,2.5,8.0,15.5,1.0,24.0,0.026041666666666668,0.2760416666666667,0.3020833333333333,0.1875,0.5104166666666666,0.9739583333333334,5.25,2.8333333333333335,5.692708333333333,0.34088541666666666,0.6435096993126778,0.28328499762222314
02,0,NOOP,ADVERSARIAL,1999.5,2.5,1.0,15.5,1.0,24.0,0.0,0.203125,0.203125,0.171875,0.625,1.0,4.583333333333333,2.1979166666666665,5.692708333333333,0.32955729166666664,0.5117421607051486,0.19908832135476506
02,0,NOOP,NONE,1839.5,2.5,0.0,15.5,1.0,24.0,0.0,0.20833333333333334,0.20833333333333334,0.17708333333333334,0.6145833333333334,1.0,4.666666666666667,2.3125,5.755208333333333,0.32708333333333334,0.5231945490737667,0.23131469419548145
02,0,NOOP,RANDOM_K16,1967.5,2.5,16.0,15.5,1.0,24.0,0.010416666666666666,0.20833333333333334,0.21875,0.234375,0.546875,0.9895833333333334,3.5260416666666665,2.3541666666666665,5.682291666666667,0.3432291666666667,0.5430432790355878,0.20566353507192184
02,0,NOOP,RANDOM_K2,1871.5,2.5,2.0,15.5,1.0,24.0,0.005208333333333333,0.19791666666666666,0.203125,0.19791666666666666,0.5989583333333334,0.9947916666666666,5.005208333333333,1.9114583333333333,5.630208333333333,0.3260416666666667,0.49985571295044523,0.22768741040976972
02,0,NOOP,RANDOM_K4,1903.5,2.5,4.0,15.5,1.0,24.0,0.0,0.20833333333333334,0.20833333333333334,0.265625,0.5260416666666666,1.0,4.859375,2.6041666666666665,5.744791666666667,0.35247395833333334,0.5191590486125606,0.23064743360797432
02,0,NOOP,RANDOM_K8,1935.5,2.5,8.0,15.5,1.0,24.0,0.010416666666666666,0.22916666666666666,0.23958333333333334,0.17708333333333334,0.5833333333333334,0.9895833333333334,3.609375,2.5833333333333335,5.734375,0.3294270833333333,0.5234038605696176,0.18928525268216578
02,0,RULE_DOWN,ADVERSARIAL,1807.5,2.5,1.0,15.5,1.0,24.0,0.036458333333333336,0.234375,0.2708333333333333,0.21875,0.5104166666666666,0.9635416666666666,4.541666666666667,2.6041666666666665,5.697916666666667,0.34596354166666665,0.6249842544728342,0.2947296612336126
02,0,RULE_DOWN,NONE,1647.5,2.5,0.0,15.5,1.0,24.0,0.020833333333333332,0.16145833333333334,0.18229166666666666,0.234375,0.5833333333333334,0.9791666666666666,5.385416666666667,1.7760416666666667,5.744791666666667,0.34661458333333334,0.62263702528873,0.27982937336673125
02,0,RULE_DOWN,RANDOM_K16,1775.5,2.5,16.0,15.5,1.0,24.0,0.020833333333333332,0.171875,0.19270833333333334,0.20833333333333334,0.5989583333333334,0.9791666666666666,4.4375,1.6354166666666667,5.734375,0.32421875,0.6085050065369212,0.27370155742671465
02,0,RULE_DOWN,RANDOM_K2,1679.5,2.5,2.0,15.5,1.0,24.0,0.010416666666666666,0.22916666666666666,0.23958333333333334,0.140625,0.6197916666666666,0.9895833333333334,6.0,3.1354166666666665,5.651041666666667,0.3171875,0.6146634846306729,0.2743097385578885
02,0,RULE_DOWN,RANDOM_K4,1711.5,2.5,4.0,15.5,1.0,24.0,0.041666666666666664,0.18229166666666666,0.22395833333333334,0.22395833333333334,0.5520833333333334,0.9583333333333334,5.578125,1.9739583333333333,5.71875,0.3235677083333333,0.5855001777956289,0.28805401835965744
02,0,RULE_DOWN,RANDOM_K8,1743.5,2.5,8.0,15.5,1.0,24.0,0.036458333333333336,0.16145833333333334,0.19791666666666666,0.19270833333333334,0.609375,0.9635416666666666,5.833333333333333,1.7135416666666667,5.692708333333333,0.333984375,0.6003052078429166,0.3076850090548782
02,1,MODEL_DOWN,ADVERSARIAL,8527.5,2.5,1.0,15.5,1.0,24.0,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.9375,1.0,2.890625,-0.671875,5.65625,0.27304687499999997,0.4476461605530064,0.15031960640302275
02,1,MODEL_DOWN,NONE,8367.5,2.5,0.0,15.5,1.0,24.0,0.0,0.036458333333333336,0.036458333333333336,0.057291666666666664,0.90625,1.0,3.328125,-0.4427083333333333,5.677083333333333,0.26914062499999997,0.4206123009384746,0.15846134033804063
02,1,MODEL_DOWN,RANDOM_K16,8495.5,2.5,16.0,15.5,1.0,24.0,0.0,0.026041666666666668,0.026041666666666668,0.11979166666666667,0.8541666666666666,1.0,1.8489583333333333,-0.5833333333333334,5.609375,0.2833333333333333,0.41234519716258416,0.13063394734188327
02,1,MODEL_DOWN,RANDOM_K2,8399.5,2.5,2.0,15.5,1.0,24.0,0.0,0.015625,0.015625,0.078125,0.90625,1.0,3.03125,-0.7291666666666666,5.677083333333333,0.26588541666666665,0.4558336184635757,0.1613958923630703
02,1,MODEL_DOWN,RANDOM_K4,8431.5,2.5,4.0,15.5,1.0,24.0,0.0,0.026041666666666668,0.026041666666666668,0.09375,0.8802083333333334,1.0,3.015625,-0.5677083333333334,5.697916666666667,0.29049479166666664,0.45390741969345766,0.15394369275807007
02,1,MODEL_DOWN,RANDOM_K8,8463.5,2.5,8.0,15.5,1.0,24.0,0.0,0.015625,0.015625,0.10416666666666667,0.8802083333333334,1.0,2.6510416666666665,-0.7291666666666666,5.578125,0.28359375000000003,0.4084138765066443,0.1639485650144009
02,1,NOOP,ADVERSARIAL,8911.5,2.5,1.0,15.5,1.0,24.0,0.0,0.036458333333333336,0.036458333333333336,0.057291666666666664,0.90625,1.0,2.46875,-0.453125,5.630208333333333,0.27578125000000003,0.44742735226253805,0.15802249150584038
02,1,NOOP,NONE,8751.5,2.5,0.0,15.5,1.0,24.0,0.0,0.078125,0.078125,0.041666666666666664,0.8802083333333334,1.0,2.6822916666666665,0.4166666666666667,5.609375,0.2688802083333333,0.45426508078857514,0.1655817009491451
02,1,NOOP,RANDOM_K16,8879.5,2.5,16.0,15.5,1.0,24.0,0.0,0.0625,0.0625,0.0625,0.875,1.0,1.8177083333333333,-0.17708333333333334,5.682291666666667,0.27981770833333336,0.4275398471267131,0.13644602590454322
02,1,NOOP,RANDOM_K2,8783.5,2.5,2.0,15.5,1.0,24.0,0.0,0.036458333333333336,0.036458333333333336,0.052083333333333336,0.9114583333333334,1.0,2.6197916666666665,-0.328125,5.588541666666667,0.27486979166666664,0.46093286859839283,0.15822220364909353
02,1,NOOP,RANDOM_K4,8815.5,2.5,4.0,15.5,1.0,24.0,0.0,0.046875,0.046875,0.036458333333333336,0.9166666666666666,1.0,2.703125,-0.3802083333333333,5.645833333333333,0.2625,0.43454380077992266,0.16317782085275334
02,1,NOOP,RANDOM_K8,8847.5,2.5,8.0,15.5,1.0,24.0,0.0,0.036458333333333336,0.036458333333333336,0.09895833333333333,0.8645833333333334,1.0,1.984375,-0.3854166666666667,5.645833333333333,0.27760416666666665,0.4236398346324956,0.1501222120584897
02,1,RULE_DOWN,ADVERSARIAL,8719.5,2.5,1.0,15.5,1.0,24.0,0.0,0.015625,0.015625,0.057291666666666664,0.9270833333333334,1.0,2.8333333333333335,-0.7708333333333334,5.671875,0.267578125,0.4821192939586731,0.18590767712756484
02,1,RULE_DOWN,NONE,8559.5,2.5,0.0,15.5,1.0,24.0,0.0,0.005208333333333333,0.005208333333333333,0.041666666666666664,0.953125,1.0,3.421875,-0.9270833333333334,5.546875,0.26536458333333335,0.46365928658123123,0.1687769965996538
02,1,RULE_DOWN,RANDOM_K16,8687.5,2.5,16.0,15.5,1.0,24.0,0.0,0.026041666666666668,0.026041666666666668,0.07291666666666667,0.9010416666666666,1.0,3.1145833333333335,-0.4947916666666667,5.729166666666667,0.283984375,0.5019860650640522,0.18895899287705187
02,1,RULE_DOWN,RANDOM_K2,8591.5,2.5,2.0,15.5,1.0,24.0,0.0,0.03125,0.03125,0.06770833333333333,0.9010416666666666,1.0,3.421875,-0.3489583333333333,5.536458333333333,0.27005208333333336,0.48631955304981406,0.19300084854205093
02,1,RULE_DOWN,RANDOM_K4,8623.5,2.5,4.0,15.5,1.0,24.0,0.0,0.005208333333333333,0.005208333333333333,0.046875,0.9479166666666666,1.0,2.9791666666666665,-0.875,5.619791666666667,0.27122395833333335,0.4810840730458585,0.17179116512566994
02,1,RULE_DOWN,RANDOM_K8,8655.5,2.5,8.0,15.5,1.0,24.0,0.0,0.020833333333333332,0.020833333333333332,0.07291666666666667,0.90625,1.0,2.8958333333333335,-0.6770833333333334,5.53125,0.27513020833333335,0.48382327534401953,0.18066433098849966
02,2,MODEL_DOWN,ADVERSARIAL,15439.5,2.5,1.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6414062500000001,0.9724758360069162,0.9270159343016852
02,2,MODEL_DOWN,NONE,15279.5,2.5,0.0,15.5,1.0,24.0,0.9947916666666666,0.005208333333333333,1.0,0.0,0.0,0.005208333333333333,-0.921875,-0.9010416666666666,6.0,0.6486979166666667,0.9728131424724431,0.9217363713322909
02,2,MODEL_DOWN,RANDOM_K16,15407.5,2.5,16.0,15.5,1.0,24.0,0.9895833333333334,0.010416666666666666,1.0,0.0,0.0,0.010416666666666666,-0.96875,-0.9166666666666666,6.0,0.64453125,0.9738894544846834,0.907626590273667
02,2,MODEL_DOWN,RANDOM_K2,15311.5,2.5,2.0,15.5,1.0,24.0,0.9947916666666666,0.0,0.9947916666666666,0.005208333333333333,0.0,0.005208333333333333,-0.8802083333333334,-1.0,6.0,0.6348958333333333,0.9715135341639942,0.9209461503748259
02,2,MODEL_DOWN,RANDOM_K4,15343.5,2.5,4.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6290364583333333,0.97045476135133,0.9217972945124306
02,2,MODEL_DOWN,RANDOM_K8,15375.5,2.5,8.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6330729166666667,0.9713519424656325,0.9155504896748926
02,2,NOOP,ADVERSARIAL,15823.5,2.5,1.0,15.5,1.0,24.0,0.9947916666666666,0.0,0.9947916666666666,0.0,0.005208333333333333,0.005208333333333333,-0.8697916666666666,-1.0,6.0,0.6294270833333333,0.9575923544526623,0.9107060491821847
02,2,NOOP,NONE,15663.5,2.5,0.0,15.5,1.0,24.0,0.9947916666666666,0.0,0.9947916666666666,0.005208333333333333,0.0,0.005208333333333333,-0.8854166666666666,-1.0,6.0,0.63671875,0.9613119084075832,0.9125518805904008
02,2,NOOP,RANDOM_K16,15791.5,2.5,16.0,15.5,1.0,24.0,0.9947916666666666,0.005208333333333333,1.0,0.0,0.0,0.005208333333333333,-0.9583333333333334,-0.9427083333333334,6.0,0.6457031249999999,0.9605408747574179,0.9127146016719726
02,2,NOOP,RANDOM_K2,15695.5,2.5,2.0,15.5,1.0,24.0,0.9895833333333334,0.005208333333333333,0.9947916666666666,0.005208333333333333,0.0,0.010416666666666666,-0.8385416666666666,-0.9375,6.0,0.6390625,0.9595594060834712,0.9102070168803302
02,2,NOOP,RANDOM_K4,15727.5,2.5,4.0,15.5,1.0,24.0,0.9947916666666666,0.005208333333333333,1.0,0.0,0.0,0.005208333333333333,-0.9010416666666666,-0.8802083333333334,6.0,0.6497395833333334,0.960547611590992,0.9119344563716482
02,2,NOOP,RANDOM_K8,15759.5,2.5,8.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6350260416666667,0.9603548655594482,0.9083819658794402
02,2,RULE_DOWN,ADVERSARIAL,15631.5,2.5,1.0,15.5,1.0,24.0,0.9947916666666666,0.005208333333333333,1.0,0.0,0.0,0.005208333333333333,-0.8854166666666666,-0.8697916666666666,6.0,0.640234375,0.9679438210640624,0.9245205779973626
02,2,RULE_DOWN,NONE,15471.5,2.5,0.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6313802083333333,0.9670236750729062,0.9196877860708889
02,2,RULE_DOWN,RANDOM_K16,15599.5,2.5,16.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.64453125,0.9699817236243993,0.9083362081534068
02,2,RULE_DOWN,RANDOM_K2,15503.5,2.5,2.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6447916666666667,0.9672798374464079,0.9198312886454604
02,2,RULE_DOWN,RANDOM_K4,15535.5,2.5,4.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6358072916666667,0.9669855722823062,0.9248757902408992
02,2,RULE_DOWN,RANDOM_K8,15567.5,2.5,8.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6463541666666667,0.9673438650894363,0.9207899480396908
02,3,MODEL_DOWN,ADVERSARIAL,22351.5,2.5,1.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6891927083333332,0.9806728176203822,0.9312621111707761
02,3,MODEL_DOWN,NONE,22191.5,2.5,0.0,15.5,1.0,24.0,0.9947916666666666,0.005208333333333333,1.0,0.0,0.0,0.005208333333333333,-0.9739583333333334,-0.9375,6.0,0.6963541666666666,0.982221672980936,0.9372451471868785
02,3,MODEL_DOWN,RANDOM_K16,22319.5,2.5,16.0,15.5,1.0,24.0,0.984375,0.015625,1.0,0.0,0.0,0.015625,-0.9375,-0.875,6.0,0.7015625,0.9835267612907104,0.908889764305017
02,3,MODEL_DOWN,RANDOM_K2,22223.5,2.5,2.0,15.5,1.0,24.0,0.9947916666666666,0.005208333333333333,1.0,0.0,0.0,0.005208333333333333,-0.921875,-0.9010416666666666,6.0,0.6897135416666668,0.9807955677673342,0.9350367564244578
02,3,MODEL_DOWN,RANDOM_K4,22255.5,2.5,4.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6989583333333332,0.9806177710164259,0.9382359769624679
02,3,MODEL_DOWN,RANDOM_K8,22287.5,2.5,8.0,15.5,1.0,24.0,0.9895833333333334,0.010416666666666666,1.0,0.0,0.0,0.010416666666666666,-0.9635416666666666,-0.921875,6.0,0.6930989583333332,0.9811197265768524,0.9261498993529508
02,3,NOOP,ADVERSARIAL,22735.5,2.5,1.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6938802083333333,0.9739291457310463,0.9220614229946266
02,3,NOOP,NONE,22575.5,2.5,0.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6880208333333333,0.9735007817991232,0.9226738369161028
02,3,NOOP,RANDOM_K16,22703.5,2.5,16.0,15.5,1.0,24.0,0.9010416666666666,0.08854166666666667,0.9895833333333334,0.010416666666666666,0.0,0.09895833333333333,-0.4791666666666667,-0.3125,6.0,0.6947916666666667,0.9737739886289652,0.8707388340213198
02,3,NOOP,RANDOM_K2,22607.5,2.5,2.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6884114583333334,0.9760581012355805,0.9210071770091718
02,3,NOOP,RANDOM_K4,22639.5,2.5,4.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6925781249999999,0.9720623431319216,0.9162024696427139
02,3,NOOP,RANDOM_K8,22671.5,2.5,8.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6944010416666666,0.9751020491807858,0.9197893011496978
02,3,RULE_DOWN,ADVERSARIAL,22543.5,2.5,1.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6908854166666667,0.9807248570595681,0.9307821111552915
02,3,RULE_DOWN,NONE,22383.5,2.5,0.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6891927083333332,0.9817427427057296,0.9267296684434977
02,3,RULE_DOWN,RANDOM_K16,22511.5,2.5,16.0,15.5,1.0,24.0,0.9947916666666666,0.005208333333333333,1.0,0.0,0.0,0.005208333333333333,-0.984375,-0.9583333333333334,6.0,0.6947916666666667,0.9823768348587243,0.9061439606657372
02,3,RULE_DOWN,RANDOM_K2,22415.5,2.5,2.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6923177083333334,0.9804581358746285,0.929096773979803
02,3,RULE_DOWN,RANDOM_K4,22447.5,2.5,4.0,15.5,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.6958333333333333,0.9829551468123018,0.9313144411017382
02,3,RULE_DOWN,RANDOM_K8,22479.5,2.5,8.0,15.5,1.0,24.0,0.9947916666666666,0.005208333333333333,1.0,0.0,0.0,0.005208333333333333,-0.984375,-0.9635416666666666,6.0,0.68984375,0.9812784078525422,0.9130170121723884
02,4,MODEL_DOWN,ADVERSARIAL,29263.5,2.5,1.0,15.5,1.0,24.0,0.0625,0.036458333333333336,0.09895833333333333,0.010416666666666666,0.890625,0.9375,5.541666666666667,-0.3385416666666667,5.635416666666667,0.23958333333333334,0.5881959587031224,0.374652367382291
02,4,MODEL_DOWN,NONE,29103.5,2.5,0.0,15.5,1.0,24.0,0.06770833333333333,0.03125,0.09895833333333333,0.020833333333333332,0.8802083333333334,0.9322916666666666,5.395833333333333,-0.4947916666666667,5.479166666666667,0.24544270833333334,0.5671955214771233,0.37615424046947293
02,4,MODEL_DOWN,RANDOM_K16,29231.5,2.5,16.0,15.5,1.0,24.0,0.015625,0.036458333333333336,0.052083333333333336,0.015625,0.9322916666666666,0.984375,3.796875,-0.3697916666666667,5.651041666666667,0.25872395833333334,0.5856140172460843,0.3383046540667923
02,4,MODEL_DOWN,RANDOM_K2,29135.5,2.5,2.0,15.5,1.0,24.0,0.07291666666666667,0.0,0.07291666666666667,0.010416666666666666,0.9166666666666666,0.9270833333333334,5.307291666666667,-1.0,5.65625,0.2638020833333333,0.587255185588199,0.39615329392802484
02,4,MODEL_DOWN,RANDOM_K4,29167.5,2.5,4.0,15.5,1.0,24.0,0.0625,0.046875,0.109375,0.015625,0.875,0.9375,5.119791666666667,-0.15625,5.53125,0.24726562500000002,0.5857394796810588,0.39215688470193294
02,4,MODEL_DOWN,RANDOM_K8,29199.5,2.5,8.0,15.5,1.0,24.0,0.0625,0.03125,0.09375,0.010416666666666666,0.8958333333333334,0.9375,5.395833333333333,-0.5572916666666666,5.53125,0.248046875,0.5726374700427209,0.38559055518769075
02,4,NOOP,ADVERSARIAL,29647.5,2.5,1.0,15.5,1.0,24.0,0.07291666666666667,0.010416666666666666,0.08333333333333333,0.005208333333333333,0.9114583333333334,0.9270833333333334,5.640625,-0.8697916666666666,5.578125,0.248046875,0.6051987567297158,0.3958893941167136
02,4,NOOP,NONE,29487.5,2.5,0.0,15.5,1.0,24.0,0.08333333333333333,0.005208333333333333,0.08854166666666667,0.005208333333333333,0.90625,0.9166666666666666,6.807291666666667,-0.9166666666666666,5.677083333333333,0.24492187499999998,0.6112018674096085,0.4206358892946484
02,4,NOOP,RANDOM_K16,29615.5,2.5,16.0,15.5,1.0,24.0,0.06770833333333333,0.015625,0.08333333333333333,0.0,0.9166666666666666,0.9322916666666666,4.338541666666667,-0.7395833333333334,5.463541666666667,0.24739583333333334,0.595208800816107,0.3837587542799868
02,4,NOOP,RANDOM_K2,29519.5,2.5,2.0,15.5,1.0,24.0,0.07291666666666667,0.0,0.07291666666666667,0.010416666666666666,0.9166666666666666,0.9270833333333334,5.901041666666667,-1.0,5.604166666666667,0.25703125,0.5891043998680278,0.39317462594765257
02,4,NOOP,RANDOM_K4,29551.5,2.5,4.0,15.5,1.0,24.0,0.09895833333333333,0.005208333333333333,0.10416666666666667,0.015625,0.8802083333333334,0.9010416666666666,5.630208333333333,-0.8802083333333334,5.453125,0.251171875,0.5954728861838562,0.38892351818742815
02,4,NOOP,RANDOM_K8,29583.5,2.5,8.0,15.5,1.0,24.0,0.09895833333333333,0.0,0.09895833333333333,0.036458333333333336,0.8645833333333334,0.9010416666666666,5.411458333333333,-1.0,5.604166666666667,0.255859375,0.6012980099785776,0.3973399100473863
02,4,RULE_DOWN,ADVERSARIAL,29455.5,2.5,1.0,15.5,1.0,24.0,0.03125,0.015625,0.046875,0.015625,0.9375,0.96875,4.234375,-0.828125,5.604166666666667,0.2501302083333333,0.48510875476008347,0.26731480530623347
02,4,RULE_DOWN,NONE,29295.5,2.5,0.0,15.5,1.0,24.0,0.015625,0.015625,0.03125,0.005208333333333333,0.9635416666666666,0.984375,5.145833333333333,-0.640625,5.536458333333333,0.24609375,0.4792273334549191,0.26908858367255883
02,4,RULE_DOWN,RANDOM_K16,29423.5,2.5,16.0,15.5,1.0,24.0,0.015625,0.015625,0.03125,0.005208333333333333,0.9635416666666666,0.984375,2.6666666666666665,-0.7135416666666666,5.515625,0.23424479166666667,0.4994699677069358,0.23990590327442887
02,4,RULE_DOWN,RANDOM_K2,29327.5,2.5,2.0,15.5,1.0,24.0,0.03125,0.010416666666666666,0.041666666666666664,0.026041666666666668,0.9322916666666666,0.96875,4.484375,-0.8802083333333334,5.59375,0.25559895833333335,0.46709401585128246,0.2508006124378385
02,4,RULE_DOWN,RANDOM_K4,29359.5,2.5,4.0,15.5,1.0,24.0,0.005208333333333333,0.0,0.005208333333333333,0.020833333333333332,0.9739583333333334,0.9947916666666666,4.942708333333333,-1.0,5.541666666666667,0.2526041666666667,0.4896633667576902,0.2554179299067647
02,4,RULE_DOWN,RANDOM_K8,29391.5,2.5,8.0,15.5,1.0,24.0,0.03125,0.005208333333333333,0.036458333333333336,0.005208333333333333,0.9583333333333334,0.96875,3.4895833333333335,-0.9010416666666666,5.578125,0.23815104166666667,0.4809236107569055,0.2419054428515414
02,5,MODEL_DOWN,ADVERSARIAL,36175.5,2.5,1.0,15.5,1.0,24.0,0.0,0.08854166666666667,0.08854166666666667,0.15104166666666666,0.7604166666666666,1.0,3.5572916666666665,0.546875,5.885416666666667,0.3334635416666667,0.499843990771023,0.22550014844127894
02,5,MODEL_DOWN,NONE,36015.5,2.5,0.0,15.5,1.0,24.0,0.005208333333333333,0.09375,0.09895833333333333,0.16666666666666666,0.734375,0.9947916666666666,4.833333333333333,0.390625,5.848958333333333,0.3294270833333333,0.4860473492506095,0.23106301894230488
02,5,MODEL_DOWN,RANDOM_K16,36143.5,2.5,16.0,15.5,1.0,24.0,0.015625,0.078125,0.09375,0.17708333333333334,0.7291666666666666,0.984375,4.239583333333333,0.3177083333333333,5.833333333333333,0.3365885416666667,0.49968379777022154,0.21771877989182467
02,5,MODEL_DOWN,RANDOM_K2,36047.5,2.5,2.0,15.5,1.0,24.0,0.010416666666666666,0.11458333333333333,0.125,0.14583333333333334,0.7291666666666666,0.9895833333333334,4.744791666666667,1.03125,5.875,0.33111979166666666,0.5522921472044934,0.24489433642886724
02,5,MODEL_DOWN,RANDOM_K4,36079.5,2.5,4.0,15.5,1.0,24.0,0.015625,0.125,0.140625,0.140625,0.71875,0.984375,4.822916666666667,0.921875,5.848958333333333,0.319140625,0.5468043477936907,0.24751191209265344
02,5,MODEL_DOWN,RANDOM_K8,36111.5,2.5,8.0,15.5,1.0,24.0,0.005208333333333333,0.078125,0.08333333333333333,0.20833333333333334,0.7083333333333334,0.9947916666666666,4.21875,0.3541666666666667,5.875,0.3455729166666666,0.519002391712662,0.21054148087394353
02,5,NOOP,ADVERSARIAL,36559.5,2.5,1.0,15.5,1.0,24.0,0.010416666666666666,0.09375,0.10416666666666667,0.13541666666666666,0.7604166666666666,0.9895833333333334,5.057291666666667,0.546875,5.838541666666667,0.32122395833333334,0.5138419937859579,0.2134865415233241
02,5,NOOP,NONE,36399.5,2.5,0.0,15.5,1.0,24.0,0.015625,0.057291666666666664,0.07291666666666667,0.15625,0.7708333333333334,0.984375,5.875,-0.036458333333333336,5.901041666666667,0.32513020833333334,0.5360189593086867,0.23074415200751178
02,5,NOOP,RANDOM_K16,36527.5,2.5,16.0,15.5,1.0,24.0,0.010416666666666666,0.10416666666666667,0.11458333333333333,0.16666666666666666,0.71875,0.9895833333333334,3.7083333333333335,0.53125,5.822916666666667,0.326171875,0.508994463827158,0.20592472360864125
02,5,NOOP,RANDOM_K2,36431.5,2.5,2.0,15.5,1.0,24.0,0.036458333333333336,0.11979166666666667,0.15625,0.09895833333333333,0.7447916666666666,0.9635416666666666,5.625,0.8958333333333334,5.875,0.31992187499999997,0.532189781414122,0.2697477723539881
02,5,NOOP,RANDOM_K4,36463.5,2.5,4.0,15.5,1.0,24.0,0.020833333333333332,0.052083333333333336,0.07291666666666667,0.15104166666666666,0.7760416666666666,0.9791666666666666,4.833333333333333,-0.11979166666666667,5.869791666666667,0.31640625,0.48868910120692033,0.20765917359872763
02,5,NOOP,RANDOM_K8,36495.5,2.5,8.0,15.5,1.0,24.0,0.0,0.09895833333333333,0.09895833333333333,0.21875,0.6822916666666666,1.0,5.463541666666667,0.7239583333333334,5.84375,0.3334635416666667,0.481052115762532,0.20951371980901645
02,5,RULE_DOWN,ADVERSARIAL,36367.5,2.5,1.0,15.5,1.0,24.0,0.0,0.020833333333333332,0.020833333333333332,0.21354166666666666,0.765625,1.0,3.6302083333333335,-0.7760416666666666,5.880208333333333,0.3373697916666667,0.4182483133910466,0.1556994566077908
02,5,RULE_DOWN,NONE,36207.5,2.5,0.0,15.5,1.0,24.0,0.020833333333333332,0.005208333333333333,0.026041666666666668,0.1875,0.7864583333333334,0.9791666666666666,4.114583333333333,-0.8854166666666666,5.838541666666667,0.32708333333333334,0.4338665117523534,0.16739798926924462
02,5,RULE_DOWN,RANDOM_K16,36335.5,2.5,16.0,15.5,1.0,24.0,0.0,0.0,0.0,0.16145833333333334,0.8385416666666666,1.0,1.7864583333333333,-1.0,5.854166666666667,0.3248697916666667,0.4267628497312956,0.1100358698643402
