state_id,cohort,candidate,matrix_id,landmark,mass,previous_growth_steps,cumulative_growth_steps,q_all,q_half_A,q_half_B,prediction_h10,prediction_h10_state,prediction_h10_state_beta,prediction_h10_state_beta_interaction,prediction_state_only,prediction_beta_only,prediction_h10_beta
MECHCONF-c02-m118-g020,MECHCONF,02,118,20,40,103,1730,0.734375,0.6875,0.78125,0.8421011907946854,0.8585685966188513,0.8555411048913523,0.8515465233935208,0.5536558513443166,0.36723233699973445,0.8383760367787678
MECHCONF-c02-m118-g035,MECHCONF,02,118,35,40,123,2822,0.8125,0.8125,0.8125,0.7992090030962701,0.8181284728916524,0.8144224280268466,0.8069237645291166,0.5374733860435796,0.36723233699973445,0.7947186122662403
MECHCONF-c02-m118-g050,MECHCONF,02,118,50,40,111,4288,0.796875,0.75,0.84375,0.9649140182275562,0.968024809068831,0.9672509737348122,0.9657628942518813,0.7524106560240242,0.36723233699973445,0.9639622741278995
MECHCONF-c02-m118-g065,MECHCONF,02,118,65,40,72,5473,0.546875,0.625,0.46875,0.8258464606124628,0.8411078594772536,0.8377772232713862,0.8343489792162931,0.5261718438124292,0.36723233699973445,0.8218189658257457
MECHCONF-c02-m118-g080,MECHCONF,02,118,80,40,70,6972,0.703125,0.78125,0.625,0.8450199934638558,0.8562027618113025,0.8531332898697224,0.8526113473615117,0.4733880707403928,0.36723233699973445,0.8413507268340867
MECHCONF-c03-m118-g020,MECHCONF,03,118,20,40,72,1280,0.640625,0.46875,0.8125,0.7427083399394122,0.7604424274861366,0.7031326179263561,0.718490358378947,0.5639081626634759,0.4416549012271931,0.6833130302317112
MECHCONF-c03-m118-g035,MECHCONF,03,118,35,40,34,2408,0.71875,0.75,0.6875,0.7343986485097279,0.7535077787803279,0.6952039264135227,0.7060214629814598,0.5644960739437316,0.4416549012271931,0.6739272468066949
MECHCONF-c03-m118-g050,MECHCONF,03,118,50,38,40,3468,0.6875,0.65625,0.71875,0.6337454982289527,0.6114546057671177,0.5400599718158012,0.5605945514078357,0.25366310051635976,0.4416549012271931,0.5639638850792483
MECHCONF-c03-m118-g065,MECHCONF,03,118,65,46,51,4631,0.65625,0.59375,0.71875,0.8930762711662154,0.8948331872720795,0.8639206685181652,0.8680402631696519,0.6092109406880458,0.4416549012271931,0.86194060405227
MECHCONF-c03-m118-g080,MECHCONF,03,118,80,44,38,5553,0.484375,0.5625,0.40625,0.7923255834480564,0.7956210384925092,0.7438927253461901,0.7353677654992877,0.31363406980778474,0.4416549012271931,0.7403804706820561
MECHCONF-c02-m119-g020,MECHCONF,02,119,20,40,61,1149,0.78125,0.78125,0.78125,0.728406973286124,0.7333004424814833,0.7256156383545096,0.7744257102230996,0.6499693267830566,0.37369686973451816,0.7221189040467321
MECHCONF-c02-m119-g035,MECHCONF,02,119,35,40,34,1929,0.359375,0.4375,0.28125,0.6235866328241139,0.649144015663271,0.6402240183269566,0.6874388681990372,0.521372587459265,0.37369686973451816,0.616150589831748
MECHCONF-c02-m119-g050,MECHCONF,02,119,50,40,54,2561,0.671875,0.65625,0.6875,0.6153478932858165,0.6122076143421463,0.6029229761415175,0.6657774301064653,0.33298466476701877,0.37369686973451816,0.6078514449102236
MECHCONF-c02-m119-g065,MECHCONF,02,119,65,40,61,3277,0.671875,0.59375,0.75,0.7406197718877868,0.7611611963900402,0.7540098831906444,0.7972792361465632,0.5181968972511972,0.37369686973451816,0.7345114010524219
MECHCONF-c02-m119-g080,MECHCONF,02,119,80,40,71,4153,0.875,0.8125,0.9375,0.8298017594021803,0.8353943877125495,0.8299692531359386,0.8642637299917382,0.6737052227807269,0.37369686973451816,0.825298199437698
MECHCONF-c03-m119-g020,MECHCONF,03,119,20,39,38,901,0.6875,0.6875,0.6875,0.6401855354317679,0.6674071820072661,0.6341871372154542,0.6573886382170511,0.5868114006590257,0.39024108169211913,0.6067297466815773
MECHCONF-c03-m119-g035,MECHCONF,03,119,35,33,40,1743,0.625,0.71875,0.53125,0.6995439094422825,0.7030060268234399,0.6715920374592758,0.6763494500933231,0.4001784138906102,0.39024108169211913,0.6687515355521263
MECHCONF-c03-m119-g050,MECHCONF,03,119,50,33,49,2350,0.359375,0.4375,0.28125,0.7334926099665234,0.7593520218615708,0.7316226964409595,0.7401994398681495,0.6129036149102203,0.39024108169211913,0.7047108350683762
MECHCONF-c03-m119-g065,MECHCONF,03,119,65,37,26,3053,0.390625,0.40625,0.375,0.5411372935184352,0.5415583558678551,0.5050894858385176,0.5113855028795855,0.24583028565512186,0.39024108169211913,0.5055844885257128
MECHCONF-c03-m119-g080,MECHCONF,03,119,80,37,35,3665,0.609375,0.65625,0.5625,0.776579743956819,0.7849488068652316,0.7592337620053153,0.7724665307754525,0.4696633407058771,0.39024108169211913,0.7508707490273816
MECHCONF-c02-m120-g020,MECHCONF,02,120,20,40,49,700,0.015625,0.0,0.03125,0.20694059507117352,0.18956544601859143,0.1810531000835887,0.1227265321088157,0.20599400993553146,0.39016810578482025,0.2004324528774381
MECHCONF-c02-m120-g035,MECHCONF,02,120,35,40,28,1143,0.046875,0.03125,0.0625,0.13720444450927446,0.1377296514592471,0.13116823683058634,0.08749458431486555,0.3511903740190297,0.39016810578482025,0.13252297345074873
MECHCONF-c02-m120-g050,MECHCONF,02,120,50,40,19,1540,0.0625,0.0625,0.0625,0.06663066552129131,0.059934420990574847,0.056834872798593075,0.0364493912546661,0.2024900834280374,0.39016810578482025,0.06417808347973389
MECHCONF-c02-m120-g065,MECHCONF,02,120,65,40,37,2037,0.03125,0.0625,0.0,0.058624783371498915,0.05007382610910648,0.047458480810779684,0.03140281017506747,0.14761881418331937,0.39016810578482025,0.056449064486674805
MECHCONF-c02-m120-g080,MECHCONF,02,120,80,40,35,2514,0.046875,0.03125,0.0625,0.04373639284453783,0.0425732768282012,0.04033305016736491,0.026247996118695598,0.297698927774619,0.39016810578482025,0.04208851686933059
MECHCONF-c03-m120-g020,MECHCONF,03,120,20,45,22,600,0.1875,0.25,0.125,0.27489057224191904,0.27761271549350763,0.28749125155409544,0.19674906235893067,0.39465365035570826,0.44731965302525845,0.29001598437063764
MECHCONF-c03-m120-g035,MECHCONF,03,120,35,34,27,947,0.03125,0.03125,0.03125,0.13637931808040557,0.13647460581223447,0.14232035243319666,0.0888603716930632,0.24408033195413978,0.44731965302525845,0.14541174043616756
MECHCONF-c03-m120-g050,MECHCONF,03,120,50,35,24,1299,0.0625,0.09375,0.03125,0.11142826820207676,0.10623406778193716,0.11095092337684463,0.07254519130892699,0.18860732951976864,0.44731965302525845,0.11903595048761413
MECHCONF-c03-m120-g065,MECHCONF,03,120,65,46,30,1677,0.0625,0.0625,0.0625,0.09598155976997523,0.08895121809358549,0.09298053606285561,0.05696688006698713,0.24971481326670292,0.44731965302525845,0.10265646862779246
MECHCONF-c03-m120-g080,MECHCONF,03,120,80,40,26,2191,0.03125,0.03125,0.03125,0.055291033213001224,0.04726873868970451,0.04951253506307317,0.03145099360049202,0.13289757484193915,0.44731965302525845,0.05932186389656422
MECHCONF-c02-m121-g020,MECHCONF,02,121,20,40,49,766,0.359375,0.3125,0.40625,0.3163252660036754,0.31495134422556453,0.3332630528914622,0.31639126838577625,0.34089029439645985,0.29861677543299586,0.3315713511626433
MECHCONF-c02-m121-g035,MECHCONF,02,121,35,40,29,1428,0.046875,0.09375,0.0,0.32972766916843876,0.31496578484649496,0.3332779246436936,0.3234075650621608,0.2638305843563631,0.29861677543299586,0.3452934699921372
MECHCONF-c02-m121-g050,MECHCONF,02,121,50,40,73,1956,0.421875,0.46875,0.375,0.3975197561152687,0.40694963031136067,0.42727406116686417,0.4064151988317575,0.4063202516644811,0.29861677543299586,0.4143077047628759
MECHCONF-c02-m121-g065,MECHCONF,02,121,65,40,38,2407,0.359375,0.4375,0.28125,0.29968070181215256,0.30639137901294355,0.3244411060728637,0.319737663898046,0.39722931538282075,0.29861677543299586,0.31449358854473825
MECHCONF-c02-m121-g080,MECHCONF,02,121,80,40,47,2904,0.15625,0.125,0.1875,0.292928672142086,0.29781256339272516,0.3155868525144847,0.29925616631860646,0.3801421326896236,0.29861677543299586,0.30755438214282566
MECHCONF-c03-m121-g020,MECHCONF,03,121,20,38,19,579,0.6875,0.65625,0.71875,0.40399137155341164,0.43951877787933696,0.4858132290979352,0.49520198246706115,0.6859699317037595,0.3131322314244343,0.4430133384180267
MECHCONF-c03-m121-g035,MECHCONF,03,121,35,51,27,932,0.21875,0.25,0.1875,0.36724306986644284,0.42259462888383165,0.46859684056248774,0.4724806414313269,0.7432887358915794,0.3131322314244343,0.40512823924610303
MECHCONF-c03-m121-g050,MECHCONF,03,121,50,44,10,1242,0.21875,0.1875,0.25,0.28111325375689716,0.2703879874789563,0.30867907512743875,0.2958697514410678,0.19289022737135544,0.3131322314244343,0.31452984480928126
MECHCONF-c03-m121-g065,MECHCONF,03,121,65,46,37,1666,0.234375,0.21875,0.25,0.1794134800140556,0.08906702735579597,0.10538933783534153,0.10671765711341068,0.057823141243653634,0.3131322314244343,0.2041743153970419
MECHCONF-c03-m121-g080,MECHCONF,03,121,80,41,19,2170,0.203125,0.3125,0.09375,0.3138754404228942,0.3003454763175897,0.3408968076711637,0.3184857679913267,0.2630286930848767,0.3131322314244343,0.3492942724485597
MECHCONF-c02-m122-g020,MECHCONF,02,122,20,40,90,1319,0.78125,0.71875,0.84375,0.8542135766260028,0.8583366330857505,0.8529247008740284,0.8606135189030744,0.6669999811267064,0.41487739265166984,0.8507711745021677
MECHCONF-c02-m122-g035,MECHCONF,02,122,35,40,43,2118,0.75,0.78125,0.71875,0.8575164903710687,0.869417445075536,0.8643619360280492,0.8726401922037373,0.5008648982564,0.41487739265166984,0.8541387614865218
MECHCONF-c02-m122-g050,MECHCONF,02,122,50,40,55,2985,0.8125,0.75,0.875,0.6925474919311516,0.7181391468384527,0.7091859327097726,0.7222278038769762,0.540088123213074,0.41487739265166984,0.6866878757125483
MECHCONF-c02-m122-g065,MECHCONF,02,122,65,40,55,3850,0.6875,0.71875,0.65625,0.7355018430936681,0.7474221001462658,0.7390610703471158,0.7511658100761321,0.44798489283259935,0.41487739265166984,0.7301418816757939
MECHCONF-c02-m122-g080,MECHCONF,02,122,80,40,61,4743,0.59375,0.59375,0.59375,0.662150309480797,0.6792771362884691,0.6696573230573879,0.6824223995075417,0.4767286822717679,0.41487739265166984,0.6559991280018164
MECHCONF-c03-m122-g020,MECHCONF,03,122,20,50,43,1025,0.75,0.75,0.75,0.7152180902369345,0.7269293965916039,0.7320160344980519,0.7186250848450283,0.7003924835230235,0.5760511946541799,0.7311563220210406
MECHCONF-c03-m122-g035,MECHCONF,03,122,35,48,36,1758,0.71875,0.75,0.6875,0.7837892279932531,0.7948296782052848,0.7990012263930126,0.7899383264711098,0.5665591467408577,0.5760511946541799,0.7969791364274923
MECHCONF-c03-m122-g050,MECHCONF,03,122,50,43,75,2445,0.65625,0.59375,0.71875,0.8062662659107572,0.790852669338296,0.795084231701839,0.7789718637401891,0.45955404712881265,0.5760511946541799,0.8184026631762447
MECHCONF-c03-m122-g065,MECHCONF,03,122,65,38,55,3195,0.734375,0.78125,0.6875,0.833250824897509,0.8489331626918482,0.8522092135969872,0.8396163071156788,0.5853384572688769,0.5760511946541799,0.8440238058262068
MECHCONF-c03-m122-g080,MECHCONF,03,122,80,37,54,3881,0.8125,0.84375,0.78125,0.902044057150826,0.9094205701206517,0.9115215980496417,0.9006236183726708,0.7127577873978105,0.5760511946541799,0.908858724647882
MECHCONF-c02-m123-g020,MECHCONF,02,123,20,40,47,882,0.421875,0.4375,0.40625,0.420148374478472,0.40931029490024845,0.38281781159258643,0.45358221934899007,0.2915584884924609,0.4318518744480452,0.3993860329088414
MECHCONF-c02-m123-g035,MECHCONF,02,123,35,40,75,1686,0.34375,0.40625,0.28125,0.624975836003568,0.6487711643746565,0.6231298745073035,0.6892727706530842,0.5120791850603076,0.4318518744480452,0.6046463106715753
MECHCONF-c02-m123-g050,MECHCONF,02,123,50,40,50,2423,0.765625,0.8125,0.71875,0.5501115208852565,0.5836118600759672,0.556465731197742,0.6210282276473806,0.5540328750909669,0.4318518744480452,0.5287835571593986
MECHCONF-c02-m123-g065,MECHCONF,02,123,65,40,43,3171,0.71875,0.65625,0.78125,0.4440584619635194,0.47039303749211747,0.44291145544980687,0.5218803724853132,0.5174949674199,0.4318518744480452,0.42297645756838814
MECHCONF-c02-m123-g080,MECHCONF,02,123,80,40,42,3816,0.515625,0.53125,0.5,0.5737536265353522,0.5840437054674466,0.5569043551919141,0.6319067398020494,0.40973767936393907,0.4318518744480452,0.5526350003230626
MECHCONF-c03-m123-g020,MECHCONF,03,123,20,40,33,726,0.703125,0.625,0.78125,0.4862742542519065,0.5005012633043482,0.4435335406681805,0.42854269595224825,0.63720340408559,0.47509599204822783,0.4373542178044051
MECHCONF-c03-m123-g035,MECHCONF,03,123,35,38,50,1252,0.484375,0.46875,0.5,0.4248123046281353,0.4271791915464315,0.37233610002859696,0.36083110538681373,0.26150045811454586,0.47509599204822783,0.3775314958219309
MECHCONF-c03-m123-g050,MECHCONF,03,123,50,39,21,1951,0.328125,0.25,0.40625,0.38890444066963403,0.407798811423319,0.3539066077120836,0.3424707042890408,0.38680814723998114,0.47509599204822783,0.34323526696417705
MECHCONF-c03-m123-g065,MECHCONF,03,123,65,31,37,2510,0.640625,0.625,0.65625,0.6156681742894453,0.6425755051732189,0.5884888017712139,0.5668818831843562,0.5587449240614721,0.47509599204822783,0.5681265964359489
MECHCONF-c03-m123-g080,MECHCONF,03,123,80,51,34,3142,0.65625,0.59375,0.71875,0.6153795999360915,0.6592816244615861,0.6061735522548972,0.5933230804322254,0.7817709564076644,0.47509599204822783,0.5678273830087532
MECHCONF-c02-m124-g020,MECHCONF,02,124,20,40,24,615,0.390625,0.46875,0.3125,0.3874929273131514,0.38764492312479615,0.3890257410352704,0.40213302724083233,0.35115330767673475,0.32987657070961585,0.3882633361266557
MECHCONF-c02-m124-g035,MECHCONF,02,124,35,40,44,1158,0.4375,0.53125,0.34375,0.27511509676670914,0.2836099691864888,0.28479255568579065,0.2956293589343856,0.41755445340029007,0.32987657070961585,0.27576266909387437
MECHCONF-c02-m124-g050,MECHCONF,02,124,50,40,41,1727,0.53125,0.59375,0.46875,0.4955859832640524,0.524778139902211,0.5262276619773935,0.5301007585794136,0.6017790154409619,0.32987657070961585,0.4963971313768811
MECHCONF-c02-m124-g065,MECHCONF,02,124,65,40,33,2168,0.21875,0.3125,0.125,0.35924016771630546,0.34255958309656714,0.34386998773776917,0.35032728689570825,0.25087872577734255,0.32987657070961585,0.3599874184570206
MECHCONF-c02-m124-g080,MECHCONF,02,124,80,40,41,2850,0.296875,0.25,0.34375,0.4360037596713613,0.4472851123110423,0.44872269869851733,0.45228379774463706,0.41890091382845956,0.32987657070961585,0.43680183597644046
MECHCONF-c03-m124-g020,MECHCONF,03,124,20,45,38,553,0.671875,0.71875,0.625,0.46720531147533945,0.4849175422584075,0.5035241147801798,0.5393402714244353,0.6064112463802019,0.319865181936844,0.4818239040041801
MECHCONF-c03-m124-g035,MECHCONF,03,124,35,39,30,1107,0.78125,0.78125,0.78125,0.4386477353993668,0.47048747365887705,0.48906607975554783,0.5189396259307357,0.6037434340601768,0.319865181936844,0.4531327267640614
MECHCONF-c03-m124-g050,MECHCONF,03,124,50,28,27,1689,0.609375,0.625,0.59375,0.6258960234390785,0.6447057761987679,0.6615686826807089,0.7024926489553632,0.3284808020435752,0.319865181936844,0.6395199967890007
MECHCONF-c03-m124-g065,MECHCONF,03,124,65,43,18,2142,0.109375,0.09375,0.125,0.3148873179063142,0.3209046336459946,0.33733954508571534,0.3633302132545605,0.2826596752648741,0.319865181936844,0.32767104237555533
MECHCONF-c03-m124-g080,MECHCONF,03,124,80,36,33,2518,0.640625,0.625,0.65625,0.3479806794539309,0.37428801590353133,0.3918792406378854,0.42406448316638395,0.5745582215544084,0.319865181936844,0.3613992111780873
MECHCONF-c02-m125-g020,MECHCONF,02,125,20,40,40,877,0.828125,0.8125,0.84375,0.6464746987090512,0.6933632353722088,0.6942249301387609,0.7344231508969555,0.5912244679640003,0.3664892681817675,0.648396611391653
MECHCONF-c02-m125-g035,MECHCONF,02,125,35,40,52,1529,0.46875,0.4375,0.5,0.5116966434446045,0.5259875132472573,0.5269986929564463,0.5730302470296744,0.42409300023843616,0.3664892681817675,0.5138002107041862
MECHCONF-c02-m125-g050,MECHCONF,02,125,50,40,59,2314,0.6875,0.65625,0.71875,0.6671561662594047,0.68481271919018,0.6856875498059625,0.7224389680956576,0.5505049815624047,0.3664892681817675,0.6690232083741544
MECHCONF-c02-m125-g065,MECHCONF,02,125,65,40,52,2884,0.6875,0.71875,0.65625,0.581378000768597,0.6129829629019451,0.6139447709669555,0.6543326289075347,0.550329092422397,0.3664892681817675,0.5834257655396342
MECHCONF-c02-m125-g080,MECHCONF,02,125,80,40,23,3447,0.4375,0.375,0.5,0.32059187562647634,0.31990522856752773,0.3207883431177689,0.36487496857790014,0.35004172425940056,0.3664892681817675,0.32242856903244027
MECHCONF-c03-m125-g020,MECHCONF,03,125,20,41,24,557,0.640625,0.625,0.65625,0.2601908367744373,0.25338684323588867,0.2614810432648724,0.2957737285250801,0.30119861330013253,0.4491838611194643,0.2743299203278266
MECHCONF-c03-m125-g035,MECHCONF,03,125,35,41,28,1064,0.5625,0.5625,0.5625,0.31102096037192944,0.30351836992601555,0.3125436017014641,0.3511382654230203,0.3221875763957558,0.4491838611194643,0.32670242964860846
MECHCONF-c03-m125-g050,MECHCONF,03,125,50,31,42,1535,0.734375,0.6875,0.78125,0.4260748044804664,0.44016415823956145,0.45062370382829947,0.5074130510430074,0.4621254351068144,0.4491838611194643,0.4438204149155123
MECHCONF-c03-m125-g065,MECHCONF,03,125,65,41,22,2047,0.625,0.75,0.5,0.36676000964922884,0.33306148025812576,0.34253314883297836,0.37536209930100256,0.270864559016775,0.4491838611194643,0.3836867573571582
MECHCONF-c03-m125-g080,MECHCONF,03,125,80,35,20,2535,0.34375,0.375,0.3125,0.2702912536926758,0.2995351929192763,0.30849444493888006,0.34207082273722444,0.48135514310423216,0.4491838611194643,0.2847679350434905
MECHCONF-c02-m126-g020,MECHCONF,02,126,20,40,38,832,0.34375,0.40625,0.28125,0.35879301880049796,0.37182607135702717,0.38080245079552294,0.3736454643465977,0.4386716255855332,0.31540380897932024,0.3654299934946057
MECHCONF-c02-m126-g035,MECHCONF,02,126,35,40,27,1418,0.3125,0.3125,0.3125,0.25871090438096417,0.27126255895560275,0.27888903810794285,0.2734730092836602,0.4410352121137159,0.31540380897932024,0.2642595375245701
MECHCONF-c02-m126-g050,MECHCONF,02,126,50,40,25,1987,0.265625,0.28125,0.25,0.3814818674460537,0.38952085506781003,0.39865331492145967,0.3782900043724741,0.39252197445358006,0.31540380897932024,0.38828439169338547
MECHCONF-c02-m126-g065,MECHCONF,02,126,65,40,29,2469,0.265625,0.28125,0.25,0.2203121823970981,0.21517165253945766,0.22170090880081064,0.22289373310106256,0.3072261300431592,0.31540380897932024,0.22528755581229523
MECHCONF-c02-m126-g080,MECHCONF,02,126,80,40,54,3194,0.28125,0.3125,0.25,0.21595793715772024,0.2203966060223545,0.22703854491412792,0.2250366037289851,0.3861787781467636,0.31540380897932024,0.22086283232140444
MECHCONF-c03-m126-g020,MECHCONF,03,126,20,36,44,694,0.265625,0.28125,0.25,0.5598555398482353,0.575690185816058,0.5711401942812078,0.5867971056833602,0.49801871475150294,0.3293928147600047,0.5520812517916462
MECHCONF-c03-m126-g035,MECHCONF,03,126,35,44,39,1161,0.453125,0.4375,0.46875,0.3081439334501712,0.32337601696955287,0.31931946017776025,0.3277048194928781,0.5240725305290777,0.3293928147600047,0.30147089641971514
MECHCONF-c03-m126-g050,MECHCONF,03,126,50,41,34,1814,0.25,0.28125,0.21875,0.4766108609612389,0.4975568892421276,0.4929070630038189,0.5115237663605269,0.36507189202929563,0.3293928147600047,0.4687614159242583
MECHCONF-c03-m126-g065,MECHCONF,03,126,65,40,28,2255,0.328125,0.375,0.28125,0.35362967637119314,0.35948944409304473,0.3552176956399926,0.36228439088222963,0.4147836475528844,0.3293928147600047,0.3464648935102092
MECHCONF-c03-m126-g080,MECHCONF,03,126,80,45,32,2690,0.484375,0.53125,0.4375,0.19141723943886868,0.16769644287809135,0.16511622553651276,0.19062868838541341,0.1256819313205583,0.3293928147600047,0.18659025579837582
MECHCONF-c02-m127-g020,MECHCONF,02,127,20,40,38,843,0.515625,0.53125,0.5,0.39258652230001506,0.41308131409682264,0.4096929151449994,0.4628120864345897,0.48267057188839546,0.348183002220123,0.38918109095197284
MECHCONF-c02-m127-g035,MECHCONF,02,127,35,40,49,1378,0.53125,0.5,0.5625,0.31102552070615164,0.3127706175012526,0.3097707622997914,0.3725081397052733,0.35096863623037045,0.348183002220123,0.30796886919311334
MECHCONF-c02-m127-g050,MECHCONF,02,127,50,40,83,2114,0.390625,0.40625,0.375,0.6545454929932785,0.6638691779766289,0.6607395207807443,0.7111431500874092,0.4143114306367288,0.348183002220123,0.6513042562487515
MECHCONF-c02-m127-g065,MECHCONF,02,127,65,40,56,2917,0.515625,0.46875,0.5625,0.5386657402401882,0.5394364882005085,0.5359580962906969,0.5991633663368034,0.6175008962961416,0.348183002220123,0.5351094735532236
MECHCONF-c02-m127-g080,MECHCONF,02,127,80,40,57,3608,0.46875,0.59375,0.34375,0.2639370069633855,0.2297477307643887,0.2272808172885232,0.27572645960440195,0.14159059729419646,0.348183002220123,0.26116770426362507
MECHCONF-c03-m127-g020,MECHCONF,03,127,20,37,38,756,0.796875,0.84375,0.75,0.6589654869892457,0.7019135511361918,0.711364451548295,0.7484775155319502,0.632496897292265,0.36022621459333876,0.6676720931014446
MECHCONF-c03-m127-g035,MECHCONF,03,127,35,36,41,1297,0.46875,0.53125,0.40625,0.3429244687549731,0.3601599123754878,0.37073223958366713,0.39890126516599833,0.3348600323318268,0.36022621459333876,0.3517624299095841
MECHCONF-c03-m127-g050,MECHCONF,03,127,50,42,27,1811,0.625,0.65625,0.59375,0.7914899178930486,0.8466768762716207,0.852502495736753,0.8756812416862905,0.7549633633872534,0.36022621459333876,0.7978510766663285
MECHCONF-c03-m127-g065,MECHCONF,03,127,65,42,37,2461,0.4375,0.53125,0.34375,0.4422955265743467,0.4566820391289521,0.4680152471096376,0.5003699770263408,0.4745095492700651,0.36022621459333876,0.45193305283012986
MECHCONF-c03-m127-g080,MECHCONF,03,127,80,43,36,3046,0.234375,0.28125,0.1875,0.45037565672851726,0.4377147054863634,0.44896617221484153,0.48053597762212713,0.28776574086904655,0.36022621459333876,0.4600440138712859
MECHCONF-c02-m128-g020,MECHCONF,02,128,20,40,67,908,0.4375,0.375,0.5,0.6970751711005638,0.7038496865544293,0.7060086094670533,0.6686267663500846,0.665142691412642,0.3459997464664331,0.6986650056583288
MECHCONF-c02-m128-g035,MECHCONF,02,128,35,40,38,1479,0.65625,0.65625,0.65625,0.3095185672021217,0.31158046269139494,0.31381113863402527,0.300249850909891,0.3478108027327063,0.3459997464664331,0.3111323506079805
MECHCONF-c02-m128-g050,MECHCONF,02,128,50,40,38,2082,0.46875,0.46875,0.46875,0.17438035313157133,0.16166505941217812,0.16307670094037052,0.13906524407907378,0.22194641248073055,0.3459997464664331,0.17546860018796787
MECHCONF-c02-m128-g065,MECHCONF,02,128,65,40,27,2814,0.71875,0.71875,0.71875,0.3422355662291244,0.36097023284161267,0.3633678649600002,0.33884538577484996,0.46733957042323265,0.3459997464664331,0.3439349629817231
MECHCONF-c02-m128-g080,MECHCONF,02,128,80,40,48,3701,0.5625,0.53125,0.59375,0.687273530931349,0.693941574572013,0.6961415449546888,0.6592469018628633,0.6653568595237778,0.3459997464664331,0.688891848532995
MECHCONF-c03-m128-g020,MECHCONF,03,128,20,36,43,729,0.546875,0.5625,0.53125,0.5207651792438983,0.5479092507016905,0.5487283907356035,0.5223759523104343,0.4084094190899355,0.41719968437431537,0.5258055893885073
MECHCONF-c03-m128-g035,MECHCONF,03,128,35,42,23,1304,0.375,0.25,0.5,0.29512944406501973,0.28955122530100436,0.29023207818521124,0.2584409712823418,0.3614031820124595,0.41719968437431537,0.2993501112318866
MECHCONF-c03-m128-g050,MECHCONF,03,128,50,39,53,1834,0.625,0.5,0.75,0.5183755131216014,0.5266104688940507,0.5274349156738857,0.5001756695980639,0.4213203446876257,0.41719968437431537,0.5234180556742445
MECHCONF-c03-m128-g065,MECHCONF,03,128,65,39,21,2418,0.3125,0.28125,0.34375,0.36003745995770126,0.359408761487566,0.36017060251534544,0.3327544273748549,0.36784752195406295,0.41719968437431537,0.364706094585575
MECHCONF-c03-m128-g080,MECHCONF,03,128,80,39,57,3013,0.84375,0.78125,0.90625,0.6934837314859582,0.7187859920046139,0.7194540514569531,0.6925639321340255,0.5889507633771969,0.41719968437431537,0.6977618524965997
MECHCONF-c02-m129-g020,MECHCONF,02,129,20,40,68,1237,0.296875,0.375,0.21875,0.5192634914351851,0.5405060237807983,0.5634169099512345,0.5344643193877291,0.47460958668522174,0.28372089684053386,0.5364645316374216
MECHCONF-c02-m129-g035,MECHCONF,02,129,35,40,88,2005,0.6875,0.71875,0.65625,0.6168135422366041,0.641823462303059,0.662833846735572,0.6561050064859063,0.5193553705546786,0.28372089684053386,0.6329911530917712
MECHCONF-c02-m129-g050,MECHCONF,02,129,50,40,39,2674,0.34375,0.3125,0.375,0.29070238159922734,0.28182493829061733,0.30095254006225297,0.2936290945118282,0.28990786551259007,0.28372089684053386,0.30513786029674855
MECHCONF-c02-m129-g065,MECHCONF,02,129,65,40,55,3674,0.46875,0.40625,0.53125,0.43134021969696706,0.45102138300106726,0.47405244739973185,0.47080957123758316,0.4635002820309577,0.28372089684053386,0.44834501670327337
MECHCONF-c02-m129-g080,MECHCONF,02,129,80,40,58,4509,0.640625,0.5625,0.71875,0.6838853598621326,0.694247828125516,0.7135554811255784,0.7088693839619672,0.6896135115767054,0.28372089684053386,0.6986148950625041
MECHCONF-c03-m129-g020,MECHCONF,03,129,20,45,46,908,0.6875,0.625,0.75,0.43759048070244655,0.4460938496382003,0.47823034684278626,0.47074211236382174,0.5297380091899112,0.3099511570193096,0.45875928267836225
MECHCONF-c03-m129-g035,MECHCONF,03,129,35,43,56,1494,0.78125,0.8125,0.75,0.47548334896174377,0.50394120155741,0.5362108294088627,0.527087901101323,0.5697218320814765,0.3099511570193096,0.4968657820159737
MECHCONF-c03-m129-g050,MECHCONF,03,129,50,37,45,1946,0.265625,0.21875,0.3125,0.30241683560070737,0.175675416007395,0.195196078847799,0.1775908532985078,0.07748619711041958,0.3099511570193096,0.3207761659021102
MECHCONF-c03-m129-g065,MECHCONF,03,129,65,33,60,2548,0.625,0.53125,0.71875,0.7189120306187581,0.745011379633054,0.7687937909216749,0.7483621386669045,0.6083189514234255,0.3099511570193096,0.7358831252313046
MECHCONF-c03-m129-g080,MECHCONF,03,129,80,39,65,3245,0.578125,0.625,0.53125,0.7260545794295543,0.7521356896140501,0.7754538991780813,0.7551617711910221,0.6556772282241288,0.3099511570193096,0.742748745296008
MECHCONF-c02-m130-g020,MECHCONF,02,130,20,40,19,956,0.53125,0.5,0.5625,0.38145486388043653,0.40681885068611173,0.39925616228328104,0.3210236538849692,0.5121551073930584,0.3915720106708339,0.37689297330688243
MECHCONF-c02-m130-g035,MECHCONF,02,130,35,40,64,1685,0.671875,0.6875,0.65625,0.6028146135457796,0.6355480121123661,0.628236607796299,0.5487754768988209,0.57296390960025,0.3915720106708339,0.5981655011075008
MECHCONF-c02-m130-g050,MECHCONF,02,130,50,40,70,2396,0.640625,0.65625,0.625,0.7281419378727055,0.742900697435681,0.736851218864333,0.6677508941128164,0.4685776566487041,0.3915720106708339,0.7242888453266542
