candidate,matrix_id,kind,relation,source_lineage,target_lineage,h
02,125,f12,cross,18,8,0.8255856656623555
02,125,f12,cross,18,9,0.4745489390098162
02,125,f12,cross,18,10,0.6560209930076698
02,125,f12,cross,18,11,0.6109713079029072
02,125,f12,cross,18,12,0.7486323275800704
02,125,f12,cross,18,13,0.48161654381656355
02,125,f12,cross,18,14,0.6733548706392223
02,125,f12,cross,18,15,0.7546640173356178
02,125,f12,cross,18,16,0.7045970122810414
02,125,f12,cross,18,17,0.796212042429476
02,125,f12,cross,18,19,0.6373342112227606
02,125,f12,cross,19,0,0.26829843058883274
02,125,f12,cross,19,1,0.7863973016945899
02,125,f12,cross,19,2,0.2361897620879666
02,125,f12,cross,19,3,0.5128021367769597
02,125,f12,cross,19,4,0.6128089093333163
02,125,f12,cross,19,5,0.5491481252267548
02,125,f12,cross,19,6,0.46386136292726127
02,125,f12,cross,19,7,0.5063591554622932
02,125,f12,cross,19,8,0.30527164144304814
02,125,f12,cross,19,9,0.6211942956444274
02,125,f12,cross,19,10,0.618356379858469
02,125,f12,cross,19,11,0.5826275021939566
02,125,f12,cross,19,12,0.38533699744103395
02,125,f12,cross,19,13,0.7992461780593473
02,125,f12,cross,19,14,0.449177107729661
02,125,f12,cross,19,15,0.49642167732793174
02,125,f12,cross,19,16,0.38144689027937584
02,125,f12,cross,19,17,0.4261394276968262
02,125,f12,cross,19,18,0.33235462664431137
02,171,strict,within,1,1,0.9869461985666491
02,171,strict,within,5,5,0.989066904414692
02,171,strict,within,10,10,0.9808995726461465
02,171,strict,within,13,13,0.9796421920629257
02,171,strict,within,24,24,0.9933193709313722
02,171,strict,within,36,36,0.9814063508227046
02,171,strict,within,45,45,0.9698464195900759
02,171,strict,within,47,47,0.9912661606946344
02,171,strict,within,69,69,0.9839868371664743
02,171,strict,within,76,76,0.9882706016420807
02,171,strict,within,86,86,0.9864667553964671
02,171,strict,within,107,107,0.9621638963602615
02,171,strict,within,114,114,0.9689818308796191
02,171,strict,within,124,124,0.9824751070412693
02,171,strict,within,132,132,0.981082256634752
02,171,strict,within,138,138,0.9797613188888755
02,171,strict,within,139,139,0.9803509668867282
02,171,strict,within,142,142,0.9891660491167295
02,171,strict,within,159,159,0.9815174860337985
02,171,strict,within,161,161,0.9718125261675857
02,171,strict,cross,1,5,0.9885218303875624
02,171,strict,cross,1,10,0.9927089106800712
02,171,strict,cross,1,13,0.9945231013673623
02,171,strict,cross,1,24,0.9888699436727524
02,171,strict,cross,1,36,0.9753363463500346
02,171,strict,cross,1,45,0.9786845861235696
02,171,strict,cross,1,47,0.03582266401191985
02,171,strict,cross,1,69,0.9822733572206146
02,171,strict,cross,1,76,0.9779034730437539
02,171,strict,cross,1,86,0.9849823332972517
02,171,strict,cross,1,107,0.9642500679487522
02,171,strict,cross,1,114,0.9701751893482005
02,171,strict,cross,1,124,0.9782821738500446
02,171,strict,cross,1,132,0.9720239180685072
02,171,strict,cross,1,138,0.9724489068901895
02,171,strict,cross,1,139,0.9768325361099984
02,171,strict,cross,1,142,0.9807545112167944
02,171,strict,cross,1,159,0.9738226238470127
02,171,strict,cross,1,161,0.9729878504989509
02,171,strict,cross,5,1,0.9839607671472647
02,171,strict,cross,5,10,0.9919518753977223
02,171,strict,cross,5,13,0.9919606412212777
02,171,strict,cross,5,24,0.9877943628795196
02,171,strict,cross,5,36,0.9722812342020327
02,171,strict,cross,5,45,0.9725681369571885
02,171,strict,cross,5,47,0.0029646054506073027
02,171,strict,cross,5,69,0.9800811465466611
02,171,strict,cross,5,76,0.9782908827697615
02,171,strict,cross,5,86,0.9827951004604372
02,171,strict,cross,5,107,0.9666129909878045
02,171,strict,cross,5,114,0.9732586678339533
02,171,strict,cross,5,124,0.9766348881756909
02,171,strict,cross,5,132,0.9747473583786469
02,171,strict,cross,5,138,0.973215312591333
02,171,strict,cross,5,139,0.9820444471209449
02,171,strict,cross,5,142,0.9788834945068279
02,171,strict,cross,5,159,0.970323072486292
02,171,strict,cross,5,161,0.9718828001704874
02,171,strict,cross,10,1,0.9626968202797823
02,171,strict,cross,10,5,0.9688117330308126
02,171,strict,cross,10,13,0.9736055442675505
02,171,strict,cross,10,24,0.9659133254100706
02,171,strict,cross,10,36,0.9560012682310786
02,171,strict,cross,10,45,0.9476003402577335
02,171,strict,cross,10,47,0.005047116494432967
02,171,strict,cross,10,69,0.9600770545008458
02,171,strict,cross,10,76,0.9560679217648397
02,171,strict,cross,10,86,0.9736505865145635
02,171,strict,cross,10,107,0.9563716469381947
02,171,strict,cross,10,114,0.9538859586363816
02,171,strict,cross,10,124,0.9548007848150841
02,171,strict,cross,10,132,0.9550006664465014
02,171,strict,cross,10,138,0.9503529232644294
02,171,strict,cross,10,139,0.9579240751881196
02,171,strict,cross,10,142,0.9640715303523357
02,171,strict,cross,10,159,0.955602325058467
02,171,strict,cross,10,161,0.9511492995538934
02,171,strict,cross,13,1,0.961808690921866
02,171,strict,cross,13,5,0.9636001495113558
02,171,strict,cross,13,10,0.9757359385976546
02,171,strict,cross,13,24,0.9617391470395845
02,171,strict,cross,13,36,0.9526768766150567
02,171,strict,cross,13,45,0.9346190347080582
02,171,strict,cross,13,47,0.0018222332843183056
02,171,strict,cross,13,69,0.9543471984429933
02,171,strict,cross,13,76,0.9403972379742458
02,171,strict,cross,13,86,0.9619424208407681
02,171,strict,cross,13,107,0.9218041086218143
02,171,strict,cross,13,114,0.9313805044034663
02,171,strict,cross,13,124,0.9460131431156492
02,171,strict,cross,13,132,0.9402740460869891
02,171,strict,cross,13,138,0.9384616691958467
02,171,strict,cross,13,139,0.9509024632897392
02,171,strict,cross,13,142,0.9441704153375242
02,171,strict,cross,13,159,0.9335697136917172
02,171,strict,cross,13,161,0.9326307288716116
02,171,strict,cross,24,1,0.9857885912917831
02,171,strict,cross,24,5,0.9859604391478665
02,171,strict,cross,24,10,0.9946440842261389
02,171,strict,cross,24,13,0.9947468259428726
02,171,strict,cross,24,36,0.9738965155214706
02,171,strict,cross,24,45,0.9743917940645399
02,171,strict,cross,24,47,0.0009818713841347104
02,171,strict,cross,24,69,0.9777113989399534
02,171,strict,cross,24,76,0.9849662911034369
02,171,strict,cross,24,86,0.986307378448225
02,171,strict,cross,24,107,0.9711353226203676
02,171,strict,cross,24,114,0.980529753579887
02,171,strict,cross,24,124,0.9824992646643188
02,171,strict,cross,24,132,0.9798382098787534
02,171,strict,cross,24,138,0.9757349942674453
02,171,strict,cross,24,139,0.9838554671305721
02,171,strict,cross,24,142,0.984307408492496
02,171,strict,cross,24,159,0.972064881188172
02,171,strict,cross,24,161,0.9762782735404654
02,171,strict,cross,36,1,0.9697626550780709
02,171,strict,cross,36,5,0.9830830276014353
02,171,strict,cross,36,10,0.9818249901179339
02,171,strict,cross,36,13,0.9801746960611796
02,171,strict,cross,36,24,0.9751836759990814
02,171,strict,cross,36,45,0.9593751972334088
02,171,strict,cross,36,47,0.003928743148650846
02,171,strict,cross,36,69,0.9658141022495091
02,171,strict,cross,36,76,0.9624778791842057
02,171,strict,cross,36,86,0.9789733353486586
02,171,strict,cross,36,107,0.9568460567425279
02,171,strict,cross,36,114,0.9607135865828536
02,171,strict,cross,36,124,0.9608586962360853
02,171,strict,cross,36,132,0.9708488617769813
02,171,strict,cross,36,138,0.9526033170770986
02,171,strict,cross,36,139,0.9622726849609005
02,171,strict,cross,36,142,0.9644411072837569
02,171,strict,cross,36,159,0.9548442396020774
02,171,strict,cross,36,161,0.9677137954101203
02,171,strict,cross,45,1,0.9637425954871944
02,171,strict,cross,45,5,0.9666669188441869
02,171,strict,cross,45,10,0.9700736593072383
02,171,strict,cross,45,13,0.967941812450832
02,171,strict,cross,45,24,0.9670021612291698
02,171,strict,cross,45,36,0.9630194324012584
02,171,strict,cross,45,47,0.14556951788308875
02,171,strict,cross,45,69,0.972038200760415
02,171,strict,cross,45,76,0.9652136054684046
02,171,strict,cross,45,86,0.9660618191700808
02,171,strict,cross,45,107,0.9582880843877417
02,171,strict,cross,45,114,0.9636890450199564
02,171,strict,cross,45,124,0.9622925568808882
02,171,strict,cross,45,132,0.9646854775363474
02,171,strict,cross,45,138,0.9731459674942158
02,171,strict,cross,45,139,0.9594625703066767
02,171,strict,cross,45,142,0.971698804229615
02,171,strict,cross,45,159,0.9738468430421933
02,171,strict,cross,45,161,0.9627985937232522
02,171,strict,cross,47,1,0.023864132880822526
02,171,strict,cross,47,5,0.024768636455353064
02,171,strict,cross,47,10,0.04506940069689353
02,171,strict,cross,47,13,0.021464794413896305
02,171,strict,cross,47,24,0.024417995869857944
02,171,strict,cross,47,36,0.07259327594112812
02,171,strict,cross,47,45,0.08158420745452459
02,171,strict,cross,47,69,0.13981943854994894
02,171,strict,cross,47,76,0.057482949540298305
02,171,strict,cross,47,86,0.022410006060556858
02,171,strict,cross,47,107,0.02925319579934795
02,171,strict,cross,47,114,0.02575825024997401
02,171,strict,cross,47,124,0.056065886613505964
02,171,strict,cross,47,132,0.02596425095221711
02,171,strict,cross,47,138,0.18183221328377022
02,171,strict,cross,47,139,0.025352583161132758
02,171,strict,cross,47,142,0.06199116503577764
02,171,strict,cross,47,159,0.14008912698896578
02,171,strict,cross,47,161,0.04092156634027416
02,171,strict,cross,69,1,0.9642226352845007
02,171,strict,cross,69,5,0.965934521548419
02,171,strict,cross,69,10,0.9695550546040911
02,171,strict,cross,69,13,0.9650219020990256
02,171,strict,cross,69,24,0.9676059946078746
02,171,strict,cross,69,36,0.9605459365989485
02,171,strict,cross,69,45,0.9709752313199747
02,171,strict,cross,69,47,0.1613938467597303
02,171,strict,cross,69,76,0.9680331643947367
02,171,strict,cross,69,86,0.9646747573148455
02,171,strict,cross,69,107,0.9535930791463303
02,171,strict,cross,69,114,0.9668162750336253
02,171,strict,cross,69,124,0.9662961392228627
02,171,strict,cross,69,132,0.9609913914930007
02,171,strict,cross,69,138,0.9795697140993085
02,171,strict,cross,69,139,0.9642536917280973
02,171,strict,cross,69,142,0.9695487129914673
02,171,strict,cross,69,159,0.9767398083432127
02,171,strict,cross,69,161,0.9604465785108653
02,171,strict,cross,76,1,0.9821375280322749
02,171,strict,cross,76,5,0.9832355712199066
02,171,strict,cross,76,10,0.9894661282583744
02,171,strict,cross,76,13,0.987410344240559
02,171,strict,cross,76,24,0.9879064461479364
02,171,strict,cross,76,36,0.9693050001915405
02,171,strict,cross,76,45,0.973358152697261
02,171,strict,cross,76,47,0.045695757456494374
02,171,strict,cross,76,69,0.9823997968636302
02,171,strict,cross,76,86,0.986573217120123
02,171,strict,cross,76,107,0.9649575717717862
02,171,strict,cross,76,114,0.9778126989370596
02,171,strict,cross,76,124,0.9784344878795533
02,171,strict,cross,76,132,0.9781416594191095
02,171,strict,cross,76,138,0.9806296740108459
02,171,strict,cross,76,139,0.9786725931176611
02,171,strict,cross,76,142,0.9826033272524282
02,171,strict,cross,76,159,0.9746226017693469
02,171,strict,cross,76,161,0.9760905299061173
02,171,strict,cross,86,1,0.9925212386415251
02,171,strict,cross,86,5,0.985890734257026
02,171,strict,cross,86,10,0.98568341117116
02,171,strict,cross,86,13,0.9874267593998577
02,171,strict,cross,86,24,0.9860842712915301
02,171,strict,cross,86,36,0.9739033596272341
02,171,strict,cross,86,45,0.9801288525510881
02,171,strict,cross,86,47,0.010967164109659056
02,171,strict,cross,86,69,0.9704354442286571
02,171,strict,cross,86,76,0.970964726369186
02,171,strict,cross,86,107,0.9597122769611398
02,171,strict,cross,86,114,0.9784056017759281
02,171,strict,cross,86,124,0.9886234832445119
02,171,strict,cross,86,132,0.9842294425626805
02,171,strict,cross,86,138,0.9622402556617902
02,171,strict,cross,86,139,0.9720908038346376
02,171,strict,cross,86,142,0.9866327876862138
02,171,strict,cross,86,159,0.9678590838129711
02,171,strict,cross,86,161,0.9758465608667894
02,171,strict,cross,107,1,0.9846464672042788
02,171,strict,cross,107,5,0.9716950305103211
02,171,strict,cross,107,10,0.9721665165766787
02,171,strict,cross,107,13,0.9736295627794053
02,171,strict,cross,107,24,0.9759874872462851
02,171,strict,cross,107,36,0.9576807937096278
02,171,strict,cross,107,45,0.9788989740812618
02,171,strict,cross,107,47,0.0034264007091019347
02,171,strict,cross,107,69,0.9555753628494967
02,171,strict,cross,107,76,0.9594638679936154
02,171,strict,cross,107,86,0.9735099614893434
02,171,strict,cross,107,114,0.974933004026318
02,171,strict,cross,107,124,0.976184196862521
02,171,strict,cross,107,132,0.9694721748315046
02,171,strict,cross,107,138,0.9507643913195686
02,171,strict,cross,107,139,0.9697145334492966
02,171,strict,cross,107,142,0.9856088797184268
02,171,strict,cross,107,159,0.9663969784904651
02,171,strict,cross,107,161,0.964374716765081
02,171,strict,cross,114,1,0.9768792058673503
02,171,strict,cross,114,5,0.973093692788706
02,171,strict,cross,114,10,0.9708687964737204
02,171,strict,cross,114,13,0.9745500814935129
02,171,strict,cross,114,24,0.9724065094170639
02,171,strict,cross,114,36,0.9699713121569303
02,171,strict,cross,114,45,0.961355151216996
02,171,strict,cross,114,47,0.004231668148140823
02,171,strict,cross,114,69,0.9480522002674386
02,171,strict,cross,114,76,0.9540738183207897
02,171,strict,cross,114,86,0.9773648263938529
02,171,strict,cross,114,107,0.9469898748182732
02,171,strict,cross,114,124,0.969909837441994
02,171,strict,cross,114,132,0.970700524671929
02,171,strict,cross,114,138,0.9407309832779501
02,171,strict,cross,114,139,0.959458574632432
02,171,strict,cross,114,142,0.9707770494020034
02,171,strict,cross,114,159,0.9504054466677425
02,171,strict,cross,114,161,0.9595022013400772
02,171,strict,cross,124,1,0.990886297616198
02,171,strict,cross,124,5,0.9811581322834347
02,171,strict,cross,124,10,0.9915542027539145
02,171,strict,cross,124,13,0.9945763536520001
02,171,strict,cross,124,24,0.9860905859163074
02,171,strict,cross,124,36,0.9673379640253962
02,171,strict,cross,124,45,0.9696101326303327
02,171,strict,cross,124,47,0.0019827579851930174
02,171,strict,cross,124,69,0.9715222476983357
02,171,strict,cross,124,76,0.9704061229388198
02,171,strict,cross,124,86,0.9828353511315292
02,171,strict,cross,124,107,0.9516877696135781
02,171,strict,cross,124,114,0.9671808556046507
02,171,strict,cross,124,132,0.9705403516401886
02,171,strict,cross,124,138,0.9621765532672342
02,171,strict,cross,124,139,0.975046482804641
02,171,strict,cross,124,142,0.9806758797102805
02,171,strict,cross,124,159,0.9628860139604972
02,171,strict,cross,124,161,0.9652089594980964
02,171,strict,cross,132,1,0.9802713568581675
02,171,strict,cross,132,5,0.9762137417718643
02,171,strict,cross,132,10,0.9818784027112105
02,171,strict,cross,132,13,0.9825830996275678
02,171,strict,cross,132,24,0.9844359878557006
02,171,strict,cross,132,36,0.9649708135546115
02,171,strict,cross,132,45,0.9694322373495804
02,171,strict,cross,132,47,0.005063535612112852
02,171,strict,cross,132,69,0.9693642100743343
02,171,strict,cross,132,76,0.9794551117883771
02,171,strict,cross,132,86,0.9781365266515618
02,171,strict,cross,132,107,0.9630447854052056
02,171,strict,cross,132,114,0.9734127377017231
02,171,strict,cross,132,124,0.9770695264434467
02,171,strict,cross,132,138,0.9648307827307108
02,171,strict,cross,132,139,0.9745757015684743
02,171,strict,cross,132,142,0.9796300926207143
02,171,strict,cross,132,159,0.9641149812068244
02,171,strict,cross,132,161,0.9726550148690386
02,171,strict,cross,138,1,0.9718409618760251
02,171,strict,cross,138,5,0.96454653166416
02,171,strict,cross,138,10,0.9765425913229236
02,171,strict,cross,138,13,0.9750247660360057
02,171,strict,cross,138,24,0.9697413432303665
02,171,strict,cross,138,36,0.955547612887035
02,171,strict,cross,138,45,0.9664955292136701
02,171,strict,cross,138,47,0.16438612461293625
02,171,strict,cross,138,69,0.9789447970129574
02,171,strict,cross,138,76,0.9599202352217802
02,171,strict,cross,138,86,0.9663184714379618
02,171,strict,cross,138,107,0.9363312182263909
02,171,strict,cross,138,114,0.949123341173233
02,171,strict,cross,138,124,0.9644517245843545
02,171,strict,cross,138,132,0.9548218955441061
02,171,strict,cross,138,139,0.9604336547058101
02,171,strict,cross,138,142,0.9685026939582421
02,171,strict,cross,138,159,0.9663990507032475
02,171,strict,cross,138,161,0.9480664452815343
02,171,strict,cross,139,1,0.989518171917023
02,171,strict,cross,139,5,0.9883836071182375
02,171,strict,cross,139,10,0.9885131612967306
02,171,strict,cross,139,13,0.9880546267499768
02,171,strict,cross,139,24,0.9901269972020822
02,171,strict,cross,139,36,0.9715072881216481
02,171,strict,cross,139,45,0.9823396146427401
02,171,strict,cross,139,47,0.03322254305009731
02,171,strict,cross,139,69,0.9780594978141156
02,171,strict,cross,139,76,0.9840063183118537
02,171,strict,cross,139,86,0.9865502124248245
02,171,strict,cross,139,107,0.9698908272464652
02,171,strict,cross,139,114,0.9807679761736722
02,171,strict,cross,139,124,0.9890365780021502
02,171,strict,cross,139,132,0.9845291509802276
02,171,strict,cross,139,138,0.9748326297665609
02,171,strict,cross,139,142,0.9879952326576497
02,171,strict,cross,139,159,0.976055219347807
02,171,strict,cross,139,161,0.9819720229939933
02,171,strict,cross,142,1,0.9886539311833361
02,171,strict,cross,142,5,0.9843664493803045
02,171,strict,cross,142,10,0.9926372813413227
02,171,strict,cross,142,13,0.991459777662794
02,171,strict,cross,142,24,0.9909476251781675
02,171,strict,cross,142,36,0.9723757333752167
02,171,strict,cross,142,45,0.9799035931717059
02,171,strict,cross,142,47,0.0026093866610227986
02,171,strict,cross,142,69,0.9762518726594583
02,171,strict,cross,142,76,0.9815941670488308
02,171,strict,cross,142,86,0.9852661588370519
02,171,strict,cross,142,107,0.9728574943179363
02,171,strict,cross,142,114,0.9814259031529041
02,171,strict,cross,142,124,0.9801597967641025
02,171,strict,cross,142,132,0.9751611960423905
02,171,strict,cross,142,138,0.9720203466917076
02,171,strict,cross,142,139,0.9861319605269437
02,171,strict,cross,142,159,0.9784959664039641
02,171,strict,cross,142,161,0.9791467989142293
02,171,strict,cross,159,1,0.9640220540105559
02,171,strict,cross,159,5,0.9657878622704316
02,171,strict,cross,159,10,0.9800621192310159
02,171,strict,cross,159,13,0.9713022005934313
02,171,strict,cross,159,24,0.9702997561277859
02,171,strict,cross,159,36,0.956087864134838
02,171,strict,cross,159,45,0.9636193748404857
02,171,strict,cross,159,47,0.08098548081374143
02,171,strict,cross,159,69,0.9695798308925109
02,171,strict,cross,159,76,0.9637156925277853
02,171,strict,cross,159,86,0.9710438564107764
02,171,strict,cross,159,107,0.955022915640337
02,171,strict,cross,159,114,0.9605739658363528
02,171,strict,cross,159,124,0.958225806872608
02,171,strict,cross,159,132,0.9546049051757982
02,171,strict,cross,159,138,0.967879399434206
02,171,strict,cross,159,139,0.958999519387207
02,171,strict,cross,159,142,0.973046938180452
02,171,strict,cross,159,161,0.9610763463121502
02,171,strict,cross,161,1,0.9894674280395794
02,171,strict,cross,161,5,0.9816421602432207
02,171,strict,cross,161,10,0.984693514345521
02,171,strict,cross,161,13,0.9877040881631193
02,171,strict,cross,161,24,0.9895776902948882
02,171,strict,cross,161,36,0.9619726045887006
02,171,strict,cross,161,45,0.9756886584230673
02,171,strict,cross,161,47,0.003398057764396863
02,171,strict,cross,161,69,0.9724988143698549
02,171,strict,cross,161,76,0.9758770926172309
02,171,strict,cross,161,86,0.9798057759842214
02,171,strict,cross,161,107,0.9605631317576974
02,171,strict,cross,161,114,0.9742311168826703
02,171,strict,cross,161,124,0.9819414188993568
02,171,strict,cross,161,132,0.9727910172613192
02,171,strict,cross,161,138,0.9633660012229958
02,171,strict,cross,161,139,0.9818904742160226
02,171,strict,cross,161,142,0.9812913816792127
02,171,strict,cross,161,159,0.9701360374793283
02,171,f12,within,1,1,0.809461100193995
02,171,f12,within,2,2,0.7349309197401641
02,171,f12,within,3,3,0.8420344748699539
02,171,f12,within,6,6,0.9111259868360247
02,171,f12,within,10,10,0.8832432110729005
02,171,f12,within,11,11,0.8713905259685375
02,171,f12,within,13,13,0.872385704267758
02,171,f12,within,14,14,0.6324993051265776
02,171,f12,within,15,15,0.689174831410448
02,171,f12,within,16,16,0.863406180751243
02,171,f12,within,17,17,0.8413003290683411
02,171,f12,within,18,18,0.9128783582286034
02,171,f12,within,20,20,0.7507360537632204
02,171,f12,within,22,22,0.8769369711106184
02,171,f12,within,23,23,0.8617969840462802
02,171,f12,within,24,24,0.8546871942459512
02,171,f12,within,25,25,0.5371715360492348
02,171,f12,within,27,27,0.8433802953476237
02,171,f12,within,28,28,0.7391118408383439
02,171,f12,within,29,29,0.9125477923774883
02,171,f12,cross,1,2,0.4672060846919615
02,171,f12,cross,1,3,0.6051907703729469
02,171,f12,cross,1,6,0.619926213866052
02,171,f12,cross,1,10,0.3173076923076923
02,171,f12,cross,1,11,0.4546896814240944
02,171,f12,cross,1,13,0.3994087210367061
02,171,f12,cross,1,14,0.30782072560837137
02,171,f12,cross,1,15,0.5025796751846178
02,171,f12,cross,1,16,0.38554588608802753
02,171,f12,cross,1,17,0.3798567486924338
02,171,f12,cross,1,18,0.4359329484411597
02,171,f12,cross,1,20,0.4243778783732938
02,171,f12,cross,1,22,0.585723848630696
02,171,f12,cross,1,23,0.4390228030727472
02,171,f12,cross,1,24,0.6637441033401551
02,171,f12,cross,1,25,0.3390556130028063
02,171,f12,cross,1,27,0.44553009713001474
02,171,f12,cross,1,28,0.5001487873861233
02,171,f12,cross,1,29,0.4948466491063345
02,171,f12,cross,2,1,0.7006625652216838
02,171,f12,cross,2,3,0.4787901664342934
02,171,f12,cross,2,6,0.5530714260961835
02,171,f12,cross,2,10,0.03205128205128205
02,171,f12,cross,2,11,0.18997308607445038
02,171,f12,cross,2,13,0.022189373390928118
02,171,f12,cross,2,14,0.06655583256397218
02,171,f12,cross,2,15,0.4434526545746627
02,171,f12,cross,2,16,0.14975749294328342
02,171,f12,cross,2,17,0.09420447367572359
02,171,f12,cross,2,18,0.040058703370268726
02,171,f12,cross,2,20,0.21888964252938312
02,171,f12,cross,2,22,0.4600075103880101
02,171,f12,cross,2,23,0.10232862327259522
02,171,f12,cross,2,24,0.692292236817151
02,171,f12,cross,2,25,0.26155718717359344
02,171,f12,cross,2,27,0.1328773973896535
02,171,f12,cross,2,28,0.5774075431612156
02,171,f12,cross,2,29,0.5555052706096917
02,171,f12,cross,3,1,0.6212365249219366
02,171,f12,cross,3,2,0.2997453246650903
02,171,f12,cross,3,6,0.7779376623849358
02,171,f12,cross,3,10,0.25316646774848445
02,171,f12,cross,3,11,0.4949500789161395
02,171,f12,cross,3,13,0.3167517195678156
02,171,f12,cross,3,14,0.36023857337865733
02,171,f12,cross,3,15,0.6872848238186512
02,171,f12,cross,3,16,0.43362011915779886
02,171,f12,cross,3,17,0.3412514652840982
02,171,f12,cross,3,18,0.32964613268836535
02,171,f12,cross,3,20,0.37410584016142134
02,171,f12,cross,3,22,0.7368702468486824
02,171,f12,cross,3,23,0.3518326536184589
02,171,f12,cross,3,24,0.6452440619119081
02,171,f12,cross,3,25,0.2535235291648836
02,171,f12,cross,3,27,0.35704759580373924
02,171,f12,cross,3,28,0.6888057993153153
02,171,f12,cross,3,29,0.7504444891431399
02,171,f12,cross,6,1,0.46678818231988506
02,171,f12,cross,6,2,0.22719997416190987
02,171,f12,cross,6,3,0.8865480494639375
02,171,f12,cross,6,10,0.15480209522568225
02,171,f12,cross,6,11,0.412178563610367
02,171,f12,cross,6,13,0.20877428293054484
02,171,f12,cross,6,14,0.16177020308369655
02,171,f12,cross,6,15,0.8106251797991539
02,171,f12,cross,6,16,0.3957278328443197
02,171,f12,cross,6,17,0.2020488590054783
02,171,f12,cross,6,18,0.2202292187810726
02,171,f12,cross,6,20,0.24657696768433174
02,171,f12,cross,6,22,0.8692035436820612
02,171,f12,cross,6,23,0.24431950960265325
02,171,f12,cross,6,24,0.6513605083547529
02,171,f12,cross,6,25,0.08506905983765764
02,171,f12,cross,6,27,0.20591699202689318
02,171,f12,cross,6,28,0.8569867148959761
02,171,f12,cross,6,29,0.9271726878852231
02,171,f12,cross,10,1,0.16809212779716134
02,171,f12,cross,10,2,0.06238776945276413
02,171,f12,cross,10,3,0.23898766583156789
02,171,f12,cross,10,6,0.26635008108987757
02,171,f12,cross,10,11,0.5204820461773757
02,171,f12,cross,10,13,0.5480216050367812
02,171,f12,cross,10,14,0.7600851318907564
02,171,f12,cross,10,15,0.44232151552770366
02,171,f12,cross,10,16,0.7952267359723028
02,171,f12,cross,10,17,0.5462433866419523
02,171,f12,cross,10,18,0.5600914423925653
02,171,f12,cross,10,20,0.7366193089660742
02,171,f12,cross,10,22,0.32258459704928577
02,171,f12,cross,10,23,0.7502704749628119
02,171,f12,cross,10,24,0.1325313825083593
02,171,f12,cross,10,25,0.6116215966831563
02,171,f12,cross,10,27,0.7373384898902337
02,171,f12,cross,10,28,0.08456937723415416
02,171,f12,cross,10,29,0.07351257268126536
02,171,f12,cross,11,1,0.370737607818344
02,171,f12,cross,11,2,0.11565525051480624
02,171,f12,cross,11,3,0.46413548016374157
02,171,f12,cross,11,6,0.553461135603752
02,171,f12,cross,11,10,0.4684077777348415
02,171,f12,cross,11,13,0.5173856549561384
02,171,f12,cross,11,14,0.6903990615293903
02,171,f12,cross,11,15,0.4497297086426138
02,171,f12,cross,11,16,0.45396048192470345
02,171,f12,cross,11,17,0.816801514641021
02,171,f12,cross,11,18,0.5762591248311398
02,171,f12,cross,11,20,0.37727027418991654
02,171,f12,cross,11,22,0.5581440485925242
02,171,f12,cross,11,23,0.5211941262067538
02,171,f12,cross,11,24,0.29089504640669867
02,171,f12,cross,11,25,0.19919871879048323
02,171,f12,cross,11,27,0.45634672258442815
02,171,f12,cross,11,28,0.44793085914529135
02,171,f12,cross,11,29,0.4032672910300166
02,171,f12,cross,13,1,0.3413844466002364
02,171,f12,cross,13,2,0.11765520133375292
02,171,f12,cross,13,3,0.5465626740208483
02,171,f12,cross,13,6,0.6424919080334819
02,171,f12,cross,13,10,0.6177837847772697
02,171,f12,cross,13,11,0.8189856633552446
02,171,f12,cross,13,14,0.6557223493432738
02,171,f12,cross,13,15,0.4890587698914857
02,171,f12,cross,13,16,0.5951166552500442
02,171,f12,cross,13,17,0.7764389842666106
02,171,f12,cross,13,18,0.764027673135992
02,171,f12,cross,13,20,0.4772396983302003
02,171,f12,cross,13,22,0.6595821876339074
02,171,f12,cross,13,23,0.6535107024386134
02,171,f12,cross,13,24,0.25326940494727135
02,171,f12,cross,13,25,0.18455017764932113
02,171,f12,cross,13,27,0.6189840384496343
02,171,f12,cross,13,28,0.3888440621741276
02,171,f12,cross,13,29,0.3863895240990628
02,171,f12,cross,14,1,0.20630222020280356
02,171,f12,cross,14,2,0.1314684396244359
02,171,f12,cross,14,3,0.2980570887749762
02,171,f12,cross,14,6,0.2989837001494944
02,171,f12,cross,14,10,0.4443468416826505
02,171,f12,cross,14,11,0.2089144595202736
02,171,f12,cross,14,13,0.0744254209203604
02,171,f12,cross,14,15,0.49862825530278704
02,171,f12,cross,14,16,0.52438893551019
02,171,f12,cross,14,17,0.1603639846256379
02,171,f12,cross,14,18,0.044260086125996155
02,171,f12,cross,14,20,0.6392844019805122
02,171,f12,cross,14,22,0.23255486650512008
02,171,f12,cross,14,23,0.4930567423588233
02,171,f12,cross,14,24,0.3957805159288618
02,171,f12,cross,14,25,0.5805273568162073
02,171,f12,cross,14,27,0.1887604262914352
02,171,f12,cross,14,28,0.32368987051672204
02,171,f12,cross,14,29,0.31125076463621343
02,171,f12,cross,15,1,0.2966479394838265
02,171,f12,cross,15,2,0.3686733608916681
02,171,f12,cross,15,3,0.5459195627691725
02,171,f12,cross,15,6,0.5147164443890514
02,171,f12,cross,15,10,0.5197080216705678
02,171,f12,cross,15,11,0.42135475591611204
02,171,f12,cross,15,13,0.4067782817343215
02,171,f12,cross,15,14,0.4553930149667126
02,171,f12,cross,15,16,0.5298231628845216
