candidate,matrix_id,kind,relation,source_lineage,target_lineage,score,comparison_complete
03,196,f12,stranger,17,11,0.7616121741822591,True
03,196,f12,stranger,17,13,0.8175618084921537,True
03,196,f12,stranger,17,14,0.8233924101666705,True
03,196,f12,stranger,17,15,0.6958512205081844,True
03,196,f12,stranger,17,16,0.6601721972089305,True
03,196,f12,stranger,17,18,0.714822664590294,True
03,196,f12,stranger,17,19,0.5650656697711486,True
03,196,f12,stranger,17,20,0.599667062656217,True
03,196,f12,stranger,18,0,0.8820570539319235,True
03,196,f12,stranger,18,1,0.47702442992171146,True
03,196,f12,stranger,18,2,0.8709438677152725,True
03,196,f12,stranger,18,3,0.9485209990351703,True
03,196,f12,stranger,18,4,0.9250888090562328,True
03,196,f12,stranger,18,5,0.9490873344461846,True
03,196,f12,stranger,18,7,0.9296463099401067,True
03,196,f12,stranger,18,8,0.9016709815581594,True
03,196,f12,stranger,18,9,0.9237732186430201,True
03,196,f12,stranger,18,10,0.8097487519026231,True
03,196,f12,stranger,18,11,0.8889665252500265,True
03,196,f12,stranger,18,13,0.35023413361924294,True
03,196,f12,stranger,18,14,0.884758860190236,True
03,196,f12,stranger,18,15,0.9304079881289704,True
03,196,f12,stranger,18,16,0.8998324352067676,True
03,196,f12,stranger,18,17,0.7269530619870268,True
03,196,f12,stranger,18,19,0.8300818735668166,True
03,196,f12,stranger,18,20,0.7433884595090651,True
03,196,f12,stranger,19,0,0.6998089386071518,True
03,196,f12,stranger,19,1,0.5777800691964369,True
03,196,f12,stranger,19,2,0.6957636827095492,True
03,196,f12,stranger,19,3,0.6000215466934873,True
03,196,f12,stranger,19,4,0.860334770598491,True
03,196,f12,stranger,19,5,0.6670858498525107,True
03,196,f12,stranger,19,6,0.7271301747656602,True
03,196,f12,stranger,19,7,0.4173359478967539,True
03,196,f12,stranger,19,8,0.7811327167036833,True
03,196,f12,stranger,19,9,0.7231826859645574,True
03,196,f12,stranger,19,10,0.65247110163571,True
03,196,f12,stranger,19,11,0.6394607516572482,True
03,196,f12,stranger,19,13,0.22654477071202975,True
03,196,f12,stranger,19,14,0.3377944983080083,True
03,196,f12,stranger,19,15,0.8602325267042628,True
03,196,f12,stranger,19,16,0.746392289131769,True
03,196,f12,stranger,19,17,0.25006310058333314,True
03,196,f12,stranger,19,18,0.7254167161773221,True
03,196,f12,stranger,19,20,0.8378657589001596,True
03,196,f12,stranger,20,0,0.7814045931558621,True
03,196,f12,stranger,20,1,0.32288294111822996,True
03,196,f12,stranger,20,2,0.762953622300416,True
03,196,f12,stranger,20,3,0.8109938093626574,True
03,196,f12,stranger,20,4,0.6591806532772584,True
03,196,f12,stranger,20,5,0.721661872239575,True
03,196,f12,stranger,20,6,0.805477967388229,True
03,196,f12,stranger,20,7,0.8064479763534368,True
03,196,f12,stranger,20,8,0.9172396872475752,True
03,196,f12,stranger,20,9,0.8079263910346619,True
03,196,f12,stranger,20,10,0.7758278210749201,True
03,196,f12,stranger,20,11,0.847009118155174,True
03,196,f12,stranger,20,13,0.12780361061643736,True
03,196,f12,stranger,20,14,0.3322468735462029,True
03,196,f12,stranger,20,15,0.8415738989772226,True
03,196,f12,stranger,20,16,0.8095101264687334,True
03,196,f12,stranger,20,17,0.2800801515901409,True
03,196,f12,stranger,20,18,0.4805898856117,True
03,196,f12,stranger,20,19,0.7251506674818503,True
03,158,strict,sibling,2,2,0.6531489910316398,True
03,158,strict,sibling,3,3,0.57214614851201,True
03,158,strict,sibling,7,7,0.597453634062151,True
03,158,strict,sibling,8,8,0.6337274242717992,True
03,158,strict,sibling,11,11,0.6382568503360901,True
03,158,strict,sibling,13,13,0.16318225978902118,True
03,158,strict,sibling,15,15,0.9130754425339548,True
03,158,strict,sibling,16,16,0.09058711805988448,True
03,158,strict,sibling,18,18,0.20137387748988078,True
03,158,strict,sibling,19,19,0.2715627232967842,True
03,158,strict,sibling,23,23,0.5088722671535323,True
03,158,strict,sibling,25,25,0.030338410385486743,True
03,158,strict,sibling,26,26,0.773939732927043,True
03,158,strict,sibling,28,28,0.1691730729741841,True
03,158,strict,sibling,31,31,0.12213224860438321,True
03,158,strict,sibling,32,32,0.7188370149170044,True
03,158,strict,sibling,47,47,0.17660643936260018,True
03,158,strict,sibling,53,53,0.3291784678968003,True
03,158,strict,sibling,54,54,0.6768283727618065,True
03,158,strict,sibling,57,57,0.22872483388142287,True
03,158,strict,stranger,2,19,0.890809387184532,True
03,158,strict,stranger,19,2,0.974945800990396,True
03,158,f12,sibling,0,0,0.1078138160946551,True
03,158,f12,sibling,1,1,0.2157096961651343,True
03,158,f12,sibling,2,2,0.3944270581771067,True
03,158,f12,sibling,3,3,0.25938615047830144,True
03,158,f12,sibling,4,4,0.4467397556226988,True
03,158,f12,sibling,5,5,0.022883834436313075,True
03,158,f12,sibling,6,6,0.26779310560647107,True
03,158,f12,sibling,7,7,0.28759003483420315,True
03,158,f12,sibling,8,8,0.14758913017996,True
03,158,f12,sibling,9,9,0.3623584813531857,True
03,158,f12,sibling,10,10,0.6781322832024267,True
03,158,f12,sibling,11,11,0.5538075957431742,True
03,158,f12,sibling,12,12,0.16287581141073296,True
03,158,f12,sibling,13,13,0.3689142761037803,True
03,158,f12,sibling,14,14,0.28651836625007615,True
03,158,f12,sibling,15,15,0.7695911684461123,True
03,158,f12,sibling,16,16,0.09787435093275929,True
03,158,f12,sibling,17,17,0.1146721602054087,True
03,158,f12,sibling,18,18,0.27595005935306915,True
03,158,f12,sibling,19,19,0.7019477896066398,True
03,158,f12,stranger,0,1,0.6207171046740282,True
03,158,f12,stranger,0,2,0.7144312782876026,True
03,158,f12,stranger,0,3,0.7458677371482704,True
03,158,f12,stranger,0,4,0.6970771192511246,True
03,158,f12,stranger,0,5,0.8257058334884102,True
03,158,f12,stranger,0,6,0.5709040598941092,True
03,158,f12,stranger,0,7,0.2801469046673791,True
03,158,f12,stranger,0,8,0.36715653551125504,True
03,158,f12,stranger,0,9,0.3943277334847587,True
03,158,f12,stranger,0,10,0.5842283773285588,True
03,158,f12,stranger,0,11,0.8115799976738934,True
03,158,f12,stranger,0,12,0.6329284710548444,True
03,158,f12,stranger,0,13,0.5862566911491002,True
03,158,f12,stranger,0,14,0.5565397925255442,True
03,158,f12,stranger,0,15,0.4049206067517102,True
03,158,f12,stranger,0,16,0.653644514050249,True
03,158,f12,stranger,0,17,0.6607220322317384,True
03,158,f12,stranger,0,18,0.4047423014490364,True
03,158,f12,stranger,0,19,0.39584110184954846,True
03,158,f12,stranger,1,0,0.835560193306873,True
03,158,f12,stranger,1,2,0.7537760594761318,True
03,158,f12,stranger,1,4,0.522356412607706,True
03,158,f12,stranger,1,5,0.34024234886082144,True
03,158,f12,stranger,1,8,0.9386780849679781,True
03,158,f12,stranger,1,9,0.902137912878521,True
03,158,f12,stranger,1,11,0.6907949193655686,True
03,158,f12,stranger,1,12,0.5946752800285647,True
03,158,f12,stranger,1,13,0.5765196684585956,True
03,158,f12,stranger,1,14,0.6249273115269965,True
03,158,f12,stranger,1,16,0.6424347925840121,True
03,158,f12,stranger,1,17,0.31799441532717476,True
03,158,f12,stranger,1,19,0.6252065185866115,True
03,158,f12,stranger,2,0,0.8711414164838942,True
03,158,f12,stranger,2,1,0.36302719942008765,True
03,158,f12,stranger,2,3,0.7723897787375954,True
03,158,f12,stranger,2,4,0.8698482498462057,True
03,158,f12,stranger,2,5,0.5241094557909489,True
03,158,f12,stranger,2,6,0.8994762890074877,True
03,158,f12,stranger,2,7,0.7162562377113405,True
03,158,f12,stranger,2,8,0.3641850308926767,True
03,158,f12,stranger,2,9,0.4887964378675008,True
03,158,f12,stranger,2,10,0.817296289027195,True
03,158,f12,stranger,2,11,0.6838281913085751,True
03,158,f12,stranger,2,12,0.8143718721623988,True
03,158,f12,stranger,2,13,0.7197968926379552,True
03,158,f12,stranger,2,14,0.7564801638038005,True
03,158,f12,stranger,2,15,0.8098442023043555,True
03,158,f12,stranger,2,16,0.8697262791454662,True
03,158,f12,stranger,2,17,0.889558416358355,True
03,158,f12,stranger,2,18,0.6989294002842354,True
03,158,f12,stranger,2,19,0.8078117363073198,True
03,158,f12,stranger,3,0,0.9075548730674362,True
03,158,f12,stranger,3,2,0.6906970998450446,True
03,158,f12,stranger,3,4,0.8947681979858844,True
03,158,f12,stranger,3,5,0.9288831493027294,True
03,158,f12,stranger,3,8,0.9486226084540507,True
03,158,f12,stranger,3,9,0.9278218081970587,True
03,158,f12,stranger,3,11,0.6282873457089188,True
03,158,f12,stranger,3,12,0.9355259111985957,True
03,158,f12,stranger,3,13,0.9015116282265504,True
03,158,f12,stranger,3,14,0.9286504395423646,True
03,158,f12,stranger,3,16,0.9394212369837281,True
03,158,f12,stranger,3,17,0.9445525381820162,True
03,158,f12,stranger,3,19,0.9457154024216917,True
03,158,f12,stranger,4,0,0.9716774826462173,True
03,158,f12,stranger,4,1,0.6493081852694811,True
03,158,f12,stranger,4,2,0.7185317939937098,True
03,158,f12,stranger,4,3,0.9326610401202867,True
03,158,f12,stranger,4,5,0.9386157153611444,True
03,158,f12,stranger,4,6,0.8711800248060341,True
03,158,f12,stranger,4,7,0.7726312483679824,True
03,158,f12,stranger,4,8,0.8749219082893547,True
03,158,f12,stranger,4,9,0.9459725392641687,True
03,158,f12,stranger,4,10,0.9502013201316728,True
03,158,f12,stranger,4,11,0.9591370701313893,True
03,158,f12,stranger,4,12,0.8976493069207055,True
03,158,f12,stranger,4,13,0.9437438813462751,True
03,158,f12,stranger,4,14,0.9588910316229331,True
03,158,f12,stranger,4,15,0.9562795108656015,True
03,158,f12,stranger,4,16,0.8647697786140479,True
03,158,f12,stranger,4,17,0.9354469730636908,True
03,158,f12,stranger,4,18,0.948425789447178,True
03,158,f12,stranger,4,19,0.9561752729406817,True
03,158,f12,stranger,5,0,0.9294822186358083,True
03,158,f12,stranger,5,1,0.9654251965398242,True
03,158,f12,stranger,5,2,0.6390867900368266,True
03,158,f12,stranger,5,3,0.9341320783090727,True
03,158,f12,stranger,5,4,0.9154524902876868,True
03,158,f12,stranger,5,6,0.8847709272954981,True
03,158,f12,stranger,5,7,0.9401666233097268,True
03,158,f12,stranger,5,8,0.9829402340970398,True
03,158,f12,stranger,5,9,0.94117759824469,True
03,158,f12,stranger,5,10,0.9550715840065539,True
03,158,f12,stranger,5,11,0.7008175357523138,True
03,158,f12,stranger,5,12,0.82928026650876,True
03,158,f12,stranger,5,13,0.858622788932416,True
03,158,f12,stranger,5,14,0.9440203282768022,True
03,158,f12,stranger,5,15,0.9286050294696092,True
03,158,f12,stranger,5,16,0.9670361653411447,True
03,158,f12,stranger,5,17,0.8641297244103788,True
03,158,f12,stranger,5,18,0.9779994440632435,True
03,158,f12,stranger,5,19,0.9529765444953638,True
03,158,f12,stranger,6,0,0.9702281881905257,True
03,158,f12,stranger,6,2,0.7475990096676378,True
03,158,f12,stranger,6,4,0.858929121491298,True
03,158,f12,stranger,6,5,0.9568313118941058,True
03,158,f12,stranger,6,8,0.9040226913549416,True
03,158,f12,stranger,6,9,0.8839236644342379,True
03,158,f12,stranger,6,11,0.634111900296708,True
03,158,f12,stranger,6,12,0.8151047678942613,True
03,158,f12,stranger,6,13,0.980861925343528,True
03,158,f12,stranger,6,14,0.9850388952525938,True
03,158,f12,stranger,6,16,0.9796654780934598,True
03,158,f12,stranger,6,17,0.9682244966610581,True
03,158,f12,stranger,6,19,0.9842145176119973,True
03,158,f12,stranger,7,0,0.9429677847342368,True
03,158,f12,stranger,7,2,0.6067431050217675,True
03,158,f12,stranger,7,4,0.8265832721269001,True
03,158,f12,stranger,7,5,0.11124966383921499,True
03,158,f12,stranger,7,8,0.950537245615277,True
03,158,f12,stranger,7,9,0.924369253557905,True
03,158,f12,stranger,7,11,0.8610610057319997,True
03,158,f12,stranger,7,12,0.6932326353742209,True
03,158,f12,stranger,7,13,0.6994148054895694,True
03,158,f12,stranger,7,14,0.618913715466153,True
03,158,f12,stranger,7,16,0.7362077607949545,True
03,158,f12,stranger,7,17,0.3149196827839555,True
03,158,f12,stranger,7,19,0.8277341872383874,True
03,158,f12,stranger,8,0,0.9487720825289315,True
03,158,f12,stranger,8,1,0.8891466499176182,True
03,158,f12,stranger,8,2,0.7408222239968019,True
03,158,f12,stranger,8,3,0.9100206416238201,True
03,158,f12,stranger,8,4,0.8805484457450162,True
03,158,f12,stranger,8,5,0.4231944792308401,True
03,158,f12,stranger,8,6,0.8711631478359517,True
03,158,f12,stranger,8,7,0.9060373429522006,True
03,158,f12,stranger,8,9,0.952313443635412,True
03,158,f12,stranger,8,10,0.9301294819509204,True
03,158,f12,stranger,8,11,0.9606120224153415,True
03,158,f12,stranger,8,12,0.78028001588848,True
03,158,f12,stranger,8,13,0.6268090393713827,True
03,158,f12,stranger,8,14,0.770337595672068,True
03,158,f12,stranger,8,15,0.9486307550350249,True
03,158,f12,stranger,8,16,0.8891937184732182,True
03,158,f12,stranger,8,17,0.5907474571587549,True
03,158,f12,stranger,8,18,0.8934197145043411,True
03,158,f12,stranger,8,19,0.9292092946679968,True
03,158,f12,stranger,9,0,0.8925671220998156,True
03,158,f12,stranger,9,1,0.9054488146601608,True
03,158,f12,stranger,9,2,0.5686227576990037,True
03,158,f12,stranger,9,3,0.9123789763256631,True
03,158,f12,stranger,9,4,0.801986614271763,True
03,158,f12,stranger,9,5,0.6687672372989694,True
03,158,f12,stranger,9,6,0.9185654456250234,True
03,158,f12,stranger,9,7,0.899317360140794,True
03,158,f12,stranger,9,8,0.9545095983594816,True
03,158,f12,stranger,9,10,0.9266911443572434,True
03,158,f12,stranger,9,11,0.7414908749642235,True
03,158,f12,stranger,9,12,0.9046458867140894,True
03,158,f12,stranger,9,13,0.583549182862768,True
03,158,f12,stranger,9,14,0.9253789153704454,True
03,158,f12,stranger,9,15,0.937870364791754,True
03,158,f12,stranger,9,16,0.9655236018773465,True
03,158,f12,stranger,9,17,0.745299196980931,True
03,158,f12,stranger,9,18,0.9444265404904554,True
03,158,f12,stranger,9,19,0.9622460982265473,True
03,158,f12,stranger,10,0,0.9696521027314813,True
03,158,f12,stranger,10,2,0.763745080534048,True
03,158,f12,stranger,10,4,0.8165137311547026,True
03,158,f12,stranger,10,5,0.7586414007431868,True
03,158,f12,stranger,10,8,0.9692249200505244,True
03,158,f12,stranger,10,9,0.957427453903931,True
03,158,f12,stranger,10,11,0.9402979625431422,True
03,158,f12,stranger,10,12,0.8968040269403114,True
03,158,f12,stranger,10,13,0.7827590766944973,True
03,158,f12,stranger,10,14,0.7862926021319121,True
03,158,f12,stranger,10,16,0.9132229239280291,True
03,158,f12,stranger,10,17,0.7789296689527276,True
03,158,f12,stranger,10,19,0.9445573490307194,True
03,158,f12,stranger,11,0,0.9651837098926415,True
03,158,f12,stranger,11,1,0.6696928284556172,True
03,158,f12,stranger,11,2,0.8176488319400335,True
03,158,f12,stranger,11,3,0.9009947608065552,True
03,158,f12,stranger,11,4,0.8893108876131807,True
03,158,f12,stranger,11,5,0.7331766680313698,True
03,158,f12,stranger,11,6,0.9187217029404621,True
03,158,f12,stranger,11,7,0.923621360063083,True
03,158,f12,stranger,11,8,0.8505282361889671,True
03,158,f12,stranger,11,9,0.94812849442384,True
03,158,f12,stranger,11,10,0.9578550421033342,True
03,158,f12,stranger,11,12,0.8871718407558252,True
03,158,f12,stranger,11,13,0.7910773413630555,True
03,158,f12,stranger,11,14,0.8914788962580802,True
03,158,f12,stranger,11,15,0.9671310871318426,True
03,158,f12,stranger,11,16,0.9474835483403313,True
03,158,f12,stranger,11,17,0.7871123128250151,True
03,158,f12,stranger,11,18,0.9391310947438352,True
03,158,f12,stranger,11,19,0.950536121490636,True
03,158,f12,stranger,12,0,0.8837665986080623,True
03,158,f12,stranger,12,1,0.670830538211914,True
03,158,f12,stranger,12,2,0.7589961651984996,True
03,158,f12,stranger,12,3,0.9347315626720935,True
03,158,f12,stranger,12,4,0.7532530275512358,True
03,158,f12,stranger,12,5,0.9299515253221007,True
03,158,f12,stranger,12,6,0.30291026725493375,True
03,158,f12,stranger,12,7,0.42130874106478494,True
03,158,f12,stranger,12,8,0.9214904896772126,True
03,158,f12,stranger,12,9,0.43480002880362223,True
03,158,f12,stranger,12,10,0.9035353900329316,True
03,158,f12,stranger,12,11,0.5449446021841449,True
03,158,f12,stranger,12,13,0.9185867357472628,True
03,158,f12,stranger,12,14,0.9102878282230129,True
03,158,f12,stranger,12,15,0.820246110755379,True
03,158,f12,stranger,12,16,0.7905081259532534,True
03,158,f12,stranger,12,17,0.9443028066419297,True
03,158,f12,stranger,12,18,0.8830171584796849,True
03,158,f12,stranger,12,19,0.8658980700293818,True
03,158,f12,stranger,13,0,0.9050709016483072,True
03,158,f12,stranger,13,1,0.7719503868461779,True
03,158,f12,stranger,13,2,0.8438081926873635,True
03,158,f12,stranger,13,3,0.8498365855987976,True
03,158,f12,stranger,13,4,0.781890881664251,True
03,158,f12,stranger,13,5,0.8305335266113029,True
03,158,f12,stranger,13,6,0.6401517576641164,True
03,158,f12,stranger,13,7,0.7960434962726278,True
03,158,f12,stranger,13,8,0.8628399818938535,True
03,158,f12,stranger,13,9,0.4112385064768073,True
03,158,f12,stranger,13,10,0.8457024081639888,True
03,158,f12,stranger,13,11,0.48856991820183876,True
03,158,f12,stranger,13,12,0.5672273623252054,True
03,158,f12,stranger,13,14,0.8895791075311725,True
03,158,f12,stranger,13,15,0.7821048203622163,True
03,158,f12,stranger,13,16,0.8554299711675339,True
03,158,f12,stranger,13,17,0.8877513587894789,True
03,158,f12,stranger,13,18,0.8326665499666557,True
03,158,f12,stranger,13,19,0.9441693610327149,True
03,158,f12,stranger,14,0,0.8343519944775737,True
03,158,f12,stranger,14,1,0.6996609113672522,True
03,158,f12,stranger,14,2,0.6443555254410838,True
03,158,f12,stranger,14,3,0.812417651681071,True
03,158,f12,stranger,14,4,0.75054406516285,True
03,158,f12,stranger,14,5,0.7462778926574919,True
03,158,f12,stranger,14,6,0.8522512699964833,True
03,158,f12,stranger,14,7,0.7112192093352798,True
03,158,f12,stranger,14,8,0.7917526589952947,True
03,158,f12,stranger,14,9,0.8380703652607533,True
03,158,f12,stranger,14,10,0.8491445204252703,True
03,158,f12,stranger,14,11,0.7457444430343363,True
03,158,f12,stranger,14,12,0.8563931503022143,True
03,158,f12,stranger,14,13,0.7644308607560791,True
03,158,f12,stranger,14,15,0.872133663327468,True
03,158,f12,stranger,14,16,0.9320241930299412,True
03,158,f12,stranger,14,17,0.5896052258704098,True
03,158,f12,stranger,14,18,0.7791237204319055,True
03,158,f12,stranger,14,19,0.8866921576448392,True
03,158,f12,stranger,15,0,0.9699121671589155,True
03,158,f12,stranger,15,2,0.6999208832166328,True
03,158,f12,stranger,15,4,0.8438068951562643,True
03,158,f12,stranger,15,5,0.9467768231904606,True
03,158,f12,stranger,15,8,0.9871314617053303,True
03,158,f12,stranger,15,9,0.9554164392333565,True
03,158,f12,stranger,15,11,0.95186664135914,True
03,158,f12,stranger,15,12,0.896641228226264,True
03,158,f12,stranger,15,13,0.9363481024061043,True
03,158,f12,stranger,15,14,0.9721743087978146,True
03,158,f12,stranger,15,16,0.9628365116806633,True
03,158,f12,stranger,15,17,0.9148161246228653,True
03,158,f12,stranger,15,19,0.9768741759954016,True
03,158,f12,stranger,16,0,0.9492340470322775,True
03,158,f12,stranger,16,1,0.2778163660641038,True
03,158,f12,stranger,16,2,0.7472103915258396,True
03,158,f12,stranger,16,3,0.9378720923747246,True
03,158,f12,stranger,16,4,0.7812577852128293,True
03,158,f12,stranger,16,5,0.9189081570624551,True
03,158,f12,stranger,16,6,0.7164077969836365,True
03,158,f12,stranger,16,7,0.5508610379700939,True
03,158,f12,stranger,16,8,0.9030217277332891,True
03,158,f12,stranger,16,9,0.6783949695126233,True
03,158,f12,stranger,16,10,0.9448018054170653,True
03,158,f12,stranger,16,11,0.6480033780619179,True
03,158,f12,stranger,16,12,0.605547333494165,True
03,158,f12,stranger,16,13,0.9611403031495129,True
03,158,f12,stranger,16,14,0.9670167240813974,True
03,158,f12,stranger,16,15,0.8625121016577524,True
03,158,f12,stranger,16,17,0.938955090092774,True
03,158,f12,stranger,16,18,0.9357191481868689,True
03,158,f12,stranger,16,19,0.9035570732473874,True
03,158,f12,stranger,17,0,0.8482135751358567,True
03,158,f12,stranger,17,1,0.887167467867873,True
03,158,f12,stranger,17,2,0.8430405458103142,True
03,158,f12,stranger,17,3,0.8978527064340114,True
03,158,f12,stranger,17,4,0.6600660190393397,True
03,158,f12,stranger,17,5,0.5700403464924568,True
03,158,f12,stranger,17,6,0.8004052664214492,True
03,158,f12,stranger,17,7,0.9203787058549877,True
03,158,f12,stranger,17,8,0.9115412537688854,True
03,158,f12,stranger,17,9,0.8504063971700165,True
03,158,f12,stranger,17,10,0.8525919153139735,True
03,158,f12,stranger,17,11,0.7550066688679445,True
03,158,f12,stranger,17,12,0.8358311905757005,True
03,158,f12,stranger,17,13,0.4828933258917203,True
03,158,f12,stranger,17,14,0.7211452129390219,True
03,158,f12,stranger,17,15,0.8524826841213413,True
03,158,f12,stranger,17,16,0.6963176249803209,True
03,158,f12,stranger,17,18,0.88655728945921,True
03,158,f12,stranger,17,19,0.7595979706325425,True
03,158,f12,stranger,18,0,0.9104512905743022,True
03,158,f12,stranger,18,2,0.6542548893132758,True
03,158,f12,stranger,18,4,0.837488656110948,True
03,158,f12,stranger,18,5,0.7178427545929871,True
03,158,f12,stranger,18,8,0.8851034091825128,True
03,158,f12,stranger,18,9,0.9094735464055044,True
03,158,f12,stranger,18,11,0.9246021767802586,True
03,158,f12,stranger,18,12,0.919524093057773,True
03,158,f12,stranger,18,13,0.6880220170568243,True
03,158,f12,stranger,18,14,0.9259187539472439,True
03,158,f12,stranger,18,16,0.9269454525158083,True
03,158,f12,stranger,18,17,0.7989556751021852,True
03,158,f12,stranger,18,19,0.9496467639853216,True
03,158,f12,stranger,19,0,0.9628553837908587,True
03,158,f12,stranger,19,1,0.7114119936896649,True
03,158,f12,stranger,19,2,0.739420184760822,True
03,158,f12,stranger,19,3,0.963072068189935,True
03,158,f12,stranger,19,4,0.9083256202334632,True
03,158,f12,stranger,19,5,0.9474438783829524,True
03,158,f12,stranger,19,6,0.938270580353656,True
03,158,f12,stranger,19,7,0.904963336062991,True
03,158,f12,stranger,19,8,0.9059405561716103,True
03,158,f12,stranger,19,9,0.9340325309433424,True
03,158,f12,stranger,19,10,0.9660973109450636,True
03,158,f12,stranger,19,11,0.9436015255074409,True
03,158,f12,stranger,19,12,0.900037946475645,True
03,158,f12,stranger,19,13,0.950220953943917,True
03,158,f12,stranger,19,14,0.9663735294989722,True
03,158,f12,stranger,19,15,0.9561366520841338,True
03,158,f12,stranger,19,16,0.9521457570677208,True
03,158,f12,stranger,19,17,0.9574769448575244,True
03,158,f12,stranger,19,18,0.9625709655603664,True
03,10,strict,sibling,20,20,0.19449657786594388,True
03,10,strict,sibling,40,40,0.3776240204225216,True
03,10,strict,sibling,41,41,0.5227520983104639,True
03,10,strict,sibling,63,63,0.583206569497452,True
03,10,strict,sibling,65,65,0.20192396209337515,True
03,10,strict,sibling,86,86,0.5249969228860001,True
03,10,strict,sibling,93,93,0.2677072616990256,True
03,10,strict,sibling,98,98,0.8432209113727814,True
03,10,strict,sibling,101,101,0.648625020111673,True
03,10,strict,sibling,105,105,0.8813058613728751,True
03,10,strict,sibling,110,110,0.01581235643393467,True
03,10,strict,sibling,118,118,0.1791402015482015,True
03,10,strict,sibling,127,127,0.25193754677008245,True
03,10,strict,sibling,128,128,0.03456505649101418,True
03,10,strict,sibling,164,164,0.37745158738850676,True
03,10,strict,sibling,178,178,0.0324609935994768,True
03,10,strict,sibling,185,185,0.6436129750027056,True
03,10,strict,sibling,200,200,0.6212058291685443,True
03,10,strict,sibling,205,205,0.2069612211245984,True
03,10,strict,sibling,234,234,0.436718699461755,True
03,10,strict,stranger,20,93,0.9171483958560269,True
03,10,strict,stranger,20,98,0.9555539763641112,True
03,10,strict,stranger,20,105,0.9666429832396605,True
03,10,strict,stranger,20,110,0.9078961054833493,True
03,10,strict,stranger,20,118,0.9620409042994272,True
03,10,strict,stranger,20,178,0.9112790175641928,True
03,10,strict,stranger,40,93,0.9092253962885323,True
03,10,strict,stranger,40,98,0.9783045090106073,True
03,10,strict,stranger,40,101,0.9811274687020272,True
03,10,strict,stranger,40,105,0.9836920484819652,True
03,10,strict,stranger,40,110,0.9521705862817141,True
03,10,strict,stranger,40,118,0.9688979722564465,True
03,10,strict,stranger,40,178,0.1305857250198021,True
03,10,strict,stranger,40,185,0.9321781457055851,True
03,10,strict,stranger,41,98,0.9662478602886737,True
03,10,strict,stranger,41,110,0.910168707682489,True
03,10,strict,stranger,41,118,0.9680028057273191,True
03,10,strict,stranger,41,178,0.2568553400814558,True
03,10,strict,stranger,63,93,0.9233876218317156,True
03,10,strict,stranger,63,98,0.9465678897560282,True
03,10,strict,stranger,63,105,0.9870654731078562,True
03,10,strict,stranger,63,110,0.890311458385797,True
03,10,strict,stranger,63,118,0.978307191859608,True
03,10,strict,stranger,63,178,0.10411467534166621,True
03,10,strict,stranger,63,185,0.9731906219241049,True
03,10,strict,stranger,65,93,0.8042079661993847,True
03,10,strict,stranger,65,98,0.8958065890587107,True
03,10,strict,stranger,65,101,0.7400199256727135,True
03,10,strict,stranger,65,105,0.7646594338947481,True
03,10,strict,stranger,65,110,0.7761672421338552,True
03,10,strict,stranger,65,118,0.5630170234764486,True
03,10,strict,stranger,65,178,0.7886388397182802,True
03,10,strict,stranger,65,185,0.8646522226545733,True
03,10,strict,stranger,86,93,0.9201903546994056,True
03,10,strict,stranger,86,98,0.9391026970454754,True
03,10,strict,stranger,86,101,0.9939655209455609,True
03,10,strict,stranger,86,105,0.9852029281414667,True
03,10,strict,stranger,86,110,0.9349696139813104,True
03,10,strict,stranger,86,118,0.9824827987461475,True
03,10,strict,stranger,86,178,0.24445163639249676,True
03,10,strict,stranger,86,185,0.9318396071210822,True
03,10,strict,stranger,93,20,0.9509396231951927,True
03,10,strict,stranger,93,40,0.9477071383645709,True
03,10,strict,stranger,93,63,0.9076404943476054,True
03,10,strict,stranger,93,65,0.9110313291191351,True
03,10,strict,stranger,93,86,0.8762845038308387,True
03,10,strict,stranger,93,110,0.9033952222320717,True
03,10,strict,stranger,93,128,0.9556562102966867,True
03,10,strict,stranger,93,164,0.9737029897005308,True
03,10,strict,stranger,93,178,0.6884579689611299,True
03,10,strict,stranger,93,205,0.9283241905892995,True
03,10,strict,stranger,93,234,0.9332799985582383,True
03,10,strict,stranger,98,20,0.9350230759924674,True
03,10,strict,stranger,98,40,0.9382118414411241,True
03,10,strict,stranger,98,41,0.9561587443817564,True
03,10,strict,stranger,98,63,0.9468827423556445,True
03,10,strict,stranger,98,65,0.9667383867451096,True
03,10,strict,stranger,98,86,0.9645468624662183,True
03,10,strict,stranger,98,110,0.9320408114620434,True
03,10,strict,stranger,98,127,0.9349859055092128,True
03,10,strict,stranger,98,128,0.9338386831387169,True
03,10,strict,stranger,98,164,0.9561367040148642,True
03,10,strict,stranger,98,178,0.10402995773968648,True
03,10,strict,stranger,98,200,0.9477731515775464,True
03,10,strict,stranger,98,205,0.929466272959577,True
03,10,strict,stranger,98,234,0.9432630109009598,True
03,10,strict,stranger,101,40,0.7373552447481857,True
03,10,strict,stranger,101,65,0.9522454307630049,True
03,10,strict,stranger,101,86,0.8582536498815156,True
03,10,strict,stranger,101,110,0.956604881431484,True
03,10,strict,stranger,101,128,0.8425305781247149,True
03,10,strict,stranger,101,164,0.9684211689684749,True
03,10,strict,stranger,101,178,0.15642330266592253,True
03,10,strict,stranger,101,234,0.9664574247977077,True
03,10,strict,stranger,105,20,0.9748842971543004,True
