rule,notation,strict,break_by_8,median_gen_sweeps,mean_survival,library_size,in_band,support_masks,n_futures,total_sweeps
78736,B1458/S478,0.0,0.087890625,4.0,32.0,1,False,2719,512,65536
78740,B1458/S2478,0.0,0.0703125,4.0,32.0,1,False,19391,512,65536
78791,B1458/S012678,0.0,0.107421875,4.0,32.0,1,False,3007,512,65536
78851,B2458/S01,0.0,0.1015625,4.0,32.0,2,False,2991|3007,512,65592
78867,B2458/S014,0.0078125,0.171875,4.0,31.869140625,2,True,7871|11199,512,65269
79130,B2458/S1348,0.0,0.072265625,4.0,32.0,3,False,32350|32469|32476,512,65574
79377,B12458/S04,0.0,0.009765625,4.0,32.0,2,False,7103|30303,512,65536
79381,B12458/S024,0.0,0.017578125,4.0,32.0,1,False,32350,512,65536
79411,B12458/S0145,0.0,0.255859375,4.0,32.0,2,False,32372|32596,512,65536
79538,B12458/S1457,0.0,0.35546875,4.0,32.0,2,False,32372|32596,512,65536
79539,B12458/S01457,0.0,0.328125,4.0,32.0,2,False,32596|32612,512,65536
79622,B12458/S128,0.0,0.0078125,4.0,32.0,2,False,27871|29391,512,65536
79637,B12458/S0248,0.0,0.015625,4.0,32.0,3,False,31951|31963|32335,512,65536
80011,B3458/S0137,0.001953125,0.033203125,4.5,31.962890625,3,False,23263|24223|28319,512,69701
80017,B3458/S047,0.0,0.001953125,5.0,30.537109375,2,False,15293|15742,512,200860
80025,B3458/S0347,0.0078125,0.04296875,4.5,31.560546875,3,True,32341|32348|32469,512,76921
80132,B3458/S28,0.0,0.078125,4.5,13.333984375,3,False,11|139|23199,512,69664
80196,B3458/S268,0.0,0.05078125,4.5,14.349609375,1,False,139,512,67302
80843,B13458/S013678,0.0,0.203125,4.0,32.0,2,False,32469|32476,512,65536
80875,B13458/S0135678,0.083984375,0.490234375,4.0,23.16015625,1,True,16384,512,395658
81921,B68/S0,0.0,0.0,42.5,7.599609375,0,False,,512,210006
81979,B68/S01345,0.0,0.0,61.0,2.81640625,0,False,,512,99222
82030,B68/S12356,0.0,0.173828125,41.0,7.59375,5,False,159|175|399|667|2191,512,213556
82032,B68/S456,0.0,0.037109375,29.0,1.693359375,2,False,11|139,512,53209
82033,B68/S0456,0.0,0.02734375,44.0,8.224609375,1,False,139,512,225127
82037,B68/S02456,0.0,0.001953125,44.5,8.177734375,1,False,139,512,224046
82253,B68/S02368,0.0,0.0,46.0,8.455078125,0,False,,512,230795
82433,B168/S0,0.0,0.01171875,4.0,32.0,1,False,2719,512,65536
82503,B168/S0126,0.0,0.076171875,4.0,32.0,1,False,143,512,203954
82515,B168/S0146,0.0,0.087890625,4.0,32.0,1,False,2719,512,65536
82531,B168/S0156,0.0,0.04296875,4.0,32.0,1,False,2719,512,65536
82535,B168/S01256,0.0,0.017578125,4.0,31.869140625,1,False,155,512,210717
82543,B168/S012356,0.0,0.021484375,4.0,29.97265625,2,False,671|2703,512,407808
82707,B168/S0148,0.0,0.111328125,4.0,32.0,1,False,2207,512,65536
82755,B168/S0168,0.0,0.0546875,4.0,32.0,1,False,2719,512,65536
82771,B168/S01468,0.0,0.119140625,4.0,32.0,1,False,2719,512,65536
83057,B268/S0456,0.0,0.009765625,4.0,32.0,3,False,2495|2719|2975,512,65642
83562,B1268/S1356,0.0,0.0,4.0,32.0,0,False,,512,65536
83563,B1268/S01356,0.0,0.017578125,4.0,32.0,2,False,19167|27839,512,65536
83595,B1268/S0137,0.0,0.052734375,4.0,31.939453125,2,False,19167|27295,512,65416
83690,B1268/S13567,0.0,0.013671875,4.0,32.0,5,False,23263|26847|27359|30367|31951,512,65536
83818,B1268/S13568,0.0,0.025390625,4.0,32.0,1,False,27359,512,65536
83852,B1268/S2378,0.0,0.05859375,4.0,32.0,2,False,3007|6847,512,65536
83968,B368/S,0.0,0.0,12.5,2.21875,0,False,,512,61444
83988,B368/S24,0.001953125,0.076171875,6.0,5.263671875,1,False,139,512,75348
84000,B368/S5,0.0,0.0,9.5,2.296875,0,False,,512,61966
84006,B368/S125,0.001953125,0.087890625,4.5,18.091796875,3,False,139|155|2703,512,80276
84020,B368/S245,0.0,0.076171875,6.0,10.162109375,1,False,139,512,73856
84074,B368/S1356,0.001953125,0.1015625,5.0,12.49609375,1,False,139,512,108210
84076,B368/S2356,0.01171875,0.1875,5.0,26.412109375,5,True,4091|19135|19359|25567|28351,512,70417
84078,B368/S12356,0.005859375,0.099609375,4.5,31.794921875,1,True,32628,512,68540
84128,B368/S57,0.0,0.0,13.0,2.291015625,0,False,,512,62884
84263,B368/S01258,0.0,0.0,5.0,32.0,0,False,,512,71465
84268,B368/S2358,0.0,0.162109375,5.0,25.99609375,5,False,2719|2751|2975|3007|11199,512,67651
84278,B368/S12458,0.0390625,0.10546875,5.0,25.5078125,4,True,2975|11199|19391|27327,512,71079
84279,B368/S012458,0.0,0.009765625,5.0,31.9375,4,False,3071|11231|20383|31951,512,70468
84290,B368/S168,0.0,0.0546875,6.5,5.291015625,2,False,11|139,512,99836
84298,B368/S1368,0.00390625,0.087890625,6.0,7.724609375,1,False,139,512,101922
84314,B368/S13468,0.00390625,0.09765625,6.0,18.083984375,5,False,171|667|923|955|2447,512,80050
84330,B368/S13568,0.0,0.111328125,5.0,12.111328125,1,False,139,512,108742
84481,B1368/S0,0.0,0.00390625,4.0,32.0,1,False,2751,512,65536
84532,B1368/S245,0.0,0.080078125,4.0,32.0,3,False,11199|15791|20191,512,65536
84619,B1368/S0137,0.0,0.001953125,4.0,32.0,1,False,3007,512,65536
84654,B1368/S12357,0.0,0.015625,4.0,32.0,1,False,7103,512,65536
84660,B1368/S2457,0.0,0.1171875,4.0,32.0,4,False,28135|30683|30713|32629,512,65536
84670,B1368/S123457,0.0,0.228515625,4.0,32.0,1,False,32340,512,65536
84671,B1368/S0123457,0.0,0.205078125,4.0,32.0,1,False,32340,512,65536
84737,B1368/S08,0.0,0.0,4.0,32.0,0,False,,512,65536
84850,B1368/S14568,0.001953125,0.169921875,4.0,31.958984375,4,False,31959|32372|32596|32612,512,65452
85131,B2368/S0137,0.0,0.013671875,4.0,32.0,2,False,27359|27871,512,65536
85289,B2368/S0358,0.0,0.171875,4.0,32.0,3,False,3071|4031|11231,512,65536
85443,B2368/S01678,0.0,0.125,4.0,32.0,5,False,2815|19135|19359|20127|27295,512,65536
85643,B12368/S0137,0.0,0.05859375,4.0,32.0,4,False,27295|27343|28895|31887,512,65536
85684,B12368/S2457,0.0,0.17578125,4.0,32.0,1,False,32628,512,65536
85694,B12368/S123457,0.0,0.171875,4.0,32.0,1,False,32340,512,65536
85891,B12368/S0178,0.0,0.431640625,4.0,32.0,4,False,19103|20127|23183|23199,512,65536
86043,B468/S0134,0.0,0.017578125,51.0,15.55078125,1,False,139,512,274775
86073,B468/S0345,0.001953125,0.05078125,42.0,10.8984375,1,False,139,512,268505
86074,B468/S1345,0.0,0.19921875,32.5,6.22265625,1,False,139,512,127929
86075,B468/S01345,0.0,0.0,49.0,16.12109375,1,False,139,512,246712
86285,B468/S0238,0.0,0.0,43.0,10.3671875,0,False,,512,261832
86349,B468/S02368,0.0,0.0,44.0,11.001953125,0,False,,512,274959
86676,B1468/S247,0.0,0.080078125,4.0,32.0,1,False,3007,512,65536
86678,B1468/S1247,0.0,0.09375,4.0,32.0,1,False,3071,512,65536
86782,B1468/S1234567,0.0,0.29296875,4.0,32.0,3,False,29776|30272|31808,512,65997
86840,B1468/S3458,0.0,0.333984375,4.0,32.0,6,False,32342|32348|32350|32468|32469|32476,512,65536
86904,B1468/S34568,0.12109375,0.865234375,4.0,29.65234375,3,True,29780|30288|31812,512,60728
86968,B1468/S34578,0.03125,0.73046875,4.0,31.525390625,1,True,32340,512,64564
87273,B2468/S03567,0.099609375,0.72265625,4.0,30.3671875,4,True,30292|32324|32336|32340,512,62365
87431,B2468/S01278,0.0,0.0,4.0,32.0,0,False,,512,65537
87508,B2468/S24678,0.02734375,0.134765625,4.0,31.423828125,6,True,30451|30670|32214|32380|32620|32628,512,64777
87510,B2468/S124678,0.0,0.140625,4.0,32.0,3,False,30302|32372|32628,512,65537
88075,B3468/S013,0.0,0.0078125,5.0,32.0,2,False,23199|23503,512,69487
88077,B3468/S023,0.00390625,0.017578125,4.5,31.93359375,4,False,19167|20127|23199|27295,512,68646
88089,B3468/S034,0.00390625,0.00390625,4.5,31.32421875,4,False,27359|31453|31949|32469,512,83564
88091,B3468/S0134,0.005859375,0.080078125,5.0,31.884765625,4,True,31951|32333|32350|32469,512,69376
88116,B3468/S245,0.033203125,0.08203125,4.5,17.732421875,3,True,29851|29899|31947,512,63705
88481,B3468/S0578,0.0,0.0,5.5,29.451171875,0,False,,512,329198
88724,B13468/S247,0.0,0.017578125,4.0,32.0,3,False,22207|30430|31951,512,65536
89162,B23468/S136,0.0,0.041015625,4.0,32.0,1,False,32470,512,65536
89558,B23468/S124678,0.2421875,0.255859375,4.0,24.966796875,1,True,16384,512,263645
89666,B123468/S16,0.0,0.345703125,4.0,32.0,2,False,30427|31951,512,65536
89674,B123468/S136,0.0,0.123046875,4.0,32.0,3,False,29919|30427|31951,512,65536
89678,B123468/S1236,0.0,0.18359375,4.0,32.0,4,False,31823|31949|32339|32453,512,65536
89850,B123468/S134567,0.00390625,0.01953125,4.0,31.94921875,1,False,29760,512,65524
89879,B123468/S01248,0.0,0.1796875,4.0,32.0,4,False,24219|29405|29903|29915,512,65536
89990,B123468/S1278,0.0,0.455078125,4.0,32.0,3,False,19167|20127|23199,512,65536
89998,B123468/S12378,0.0,0.341796875,4.0,32.0,5,False,24151|28373|32341|32342|32348,512,65536
90014,B123468/S123478,0.0,0.123046875,4.0,32.0,2,False,32340|32341,512,65536
90040,B123468/S34578,0.0,0.087890625,4.0,32.0,3,False,31828|32336|32340,512,65654
90202,B568/S1346,0.0,0.16015625,32.0,4.736328125,2,False,11|139,512,120966
90311,B568/S01267,0.0,0.0,64.0,4.28515625,0,False,,512,117090
90714,B1568/S1346,0.0,0.015625,4.0,32.0,5,False,2495|7871|19135|19387|19391,512,65536
90818,B1568/S167,0.0,0.0,4.0,32.0,0,False,,512,65536
90955,B1568/S01368,0.0,0.0,4.0,32.0,0,False,,512,65536
90985,B1568/S03568,0.0,0.0,4.0,32.0,1,False,19103,512,65536
90987,B1568/S013568,0.0,0.005859375,4.0,32.0,2,False,19103|19135,512,65536
91003,B1568/S0134568,0.0234375,0.59375,4.0,31.5703125,5,True,29780|30276|30288|31808|31812,512,64656
91139,B2568/S01,0.0,0.0234375,4.0,32.0,1,False,2751,512,65842
91203,B2568/S016,0.0,0.025390625,4.0,32.0,2,False,2719|2975,512,65838
91207,B2568/S0126,0.0,0.00390625,4.0,32.0,1,False,2495,512,65597
91331,B2568/S0167,0.0,0.02734375,4.0,32.0,2,False,2719|2751,512,65884
91369,B2568/S03567,0.04296875,0.365234375,4.0,31.20703125,4,True,30276|30292|32324|32336,512,64101
91842,B12568/S167,0.0,0.005859375,4.0,32.0,1,False,19167,512,65536
91850,B12568/S1367,0.0,0.119140625,4.0,32.0,3,False,3007|11199|19391,512,65536
92250,B3568/S1346,0.015625,0.08203125,5.0,21.609375,5,True,2219|16779|19599|29899|32348,512,74914
92465,B3568/S0458,0.00390625,0.009765625,5.5,28.6328125,1,False,139,512,410132
92773,B13568/S0256,0.0,0.166015625,4.0,32.0,3,False,32469|32470|32628,512,65536
93010,B13568/S1468,0.0,0.02734375,4.0,32.0,3,False,3583|14315|32606,512,65536
93018,B13568/S13468,0.0,0.365234375,4.0,32.0,2,False,30580|32372,512,65536
93022,B13568/S123468,0.0,0.146484375,4.0,32.0,3,False,32340|32372|32592,512,65536
93023,B13568/S0123468,0.0,0.1640625,4.0,32.0,3,False,30321|32340|32372,512,65536
93042,B13568/S14568,0.052734375,0.44921875,4.0,30.98046875,6,True,29780|30292|31812|31824|32324|32336,512,63448
93043,B13568/S014568,0.001953125,0.353515625,4.0,32.0,4,False,29780|30276|30292|32336,512,65536
93089,B13568/S0578,0.00390625,0.12109375,4.0,31.951171875,1,False,2751,512,65436
93137,B13568/S04678,0.232421875,0.220703125,4.0,27.537109375,2,True,16384|20480,512,195101
93193,B23568/S03,0.0,0.1484375,4.0,32.0,2,False,24223|27359,512,65536
93449,B23568/S038,0.0,0.1328125,4.0,32.0,3,False,7103|24223|24463,512,65536
93856,B123568/S57,0.001953125,0.169921875,4.0,31.958984375,3,False,20191|23263|27551,512,65452
93879,B123568/S012457,0.0,0.091796875,4.0,32.0,2,False,32084|32340,512,65536
93887,B123568/S0123457,0.0,0.00390625,4.0,32.0,2,False,30560|32576,512,65536
93890,B123568/S167,0.0,0.216796875,4.0,32.0,2,False,24223|27359,512,65536
93943,B123568/S0124567,0.0,0.130859375,4.0,32.0,1,False,29760,512,65536
93946,B123568/S134567,0.0,0.005859375,4.0,32.0,1,False,29760,512,65536
93961,B123568/S038,0.0,0.07421875,4.0,32.0,3,False,22235|29903|31947,512,65536
93984,B123568/S58,0.00390625,0.162109375,4.0,31.921875,3,False,19391|23231|24223,512,65376
94080,B123568/S78,0.001953125,0.22265625,4.0,31.990234375,4,False,30415|30427|31951|31963,512,65516
94112,B123568/S578,0.01953125,0.1953125,4.0,31.630859375,4,True,19199|20159|23263|27359,512,64780
94263,B4568/S01245,0.005859375,0.009765625,30.0,26.18359375,2,True,139|667,512,103485
94324,B4568/S2456,0.0,0.134765625,30.0,6.36328125,2,False,11|139,512,76260
94327,B4568/S012456,0.0,0.064453125,31.5,26.447265625,6,False,26767|27847|27851|30288|30420|32324,512,88358
94411,B4568/S01367,0.0,0.013671875,49.0,14.912109375,1,False,139,512,262574
94541,B4568/S02368,0.0,0.0,42.0,11.345703125,0,False,,512,272175
94580,B4568/S24568,0.0,0.1484375,28.0,7.22265625,1,False,139,512,80778
94582,B4568/S124568,0.001953125,0.2890625,29.0,15.009765625,2,False,139|31828,512,144305
94583,B4568/S0124568,0.001953125,0.115234375,31.0,26.51953125,3,False,30288|31812|32324,512,85367
94658,B4568/S1678,0.0,0.056640625,30.0,3.4296875,2,False,11|139,512,90590
94708,B4568/S245678,0.0,0.21875,30.0,8.56640625,2,False,139|16384,512,143830
95047,B14568/S01268,0.0,0.103515625,4.0,32.0,2,False,11199|11247,512,65536
95258,B24568/S134,0.0,0.033203125,4.0,32.0,4,False,32341|32350|32469|32476,512,65566
95351,B24568/S012456,0.0,0.2734375,4.0,32.0,2,False,32324|32336,512,65536
95465,B24568/S03567,0.232421875,0.6953125,4.0,27.2734375,4,True,29764|29776|30272|31808,512,56014
95481,B24568/S034567,0.046875,0.388671875,4.0,31.09375,1,True,29760,512,64185
95514,B24568/S1348,0.0,0.041015625,4.0,32.0,2,False,32469|32470,512,65570
95589,B24568/S02568,0.06640625,0.41796875,4.0,30.68359375,3,True,30576|31860|32340,512,62901
96224,B124568/S5678,0.2578125,0.935546875,4.0,18.880859375,1,True,16384,512,353053
96338,B34568/S146,0.013671875,0.060546875,4.5,14.99609375,5,True,11|139|19339|25295|32340,512,75288
96417,B34568/S057,0.0078125,0.015625,5.5,30.490234375,2,True,2054|2580,512,149373
96466,B34568/S1467,0.009765625,0.123046875,5.0,15.125,5,True,139|143|28875|32324|32336,512,77158
96498,B34568/S14567,0.03515625,0.1875,4.5,18.76953125,4,True,139|21643|30272|31808,512,72100
96500,B34568/S24567,0.171875,0.345703125,4.5,22.912109375,3,True,25803|29764|30272,512,61860
96580,B34568/S268,0.001953125,0.060546875,4.5,14.66015625,1,False,139,512,65829
96673,B34568/S0578,0.00390625,0.00390625,4.5,30.482421875,1,False,2576,512,152613
96677,B34568/S02578,0.01171875,0.09375,4.0,31.134765625,5,True,30576|30580|32596|32612|32624,512,87200
96869,B134568/S0256,0.0,0.357421875,4.0,32.0,1,False,32340,512,65536
96877,B134568/S02356,0.0,0.23828125,4.0,32.0,3,False,31828|32324|32336,512,65536
96885,B134568/S02456,0.0,0.3984375,4.0,32.0,2,False,30292|32324,512,65536
97118,B134568/S123468,0.0,0.123046875,4.0,32.0,3,False,30292|31828|32340,512,65536
97545,B234568/S038,0.009765625,0.248046875,4.0,31.86328125,4,True,31949|31950|32348|32476,512,65256
97568,B234568/S58,0.01171875,0.021484375,4.0,31.80859375,3,True,2868|2932|3892,512,65144
97576,B234568/S358,0.02734375,0.224609375,4.0,31.517578125,3,True,32341|32342|32348,512,64548
97632,B234568/S568,0.025390625,0.078125,4.0,31.650390625,5,True,30052|30292|30320|30324|32100,512,64820
97801,B1234568/S03,0.0,0.115234375,4.0,32.0,3,False,29899|29901|31822,512,65536
97803,B1234568/S013,0.0,0.04296875,4.0,32.0,4,False,29899|30298|30417|32449,512,65536
97819,B1234568/S0134,0.0,0.12109375,4.0,32.0,1,False,32340,512,65536
97867,B1234568/S0136,0.0,0.03515625,4.0,32.0,4,False,31955|32341|32468|32593,512,65536
98042,B1234568/S134567,0.0,0.0,4.0,31.87890625,0,False,,512,65296
98046,B1234568/S1234567,0.0,0.0,4.0,31.939453125,0,False,,512,65416
98080,B1234568/S58,0.044921875,0.0703125,4.0,31.2578125,2,True,16244|32624,512,64016
98190,B1234568/S12378,0.0,0.28125,4.0,32.0,3,False,32340|32341|32372,512,65536
98388,B78/S246,0.0,0.046875,28.0,1.94140625,2,False,11|139,512,58215
98940,B178/S23456,0.0,0.001953125,4.0,31.966796875,1,False,11259,512,150257
99068,B178/S234567,0.0,0.01171875,4.0,32.0,1,False,30708,512,151115
99412,B278/S246,0.001953125,0.005859375,4.0,31.28515625,1,False,3003,512,65777
99494,B278/S1257,0.0,0.0,4.0,32.0,1,False,2719,512,65595
99645,B278/S023458,0.05859375,0.150390625,4.0,31.181640625,5,True,12212|15220|16182|16244|16308,512,106366
99647,B278/S0123458,0.05078125,0.119140625,4.0,31.076171875,3,True,2879|2975|3005,512,156358
99834,B278/S1345678,0.259765625,0.296875,4.0,23.267578125,6,True,16384|17472|21568|24576|24640|29760,512,320816
99964,B1278/S23456,0.0,0.0078125,4.0,31.943359375,1,False,16244,512,102699
100236,B1278/S2378,0.0,0.05078125,4.0,32.0,2,False,3807|27295,512,65536
100427,B378/S0136,0.0,0.0,5.0,31.9375,0,False,,512,76085
100431,B378/S01236,0.001953125,0.009765625,4.5,31.998046875,3,False,2239|2975|3007,512,67499
100518,B378/S1257,0.001953125,0.09765625,4.5,16.595703125,3,False,11|139|2187,512,82397
100683,B378/S01368,0.0,0.0,5.5,31.876953125,0,False,,512,75852
100920,B1378/S345,0.0,0.197265625,4.0,32.0,4,False,15230|16245|16246|16252,512,65536
100988,B1378/S23456,0.013671875,0.361328125,4.0,31.9375,3,True,15988|16212|32340,512,86510
101176,B1378/S3458,0.0,0.236328125,4.0,32.0,4,False,15862|16244|16246|16252,512,65536
101240,B1378/S34568,0.001953125,0.3515625,4.0,32.0,3,False,30576|32100|32612,512,69456
101542,B2378/S1257,0.0,0.080078125,4.0,32.0,3,False,23199|23263|27359,512,65536
102054,B12378/S1257,0.0,0.123046875,4.0,32.0,3,False,24223|27359|31391,512,65536
102484,B478/S246,0.0,0.130859375,29.0,2.833984375,1,False,139,512,74807
102506,B478/S1356,0.0,0.07421875,31.0,4.24609375,2,False,11|139,512,106380
102510,B478/S12356,0.0,0.224609375,30.0,21.3984375,6,False,143|159|651|667|2187|2703,512,234044
102583,B478/S012457,0.0,0.0,33.0,26.1953125,0,False,,512,152994
103018,B1478/S1356,0.0,0.001953125,4.0,32.0,1,False,13055,512,65536
103183,B1478/S01238,0.0,0.0,4.0,32.0,1,False,3007,512,65536
103815,B2478/S01278,0.0,0.0,4.0,32.0,0,False,,512,65536
103947,B12478/S013,0.001953125,0.08984375,4.0,31.9140625,5,False,20191|24219|27867|31439|31951,512,65364
104032,B12478/S56,0.0,0.009765625,4.0,32.0,1,False,20159,512,65536
104093,B12478/S02347,0.0,0.107421875,4.0,32.0,4,False,32347|32350|32373|32628,512,65536
104157,B12478/S023467,0.0,0.177734375,4.0,31.939453125,3,False,30705|32372|32596,512,65416
104159,B12478/S0123467,0.0,0.1875,4.0,31.87890625,4,False,30580|32116|32372|32596,512,65296
104206,B12478/S1238,0.0,0.033203125,4.0,32.0,2,False,29915|31947,512,65536
104207,B12478/S01238,0.0,0.017578125,4.0,32.0,2,False,29903|30927,512,65536
104262,B12478/S1268,0.0,0.0234375,4.0,32.0,2,False,20127|24223,512,65536
104787,B3478/S01468,0.0,0.001953125,4.5,31.9375,1,False,14063,512,73788
104795,B3478/S013468,0.037109375,0.173828125,4.5,31.20703125,2,True,32373|32628,512,67854
105333,B13478/S024568,0.0,0.48046875,4.0,32.0,2,False,32340|32356,512,65536
106080,B123478/S56,0.0,0.404296875,4.0,32.0,4,False,32343|32350|32469|32476,512,65536
106192,B123478/S467,0.0,0.279296875,4.0,32.0,4,False,32350|32597|32628|32740,512,65536
106205,B123478/S023467,0.0,0.056640625,4.0,32.0,1,False,32340,512,65536
106208,B123478/S567,0.029296875,0.494140625,4.0,31.513671875,1,True,32340,512,64540
106695,B578/S01267,0.0,0.0,64.0,3.98828125,0,False,,512,111317
106854,B578/S12568,0.005859375,0.1328125,34.0,8.8828125,2,True,139|155,512,224191
106855,B578/S012568,0.0,0.0,64.0,3.58203125,0,False,,512,104832
106920,B578/S3578,0.0,0.08203125,28.0,2.0625,1,False,139,512,61196
106943,B578/S01234578,0.0,0.0,64.0,14.51171875,0,False,,512,54161
107017,B1578/S03,0.0,0.001953125,4.0,31.939453125,1,False,2719,512,65416
107049,B1578/S035,0.0,0.001953125,4.0,32.0,1,False,2703,512,65536
107839,B2578/S0123458,0.0,0.12109375,4.0,32.0,2,False,32372|32596,512,65601
108073,B12578/S035,0.0,0.015625,4.0,32.0,3,False,3007|19391|19423,512,65536
109014,B3578/S124678,0.048828125,0.109375,5.0,24.267578125,7,True,25307|29899|31958|32336|32468|32596|32602,512,75503
109327,B13578/S01238,0.0,0.072265625,4.0,32.0,1,False,27359,512,65536
109777,B23578/S0467,0.0,0.20703125,4.0,32.0,5,False,28383|31996|32351|32471|32628,512,65536
109809,B23578/S04567,0.28125,0.6640625,4.0,26.140625,3,True,29764|29776|31808,512,53536
109880,B23578/S3458,0.068359375,0.1328125,4.0,30.587890625,2,True,32340|32372,512,62644
110349,B123578/S0238,0.0,0.154296875,4.0,32.0,2,False,29903|30411,512,65536
110351,B123578/S01238,0.0,0.16015625,4.0,32.0,4,False,24219|25307|27855|31947,512,65536
110698,B4578/S1356,0.0,0.11328125,30.0,4.603515625,1,False,139,512,101651
110783,B4578/S0123457,0.033203125,0.103515625,28.5,27.302734375,5,True,30292|31828|32324|32336|32340,512,70982
111038,B4578/S1234578,0.251953125,0.35546875,32.0,28.072265625,4,True,32340|32342|32348|32468,512,97345
111039,B4578/S01234578,0.0703125,0.1328125,29.0,26.419921875,4,True,30288|31812|31828|32336,512,69261
111145,B14578/S035,0.0,0.02734375,4.0,32.0,4,False,11999|19391|24223|27359,512,65536
111431,B14578/S01268,0.0,0.10546875,4.0,32.0,1,False,3007,512,65536
111434,B14578/S1368,0.0,0.005859375,4.0,32.0,2,False,9151|13247,512,65536
111619,B24578/S01,0.0,0.083984375,4.0,32.0,2,False,3003|3007,512,65590
112139,B124578/S013,0.0,0.099609375,4.0,32.0,3,False,24267|30427|31951,512,65536
112155,B124578/S0134,0.0,0.091796875,4.0,31.939453125,4,False,30451|31853|32350|32469,512,65416
112267,B124578/S0137,0.0,0.154296875,4.0,32.0,2,False,24271|30427,512,65536
112341,B124578/S02467,0.0,0.08984375,4.0,32.0,4,False,31828|32116|32372|32596,512,65536
112386,B124578/S18,0.0,0.00390625,4.0,32.0,1,False,21435,512,65536
112388,B124578/S28,0.0,0.00390625,4.0,32.0,2,False,31451|31951,512,65536
112390,B124578/S128,0.0,0.01171875,4.0,32.0,2,False,26331|29903,512,65536
112597,B124578/S024678,0.15625,0.255859375,4.0,20.796875,1,True,16384,512,334353
112777,B34578/S037,0.0,0.001953125,5.0,31.248046875,3,False,28375|30367|31439,512,95193
112779,B34578/S0137,0.00390625,0.037109375,4.5,31.85546875,4,False,24159|24223|28375|32462,512,69312
112795,B34578/S01347,0.05078125,0.267578125,4.5,31.013671875,4,True,32341|32342|32348|32468,512,67468
113482,B134578/S1368,0.0,0.1796875,4.0,32.0,2,False,32625|32628,512,65536
113514,B134578/S13568,0.0,0.365234375,4.0,32.0,4,False,30036|30292|32324|32336,512,65536
113643,B134578/S0135678,0.02734375,0.412109375,4.0,19.376953125,1,True,16384,512,424770
114272,B1234578/S56,0.001953125,0.36328125,4.0,31.98046875,2,False,30576|32372,512,65496
114389,B1234578/S02467,0.0,0.18359375,4.0,32.0,4,False,30068|31828|32324|32336,512,65536
114695,B678/S012,0.0,0.0,64.0,0.978515625,0,False,,512,53887
114711,B678/S0124,0.0,0.0,64.0,1.015625,0,False,,512,55403
114772,B678/S246,0.0,0.060546875,30.0,2.25390625,1,False,139,512,66198
115176,B678/S35678,0.0,0.087890625,30.0,2.271484375,1,False,139,512,66607
115223,B1678/S0124,0.0078125,0.115234375,4.0,31.859375,1,True,143,512,234566
115596,B1678/S2378,0.0,0.025390625,4.0,32.0,1,False,2463,512,65536
115623,B1678/S012578,0.0,0.12109375,4.0,32.0,1,False,155,512,218277
116010,B2678/S1358,0.0,0.005859375,4.0,32.0,2,False,2975|3003,512,65637
116090,B2678/S134568,0.064453125,0.326171875,4.0,30.93359375,3,True,32324|32336|32340,512,63485
116218,B2678/S1345678,0.2890625,0.767578125,4.0,17.654296875,1,True,16384,512,339316
116620,B12678/S2378,0.0,0.064453125,4.0,32.0,2,False,3007|7599,512,65536
116695,B12678/S0124678,0.021484375,0.2265625,4.0,31.6484375,5,True,19167|23199|23263|24223|27359,512,64816
116945,B3678/S0467,0.0,0.0,12.5,28.2734375,0,False,,512,425094
116947,B3678/S01467,0.0,0.0,7.0,31.75,0,False,,512,94961
116952,B3678/S3467,0.001953125,0.087890625,6.0,7.708984375,2,False,11|139,512,74533
117144,B3678/S3478,0.0,0.091796875,5.5,4.849609375,1,False,139,512,69031
117203,B3678/S014678,0.0,0.0,5.5,31.6875,0,False,,512,93506
117208,B3678/S34678,0.0078125,0.09375,6.0,8.7421875,2,True,139|16523,512,74463
117210,B3678/S134678,0.072265625,0.1484375,6.0,18.791015625,6,True,139|16384|16523|16555|17611|29899,512,135474
117216,B3678/S5678,0.0,0.0078125,11.5,2.51171875,1,False,139,512,66182
117224,B3678/S35678,0.005859375,0.091796875,5.5,5.2109375,1,True,139,512,75840
117225,B3678/S035678,0.056640625,0.0703125,6.5,28.765625,3,True,139|16384|16522,512,341405
117228,B3678/S235678,0.404296875,0.6796875,5.0,16.341796875,3,True,16384|16514|16520,512,212548
117428,B13678/S2457,0.0,0.185546875,4.0,32.0,4,False,30558|32374|32596|32628,512,65536
117560,B13678/S3458,0.0,0.3203125,4.0,32.0,1,False,32628,512,65536
117665,B13678/S0578,0.0,0.1171875,4.0,32.0,1,False,2751,512,65536
117736,B13678/S35678,0.537109375,0.8125,4.0,15.197265625,1,False,16384,512,225548
118058,B23678/S1358,0.0,0.060546875,4.0,32.0,3,False,19199|19391|19423,512,65536
118059,B23678/S01358,0.0,0.03125,4.0,32.0,2,False,28319|31439,512,65536
118436,B123678/S257,0.0,0.060546875,4.0,32.0,4,False,23263|24223|28319|31439,512,65536
118807,B4678/S0124,0.0,0.0,34.0,25.2109375,0,False,,512,151751
118978,B4678/S167,0.0,0.041015625,31.0,3.416015625,2,False,11|139,512,92286
119234,B4678/S1678,0.0,0.044921875,30.0,3.55859375,2,False,11|139,512,95659
119262,B4678/S1234678,0.28515625,0.435546875,26.0,24.91015625,3,True,16384|28875|29899,512,197735
119272,B4678/S35678,0.0,0.16796875,29.0,2.611328125,1,False,139,512,66585
