mechanism,candidate,matrix_id,landmark,main_attempt,launch_mass,launch_occupied,launch_entropy,source_throughput,active_throughput,q_f12,q_f12_A,q_f12_B,q_break_f12,mean_inherited_f12,survival_f12,mean_growth_updates_f12,mean_final_entropy_f12,mean_final_occupied_f12,q_break_f32,q_run8_f32,q_strict_all8,q_strict_all8_A,q_strict_all8_B,q_strict_first5,q_strict_centroid,survival_f32,frozen_direct,frozen_full,frozen_outside_5sd,crossfit_h10,crossfit_h10_state
NATURAL_GARD,02,25,50.0,0.0,40.0,21.8,2.817803731802641,56.70308733544349,56.70308733544349,0.709375,0.70625,0.7125,0.903125,8.934375,1.0,645.71875,2.8112076046079983,22.0625,0.996875,0.740625,0.0,0.0,0.0,0.00625,0.003125,1.0,0.614635171390862,0.6645529983125386,0.0,0.5815613171034532,0.5989828197721955
NATURAL_GARD,02,26,50.0,0.0,40.0,25.8,3.056581141440741,58.960213804002024,58.960213804002024,0.671875,0.675,0.66875,0.9875,7.15,1.0,569.35,2.9643979466123764,23.784375,1.0,0.325,0.0,0.0,0.0,0.0,0.003125,1.0,0.8043667950985688,0.7636686745977019,0.2,0.5134203680491826,0.5342079318453539
NATURAL_GARD,02,27,50.0,0.0,40.0,19.0,2.5761922593901034,133.86680507495663,133.86680507495663,0.41875,0.44375,0.39375,0.55625,11.06875,1.0,519.24375,2.5468534384840553,18.41875,0.825,0.7,0.0,0.0,0.0,0.01875,0.075,1.0,0.39375710837195027,0.4529556600965633,0.0,0.40267787199946337,0.40958494755500247
NATURAL_GARD,02,28,50.0,0.0,40.0,20.0,2.6044456008561108,192.1609142514777,192.1609142514777,0.28125,0.30625,0.25625,0.334375,11.528125,1.0,446.30625,2.3378203589952813,16.4,0.621875,0.51875,0.0,0.0,0.0,0.08125,0.121875,1.0,0.43965959279189093,0.3749818980380255,0.0,0.493553937572026,0.480929631272326
NATURAL_GARD,02,29,50.0,0.0,40.0,16.2,2.026364417752379,1387.171028510731,1387.171028510731,0.134375,0.13125,0.1375,0.1875,11.725,1.0,542.434375,2.119290281045332,16.278125,0.34375,0.29375,0.075,0.0875,0.0625,0.175,0.19375,1.0,0.10861406189354059,0.15168507142138188,0.0,0.15232901406511723,0.14111653823889875
NATURAL_GARD,02,30,50.0,0.0,40.0,17.2,2.4241014270964483,192.40574989105346,192.40574989105346,0.575,0.58125,0.56875,0.740625,10.41875,1.0,562.615625,2.6864190867969,20.396875,0.959375,0.809375,0.0,0.0,0.0,0.009375,0.03125,1.0,0.426032498793946,0.40521684281459097,0.0,0.4123440001128923,0.40739040566723617
NATURAL_GARD,02,31,50.0,0.0,40.0,21.4,2.8060790821747936,127.05581986885436,127.05581986885436,0.646875,0.63125,0.6625,0.865625,9.134375,1.0,653.7875,2.8151171413291727,22.30625,0.996875,0.715625,0.0,0.0,0.0,0.009375,0.05,1.0,0.5038522783253503,0.530027932838377,0.0,0.516740491972562,0.5430947357264565
NATURAL_GARD,02,32,50.0,0.0,40.0,23.0,2.7771560450461417,263.0306537208523,263.0306537208523,0.59375,0.6,0.5875,0.9125,8.059375,1.0,838.44375,2.900100977307273,23.575,1.0,0.471875,0.0,0.0,0.0,0.00625,0.021875,1.0,0.6721629334177831,0.6483709834349096,0.2,0.5785895197845592,0.5937590173756815
NATURAL_GARD,02,33,50.0,0.0,40.0,20.6,2.759479134620479,175.781745687241,175.781745687241,0.53125,0.525,0.5375,0.659375,10.646875,1.0,565.0375,2.5652623094509215,19.209375,0.915625,0.7375,0.009375,0.00625,0.0125,0.084375,0.109375,1.0,0.5117491610857103,0.5009430500161673,0.0,0.4719356167519598,0.49301145143705705
NATURAL_GARD,02,34,50.0,0.0,40.0,18.2,2.423098749950113,228.74078125392435,228.74078125392435,0.240625,0.25625,0.225,0.34375,11.365625,1.0,624.609375,2.13987491592128,16.31875,0.634375,0.5125,0.15,0.1625,0.1375,0.28125,0.296875,1.0,0.3041623813489198,0.35189935971294284,0.0,0.4267185764918514,0.42851930452146625
NATURAL_GARD,02,35,50.0,0.0,40.0,15.8,2.308825521592481,472.0670231165147,472.0670231165147,0.103125,0.11875,0.0875,0.115625,11.865625,1.0,337.971875,2.073851592839187,13.53125,0.2125,0.159375,0.009375,0.0125,0.00625,0.0375,0.075,1.0,0.16981234269172665,0.16958320736063387,0.0,0.17882931785332534,0.17597206617030833
NATURAL_GARD,02,36,50.0,0.0,40.0,20.2,2.57555256901621,218.37866049033923,218.37866049033923,0.403125,0.4125,0.39375,0.559375,11.0,1.0,630.26875,2.582708943435346,19.928125,0.859375,0.725,0.0,0.0,0.0,0.025,0.065625,1.0,0.46256287054023576,0.4990235714734267,0.0,0.45617936136406473,0.46286494497811204
NATURAL_GARD,02,37,50.0,0.0,40.0,19.0,2.618695370034076,192.5364892837813,192.5364892837813,0.53125,0.525,0.5375,0.6875,10.58125,1.0,598.340625,2.6352959870704646,20.315625,0.928125,0.784375,0.0,0.0,0.0,0.0375,0.065625,1.0,0.5165673114948728,0.5082881883184882,0.0,0.4872918706030404,0.49774849779379987
NATURAL_GARD,02,38,50.0,0.0,40.0,13.6,1.8922023683538058,1147.6679853370804,1147.6679853370804,0.159375,0.15,0.16875,0.209375,11.70625,1.0,490.625,2.2333325605862733,15.9125,0.56875,0.4125,0.0,0.0,0.0,0.0375,0.040625,1.0,0.20302372303880648,0.16206069994243644,0.2,0.23416757652799566,0.2055778772393982
NATURAL_GARD,02,39,50.0,0.0,40.0,9.2,1.8223263060491284,1192.4542847790885,1192.4542847790885,0.00625,0.0,0.0125,0.015625,11.984375,1.0,178.35625,1.9478684216871482,10.521875,0.075,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.14175660365409465,0.036792112075283503,0.4,0.12320183202332877,0.09680741176035472
NATURAL_GARD,02,40,50.0,0.0,40.0,18.8,2.4198490101075585,189.75247169018402,189.75247169018402,0.359375,0.35,0.36875,0.48125,11.153125,1.0,636.4625,2.510219924830588,19.6375,0.85,0.653125,0.015625,0.025,0.00625,0.1125,0.2125,1.0,0.39482605884122784,0.4358192986862748,0.0,0.4854783679291902,0.4872439335182692
NATURAL_GARD,02,41,50.0,0.0,40.0,20.8,2.62446257816143,270.8324999132011,270.8324999132011,0.46875,0.4625,0.475,0.675,10.559375,1.0,656.415625,2.638803278667164,20.6125,0.94375,0.784375,0.003125,0.00625,0.0,0.0375,0.06875,1.0,0.48940479428435213,0.5075113317173874,0.0,0.4727707905248201,0.4805127632893232
NATURAL_GARD,02,42,50.0,0.0,40.0,14.6,2.229752921588315,656.7349311123174,656.7349311123174,0.175,0.15,0.2,0.271875,11.6375,1.0,274.021875,2.338030875507164,15.6,0.5875,0.45625,0.003125,0.0,0.00625,0.0375,0.090625,1.0,0.26300380342120977,0.17660638483456767,0.0,0.20403609203934966,0.1929455611445813
NATURAL_GARD,02,43,50.0,0.0,40.0,17.0,2.4406146966688125,920.6462184286645,920.6462184286645,0.375,0.36875,0.38125,0.478125,11.2875,1.0,420.8375,2.451960075053582,17.9,0.796875,0.659375,0.009375,0.0,0.01875,0.0625,0.046875,1.0,0.21946772820210536,0.2502531585738098,0.0,0.232685118057673,0.23446779287871297
NATURAL_GARD,02,44,50.0,0.0,40.0,17.6,2.4293292338135077,260.4523500923748,260.4523500923748,0.20625,0.2,0.2125,0.271875,11.58125,1.0,560.221875,2.330117649049606,17.165625,0.553125,0.41875,0.0125,0.01875,0.00625,0.08125,0.075,1.0,0.34234202772718736,0.3247906651870039,0.0,0.4000782537228348,0.39494744986400204
NATURAL_GARD,02,45,50.0,0.0,40.0,25.0,3.03756573186866,61.75765040847252,61.75765040847252,0.7625,0.71875,0.80625,0.965625,8.10625,1.0,711.259375,2.844751707526374,22.109375,1.0,0.665625,0.0,0.0,0.0,0.003125,0.021875,1.0,0.7483341766958906,0.7452209765175462,0.2,0.6596629653694476,0.688224524531506
NATURAL_GARD,02,46,50.0,0.0,40.0,19.6,2.632141759514469,62.53497802679051,62.53497802679051,0.6,0.59375,0.60625,0.8875,8.921875,1.0,652.15625,2.7090067652431893,21.15,0.996875,0.628125,0.00625,0.00625,0.00625,0.084375,0.053125,1.0,0.5850803281032538,0.5212483716418556,0.0,0.5460493151773388,0.5569036754843445
NATURAL_GARD,02,47,50.0,0.0,40.0,19.2,2.498627216975411,150.692074414346,150.692074414346,0.425,0.4,0.45,0.609375,10.84375,1.0,448.440625,2.378045926269019,17.86875,0.865625,0.71875,0.040625,0.0375,0.04375,0.13125,0.065625,1.0,0.3791589628502133,0.5032956767384699,0.0,0.3618481907078944,0.3671463689935735
NATURAL_GARD,02,48,50.0,0.0,40.0,8.8,1.2211807128355885,4703.413406987147,4703.413406987147,0.096875,0.06875,0.125,0.15,11.753125,1.0,266.190625,1.4597318473440142,11.16875,0.353125,0.253125,0.1,0.11875,0.08125,0.11875,0.1125,1.0,0.08719871618799663,0.08396320266835923,0.4,0.0946456575761557,0.06254769795666638
NATURAL_GARD,02,49,50.0,0.0,40.0,20.2,2.5723394778400146,172.7447267975218,172.7447267975218,0.4,0.41875,0.38125,0.484375,11.190625,1.0,639.053125,2.5081703157128308,19.221875,0.8375,0.675,0.00625,0.00625,0.00625,0.08125,0.153125,1.0,0.379004051130161,0.42900775292432625,0.0,0.41530629315852163,0.42141976007937487
NATURAL_GARD,02,50,50.0,0.0,40.0,15.6,2.314851510461208,410.39979674628677,410.39979674628677,0.309375,0.31875,0.3,0.43125,11.2875,1.0,497.765625,2.433376021585263,17.084375,0.79375,0.603125,0.003125,0.00625,0.0,0.04375,0.109375,1.0,0.11816876498701576,0.13686852355328405,0.0,0.16305434076008402,0.14404573805146645
NATURAL_GARD,02,51,50.0,0.0,40.0,25.6,3.0519198030087544,38.712176351478924,38.712176351478924,0.303125,0.275,0.33125,1.0,3.996875,1.0,826.121875,3.104097061443345,26.275,1.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.8552863616176106,0.8382773334825779,0.8,0.7409295487235489,0.7598702464746789
NATURAL_GARD,02,52,50.0,0.0,40.0,24.4,2.974700867939272,108.9659911198861,108.9659911198861,0.675,0.675,0.675,0.8125,9.740625,1.0,511.840625,2.6358425712456666,20.7375,0.990625,0.8,0.021875,0.01875,0.025,0.140625,0.071875,1.0,0.6398283526278851,0.6438384389280316,0.2,0.5136707375601477,0.5278137459748274
NATURAL_GARD,02,53,50.0,0.0,40.0,21.6,2.7854165061482568,103.38598467514598,103.38598467514598,0.5375,0.55625,0.51875,0.690625,10.35,1.0,590.865625,2.622750143982677,19.6,0.909375,0.75,0.0,0.0,0.0,0.0375,0.23125,1.0,0.5694106162389257,0.59851154079401,0.0,0.49554511229903203,0.5128521548079886
NATURAL_GARD,02,54,50.0,0.0,40.0,22.2,2.8383767825025124,104.02611831011936,104.02611831011936,0.68125,0.65,0.7125,0.86875,9.45,1.0,634.6375,2.6397976776637972,20.6,0.990625,0.821875,0.040625,0.0375,0.04375,0.18125,0.184375,1.0,0.5735647178601899,0.5834763777446204,0.0,0.5355699166941583,0.545198123678136
NATURAL_GARD,02,55,50.0,0.0,40.0,12.6,1.8068842773752418,1847.2052713674475,1847.2052713674475,0.0125,0.0,0.025,0.03125,11.96875,1.0,354.64375,1.8113563141518358,12.4875,0.13125,0.090625,0.0125,0.0,0.025,0.028125,0.040625,1.0,0.09768241224739663,0.09627751953669178,0.0,0.1282458695636419,0.11069581829188761
NATURAL_GARD,02,56,50.0,0.0,40.0,17.4,2.2656279752569164,457.43138996024453,457.43138996024453,0.09375,0.0875,0.1,0.14375,11.80625,1.0,481.6625,2.237559190171164,16.88125,0.2625,0.2,0.034375,0.03125,0.0375,0.08125,0.103125,1.0,0.15693170523902036,0.19001557252801166,0.0,0.21069087138618858,0.20889194130637026
NATURAL_GARD,02,57,50.0,0.0,40.0,19.6,2.5523167204695802,676.7870620142011,676.7870620142011,0.615625,0.6125,0.61875,0.83125,9.753125,1.0,631.26875,2.6241601407288058,20.853125,0.978125,0.71875,0.046875,0.025,0.06875,0.2,0.134375,1.0,0.557487802596311,0.4867371983309233,0.0,0.46032087597733573,0.4615939499649867
NATURAL_GARD,02,58,50.0,0.0,40.0,24.6,3.037364644707136,34.44112287087306,34.44112287087306,0.534375,0.50625,0.5625,0.9875,5.81875,1.0,944.475,3.0405642353386417,25.50625,1.0,0.275,0.0,0.0,0.0,0.0,0.009375,1.0,0.8681496376663944,0.8297378843688467,0.6,0.703071220212179,0.7184847591011512
NATURAL_GARD,02,59,50.0,0.0,40.0,12.4,1.687585011710167,2051.6218475307587,2051.6218475307587,0.253125,0.21875,0.2875,0.375,11.44375,1.0,511.728125,2.242947456029254,16.790625,0.7,0.5625,0.08125,0.075,0.0875,0.271875,0.215625,1.0,0.19654171973473508,0.16393626310402415,0.0,0.2056467989613558,0.1891302902394259
NATURAL_GARD,02,60,50.0,0.0,40.0,21.6,2.733321456925534,197.29328957359652,197.29328957359652,0.23125,0.25625,0.20625,0.30625,11.634375,1.0,498.7,2.440242734876866,17.4375,0.6375,0.49375,0.0,0.0,0.0,0.009375,0.059375,1.0,0.2751221775203564,0.3984569207148069,0.0,0.37971079677635844,0.39076947980714305
NATURAL_GARD,02,61,50.0,0.0,40.0,20.4,2.6994913364927973,122.2714236173912,122.2714236173912,0.61875,0.575,0.6625,0.7875,9.875,1.0,545.403125,2.630823828271955,20.0375,0.96875,0.775,0.009375,0.00625,0.0125,0.090625,0.1,1.0,0.497122416874525,0.5152072999356859,0.0,0.4551890591422406,0.46712753151158876
NATURAL_GARD,02,62,50.0,0.0,40.0,16.8,2.3923234734485677,307.4230550903672,307.4230550903672,0.325,0.30625,0.34375,0.49375,11.284375,1.0,510.740625,2.609523517041228,19.584375,0.86875,0.703125,0.003125,0.0,0.00625,0.0125,0.03125,1.0,0.3114873340774353,0.32338383270045057,0.0,0.34639454569167516,0.33810571782884175
NATURAL_GARD,02,63,50.0,0.0,40.0,16.2,2.235061548253364,418.52933429994357,418.52933429994357,0.24375,0.25,0.2375,0.31875,11.571875,1.0,526.371875,2.382951979080448,17.325,0.571875,0.478125,0.003125,0.0,0.00625,0.084375,0.065625,1.0,0.2486727770953471,0.24613804282719345,0.0,0.26921737792348743,0.2634158532091624
NATURAL_GARD,02,64,50.0,0.0,40.0,20.4,2.607015805704479,192.53433777681235,192.53433777681235,0.5125,0.53125,0.49375,0.68125,10.184375,1.0,646.20625,2.605539732510839,20.35625,0.934375,0.765625,0.0125,0.0125,0.0125,0.146875,0.2375,1.0,0.3962027861641177,0.4563588839866165,0.0,0.41587156956295096,0.42202128640415965
NATURAL_GARD,02,65,50.0,0.0,40.0,17.0,2.420462968274004,763.7655090008378,763.7655090008378,0.4375,0.45,0.425,0.578125,11.121875,1.0,379.81875,2.4637768661352375,17.603125,0.909375,0.7375,0.0125,0.01875,0.00625,0.1125,0.0875,1.0,0.31806645597231886,0.2985061451176906,0.0,0.28001612084162797,0.28446749210689226
NATURAL_GARD,02,66,50.0,0.0,40.0,17.4,2.4212799966163336,397.2097358637333,397.2097358637333,0.234375,0.225,0.24375,0.371875,11.471875,1.0,427.2875,2.4511912035807186,17.553125,0.746875,0.59375,0.0,0.0,0.0,0.034375,0.059375,1.0,0.29845203657293673,0.28820301982988566,0.0,0.2688215948539191,0.26866394364390045
NATURAL_GARD,02,67,50.0,0.0,40.0,19.4,2.6060605668173387,319.5499652325365,319.5499652325365,0.453125,0.425,0.48125,0.56875,10.909375,1.0,457.39375,2.4932978896976934,18.428125,0.8875,0.725,0.003125,0.0,0.00625,0.04375,0.0375,1.0,0.525047824324194,0.4931824682375339,0.0,0.45776558782391596,0.46583665022221454
NATURAL_GARD,02,68,50.0,0.0,40.0,21.6,2.804085808375128,76.5830232772264,76.5830232772264,0.671875,0.675,0.66875,0.9875,7.884375,1.0,722.3125,2.9170062392977782,23.346875,1.0,0.396875,0.0,0.0,0.0,0.0,0.003125,1.0,0.6114096702778509,0.6456587470997872,0.0,0.5390759194797152,0.5616283223000853
NATURAL_GARD,02,69,50.0,0.0,40.0,16.2,2.417286352255023,258.0777351905656,258.0777351905656,0.271875,0.3125,0.23125,0.378125,11.484375,1.0,476.7875,2.345341390316841,16.196875,0.65625,0.540625,0.00625,0.0125,0.0,0.025,0.15625,1.0,0.2647053330645689,0.2680859361356174,0.0,0.2779874938833219,0.28125493198025464
NATURAL_GARD,02,70,50.0,0.0,40.0,16.2,2.348117226503533,107.99372211312418,107.99372211312418,0.409375,0.38125,0.4375,0.471875,11.26875,1.0,420.453125,2.3113174882202014,16.459375,0.75625,0.6625,0.05625,0.04375,0.06875,0.225,0.165625,1.0,0.2615577022265799,0.37270608940010647,0.0,0.26547680091112025,0.2685035393807689
NATURAL_GARD,02,71,50.0,0.0,40.0,12.8,2.1090807392959823,959.733966709637,959.733966709637,0.040625,0.03125,0.05,0.053125,11.946875,1.0,186.096875,1.974242720984846,11.6,0.15625,0.109375,0.0,0.0,0.0,0.015625,0.021875,1.0,0.24970316997389563,0.10607591060544246,0.2,0.2051827113142209,0.1947750651166499
NATURAL_GARD,02,72,50.0,0.0,40.0,23.4,2.9297140563697672,42.56694523387466,42.56694523387466,0.696875,0.65625,0.7375,0.88125,9.2375,1.0,757.46875,2.6436688300765225,21.165625,1.0,0.746875,0.025,0.01875,0.03125,0.14375,0.096875,1.0,0.6702103765357541,0.7037759633942368,0.0,0.7588579915986474,0.7782244263580184
NATURAL_GARD,02,73,50.0,0.0,40.0,19.6,2.6277704026085877,189.10251437400748,189.10251437400748,0.484375,0.45625,0.5125,0.63125,10.7875,1.0,399.653125,2.6005489580011227,18.953125,0.89375,0.73125,0.003125,0.0,0.00625,0.025,0.171875,1.0,0.44233326354867,0.37958469517728066,0.2,0.3735376907104413,0.3825670499213831
NATURAL_GARD,02,74,50.0,0.0,40.0,17.4,2.419526698223331,199.75781837393828,199.75781837393828,0.3375,0.33125,0.34375,0.434375,11.34375,1.0,465.746875,2.434957030438162,17.296875,0.7875,0.646875,0.003125,0.0,0.00625,0.025,0.015625,1.0,0.4029937663968564,0.4012213914679199,0.0,0.407486943826293,0.40100863017249966
NATURAL_GARD,02,75,50.0,0.0,40.0,14.4,2.2965337106473194,645.479866149581,645.479866149581,0.103125,0.1125,0.09375,0.140625,11.85625,1.0,200.334375,2.2023059489933816,13.075,0.29375,0.225,0.0,0.0,0.0,0.003125,0.0125,1.0,0.23970295958726187,0.11441540700041311,0.6,0.205885954276848,0.20620002946223498
NATURAL_GARD,02,76,50.0,0.0,40.0,19.6,2.604581111189894,309.3936840852419,309.3936840852419,0.5625,0.54375,0.58125,0.68125,10.5375,1.0,571.31875,2.475023392802065,19.05,0.94375,0.784375,0.103125,0.10625,0.1,0.25,0.20625,1.0,0.47597962686294853,0.5044172603503774,0.0,0.5112381130670446,0.5127409340869213
NATURAL_GARD,02,77,50.0,0.0,40.0,20.0,2.609592858872696,210.00977755267732,210.00977755267732,0.425,0.4,0.45,0.528125,11.18125,1.0,473.6,2.5291821287242335,18.303125,0.85,0.6875,0.0,0.0,0.0,0.028125,0.04375,1.0,0.421652274621031,0.4782201963086945,0.0,0.37639348723984867,0.38487922626737125
NATURAL_GARD,02,78,50.0,0.0,40.0,14.2,2.00934511958588,456.5674709180216,456.5674709180216,0.109375,0.15,0.06875,0.14375,11.828125,1.0,539.51875,2.235163636602975,15.503125,0.428125,0.296875,0.00625,0.0125,0.0,0.03125,0.0375,1.0,0.20548047977609235,0.22168617082107506,0.0,0.2831786723082684,0.2691315688028838
NATURAL_GARD,02,79,50.0,0.0,40.0,23.0,2.911390861488106,82.26286655948783,82.26286655948783,0.68125,0.66875,0.69375,0.940625,8.540625,1.0,588.01875,2.8484083904057194,22.265625,1.0,0.559375,0.0,0.0,0.0,0.003125,0.00625,1.0,0.6872322349140455,0.6960752194584006,0.0,0.6023680278523333,0.6215824650650729
NATURAL_GARD,02,80,50.0,0.0,40.0,11.2,1.6860140045694827,3710.9784693495326,3710.9784693495326,0.025,0.0375,0.0125,0.034375,11.953125,1.0,251.33125,1.39946401356536,8.984375,0.11875,0.071875,0.046875,0.06875,0.025,0.046875,0.05,1.0,0.22326961369030945,0.10318118164142095,0.2,0.13071748718905343,0.09832821704655566
NATURAL_GARD,02,81,50.0,0.0,40.0,19.4,2.4215795468336077,371.27004572237513,371.27004572237513,0.365625,0.35,0.38125,0.421875,11.071875,1.0,584.928125,2.2901931521092203,17.290625,0.6,0.509375,0.059375,0.05625,0.0625,0.1875,0.209375,1.0,0.49115855198505487,0.5064694154114077,0.0,0.46748341712431357,0.4528697850994181
NATURAL_GARD,02,82,50.0,0.0,40.0,23.8,2.965433685932319,155.4597614887539,155.4597614887539,0.6625,0.6375,0.6875,0.859375,9.64375,1.0,618.446875,2.6005729202861843,20.215625,0.990625,0.809375,0.025,0.00625,0.04375,0.13125,0.0875,1.0,0.6589485007312988,0.6413836736942355,0.0,0.5528062566259916,0.5732398930922229
NATURAL_GARD,02,83,50.0,0.0,40.0,20.4,2.6016129242194816,231.6274919193027,231.6274919193027,0.478125,0.51875,0.4375,0.634375,10.4,1.0,537.465625,2.619245163916048,20.1875,0.890625,0.6875,0.0125,0.0125,0.0125,0.09375,0.159375,1.0,0.6285730317362768,0.5500935277791116,0.0,0.5077388217655072,0.5095027499152485
NATURAL_GARD,02,84,50.0,0.0,40.0,22.8,2.840466678390823,70.33308383027392,70.33308383027392,0.653125,0.6625,0.64375,0.81875,9.80625,1.0,594.14375,2.714564748839057,20.746875,0.9875,0.79375,0.0,0.0,0.0,0.025,0.0375,1.0,0.5408230046470959,0.6248051023321042,0.0,0.5012771421217032,0.5191219632494566
NATURAL_GARD,02,85,50.0,0.0,40.0,16.4,2.434239929219849,245.4261218026777,245.4261218026777,0.30625,0.2875,0.325,0.478125,11.259375,1.0,535.2375,2.573468367426588,18.6125,0.8875,0.675,0.0,0.0,0.0,0.0,0.0375,1.0,0.40601290786369704,0.3869203717473303,0.0,0.36889854750267465,0.37302537067784997
NATURAL_GARD,02,86,50.0,0.0,40.0,18.2,2.409607743022803,297.13273884184997,297.13273884184997,0.33125,0.325,0.3375,0.440625,11.29375,1.0,604.990625,2.511538817769834,18.5,0.803125,0.6125,0.015625,0.01875,0.0125,0.059375,0.09375,1.0,0.348877314570136,0.39056295641157784,0.0,0.4141635524419052,0.41254538364529847
NATURAL_GARD,02,87,50.0,0.0,40.0,22.4,2.7923407529096673,123.69041738386196,123.69041738386196,0.584375,0.5125,0.65625,0.740625,10.2125,1.0,723.69375,2.698379063378269,20.925,0.98125,0.778125,0.0,0.0,0.0,0.034375,0.103125,1.0,0.4352134985787039,0.4747169141909097,0.2,0.4675489740004801,0.4789193224385948
NATURAL_GARD,02,88,50.0,0.0,40.0,15.2,2.158398535715468,42.73681877172792,42.73681877172792,0.303125,0.29375,0.3125,0.384375,11.4375,1.0,498.921875,2.3237879256120073,17.103125,0.7125,0.59375,0.009375,0.00625,0.0125,0.065625,0.05,1.0,0.25507155734072984,0.38001852329857994,0.0,0.3284018052963368,0.3076765491077727
NATURAL_GARD,02,89,50.0,0.0,40.0,17.2,2.407472547862155,365.94862994254083,365.94862994254083,0.396875,0.40625,0.3875,0.490625,11.15,1.0,492.63125,2.4543531800453477,18.08125,0.853125,0.675,0.0,0.0,0.0,0.01875,0.034375,1.0,0.48650087285862764,0.4446860579916122,0.2,0.44698502991412836,0.4383733013720921
NATURAL_GARD,02,90,50.0,0.0,40.0,20.4,2.704509549975495,178.88836778161775,178.88836778161775,0.621875,0.6625,0.58125,0.8,9.875,1.0,472.346875,2.713538569388407,20.7375,0.98125,0.81875,0.003125,0.00625,0.0,0.040625,0.103125,1.0,0.46228429832312407,0.4328730214400619,0.2,0.42455920287204274,0.4279638535920281
NATURAL_GARD,02,91,50.0,0.0,40.0,19.0,2.4826707065323794,339.118467169763,339.118467169763,0.128125,0.13125,0.125,0.15625,11.79375,1.0,532.8375,2.215901203393112,16.3125,0.334375,0.246875,0.0125,0.01875,0.00625,0.08125,0.1125,1.0,0.1912220977675999,0.22364009876210716,0.0,0.23312935381582744,0.23144387320122814
NATURAL_GARD,02,92,50.0,0.0,40.0,20.6,2.665635995037289,225.49923351025237,225.49923351025237,0.59375,0.60625,0.58125,0.790625,10.13125,1.0,714.0,2.655978112697583,20.453125,0.98125,0.75625,0.003125,0.00625,0.0,0.059375,0.10625,1.0,0.35992756672594667,0.5291476844349774,0.0,0.5200362284121794,0.5281125901423265
NATURAL_GARD,02,93,50.0,0.0,40.0,21.2,2.7274977542326644,192.12510971265144,192.12510971265144,0.415625,0.39375,0.4375,0.559375,11.00625,1.0,460.146875,2.539681718470483,18.99375,0.865625,0.684375,0.003125,0.00625,0.0,0.05,0.10625,1.0,0.425951174880673,0.4222510563205152,0.2,0.37299677528580866,0.38782622748158957
NATURAL_GARD,02,94,50.0,0.0,40.0,12.8,1.4963389965579519,17861.338536979616,17861.338536979616,0.253125,0.275,0.23125,0.28125,11.303125,1.0,328.89375,1.117310734870627,8.91875,0.309375,0.290625,0.209375,0.225,0.19375,0.215625,0.221875,1.0,0.3574098272672016,0.26614101484847297,0.4,0.30436675659883516,0.2657764679372952
NATURAL_GARD,02,95,50.0,0.0,40.0,16.2,2.2744354534472637,299.7283064709667,299.7283064709667,0.434375,0.4125,0.45625,0.578125,10.859375,1.0,557.684375,2.475370037130292,18.5375,0.875,0.734375,0.00625,0.00625,0.00625,0.05,0.15,1.0,0.27001518827097454,0.3093777864514179,0.0,0.2740861418310748,0.2704329006574383
NATURAL_GARD,03,0,50.0,0.0,35.4,16.8,2.2506325017512645,813.9507728222591,813.9507728222591,0.48125,0.525,0.4375,0.7125,10.553125,1.0,534.215625,2.5822174777761733,19.890625,0.965625,0.75625,0.003125,0.0,0.00625,0.065625,0.040625,1.0,0.37257555432069284,0.31771793715753527,0.0,0.4033065869062571,0.39356511316813825
NATURAL_GARD,03,1,50.0,0.0,41.8,21.8,2.7291099557760132,459.20854657925975,459.20854657925975,0.36875,0.40625,0.33125,0.478125,11.246875,1.0,400.559375,2.3220822140676463,17.175,0.8,0.65625,0.021875,0.025,0.01875,0.115625,0.078125,1.0,0.4615450401644184,0.5077434551420283,0.0,0.4827332479137329,0.5016236796272083
NATURAL_GARD,03,2,50.0,0.0,40.0,23.4,2.8907919344906796,82.67557069804211,82.67557069804211,0.696875,0.7125,0.68125,0.90625,9.034375,1.0,625.553125,2.799182499081683,22.140625,1.0,0.703125,0.0,0.0,0.0,0.009375,0.015625,1.0,0.7876554123887463,0.7723731595968146,0.0,0.6245836190213685,0.6358228446461682
NATURAL_GARD,03,3,50.0,0.0,39.2,16.8,2.4056339184700626,384.21234553804186,384.21234553804186,0.21875,0.2625,0.175,0.31875,11.496875,1.0,330.3125,2.3980448248930513,17.10625,0.69375,0.528125,0.003125,0.00625,0.0,0.040625,0.16875,1.0,0.41558558839427323,0.3552657429249516,0.0,0.38273391984793337,0.3939657261288859
NATURAL_GARD,03,4,50.0,0.0,39.2,18.6,2.317547814280942,642.0805478096706,642.0805478096706,0.153125,0.1625,0.14375,0.175,11.765625,1.0,331.146875,2.203590606774615,16.390625,0.375,0.290625,0.025,0.01875,0.03125,0.09375,0.109375,1.0,0.2968460427377311,0.22685426426983363,0.0,0.3174491432674428,0.3138834735227922
NATURAL_GARD,03,5,50.0,0.0,36.8,18.2,2.445925752687434,228.21068647086696,228.21068647086696,0.44375,0.4125,0.475,0.53125,11.178125,1.0,430.9,2.4484560837564753,18.33125,0.80625,0.69375,0.00625,0.0125,0.0,0.059375,0.0875,1.0,0.404964393471983,0.4252466831132834,0.0,0.4441135167711706,0.44717367253859325
