state_id,cohort,candidate,matrix_id,landmark,mass,previous_growth_steps,cumulative_growth_steps,q_all,q_half_A,q_half_B,prediction_beta_only,prediction_h10,prediction_h10_beta,prediction_h10_duplicate_corrected,prediction_h10_state,prediction_h10_state_beta,prediction_h10_state_beta_interaction,prediction_h8,prediction_ridge_h10,prediction_ridge_h10_duplicate,prediction_state_only,prediction_legacy_prior,prediction_legacy_h9,prediction_legacy_beta,prediction_legacy_full
MECHCONF-c03-m122-g080,MECHCONF,03,122,80,37,54,3881,0.8125,0.84375,0.78125,0.5085340498452767,0.9020445622559448,0.9050501256281396,0.9020427309405255,0.8785758224621071,0.8875457447692447,0.852494776954251,0.8749107792393783,0.8722680554802286,0.8723131597852444,0.752512216837082,0.38684375,0.8361141907832371,0.49248017341955913,0.8023780539122556
MECHCONF-c02-m123-g020,MECHCONF,02,123,20,40,47,882,0.421875,0.4375,0.40625,0.4729224617030672,0.42014837446846187,0.4109139383417837,0.4201484480753836,0.3765589976791643,0.36455477812875464,0.28024504197162914,0.4207451244686786,0.42253763362842545,0.42253702585200303,0.25019038470953675,0.34825,0.42210797087038426,0.46258760537557087,0.3388373416610154
MECHCONF-c02-m123-g035,MECHCONF,02,123,35,40,75,1686,0.34375,0.40625,0.28125,0.4729224617030672,0.6249758360062716,0.622884956325751,0.6249755612956921,0.6257425413650863,0.6174067318749458,0.48474642192790307,0.5489668732568136,0.6183580963913917,0.6183241611102605,0.5561019975991829,0.34825,0.5452760427380453,0.46258760537557087,0.5456061732128668
MECHCONF-c02-m123-g050,MECHCONF,02,123,50,40,50,2423,0.765625,0.8125,0.71875,0.4729224617030672,0.5501115208887198,0.5455736397453176,0.5501116560917468,0.6109334604441804,0.5992581511234261,0.518980963087806,0.5537275032909765,0.5526322965436805,0.5526279161030143,0.5994738836629547,0.34825,0.5548102465553666,0.46258760537557087,0.501367411785197
MECHCONF-c02-m123-g065,MECHCONF,02,123,65,40,43,3171,0.71875,0.65625,0.78125,0.4729224617030672,0.4440584619707302,0.4442373672026537,0.4440585955907392,0.5397638056409323,0.5282178962639364,0.6092328630955253,0.4468185011236045,0.4463374520469747,0.4463417175495088,0.5681014349635357,0.34825,0.4480013001116877,0.46258760537557087,0.5567814914870605
MECHCONF-c02-m123-g080,MECHCONF,02,123,80,40,42,3816,0.515625,0.53125,0.5,0.4729224617030672,0.5737536265528055,0.566799093614701,0.5737537646760481,0.49909658510348226,0.4872438843721929,0.4166725838460339,0.612984039261857,0.5762518341252882,0.5762181590509021,0.4086012430181136,0.34825,0.6137258200027722,0.46258760537557087,0.5006973872914033
MECHCONF-c03-m123-g020,MECHCONF,03,123,20,40,33,726,0.703125,0.625,0.78125,0.4746103792616204,0.48627385034630866,0.45602022710268525,0.4862740778355953,0.5258443069844053,0.4985569702803242,0.49576417294245284,0.49751592849575116,0.48411254639479556,0.484265209385921,0.649335925228581,0.38684375,0.4956052305468416,0.47714097508936576,0.5024755950633738
MECHCONF-c03-m123-g035,MECHCONF,03,123,35,38,50,1252,0.484375,0.46875,0.5,0.4746103792616204,0.4248119659417234,0.40235038358885084,0.4248117932673462,0.374677274323593,0.36291317301877785,0.19244781844089798,0.3794592435076034,0.423782098639436,0.4237537150292869,0.24490980957324127,0.38684375,0.37807603932489936,0.47714097508936576,0.27151012861561885
MECHCONF-c03-m123-g050,MECHCONF,03,123,50,39,21,1951,0.328125,0.25,0.40625,0.4746103792616204,0.38890440966764156,0.3665168266402425,0.3889043218110822,0.4281046581935141,0.4069063016506979,0.3179269858499432,0.40669084496680585,0.38699458470699916,0.38704594076324483,0.377586133840476,0.38684375,0.4051858841186482,0.47714097508936576,0.3693948095827067
MECHCONF-c03-m123-g065,MECHCONF,03,123,65,31,37,2510,0.640625,0.625,0.65625,0.4746103792616204,0.6156689301586822,0.5836892836119824,0.61566659843996,0.6210070390292595,0.5966624592567653,0.43811945657548185,0.60884896469214,0.5824902729773328,0.5825062791991305,0.5859074923109252,0.38684375,0.573729116068157,0.47714097508936576,0.49620030802420445
MECHCONF-c03-m123-g080,MECHCONF,03,123,80,51,34,3142,0.65625,0.59375,0.71875,0.4746103792616204,0.6153797863772997,0.5872929774126269,0.6153798911777376,0.6950102253883645,0.6705060589837247,0.49838836187218893,0.63529783005391,0.6155397658710974,0.615527418579736,0.7618374864966426,0.38684375,0.6355329558550692,0.47714097508936576,0.5733236294714011
MECHCONF-c02-m124-g020,MECHCONF,02,124,20,40,24,615,0.390625,0.46875,0.3125,0.2409859152120988,0.3874929273064572,0.3725676197028966,0.3874930426740337,0.3222055608646407,0.30605267739692765,0.34689898964580984,0.48525176097382144,0.3895495622898947,0.3896175214048251,0.31148020346222943,0.34825,0.48590892990577644,0.2478520641228687,0.3870364233078469
MECHCONF-c02-m124-g035,MECHCONF,02,124,35,40,44,1158,0.4375,0.53125,0.34375,0.2409859152120988,0.2751150967647129,0.26974769033899265,0.2751151157517825,0.29922592676299437,0.2882280180007268,0.3066281665437125,0.2835935712527275,0.27552085219517847,0.275521408084893,0.39992239282215014,0.34825,0.2836959641667661,0.2478520641228687,0.33086242781844794
MECHCONF-c02-m124-g050,MECHCONF,02,124,50,40,41,1727,0.53125,0.59375,0.46875,0.2409859152120988,0.4955859832513835,0.47121561706781934,0.4955860410585369,0.55668030953307,0.5222994356631717,0.4665497422253865,0.5541979618175876,0.4945769127083293,0.49448725755472217,0.6674390375298336,0.34825,0.5529453016227767,0.2478520641228687,0.5009845075592366
MECHCONF-c02-m124-g065,MECHCONF,02,124,65,40,33,2168,0.21875,0.3125,0.125,0.2409859152120988,0.3592401677227417,0.33287010613041407,0.3592402687345311,0.22724012406521346,0.20837869584298033,0.15314037255586252,0.45036765993516126,0.3614092290948374,0.36129317054914956,0.19142587149230048,0.34825,0.4508109781692415,0.2478520641228687,0.21902461238329773
MECHCONF-c02-m124-g080,MECHCONF,02,124,80,40,41,2850,0.296875,0.25,0.34375,0.2409859152120988,0.4360037596567883,0.40437377125916024,0.4360036603110064,0.40672842308862983,0.3776214872796474,0.36933753588525325,0.48965283130441717,0.4309462627291878,0.43073510104004314,0.3858779081044783,0.34825,0.4860935921221611,0.2478520641228687,0.36933473212916906
MECHCONF-c03-m124-g020,MECHCONF,03,124,20,45,38,553,0.671875,0.71875,0.625,0.2814817274757479,0.4672047344040197,0.469139709132969,0.46720475230140573,0.5273924714197603,0.513325899224968,0.5818655621714368,0.493140956632699,0.46557471208977974,0.4656294771255482,0.622516045519298,0.38684375,0.49118088402387466,0.28216397007068283,0.5889082893555607
MECHCONF-c03-m124-g035,MECHCONF,03,124,35,39,30,1107,0.78125,0.78125,0.78125,0.2814817274757479,0.4386474825303418,0.4406464708173133,0.43864751779851946,0.5289564148014807,0.5137001164587132,0.600016655351864,0.4727116190643006,0.43669791285168025,0.4367400387915093,0.6331632750999828,0.38684375,0.47066215731315103,0.28216397007068283,0.5471772565892179
MECHCONF-c03-m124-g050,MECHCONF,03,124,50,28,27,1689,0.609375,0.625,0.59375,0.2814817274757479,0.6258961437752765,0.6164953790487587,0.6258965560703732,0.43136952000110446,0.4287744603284268,0.44974635696727705,0.6929795783877936,0.6299910272597581,0.6299818124651523,0.32488668261968234,0.38684375,0.6971668617603187,0.28216397007068283,0.5013521497689702
MECHCONF-c03-m124-g065,MECHCONF,03,124,65,43,18,2142,0.109375,0.09375,0.125,0.2814817274757479,0.31488740686767663,0.315874551233802,0.3148872643003229,0.32406909314024557,0.31694126169095793,0.20289346580645665,0.372095727955569,0.31377207148231734,0.3137325736292947,0.27041670918571886,0.38684375,0.3707774117170417,0.28216397007068283,0.23412396357418028
MECHCONF-c03-m124-g080,MECHCONF,03,124,80,36,33,2518,0.640625,0.625,0.65625,0.2814817274757479,0.34798099028778695,0.34389557836308793,0.34798080141276155,0.44454431556326574,0.4285591128612042,0.4228373691466355,0.3829599041982463,0.3472970911495372,0.3471430133581349,0.5875435454719488,0.38684375,0.3815025141576102,0.28216397007068283,0.45554749163450314
MECHCONF-c02-m125-g020,MECHCONF,02,125,20,40,40,877,0.828125,0.8125,0.84375,0.4154311869522142,0.646474698696812,0.6732203003613314,0.6464746552492965,0.7295803393354438,0.7358609798667417,0.7809508418667009,0.7085070722598045,0.6454567653642347,0.645438191492023,0.6928646961432545,0.34825,0.7073791357519268,0.42416169312848007,0.7201658241065875
MECHCONF-c02-m125-g035,MECHCONF,02,125,35,40,52,1529,0.46875,0.4375,0.5,0.4154311869522142,0.5116966434174265,0.5505055433320645,0.5116964636968796,0.5453809603441561,0.5709895275389935,0.5392642944380054,0.49347943480084044,0.5060016156465852,0.5059236052833646,0.4555711075274119,0.34825,0.4902728293574053,0.42416169312848007,0.5584067337922684
MECHCONF-c02-m125-g050,MECHCONF,02,125,50,40,59,2314,0.6875,0.65625,0.71875,0.4154311869522142,0.6671561662454805,0.7029857161931228,0.6671560182491454,0.6565269051693959,0.6824681661181435,0.7390212115164242,0.6540946786852382,0.6617605727267775,0.661691251221041,0.6039648527562843,0.34825,0.6505647024044,0.42416169312848007,0.6602994927389373
MECHCONF-c02-m125-g065,MECHCONF,02,125,65,40,52,2884,0.6875,0.71875,0.65625,0.4154311869522142,0.5813780007845551,0.6158880654930472,0.581377709611871,0.6420531439409158,0.6660764207849998,0.6380744951038169,0.5966484294868202,0.5751327994800337,0.5750361432378349,0.6210167917949557,0.34825,0.5929936914077006,0.42416169312848007,0.5938423524186422
MECHCONF-c02-m125-g080,MECHCONF,02,125,80,40,23,3447,0.4375,0.375,0.5,0.4154311869522142,0.3205918756344876,0.34907630199019785,0.3205919868038275,0.37659597045841336,0.40258099451642243,0.45642185216852255,0.3940483090579944,0.3236110093887861,0.32352006412603,0.3269142884848338,0.34825,0.3956786244089619,0.42416169312848007,0.427103208862533
MECHCONF-c03-m125-g020,MECHCONF,03,125,20,41,24,557,0.640625,0.625,0.65625,0.45143716248572613,0.26019043592924096,0.28341509682226185,0.2601903755817121,0.3047380790640694,0.31938359760866697,0.42767633346668893,0.2847786894034407,0.26000307587358135,0.26004904903339715,0.2861606270216327,0.38684375,0.2846155842905859,0.4716411863315481,0.28654412971632315
MECHCONF-c03-m125-g035,MECHCONF,03,125,35,41,28,1064,0.5625,0.5625,0.5625,0.45143716248572613,0.311020622584794,0.33426112589252893,0.3110206271686493,0.31686855381674994,0.33490245920881523,0.3874377910236468,0.33109714955151337,0.3122884702917932,0.3122856025335634,0.3040447556727125,0.38684375,0.3324931905181886,0.4716411863315481,0.32615589348557616
MECHCONF-c03-m125-g050,MECHCONF,03,125,50,31,42,1535,0.734375,0.6875,0.78125,0.45143716248572613,0.4260747586344274,0.4447332271291726,0.42607486926677857,0.4581444457175702,0.4770324041895289,0.6016568818981702,0.4488476320803677,0.4328489988151977,0.4327070414755291,0.4560186691480654,0.38684375,0.45553594859668056,0.4716411863315481,0.5830963470659919
MECHCONF-c03-m125-g065,MECHCONF,03,125,65,41,22,2047,0.625,0.75,0.5,0.45143716248572613,0.36676001255076757,0.3809287844882093,0.36675969895479715,0.303838167553767,0.3163729462233512,0.36157697056539356,0.44650230989909145,0.3656675574947981,0.3655311870950221,0.2412048812497468,0.38684375,0.4447400742504757,0.4716411863315481,0.28210156161724836
MECHCONF-c03-m125-g080,MECHCONF,03,125,80,35,20,2535,0.34375,0.375,0.3125,0.45143716248572613,0.27029151524616246,0.2848640179761006,0.2702912610859727,0.3808919309362325,0.38490901336417555,0.25795446943056893,0.32445593814399665,0.26986848356851334,0.2697306802454238,0.48464847931477245,0.38684375,0.3235210321212609,0.4716411863315481,0.26363459371678455
MECHCONF-c02-m126-g020,MECHCONF,02,126,20,40,38,832,0.34375,0.40625,0.28125,0.28307636047218765,0.3587930187891144,0.3354668409151599,0.3587931574294409,0.3917391703349543,0.3602034347930989,0.3086041114801607,0.37612092358730037,0.36066005437575754,0.3607434773097749,0.43717028586787743,0.34825,0.3771853876586895,0.2557275186945779,0.32990917369701594
MECHCONF-c02-m126-g035,MECHCONF,02,126,35,40,27,1418,0.3125,0.3125,0.3125,0.28307636047218765,0.2587109043800895,0.24083424367623332,0.2587109549355104,0.31453833945221177,0.2777099156301531,0.2649907395590954,0.29998040871941495,0.2591376328994723,0.25921841319497096,0.5032615520263107,0.34825,0.300123139639023,0.2557275186945779,0.32109422286411504
MECHCONF-c02-m126-g050,MECHCONF,02,126,50,40,25,1987,0.265625,0.28125,0.25,0.28307636047218765,0.38148186745073664,0.34522804233227206,0.38148167075960493,0.3647837147418547,0.32519016622400154,0.2186489107344824,0.46082839999358677,0.37549720483753984,0.375521258648227,0.39458928031093954,0.34825,0.4572170946118199,0.2557275186945779,0.22083729981034833
MECHCONF-c02-m126-g065,MECHCONF,02,126,65,40,29,2469,0.265625,0.28125,0.25,0.28307636047218765,0.2203121823968628,0.19540434666036677,0.22031227717605648,0.23832927983176552,0.20733411301931412,0.23203953840528135,0.2536090367601541,0.22193043215296643,0.22188865045457917,0.2796578372371081,0.34825,0.25458517203614284,0.2557275186945779,0.28881492925655805
MECHCONF-c02-m126-g080,MECHCONF,02,126,80,40,54,3194,0.28125,0.3125,0.25,0.28307636047218765,0.21595793716412776,0.19849810528373393,0.2159579523455358,0.2659936043202336,0.23875250244464336,0.232278842890491,0.18697815556579567,0.21626786374243187,0.21619015860396013,0.369341843778134,0.34825,0.18721839510058697,0.2557275186945779,0.27384128432801913
MECHCONF-c03-m126-g020,MECHCONF,03,126,20,36,44,694,0.265625,0.28125,0.25,0.3322399136973435,0.5598549778918022,0.5307570621265105,0.5598551191915149,0.5186146322501634,0.48461475106849106,0.325658372113254,0.55341319312763,0.560136864716199,0.5601658325222689,0.49498214684862235,0.38684375,0.5536706764332431,0.2978114976698913,0.4758786166938456
MECHCONF-c03-m126-g035,MECHCONF,03,126,35,44,39,1161,0.453125,0.4375,0.46875,0.3322399136973435,0.30814366005328936,0.29369343834660744,0.30814361188139816,0.3958532755873547,0.36341824352431185,0.29782166202569166,0.29051180156444556,0.3077511872930048,0.3077823861294504,0.5098363815838347,0.38684375,0.2899900492618413,0.2978114976698913,0.3678488722747435
MECHCONF-c03-m126-g050,MECHCONF,03,126,50,41,34,1814,0.25,0.28125,0.21875,0.3322399136973435,0.47661075344053155,0.4532044068455523,0.4766106563301153,0.45905045231764957,0.42774701212521876,0.3442997109139947,0.49084708832070784,0.47464578446244116,0.4746404034761148,0.36151154943304753,0.38684375,0.48873678785127656,0.2978114976698913,0.41937502478328814
MECHCONF-c03-m126-g065,MECHCONF,03,126,65,40,28,2255,0.328125,0.375,0.28125,0.3322399136973435,0.3536298400739387,0.3322912124746268,0.3536297869177154,0.3720940218603909,0.34321290533640714,0.20848350224287873,0.370986466092159,0.3525325553715283,0.3525152130585695,0.4053054870960977,0.38684375,0.36978651077710295,0.2978114976698913,0.2941850036746879
MECHCONF-c03-m126-g080,MECHCONF,03,126,80,45,32,2690,0.484375,0.53125,0.4375,0.3322399136973435,0.191417459419729,0.1809339350351616,0.1914173778992311,0.1389626984533676,0.12735697020946893,0.24703333803268349,0.18403344109051864,0.19196361114609692,0.1919213161316468,0.12201283293438318,0.38684375,0.18435266303148468,0.2978114976698913,0.26945832152644233
MECHCONF-c02-m127-g020,MECHCONF,02,127,20,40,38,843,0.515625,0.53125,0.5,0.24454391372096174,0.39258652229485996,0.3702946989313038,0.3925866233561146,0.3915463486042513,0.3717613350939645,0.41952699049828945,0.4234137162625772,0.39334888431829823,0.3934789439174317,0.513590076228671,0.34825,0.4235420102224028,0.2635742900356115,0.3712476001230817
MECHCONF-c02-m127-g035,MECHCONF,02,127,35,40,49,1378,0.53125,0.5,0.5625,0.24454391372096174,0.3110255206975946,0.28780092934702634,0.3110256331255024,0.31582944890553805,0.29422098355322945,0.329528184900279,0.28943643020376125,0.31258310698374037,0.312593550014248,0.34220339021193114,0.34825,0.2904253206911779,0.2635742900356115,0.39703466690130534
MECHCONF-c02-m127-g050,MECHCONF,02,127,50,40,83,2114,0.390625,0.40625,0.375,0.24454391372096174,0.6545454929995895,0.6256121671322445,0.6545452628788266,0.5169593816986351,0.49696613600688416,0.5411328760377171,0.571988936516777,0.6480876800393514,0.6480065765746938,0.40226112260456237,0.34825,0.5680339719760539,0.2635742900356115,0.4924933443967899
MECHCONF-c02-m127-g065,MECHCONF,02,127,65,40,56,2917,0.515625,0.46875,0.5625,0.24454391372096174,0.5386657402332609,0.5066386038033421,0.5386657922461608,0.5605055251986272,0.5250780492570182,0.5480007178505235,0.5138847911098894,0.5371720479617249,0.5371088480104941,0.6289559802217557,0.34825,0.5127939577999812,0.2635742900356115,0.5477369610705576
MECHCONF-c02-m127-g080,MECHCONF,02,127,80,40,57,3608,0.46875,0.59375,0.34375,0.24454391372096174,0.26393700696667405,0.24754161899173543,0.2639370922328418,0.18437065664742172,0.17294384362154158,0.2849104531225444,0.20667178569461828,0.2652807327840682,0.26521634936504923,0.10488246769676751,0.34825,0.2076566456188786,0.2635742900356115,0.21557346147650863
