state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_LOOSEN,q_all_LOOSEN,q_half_A_LOOSEN,q_half_B_LOOSEN,prediction_TIGHTEN,q_all_TIGHTEN,q_half_A_TIGHTEN,q_half_B_TIGHTEN,prediction_GLOBAL_RANDOM_SURGERY,q_all_GLOBAL_RANDOM_SURGERY,q_half_A_GLOBAL_RANDOM_SURGERY,q_half_B_GLOBAL_RANDOM_SURGERY,prediction_THROUGHPUT_NEUTRAL_TOPOLOGY,q_all_THROUGHPUT_NEUTRAL_TOPOLOGY,q_half_A_THROUGHPUT_NEUTRAL_TOPOLOGY,q_half_B_THROUGHPUT_NEUTRAL_TOPOLOGY,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m087-g080,02,87,80,40,15,30,2496,0.27399324748862913,0.234375,0.3125,0.15625,0.19929297309954302,0.25,0.25,0.25,0.244426692974207,0.1875,0.21875,0.15625,0.15381971214895568,0.25,0.34375,0.15625,0.23765528217141563,0.3125,0.25,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m087-g020,03,87,20,33,18,35,500,0.364435445603467,0.515625,0.4375,0.59375,0.2843329145188689,0.40625,0.40625,0.40625,0.32634193396438477,0.53125,0.53125,0.53125,0.43925657347218616,0.578125,0.625,0.53125,0.3270316652661823,0.53125,0.5625,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m087-g035,03,87,35,37,13,29,890,0.15708146742592374,0.28125,0.28125,0.28125,0.10672818708052736,0.1875,0.15625,0.21875,0.13531113427000604,0.40625,0.4375,0.375,0.118674469477832,0.3125,0.28125,0.34375,0.13090406549220165,0.359375,0.34375,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m087-g050,03,87,50,42,11,15,1300,0.21899345513113358,0.078125,0.09375,0.0625,0.15268156093540738,0.09375,0.0625,0.125,0.18351250140107106,0.03125,0.0625,0.0,0.13662533805140648,0.03125,0.0625,0.0,0.18430659308742556,0.046875,0.09375,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m087-g065,03,87,65,40,11,21,1603,0.2456491364368264,0.5,0.5,0.5,0.14805762035812517,0.296875,0.1875,0.40625,0.19882179025466082,0.375,0.3125,0.4375,0.13929759086453083,0.203125,0.15625,0.25,0.19434563916940473,0.296875,0.25,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m087-g080,03,87,80,47,10,11,2035,0.1375195270661663,0.09375,0.125,0.0625,0.07602874135572324,0.0,0.0,0.0,0.10578660711416737,0.078125,0.0625,0.09375,0.10159527083315244,0.015625,0.03125,0.0,0.10417444531959259,0.0625,0.03125,0.09375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m088-g020,02,88,20,40,22,36,812,0.4065311395295634,0.5625,0.59375,0.53125,0.31456923577342993,0.3125,0.28125,0.34375,0.39321225344356575,0.515625,0.46875,0.5625,0.33339358613158265,0.46875,0.40625,0.53125,0.3612085448458159,0.421875,0.375,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m088-g035,02,88,35,40,16,36,1537,0.45017458885505973,0.546875,0.59375,0.5,0.366181123513253,0.5,0.59375,0.40625,0.41040777898321995,0.625,0.6875,0.5625,0.3216503290248506,0.625,0.6875,0.5625,0.4106966834670306,0.53125,0.5,0.5625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m088-g050,02,88,50,40,25,44,2264,0.6484574497229671,0.828125,0.75,0.90625,0.5692397191402998,0.734375,0.75,0.71875,0.6109556599866925,0.84375,0.8125,0.875,0.6010014642037543,0.765625,0.78125,0.75,0.6119901039042407,0.78125,0.8125,0.75
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m088-g065,02,88,65,40,21,57,3117,0.6352211317270473,0.59375,0.6875,0.5,0.5606268302160231,0.453125,0.46875,0.4375,0.6050843525159856,0.578125,0.59375,0.5625,0.4788561137332328,0.625,0.625,0.625,0.5999851438336746,0.625,0.625,0.625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m088-g080,02,88,80,40,23,66,3866,0.7498337319653905,0.828125,0.875,0.78125,0.6960309570249472,0.8125,0.78125,0.84375,0.7226608912644382,0.6875,0.6875,0.6875,0.7156473812458554,0.8125,0.78125,0.84375,0.7228002245598992,0.78125,0.8125,0.75
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m088-g020,03,88,20,47,31,35,868,0.6888715993146898,0.765625,0.71875,0.8125,0.5853678172727591,0.578125,0.5625,0.59375,0.6341527219941314,0.8125,0.84375,0.78125,0.8943587552101812,0.65625,0.5625,0.75,0.6363170923997205,0.6875,0.71875,0.65625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m088-g035,03,88,35,39,21,34,1462,0.6501023526957174,0.78125,0.71875,0.84375,0.5601150266236584,0.53125,0.53125,0.53125,0.6026512111198498,0.703125,0.65625,0.75,0.772450305826506,0.578125,0.65625,0.5,0.6093629067421302,0.6875,0.78125,0.59375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m088-g050,03,88,50,41,24,47,2105,0.7263789965968184,0.734375,0.71875,0.75,0.6476848317760951,0.546875,0.625,0.46875,0.6907633096551314,0.671875,0.71875,0.625,0.837647889508791,0.734375,0.65625,0.8125,0.690244767320062,0.703125,0.71875,0.6875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m088-g065,03,88,65,47,20,22,2643,0.5628450660752018,0.546875,0.5625,0.53125,0.43786853118173513,0.40625,0.40625,0.40625,0.4874017759686581,0.328125,0.40625,0.25,0.6013795684165355,0.5,0.625,0.375,0.5001017201547359,0.546875,0.5625,0.53125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m088-g080,03,88,80,46,24,44,3267,0.722443123360878,0.5625,0.6875,0.4375,0.6414255201691631,0.5625,0.46875,0.65625,0.6831281427324641,0.640625,0.75,0.53125,0.8416373918312064,0.671875,0.59375,0.75,0.6872696418807074,0.71875,0.78125,0.65625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m089-g020,02,89,20,40,12,49,607,0.10798794230348549,0.0,0.0,0.0,0.06668454143895622,0.0,0.0,0.0,0.08585588845861965,0.0,0.0,0.0,0.046873707337958155,0.0,0.0,0.0,0.0864665321274882,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m089-g035,02,89,35,40,14,37,1144,0.09014649213870822,0.0,0.0,0.0,0.05144590831628925,0.0,0.0,0.0,0.06880460887947477,0.046875,0.0625,0.03125,0.05258109348830667,0.0,0.0,0.0,0.06976935525355396,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m089-g050,02,89,50,40,11,39,1619,0.07624392741778953,0.0,0.0,0.0,0.04770049682435599,0.0,0.0,0.0,0.05746703276548145,0.0,0.0,0.0,0.021800748503905187,0.109375,0.09375,0.125,0.060548065398261394,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m089-g065,02,89,65,40,13,34,2134,0.06273884288739638,0.0,0.0,0.0,0.039830219433250554,0.0,0.0,0.0,0.05008739395241332,0.0,0.0,0.0,0.03152553810144776,0.015625,0.0,0.03125,0.05079621052950485,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m089-g080,02,89,80,40,14,22,2715,0.04395316638196186,0.015625,0.0,0.03125,0.026462677054457543,0.0,0.0,0.0,0.03322389838250952,0.0,0.0,0.0,0.013131742861186273,0.03125,0.0625,0.0,0.03442983799097611,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m089-g020,03,89,20,42,14,27,511,0.15802722052513316,0.015625,0.0,0.03125,0.09754635678362211,0.015625,0.03125,0.0,0.12063640453263737,0.0,0.0,0.0,0.07451582906498379,0.296875,0.375,0.21875,0.12695815907854005,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m089-g035,03,89,35,45,7,23,901,0.04171894257389653,0.046875,0.0625,0.03125,0.02256048954046371,0.015625,0.0,0.03125,0.030083653815524868,0.0,0.0,0.0,0.016200662238591314,0.046875,0.0625,0.03125,0.030960811732838062,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m089-g050,03,89,50,40,15,19,1324,0.10620731835788012,0.015625,0.03125,0.0,0.06747886475082611,0.0,0.0,0.0,0.08227952701308872,0.0,0.0,0.0,0.06421768722876546,0.171875,0.15625,0.1875,0.08615009761535755,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m089-g065,03,89,65,40,15,45,1750,0.17313221845083843,0.03125,0.0625,0.0,0.10904956528394646,0.015625,0.0,0.03125,0.1383076193291525,0.015625,0.03125,0.0,0.1321122536913477,0.171875,0.21875,0.125,0.13941321980919213,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m089-g080,03,89,80,34,12,34,2238,0.08383128650701654,0.03125,0.0625,0.0,0.0544367395693255,0.0,0.0,0.0,0.06761801568673986,0.0,0.0,0.0,0.050224129917408815,0.1875,0.25,0.125,0.06910327397959933,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m090-g020,02,90,20,40,22,30,786,0.595443145148708,0.8125,0.875,0.75,0.5284659082338082,0.5625,0.53125,0.59375,0.5697277456123793,0.703125,0.65625,0.75,0.4890750866514985,0.765625,0.71875,0.8125,0.5626449110532223,0.71875,0.6875,0.75
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m090-g035,02,90,35,40,28,64,1514,0.5621434588053877,0.8125,0.84375,0.78125,0.49182749407791154,0.6875,0.6875,0.6875,0.5185804209649216,0.75,0.8125,0.6875,0.3875685335541972,0.8125,0.84375,0.78125,0.5264164257478495,0.765625,0.75,0.78125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m090-g050,02,90,50,40,17,63,2403,0.4043643401120798,0.625,0.53125,0.71875,0.3129154786837429,0.484375,0.5,0.46875,0.3410614802863726,0.5,0.5,0.5,0.26381094901769203,0.5625,0.65625,0.46875,0.35763580288449337,0.4375,0.46875,0.40625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m090-g065,02,90,65,40,20,27,2969,0.4782279941993434,0.84375,0.84375,0.84375,0.394367634043829,0.640625,0.59375,0.6875,0.41158732961156447,0.71875,0.59375,0.84375,0.4243151926972431,0.8125,0.8125,0.8125,0.43464364365931146,0.796875,0.8125,0.78125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m090-g080,02,90,80,40,23,49,3727,0.5916337460999691,0.734375,0.75,0.71875,0.5090244835513513,0.671875,0.6875,0.65625,0.4883466261574345,0.59375,0.5625,0.625,0.4635134617396655,0.6875,0.84375,0.53125,0.5512742495426239,0.796875,0.71875,0.875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m090-g020,03,90,20,36,11,21,574,0.2995444044303984,0.625,0.5625,0.6875,0.22074952299520686,0.296875,0.25,0.34375,0.2600891813512588,0.5625,0.625,0.5,0.21942414460702525,0.609375,0.65625,0.5625,0.26145621092707855,0.53125,0.5,0.5625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m090-g035,03,90,35,46,21,50,1111,0.6119093730557122,0.8125,0.75,0.875,0.5355207767243512,0.609375,0.625,0.59375,0.574115536088114,0.640625,0.6875,0.59375,0.6907805424518295,0.75,0.8125,0.6875,0.5758771270968949,0.8125,0.78125,0.84375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m090-g050,03,90,50,41,21,27,1675,0.5947007849929045,0.828125,0.875,0.78125,0.510675565457391,0.765625,0.8125,0.71875,0.5365513873663266,0.8125,0.78125,0.84375,0.7026379402835033,0.71875,0.6875,0.75,0.5570601177207526,0.796875,0.78125,0.8125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m090-g065,03,90,65,37,24,32,2328,0.7178427245280191,0.796875,0.78125,0.8125,0.6576413750072487,0.78125,0.84375,0.71875,0.6917024733749134,0.71875,0.8125,0.625,0.7771167380099113,0.828125,0.84375,0.8125,0.6893422957590459,0.796875,0.6875,0.90625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m090-g080,03,90,80,39,17,30,2880,0.5368796003444043,0.6875,0.65625,0.71875,0.4119588436037125,0.4375,0.5,0.375,0.47900566581842136,0.5625,0.59375,0.53125,0.5154858059987186,0.515625,0.46875,0.5625,0.4780851212218089,0.4375,0.4375,0.4375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m091-g020,02,91,20,40,15,37,1197,0.2902110776349903,0.125,0.15625,0.09375,0.22083206500907102,0.015625,0.03125,0.0,0.20635358675153856,0.078125,0.0625,0.09375,0.10130235846669429,0.0,0.0,0.0,0.25685427731474025,0.046875,0.03125,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m091-g035,02,91,35,40,16,72,1943,0.3052583096266002,0.171875,0.25,0.09375,0.2259604326197644,0.0,0.0,0.0,0.23991297677588355,0.046875,0.0625,0.03125,0.10421162920027141,0.046875,0.0625,0.03125,0.2630932018667172,0.09375,0.09375,0.09375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m091-g050,02,91,50,40,7,47,2461,0.07752686231085029,0.125,0.1875,0.0625,0.05051816217328097,0.015625,0.0,0.03125,0.06570002450937648,0.0625,0.03125,0.09375,0.0244553231562073,0.0,0.0,0.0,0.06302043149641484,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m091-g065,02,91,65,40,7,42,3165,0.044320542691506926,0.046875,0.0625,0.03125,0.028027042987664483,0.015625,0.03125,0.0,0.03673345741518197,0.046875,0.0625,0.03125,0.011652557617712415,0.0,0.0,0.0,0.035456856224662,0.015625,0.0,0.03125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m091-g080,02,91,80,40,18,74,3915,0.3260902741577264,0.4375,0.40625,0.46875,0.27289028622312905,0.515625,0.5,0.53125,0.29899466523449386,0.46875,0.4375,0.5,0.2980094059639133,0.421875,0.4375,0.40625,0.30366132032509996,0.5,0.5,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m091-g020,03,91,20,44,10,38,843,0.061520337527038005,0.046875,0.03125,0.0625,0.03721207308856025,0.015625,0.0,0.03125,0.051715989582954765,0.03125,0.03125,0.03125,0.0235332705318659,0.0,0.0,0.0,0.04832408582174322,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m091-g035,03,91,35,37,18,97,1495,0.45799829427794264,0.28125,0.25,0.3125,0.4145031399043111,0.3125,0.3125,0.3125,0.4328515041648962,0.234375,0.1875,0.28125,0.48803313503225054,0.09375,0.0625,0.125,0.4324166871310938,0.25,0.21875,0.28125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m091-g050,03,91,50,43,24,80,2179,0.4396431419404691,0.828125,0.78125,0.875,0.4030806351060514,0.796875,0.8125,0.78125,0.416223373642608,0.671875,0.6875,0.65625,0.5937616271899696,0.734375,0.78125,0.6875,0.4166007104982742,0.71875,0.75,0.6875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m091-g065,03,91,65,33,16,41,2869,0.5036038143399235,0.59375,0.53125,0.65625,0.43973086556139745,0.65625,0.53125,0.78125,0.4851747567922177,0.578125,0.6875,0.46875,0.5013636058357341,0.75,0.78125,0.71875,0.47656006217182784,0.625,0.59375,0.65625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m091-g080,03,91,80,36,16,37,3359,0.4658103461394949,0.234375,0.25,0.21875,0.4438564746486432,0.171875,0.25,0.09375,0.4568962328480816,0.234375,0.3125,0.15625,0.4895053116633016,0.203125,0.25,0.15625,0.4547197961012995,0.28125,0.21875,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m092-g020,02,92,20,40,8,14,230,0.016067776880895484,0.0,0.0,0.0,0.009344337576719527,0.0,0.0,0.0,0.012218184456160327,0.0,0.0,0.0,0.0011571452065329388,0.0,0.0,0.0,0.012281907853244695,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m092-g035,02,92,35,40,5,7,411,0.005381861826009356,0.0,0.0,0.0,0.0030311019123088635,0.0,0.0,0.0,0.004042062678771542,0.0,0.0,0.0,0.0005610881178005786,0.0,0.0,0.0,0.004045582574526627,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m092-g050,02,92,50,40,7,7,619,0.008785543054385824,0.0,0.0,0.0,0.004697077872070672,0.0,0.0,0.0,0.006138412140446116,0.0,0.0,0.0,0.0007460375231296099,0.0,0.0,0.0,0.006463531494327783,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m092-g065,02,92,65,40,5,15,807,0.0027643709571545903,0.0,0.0,0.0,0.0014858787700879523,0.0,0.0,0.0,0.002070941256890921,0.0,0.0,0.0,0.0003060959437303355,0.0,0.0,0.0,0.002041586874712652,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m092-g080,02,92,80,40,5,16,998,0.002942993594878538,0.0,0.0,0.0,0.0016274018850694135,0.0,0.0,0.0,0.0022194735802835985,0.0,0.0,0.0,0.00030968987462660864,0.0,0.0,0.0,0.00219138165067955,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m092-g020,03,92,20,45,11,8,183,0.021988290737529143,0.0,0.0,0.0,0.01179016960795538,0.0,0.0,0.0,0.016330974096852566,0.0,0.0,0.0,0.011095355466519297,0.0,0.0,0.0,0.01612461723591675,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m092-g035,03,92,35,41,4,10,328,0.003329335742128507,0.0,0.0,0.0,0.00166389543521957,0.0,0.0,0.0,0.002377088775011628,0.0,0.0,0.0,0.0005876261419512439,0.0,0.0,0.0,0.002365722611191732,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m092-g050,03,92,50,42,5,12,483,0.003506613672105273,0.0,0.0,0.0,0.0017981925724440575,0.0,0.0,0.0,0.0025121314611194637,0.0,0.0,0.0,0.0004468199898167312,0.015625,0.03125,0.0,0.0025242846152883037,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m092-g065,03,92,65,41,8,8,631,0.008198317893767695,0.0,0.0,0.0,0.004206631775064209,0.0,0.0,0.0,0.005625493021239811,0.0,0.0,0.0,0.0008391965666226733,0.03125,0.0,0.0625,0.005967282903321574,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m092-g080,03,92,80,46,5,5,794,0.0029302976589008945,0.0,0.0,0.0,0.0015136122267353463,0.0,0.0,0.0,0.00211038986866222,0.0,0.0,0.0,0.00047500175428113106,0.0,0.0,0.0,0.0021215135621317255,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m093-g020,02,93,20,40,19,28,998,0.48141413686513995,0.28125,0.34375,0.21875,0.3791408008495453,0.265625,0.28125,0.25,0.41652598255749973,0.359375,0.34375,0.375,0.16837739465335316,0.078125,0.09375,0.0625,0.4353786492529414,0.34375,0.25,0.4375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m093-g035,02,93,35,40,13,18,1632,0.3181009147288005,0.25,0.375,0.125,0.23962811509619675,0.234375,0.25,0.21875,0.30078925941829404,0.015625,0.03125,0.0,0.10396195582835217,0.0,0.0,0.0,0.27836739708120695,0.203125,0.1875,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m093-g050,02,93,50,40,18,57,2268,0.5459718638428804,0.640625,0.625,0.65625,0.4705147143928451,0.609375,0.71875,0.5,0.5152625160699733,0.625,0.65625,0.59375,0.530409488481301,0.578125,0.59375,0.5625,0.5137693066012805,0.578125,0.6875,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m093-g065,02,93,65,40,10,19,3011,0.12685264845759225,0.3125,0.375,0.25,0.08474521359308693,0.25,0.25,0.25,0.13039989513910719,0.421875,0.46875,0.375,0.02576341404596441,0.0,0.0,0.0,0.10430714924519299,0.359375,0.375,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m093-g080,02,93,80,40,12,30,3727,0.43466705837026737,0.390625,0.40625,0.375,0.37342057010984514,0.40625,0.46875,0.34375,0.406672017616601,0.296875,0.28125,0.3125,0.41445248524285244,0.328125,0.3125,0.34375,0.40551500598339213,0.140625,0.1875,0.09375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m093-g020,03,93,20,40,8,18,666,0.34697326266075423,0.359375,0.28125,0.4375,0.32648591839283253,0.390625,0.4375,0.34375,0.3351318236574919,0.265625,0.28125,0.25,0.34566032784008915,0.265625,0.1875,0.34375,0.33621993687673873,0.234375,0.21875,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m093-g035,03,93,35,42,16,40,1175,0.5901963234827798,0.53125,0.625,0.4375,0.5087573981341762,0.484375,0.46875,0.5,0.5513008202423176,0.609375,0.5,0.71875,0.5776341748881096,0.53125,0.53125,0.53125,0.5526942284011367,0.5,0.46875,0.53125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m093-g050,03,93,50,35,18,42,1667,0.47033917367871203,0.484375,0.5,0.46875,0.3877992765185459,0.3125,0.34375,0.28125,0.43855879087668437,0.515625,0.53125,0.5,0.5095562659637011,0.453125,0.53125,0.375,0.43373979094298193,0.5,0.53125,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m093-g065,03,93,65,36,19,13,2158,0.3002343038839709,0.203125,0.21875,0.1875,0.2053988303000437,0.234375,0.21875,0.25,0.2586448093256161,0.171875,0.125,0.21875,0.19324016418387016,0.03125,0.03125,0.03125,0.2500701769188992,0.171875,0.21875,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m093-g080,03,93,80,41,21,39,2707,0.6296319333741559,0.640625,0.53125,0.75,0.5541245729937858,0.5625,0.625,0.5,0.5997983201226113,0.65625,0.59375,0.71875,0.7062358460832512,0.703125,0.75,0.65625,0.5982549200467238,0.5625,0.5,0.625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m094-g020,02,94,20,40,22,37,902,0.5179763231316564,0.703125,0.65625,0.75,0.4352882827501608,0.421875,0.46875,0.375,0.48084227562604903,0.484375,0.34375,0.625,0.36535025385672654,0.609375,0.5625,0.65625,0.48180722356772243,0.5,0.5,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m094-g035,02,94,35,40,17,42,1466,0.4185911015984485,0.1875,0.28125,0.09375,0.33895322924542576,0.0,0.0,0.0,0.37523101429434075,0.109375,0.15625,0.0625,0.32284177432380295,0.3125,0.21875,0.40625,0.3798084264046767,0.09375,0.0625,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m094-g050,02,94,50,40,11,43,2048,0.12236190749545169,0.09375,0.1875,0.0,0.07910226395697778,0.0,0.0,0.0,0.09908259917543064,0.0,0.0,0.0,0.06252272928796128,0.03125,0.03125,0.03125,0.09896113718027578,0.015625,0.0,0.03125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m094-g065,02,94,65,40,17,37,2725,0.19166519919570185,0.078125,0.09375,0.0625,0.13565475175216762,0.0,0.0,0.0,0.16630642512254562,0.015625,0.03125,0.0,0.11825309139060772,0.0625,0.03125,0.09375,0.16378826094852358,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m094-g080,02,94,80,40,11,29,3310,0.0532753196094105,0.046875,0.09375,0.0,0.032778837585101736,0.0,0.0,0.0,0.04244332600531026,0.03125,0.0,0.0625,0.024654881643865343,0.0,0.0,0.0,0.04213851823548582,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m094-g020,03,94,20,40,11,29,642,0.16116636347714586,0.078125,0.125,0.03125,0.10636822299674122,0.0,0.0,0.0,0.1322774094346359,0.03125,0.03125,0.03125,0.07657752243924178,0.1875,0.25,0.125,0.13163288939275872,0.046875,0.0625,0.03125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m094-g035,03,94,35,42,18,25,1134,0.22664786477262594,0.328125,0.28125,0.375,0.1535043185004845,0.0625,0.03125,0.09375,0.18084233077342096,0.203125,0.25,0.15625,0.19304619773745976,0.234375,0.28125,0.1875,0.1895230565392784,0.109375,0.09375,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m094-g050,03,94,50,47,14,20,1553,0.15303934307269998,0.0625,0.0625,0.0625,0.10135342043105783,0.0,0.0,0.0,0.12531306877062365,0.015625,0.0,0.03125,0.07369276280848838,0.296875,0.40625,0.1875,0.1253520009543153,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m094-g065,03,94,65,41,10,19,2053,0.15629314783244277,0.109375,0.125,0.09375,0.09971888039725176,0.015625,0.03125,0.0,0.1273745057756409,0.015625,0.03125,0.0,0.09355217250640868,0.09375,0.09375,0.09375,0.12611494814540708,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m094-g080,03,94,80,41,11,32,2590,0.08637913249809132,0.046875,0.0625,0.03125,0.0524704800119674,0.0,0.0,0.0,0.06665402307587925,0.0,0.0,0.0,0.06188928874988683,0.03125,0.0625,0.0,0.06773938579012255,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m095-g020,02,95,20,40,8,13,658,0.03335368239779416,0.140625,0.125,0.15625,0.020414888305620393,0.03125,0.0,0.0625,0.025299011922176817,0.0625,0.0625,0.0625,0.005791932784560598,0.0,0.0,0.0,0.026255193826022857,0.0625,0.0625,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m095-g035,02,95,35,40,17,25,1216,0.16424919680306904,0.25,0.3125,0.1875,0.11700421543909251,0.03125,0.03125,0.03125,0.11849582095812942,0.078125,0.0625,0.09375,0.04096054779293706,0.03125,0.03125,0.03125,0.14053757989129684,0.1875,0.1875,0.1875
