state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_MODEL_UP,q_all_MODEL_UP,q_half_A_MODEL_UP,q_half_B_MODEL_UP,prediction_MODEL_DOWN,q_all_MODEL_DOWN,q_half_A_MODEL_DOWN,q_half_B_MODEL_DOWN,prediction_RANDOM,q_all_RANDOM,q_half_A_RANDOM,q_half_B_RANDOM,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m031-g020,02,31,20,40,23,70,1185,0.714239220509428,0.84375,0.90625,0.78125,0.5747699242091902,0.421875,0.40625,0.4375,0.6824905098164948,0.71875,0.71875,0.71875,0.6695602485693346,0.671875,0.59375,0.75
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m031-g035,02,31,35,40,16,56,1793,0.4316950969219445,0.578125,0.46875,0.6875,0.21107655920894414,0.265625,0.25,0.28125,0.28038660912993374,0.265625,0.28125,0.25,0.25642966252308885,0.25,0.125,0.375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m031-g050,02,31,50,40,15,25,2519,0.308782114934698,0.390625,0.375,0.40625,0.1454433688981486,0.203125,0.1875,0.21875,0.23906528382129028,0.109375,0.0625,0.15625,0.2455663885972672,0.140625,0.09375,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m031-g065,02,31,65,40,19,50,3139,0.4474976348034195,0.15625,0.1875,0.125,0.3052937299600796,0.125,0.125,0.125,0.38302966972914654,0.125,0.1875,0.0625,0.3833324465548162,0.109375,0.0625,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m031-g080,02,31,80,40,14,31,3877,0.41552994262787496,0.484375,0.5625,0.40625,0.1900043660320095,0.25,0.1875,0.3125,0.39059602795284504,0.421875,0.46875,0.375,0.37268887568796916,0.46875,0.5,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m031-g020,03,31,20,37,17,30,719,0.21994827678389464,0.1875,0.125,0.25,0.15177358442900946,0.125,0.09375,0.15625,0.21487907547725263,0.15625,0.15625,0.15625,0.18226992861261587,0.140625,0.1875,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m031-g035,03,31,35,49,29,64,1371,0.7317944733616624,0.84375,0.90625,0.78125,0.563930946201994,0.5625,0.59375,0.53125,0.6821370870269167,0.6875,0.8125,0.5625,0.6815873024424978,0.765625,0.71875,0.8125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m031-g050,03,31,50,35,15,86,2135,0.5721463487763246,0.6875,0.65625,0.71875,0.3306565676403359,0.34375,0.3125,0.375,0.5654231544068665,0.65625,0.6875,0.625,0.43645492075592185,0.453125,0.4375,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m031-g065,03,31,65,44,21,53,2845,0.6802719177428008,0.59375,0.5625,0.625,0.46971991771290683,0.5,0.5625,0.4375,0.658707511629561,0.59375,0.625,0.5625,0.6581729752061192,0.625,0.5625,0.6875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m031-g080,03,31,80,38,11,40,3531,0.441895144974808,0.140625,0.09375,0.1875,0.21141134357549404,0.15625,0.15625,0.15625,0.38283681409825854,0.234375,0.25,0.21875,0.3687462534975837,0.125,0.15625,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m032-g020,02,32,20,40,19,23,737,0.5467022419172872,0.34375,0.25,0.4375,0.35641506892840447,0.296875,0.3125,0.28125,0.4894558214187881,0.328125,0.3125,0.34375,0.4913143503565336,0.328125,0.375,0.28125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m032-g035,02,32,35,40,19,31,1402,0.5614805199155776,0.734375,0.71875,0.75,0.3562713737037806,0.3125,0.25,0.375,0.527025680122065,0.546875,0.46875,0.625,0.518952083921736,0.5625,0.5,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m032-g050,02,32,50,40,18,30,1965,0.3589919260919265,0.265625,0.28125,0.25,0.19633697720453905,0.1875,0.15625,0.21875,0.24196951512743975,0.203125,0.25,0.15625,0.24389130211931737,0.265625,0.28125,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m032-g065,02,32,65,40,23,44,2469,0.4902929674940409,0.6875,0.8125,0.5625,0.24838242816191988,0.34375,0.34375,0.34375,0.2941618183995754,0.359375,0.40625,0.3125,0.30228434068725746,0.328125,0.3125,0.34375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m032-g080,02,32,80,40,16,31,2996,0.3510815211886124,0.15625,0.125,0.1875,0.20353671755280733,0.203125,0.21875,0.1875,0.27460757551032056,0.203125,0.1875,0.21875,0.2850002888053854,0.21875,0.1875,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m032-g020,03,32,20,43,22,48,695,0.7381776579143408,0.703125,0.65625,0.75,0.5411821208361411,0.390625,0.40625,0.375,0.7027980706102057,0.578125,0.71875,0.4375,0.6871968815235043,0.609375,0.625,0.59375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m032-g035,03,32,35,38,20,30,1215,0.6453570581416024,0.640625,0.75,0.53125,0.41013496742365707,0.328125,0.375,0.28125,0.5613435465069949,0.453125,0.46875,0.4375,0.5478005764107681,0.390625,0.34375,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m032-g050,03,32,50,37,21,32,1827,0.7279151509061238,0.71875,0.65625,0.78125,0.4821394135253433,0.328125,0.40625,0.25,0.6495097405846563,0.59375,0.59375,0.59375,0.6355148908675962,0.46875,0.46875,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m032-g065,03,32,65,44,16,46,2308,0.230240758491521,0.21875,0.25,0.1875,0.1430781112240902,0.21875,0.0625,0.375,0.1836150596853484,0.234375,0.21875,0.25,0.18327691019868586,0.21875,0.1875,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m032-g080,03,32,80,38,11,17,2799,0.17023581568808388,0.265625,0.40625,0.125,0.09317525088966634,0.15625,0.125,0.1875,0.1683040869197491,0.171875,0.15625,0.1875,0.1341928949459059,0.15625,0.1875,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m033-g020,02,33,20,40,20,25,786,0.6945205778251621,0.625,0.6875,0.5625,0.4590729828774951,0.359375,0.4375,0.28125,0.5351724463573178,0.4375,0.40625,0.46875,0.531500908310506,0.328125,0.28125,0.375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m033-g035,02,33,35,40,17,56,1344,0.44941155201189176,0.71875,0.75,0.6875,0.2680949606404106,0.40625,0.375,0.4375,0.37048174840777814,0.640625,0.71875,0.5625,0.37288034164030387,0.640625,0.65625,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m033-g050,02,33,50,40,18,25,2016,0.5778856764353127,0.78125,0.78125,0.78125,0.4349398561831831,0.578125,0.53125,0.625,0.5058914682833544,0.796875,0.75,0.84375,0.5221999178284606,0.765625,0.78125,0.75
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m033-g065,02,33,65,40,23,39,2575,0.5808560843001289,0.703125,0.71875,0.6875,0.44711301039784085,0.515625,0.40625,0.625,0.5075709319724481,0.671875,0.71875,0.625,0.543867915062449,0.671875,0.6875,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m033-g080,02,33,80,40,27,27,3242,0.6881835093868556,0.84375,0.875,0.8125,0.5570758237018101,0.5,0.4375,0.5625,0.6258945400245629,0.6875,0.71875,0.65625,0.6329639380932014,0.734375,0.6875,0.78125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m033-g020,03,33,20,43,22,25,716,0.5782552086525811,0.4375,0.34375,0.53125,0.46395997033024544,0.40625,0.5,0.3125,0.5098803712013648,0.390625,0.3125,0.46875,0.5173419610591856,0.40625,0.3125,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m033-g035,03,33,35,35,21,49,1166,0.6977605512399895,0.78125,0.90625,0.65625,0.5199772385946746,0.453125,0.375,0.53125,0.6184182223467783,0.59375,0.65625,0.53125,0.6346233195152609,0.625,0.65625,0.59375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m033-g050,03,33,50,47,23,31,1649,0.6391532312080676,0.65625,0.65625,0.65625,0.5251269881703104,0.65625,0.65625,0.65625,0.6147805868891076,0.53125,0.5,0.5625,0.6092614418099664,0.65625,0.625,0.6875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m033-g065,03,33,65,32,21,65,2199,0.732448991177149,0.828125,0.875,0.78125,0.56502765418754,0.53125,0.625,0.4375,0.6833406910970131,0.71875,0.75,0.6875,0.6956070613944656,0.734375,0.71875,0.75
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m033-g080,03,33,80,45,25,30,2732,0.7024639945003773,0.84375,0.78125,0.90625,0.5572907628990532,0.65625,0.78125,0.53125,0.6642205081629795,0.796875,0.71875,0.875,0.6680454738000398,0.890625,0.90625,0.875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m034-g020,02,34,20,40,22,24,832,0.5775715909668646,0.3125,0.28125,0.34375,0.3713529225352055,0.171875,0.125,0.21875,0.45679118139762115,0.203125,0.15625,0.25,0.4577346017094319,0.25,0.3125,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m034-g035,02,34,35,40,15,35,1405,0.3564239336942786,0.21875,0.3125,0.125,0.15449625456356222,0.078125,0.09375,0.0625,0.34264991625609714,0.234375,0.21875,0.25,0.19269696878802153,0.15625,0.1875,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m034-g050,02,34,50,40,16,42,1941,0.3209484162798941,0.25,0.1875,0.3125,0.17384580244290326,0.1875,0.21875,0.15625,0.25450123293769233,0.3125,0.1875,0.4375,0.24529516806839757,0.171875,0.15625,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m034-g065,02,34,65,40,20,52,2798,0.4853125499723246,0.203125,0.15625,0.25,0.3751609102733015,0.265625,0.34375,0.1875,0.43823370209106205,0.234375,0.25,0.21875,0.4333072326065789,0.203125,0.1875,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m034-g080,02,34,80,40,15,37,3524,0.3370234889091794,0.25,0.21875,0.28125,0.17070127338442279,0.3125,0.3125,0.3125,0.3198155653258212,0.359375,0.3125,0.40625,0.2085347505345083,0.34375,0.25,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m034-g020,03,34,20,39,14,18,480,0.3071903943909027,0.328125,0.28125,0.375,0.12457941756124653,0.328125,0.375,0.28125,0.17108966028400457,0.234375,0.28125,0.1875,0.1654995147250542,0.265625,0.375,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m034-g035,03,34,35,37,17,27,948,0.43893570643447877,0.546875,0.5,0.59375,0.2225842638130206,0.34375,0.375,0.3125,0.2978448334978748,0.375,0.375,0.375,0.2817621819015246,0.3125,0.34375,0.28125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m034-g050,03,34,50,38,13,22,1446,0.43601875332918166,0.359375,0.28125,0.4375,0.19218674036930086,0.203125,0.15625,0.25,0.42549705344049166,0.28125,0.34375,0.21875,0.24504001313821672,0.203125,0.21875,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m034-g065,03,34,65,39,16,38,1930,0.48065051066576436,0.265625,0.25,0.28125,0.31981510233533555,0.203125,0.25,0.15625,0.4192076840153941,0.296875,0.34375,0.25,0.4221338853237821,0.296875,0.34375,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m034-g080,03,34,80,39,19,38,2369,0.4963677956028706,0.40625,0.46875,0.34375,0.36018424123190956,0.328125,0.3125,0.34375,0.4423509124223903,0.40625,0.375,0.4375,0.44275687947317727,0.46875,0.5,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m035-g020,02,35,20,40,11,43,779,0.39734329691212694,0.5625,0.5,0.625,0.08596123010743692,0.484375,0.53125,0.4375,0.38856670649065744,0.59375,0.625,0.5625,0.13437781046404523,0.40625,0.40625,0.40625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m035-g035,02,35,35,40,26,60,1482,0.6706718362181925,0.578125,0.65625,0.5,0.34426975144088096,0.40625,0.375,0.4375,0.3982663229775548,0.328125,0.3125,0.34375,0.3907211432817355,0.375,0.28125,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m035-g050,02,35,50,40,23,57,2251,0.6278485746801157,0.671875,0.625,0.71875,0.34649119313343146,0.453125,0.4375,0.46875,0.4166634731025394,0.515625,0.5625,0.46875,0.4024220711433364,0.5,0.5,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m035-g065,02,35,65,40,7,43,2802,0.21375267309824675,0.5,0.46875,0.53125,0.03383819279694478,0.4375,0.5,0.375,0.1960961301542675,0.53125,0.5625,0.5,0.14103993177295251,0.625,0.625,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m035-g080,02,35,80,40,16,16,3605,0.4197319522285143,0.5,0.375,0.625,0.12807942299158714,0.5,0.46875,0.53125,0.16080326730643787,0.515625,0.4375,0.59375,0.16613082676675628,0.546875,0.46875,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m035-g020,03,35,20,46,22,85,827,0.7421334178888993,0.65625,0.65625,0.65625,0.42672020397282917,0.53125,0.46875,0.59375,0.718027973311997,0.71875,0.6875,0.75,0.7144743941513312,0.609375,0.59375,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m035-g035,03,35,35,31,16,24,1377,0.5425982411107784,0.71875,0.8125,0.625,0.14621911700498644,0.46875,0.53125,0.40625,0.20214123043498997,0.453125,0.53125,0.375,0.19303540369773256,0.5625,0.65625,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m035-g050,03,35,50,42,15,33,1998,0.484966419657357,0.609375,0.625,0.59375,0.13093433064488288,0.53125,0.5,0.5625,0.43575181374547894,0.59375,0.59375,0.59375,0.4476423844933184,0.53125,0.5625,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m035-g065,03,35,65,33,10,22,2474,0.36170394494326513,0.34375,0.3125,0.375,0.049032183035905265,0.421875,0.34375,0.5,0.3388982973298658,0.53125,0.53125,0.53125,0.2729178201532051,0.34375,0.375,0.3125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m035-g080,03,35,80,42,22,54,2877,0.5619628518082522,0.765625,0.71875,0.8125,0.21574843307190117,0.5625,0.59375,0.53125,0.5487796769761805,0.765625,0.71875,0.8125,0.5311026776179506,0.8125,0.78125,0.84375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m036-g020,02,36,20,40,29,67,1087,0.6523030244119269,0.75,0.71875,0.78125,0.528685831809887,0.609375,0.65625,0.5625,0.6192120566003946,0.65625,0.65625,0.65625,0.6166846539748007,0.6875,0.71875,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m036-g035,02,36,35,40,17,50,1891,0.509950999816611,0.625,0.625,0.625,0.2668415236007189,0.5625,0.5625,0.5625,0.4444042861216928,0.671875,0.625,0.71875,0.44343670307411237,0.703125,0.6875,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m036-g050,02,36,50,40,17,70,2783,0.4949028321131523,0.578125,0.59375,0.5625,0.35021035487363217,0.5,0.4375,0.5625,0.4259455468160738,0.609375,0.59375,0.625,0.4291895367197688,0.59375,0.5,0.6875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m036-g065,02,36,65,40,23,65,3587,0.6764803556329466,0.828125,0.875,0.78125,0.5189350440275616,0.515625,0.5,0.53125,0.6203627256314574,0.578125,0.5625,0.59375,0.615406905386182,0.59375,0.46875,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m036-g080,02,36,80,40,20,48,4388,0.6279392408762531,0.46875,0.4375,0.5,0.39561407624519945,0.4375,0.4375,0.4375,0.5452405541105545,0.359375,0.25,0.46875,0.5311724505818388,0.4375,0.53125,0.34375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m036-g020,03,36,20,35,14,24,793,0.28092358526458217,0.609375,0.6875,0.53125,0.16252003258611483,0.515625,0.5,0.53125,0.22460159554109402,0.640625,0.71875,0.5625,0.20807365750118917,0.46875,0.40625,0.53125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m036-g035,03,36,35,38,23,53,1444,0.6876544623296691,0.78125,0.84375,0.71875,0.5501983426701899,0.796875,0.6875,0.90625,0.6280832583133534,0.78125,0.75,0.8125,0.647601870704154,0.859375,0.90625,0.8125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m036-g050,03,36,50,44,20,42,2179,0.5865006345201205,0.53125,0.59375,0.46875,0.3455154437185104,0.34375,0.21875,0.46875,0.42858823566369164,0.484375,0.40625,0.5625,0.41742833817364694,0.46875,0.28125,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m036-g065,03,36,65,38,25,62,2912,0.7522925022626177,0.765625,0.8125,0.71875,0.5154936781366116,0.53125,0.5625,0.5,0.5754399726331973,0.515625,0.625,0.40625,0.5742302445674401,0.640625,0.625,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m036-g080,03,36,80,43,18,20,3520,0.5773819300027019,0.625,0.6875,0.5625,0.2753152449584546,0.578125,0.5625,0.59375,0.3358594311851885,0.609375,0.5,0.71875,0.34614907241299453,0.484375,0.5,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m037-g020,02,37,20,40,20,58,824,0.5923665712727177,0.5,0.59375,0.40625,0.4551065915180551,0.390625,0.34375,0.4375,0.5458547486986488,0.390625,0.40625,0.375,0.56154296512139,0.515625,0.5625,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m037-g035,02,37,35,40,22,32,1315,0.4636438914857486,0.65625,0.65625,0.65625,0.2705021160636787,0.4375,0.4375,0.4375,0.4472050583982113,0.71875,0.6875,0.75,0.32354636218377364,0.59375,0.59375,0.59375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m037-g050,02,37,50,40,17,35,1877,0.47294829870323735,0.53125,0.5625,0.5,0.2776715966990731,0.546875,0.59375,0.5,0.3417933944371419,0.484375,0.5,0.46875,0.35180492554187176,0.546875,0.53125,0.5625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m037-g065,02,37,65,40,21,48,2346,0.6522703965552986,0.75,0.84375,0.65625,0.5124659221645897,0.59375,0.5,0.6875,0.6121612054805055,0.796875,0.84375,0.75,0.6052908396351281,0.734375,0.625,0.84375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m037-g080,02,37,80,40,26,42,2892,0.6037368691583885,0.484375,0.46875,0.5,0.42632949114257174,0.3125,0.21875,0.40625,0.5129229058761567,0.46875,0.59375,0.34375,0.5044580657971577,0.46875,0.46875,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m037-g020,03,37,20,37,20,22,610,0.5394743883319688,0.75,0.71875,0.78125,0.3477147354256254,0.578125,0.65625,0.5,0.50952921689404,0.6875,0.71875,0.65625,0.501702546541247,0.6875,0.65625,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m037-g035,03,37,35,44,23,22,1172,0.6242626004989804,0.71875,0.71875,0.71875,0.4710455078583981,0.578125,0.65625,0.5,0.6013421380677406,0.6875,0.53125,0.84375,0.6028824355703238,0.734375,0.75,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m037-g050,03,37,50,42,24,32,1580,0.6243188248799539,0.65625,0.71875,0.59375,0.40491351811113,0.625,0.65625,0.59375,0.6183035691109241,0.703125,0.625,0.78125,0.5357477775119396,0.5625,0.5,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m037-g065,03,37,65,40,21,40,1944,0.6663572553160922,0.84375,0.78125,0.90625,0.5187664752013368,0.640625,0.625,0.65625,0.6467565328924282,0.734375,0.90625,0.5625,0.6408120070101916,0.75,0.78125,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m037-g080,03,37,80,40,15,16,2321,0.49393749720163815,0.484375,0.4375,0.53125,0.20309720678061977,0.421875,0.40625,0.4375,0.38636952015662723,0.625,0.59375,0.65625,0.37722710307020707,0.390625,0.28125,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m038-g020,02,38,20,40,7,27,467,0.021570478500628855,0.0,0.0,0.0,0.011714492708192746,0.0,0.0,0.0,0.016059371585726793,0.0,0.0,0.0,0.01615189445202305,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m038-g035,02,38,35,40,8,34,814,0.0251114025102573,0.0,0.0,0.0,0.01478117940813722,0.0,0.0,0.0,0.021851687559792176,0.0,0.0,0.0,0.019299260355805044,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m038-g050,02,38,50,40,9,21,1166,0.023510778653582518,0.0,0.0,0.0,0.012381027469456948,0.0,0.0,0.0,0.017334741088999187,0.0,0.0,0.0,0.01615560951664666,0.015625,0.0,0.03125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m038-g065,02,38,65,40,9,28,1474,0.022656976371328165,0.0,0.0,0.0,0.012438044806216434,0.0,0.0,0.0,0.019084483389545253,0.0,0.0,0.0,0.017236263885233787,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m038-g080,02,38,80,40,13,22,1880,0.0292050971436232,0.0,0.0,0.0,0.017867117542803557,0.0,0.0,0.0,0.023077502576469074,0.0,0.0,0.0,0.02253377952647684,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m038-g020,03,38,20,43,9,13,358,0.02272500679221934,0.0,0.0,0.0,0.013701298701624032,0.0,0.0,0.0,0.021115460538733234,0.0,0.0,0.0,0.017836497847440128,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m038-g035,03,38,35,37,7,11,633,0.02002342239595121,0.0,0.0,0.0,0.01113595018537623,0.0,0.0,0.0,0.017654190749020058,0.0,0.0,0.0,0.015382256063859798,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m038-g050,03,38,50,42,8,11,886,0.015530617461605561,0.0,0.0,0.0,0.008135552044821012,0.0,0.0,0.0,0.011852689658793965,0.0,0.0,0.0,0.010386367134228445,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m038-g065,03,38,65,37,8,16,1181,0.019258184295962544,0.0,0.0,0.0,0.010916528434672813,0.0,0.0,0.0,0.015088194620317375,0.0,0.0,0.0,0.014664936434600411,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m038-g080,03,38,80,38,12,11,1486,0.0257907587527995,0.0,0.0,0.0,0.01671644586907067,0.0,0.0,0.0,0.020960811372624184,0.0,0.0,0.0,0.020582466041043038,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m039-g020,02,39,20,40,28,41,801,0.6521380257417467,0.8125,0.8125,0.8125,0.5208927093717383,0.59375,0.625,0.5625,0.5794585097459303,0.640625,0.65625,0.625,0.5673738138029907,0.609375,0.625,0.59375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m039-g035,02,39,35,40,22,73,1494,0.6283383350746664,0.75,0.84375,0.65625,0.5163308406047615,0.546875,0.59375,0.5,0.5864931638435436,0.578125,0.6875,0.46875,0.5745346851388338,0.625,0.59375,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m039-g050,02,39,50,40,23,47,2143,0.6129957489234612,0.640625,0.59375,0.6875,0.5070078892964512,0.53125,0.5,0.5625,0.59496812392159,0.671875,0.71875,0.625,0.5792508250165381,0.5625,0.53125,0.59375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m039-g065,02,39,65,40,23,36,2786,0.6877784251492219,0.71875,0.71875,0.71875,0.48133066113213535,0.515625,0.5,0.53125,0.5469159664055881,0.640625,0.65625,0.625,0.5462538863631424,0.625,0.65625,0.59375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m039-g080,02,39,80,40,23,43,3344,0.5603028451576012,0.5,0.40625,0.59375,0.45811815916456755,0.546875,0.4375,0.65625,0.5228323797733013,0.390625,0.4375,0.34375,0.5136918760078866,0.515625,0.59375,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m039-g020,03,39,20,42,27,52,769,0.8124441936844823,0.78125,0.78125,0.78125,0.7302065714559847,0.734375,0.8125,0.65625,0.802070490481023,0.828125,0.8125,0.84375,0.7982991509278973,0.890625,0.96875,0.8125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m039-g035,03,39,35,34,19,47,1241,0.7304536894729468,0.71875,0.78125,0.65625,0.5837492392691089,0.5625,0.59375,0.53125,0.6809334597897787,0.65625,0.65625,0.65625,0.6871256825278493,0.625,0.625,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m039-g050,03,39,50,44,16,32,1846,0.6311736844712559,0.453125,0.40625,0.5,0.4859039419567628,0.578125,0.4375,0.71875,0.5575666378532262,0.609375,0.625,0.59375,0.57479789361407,0.578125,0.625,0.53125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m039-g065,03,39,65,40,24,44,2375,0.7240284172816951,0.6875,0.65625,0.71875,0.5901052883529396,0.625,0.5625,0.6875,0.6887290393068974,0.78125,0.75,0.8125,0.6862189486947918,0.765625,0.71875,0.8125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m039-g080,03,39,80,37,16,28,2916,0.5847824471938151,0.53125,0.53125,0.53125,0.44126899461079744,0.484375,0.5625,0.40625,0.5177243192218273,0.484375,0.5625,0.40625,0.526931029985734,0.546875,0.65625,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m040-g020,02,40,20,40,18,49,881,0.6129838662719678,0.515625,0.4375,0.59375,0.4416031928176775,0.390625,0.4375,0.34375,0.5342879736600642,0.515625,0.4375,0.59375,0.5533468621862128,0.515625,0.46875,0.5625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m040-g035,02,40,35,40,17,26,1471,0.3988538977546051,0.359375,0.28125,0.4375,0.2701826297271345,0.3125,0.25,0.375,0.36166043220917776,0.359375,0.34375,0.375,0.34365473915108946,0.4375,0.5,0.375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m040-g050,02,40,50,40,20,36,2180,0.45649455695938096,0.28125,0.34375,0.21875,0.3458964015567381,0.234375,0.1875,0.28125,0.41625739866784245,0.25,0.25,0.25,0.40634197656749327,0.328125,0.375,0.28125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m040-g065,02,40,65,40,22,62,2918,0.6376452573574034,0.734375,0.8125,0.65625,0.4685645798916842,0.53125,0.53125,0.53125,0.5701302956826022,0.6875,0.625,0.75,0.5582252911906688,0.59375,0.65625,0.53125
