candidate_id,environment,condition,generation,primary_mean,primary_ci_low,primary_ci_high,terminal_mean,survival_mean,n_pairs
pca-r008-q04,moderate_joint,rescue_opposite_enter_g4,4,-0.3748779296875,-0.39831573486328126,-0.349853515625,-0.373291015625,1.0,128
pca-r008-q04,moderate_joint,rescue_opposite_enter_g4,8,-0.12890625,-0.15332061767578126,-0.10546875,-0.126220703125,1.0,128
pca-r008-q04,moderate_joint,rescue_opposite_enter_g4,16,-0.0233154296875,-0.0408941650390625,-0.005614929199218688,-0.0255126953125,1.0,128
pca-r008-q04,moderate_joint,opposite_founder,1,-0.7847900390625,-0.8106692504882812,-0.7539059448242187,-0.7841796875,1.0,128
pca-r008-q04,moderate_joint,opposite_founder,2,-0.623046875,-0.651123046875,-0.5933837890625,-0.618896484375,1.0,128
pca-r008-q04,moderate_joint,opposite_founder,4,-0.3748779296875,-0.39794952392578126,-0.3505859375,-0.373291015625,1.0,128
pca-r008-q04,moderate_joint,opposite_founder,8,-0.12890625,-0.15417510986328126,-0.10619934082031213,-0.126220703125,1.0,128
pca-r008-q04,moderate_joint,opposite_founder,16,-0.0233154296875,-0.0406494140625,-0.0057373046875,-0.0255126953125,1.0,128
pca-r008-q04,moderate_joint,latent_corruption_1,1,0.7235107421875,0.6823724365234375,0.7586669921875,0.71826171875,1.0,128
pca-r008-q04,moderate_joint,latent_corruption_1,2,0.545654296875,0.5111074829101563,0.5766604614257813,0.540771484375,1.0,128
pca-r008-q04,moderate_joint,latent_corruption_1,4,0.3082275390625,0.28369140625,0.3325198364257813,0.3055419921875,1.0,128
pca-r008-q04,moderate_joint,latent_corruption_1,8,0.071533203125,0.0479736328125,0.09558135986328131,0.0704345703125,1.0,128
pca-r008-q04,moderate_joint,latent_corruption_1,16,-0.0213623046875,-0.0396728515625,-0.003173828125,-0.024658203125,1.0,128
walsh-r016-q04,ordinary,intact,1,0.97412109375,0.9490963745117188,0.9923098754882813,0.974365234375,1.0,128
walsh-r016-q04,ordinary,intact,2,0.9761962890625,0.9554443359375,0.9912109375,0.975830078125,1.0,128
walsh-r016-q04,ordinary,intact,4,0.9747314453125,0.9543453979492188,0.9901126098632813,0.9744873046875,1.0,128
walsh-r016-q04,ordinary,intact,8,0.969970703125,0.9479977416992188,0.985595703125,0.9700927734375,1.0,128
walsh-r016-q04,ordinary,intact,16,0.9595947265625,0.9390863037109375,0.9755862426757813,0.959716796875,1.0,128
walsh-r016-q04,ordinary,zero_every_boundary,1,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,zero_every_boundary,2,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,zero_every_boundary,4,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,zero_every_boundary,8,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,zero_every_boundary,16,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,decoded_shuffle_every_boundary,1,-0.0487060546875,-0.1495367431640625,0.046143493652343937,-0.0494384765625,1.0,128
walsh-r016-q04,ordinary,decoded_shuffle_every_boundary,2,-0.0362548828125,-0.069580078125,-0.002074890136718688,-0.0308837890625,1.0,128
walsh-r016-q04,ordinary,decoded_shuffle_every_boundary,4,-0.0166015625,-0.0374755859375,0.0037841796875,-0.0181884765625,1.0,128
walsh-r016-q04,ordinary,decoded_shuffle_every_boundary,8,-0.0308837890625,-0.0533447265625,-0.008788757324218688,-0.0361328125,1.0,128
walsh-r016-q04,ordinary,decoded_shuffle_every_boundary,16,-0.0225830078125,-0.04150421142578125,-0.0047607421875,-0.027099609375,1.0,128
walsh-r016-q04,ordinary,latent_shuffle_every_boundary,1,-0.07080078125,-0.21142791748046874,0.067626953125,-0.0771484375,1.0,128
walsh-r016-q04,ordinary,latent_shuffle_every_boundary,2,-0.0421142578125,-0.1293951416015625,0.045410766601562624,-0.0419921875,1.0,128
walsh-r016-q04,ordinary,latent_shuffle_every_boundary,4,-0.021484375,-0.0543212890625,0.010009765625,-0.025390625,1.0,128
walsh-r016-q04,ordinary,latent_shuffle_every_boundary,8,-0.018798828125,-0.03430206298828125,-0.003173828125,-0.0181884765625,1.0,128
walsh-r016-q04,ordinary,latent_shuffle_every_boundary,16,-0.0252685546875,-0.042236328125,-0.009521484375,-0.02734375,1.0,128
walsh-r016-q04,ordinary,read_disabled,1,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,read_disabled,2,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,read_disabled,4,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,read_disabled,8,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,read_disabled,16,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,founder_write_disabled,1,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,founder_write_disabled,2,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,founder_write_disabled,4,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,founder_write_disabled,8,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,founder_write_disabled,16,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,no_rewrite,1,0.97412109375,0.9497061157226563,0.99169921875,0.974365234375,1.0,128
walsh-r016-q04,ordinary,no_rewrite,2,0.9466552734375,0.9174801635742188,0.9700927734375,0.9444580078125,1.0,128
walsh-r016-q04,ordinary,no_rewrite,4,0.557861328125,0.5192868041992188,0.5965579223632813,0.546875,1.0,128
walsh-r016-q04,ordinary,no_rewrite,8,0.0267333984375,0.0096435546875,0.04455596923828131,0.0250244140625,1.0,128
walsh-r016-q04,ordinary,no_rewrite,16,0.037353515625,0.0189202880859375,0.0574951171875,0.035888671875,1.0,128
walsh-r016-q04,ordinary,ablate_after_g2,1,0.97412109375,0.949462890625,0.9921875,0.974365234375,1.0,128
walsh-r016-q04,ordinary,ablate_after_g2,2,0.9761962890625,0.957275390625,0.9908450317382813,0.975830078125,1.0,128
walsh-r016-q04,ordinary,ablate_after_g2,4,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,ablate_after_g2,8,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,ablate_after_g2,16,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,ordinary,rescue_same_enter_g4,1,0.97412109375,0.9498287963867188,0.991455078125,0.974365234375,1.0,128
walsh-r016-q04,ordinary,rescue_same_enter_g4,2,0.9761962890625,0.9561764526367188,0.9912112426757813,0.975830078125,1.0,128
walsh-r016-q04,ordinary,rescue_same_enter_g4,4,0.9747314453125,0.9545895385742188,0.9896243286132813,0.9744873046875,1.0,128
walsh-r016-q04,ordinary,rescue_same_enter_g4,8,0.969970703125,0.94970703125,0.985107421875,0.9700927734375,1.0,128
walsh-r016-q04,ordinary,rescue_same_enter_g4,16,0.9595947265625,0.9385986328125,0.9754638671875,0.959716796875,1.0,128
walsh-r016-q04,ordinary,rescue_opposite_enter_g4,1,0.97412109375,0.949462890625,0.9921875,0.974365234375,1.0,128
walsh-r016-q04,ordinary,rescue_opposite_enter_g4,2,0.9761962890625,0.9571530151367188,0.9912109375,0.975830078125,1.0,128
walsh-r016-q04,ordinary,rescue_opposite_enter_g4,4,-0.976806640625,-0.9913333129882812,-0.9566650390625,-0.97705078125,1.0,128
walsh-r016-q04,ordinary,rescue_opposite_enter_g4,8,-0.9715576171875,-0.987060546875,-0.9504382324218748,-0.9718017578125,1.0,128
walsh-r016-q04,ordinary,rescue_opposite_enter_g4,16,-0.96142578125,-0.9775390625,-0.938720703125,-0.961669921875,1.0,128
walsh-r016-q04,ordinary,opposite_founder,1,-0.9898681640625,-0.9979251098632812,-0.9781494140625,-0.99072265625,1.0,128
walsh-r016-q04,ordinary,opposite_founder,2,-0.981689453125,-0.9940188598632812,-0.96533203125,-0.9825439453125,1.0,128
walsh-r016-q04,ordinary,opposite_founder,4,-0.976806640625,-0.9913330078125,-0.9564208984375,-0.97705078125,1.0,128
walsh-r016-q04,ordinary,opposite_founder,8,-0.9715576171875,-0.98681640625,-0.9500729370117187,-0.9718017578125,1.0,128
walsh-r016-q04,ordinary,opposite_founder,16,-0.96142578125,-0.9775393676757812,-0.9399407958984374,-0.961669921875,1.0,128
walsh-r016-q04,ordinary,latent_corruption_1,1,0.9683837890625,0.942138671875,0.9881594848632813,0.968505859375,1.0,128
walsh-r016-q04,ordinary,latent_corruption_1,2,0.97119140625,0.948974609375,0.98779296875,0.970458984375,1.0,128
walsh-r016-q04,ordinary,latent_corruption_1,4,0.9683837890625,0.9456787109375,0.9857180786132813,0.968017578125,1.0,128
walsh-r016-q04,ordinary,latent_corruption_1,8,0.961669921875,0.9390869140625,0.978515625,0.9615478515625,1.0,128
walsh-r016-q04,ordinary,latent_corruption_1,16,0.94775390625,0.9248043823242188,0.96533203125,0.9476318359375,1.0,128
walsh-r016-q04,moderate_joint,intact,1,0.9361572265625,0.9083248901367188,0.958984375,0.931884765625,1.0,128
walsh-r016-q04,moderate_joint,intact,2,0.9285888671875,0.9039303588867188,0.950927734375,0.9271240234375,1.0,128
walsh-r016-q04,moderate_joint,intact,4,0.906005859375,0.8807369995117188,0.9277346801757813,0.9052734375,1.0,128
walsh-r016-q04,moderate_joint,intact,8,0.8404541015625,0.816650390625,0.8608410644531252,0.840087890625,1.0,128
walsh-r016-q04,moderate_joint,intact,16,0.7315673828125,0.70849609375,0.751953125,0.7308349609375,1.0,128
walsh-r016-q04,moderate_joint,zero_every_boundary,1,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,zero_every_boundary,2,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,zero_every_boundary,4,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,zero_every_boundary,8,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,zero_every_boundary,16,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,decoded_shuffle_every_boundary,1,-0.0345458984375,-0.1086431884765625,0.03979522705078131,-0.0330810546875,1.0,128
walsh-r016-q04,moderate_joint,decoded_shuffle_every_boundary,2,-0.0245361328125,-0.0496826171875,0.0007333374023439365,-0.0357666015625,1.0,128
walsh-r016-q04,moderate_joint,decoded_shuffle_every_boundary,4,-0.0257568359375,-0.0477294921875,-0.0037835693359373757,-0.0250244140625,1.0,128
walsh-r016-q04,moderate_joint,decoded_shuffle_every_boundary,8,-0.0162353515625,-0.03393585205078125,0.0028082275390626243,-0.0177001953125,1.0,128
walsh-r016-q04,moderate_joint,decoded_shuffle_every_boundary,16,-0.0394287109375,-0.0594482421875,-0.0191650390625,-0.0323486328125,1.0,128
walsh-r016-q04,moderate_joint,latent_shuffle_every_boundary,1,-0.03466796875,-0.147828369140625,0.07885894775390656,-0.039794921875,1.0,128
walsh-r016-q04,moderate_joint,latent_shuffle_every_boundary,2,-0.0205078125,-0.08105499267578126,0.03833038330078131,-0.0267333984375,1.0,128
walsh-r016-q04,moderate_joint,latent_shuffle_every_boundary,4,-0.0203857421875,-0.0394287109375,-0.001220703125,-0.0205078125,1.0,128
walsh-r016-q04,moderate_joint,latent_shuffle_every_boundary,8,-0.0203857421875,-0.037109375,-0.003661804199218688,-0.02001953125,1.0,128
walsh-r016-q04,moderate_joint,latent_shuffle_every_boundary,16,-0.029541015625,-0.0458984375,-0.013671875,-0.03125,1.0,128
walsh-r016-q04,moderate_joint,read_disabled,1,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,read_disabled,2,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,read_disabled,4,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,read_disabled,8,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,read_disabled,16,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,founder_write_disabled,1,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,founder_write_disabled,2,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,founder_write_disabled,4,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,founder_write_disabled,8,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,founder_write_disabled,16,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,no_rewrite,1,0.9361572265625,0.9085687255859375,0.9591067504882813,0.931884765625,1.0,128
walsh-r016-q04,moderate_joint,no_rewrite,2,0.8099365234375,0.7733154296875,0.8430178833007813,0.8026123046875,1.0,128
walsh-r016-q04,moderate_joint,no_rewrite,4,0.2493896484375,0.2266839599609375,0.2706298828125,0.244873046875,1.0,128
walsh-r016-q04,moderate_joint,no_rewrite,8,-0.0030517578125,-0.01391632080078125,0.0069580078125,-0.0057373046875,1.0,128
walsh-r016-q04,moderate_joint,no_rewrite,16,-0.0086669921875,-0.0145263671875,-0.003051452636718688,-0.010498046875,1.0,128
walsh-r016-q04,moderate_joint,ablate_after_g2,1,0.9361572265625,0.9075927734375,0.9589846801757813,0.931884765625,1.0,128
walsh-r016-q04,moderate_joint,ablate_after_g2,2,0.9285888671875,0.9022210693359375,0.9499514770507813,0.9271240234375,1.0,128
walsh-r016-q04,moderate_joint,ablate_after_g2,4,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,ablate_after_g2,8,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,ablate_after_g2,16,0.0,0.0,0.0,0.0,1.0,128
walsh-r016-q04,moderate_joint,rescue_same_enter_g4,1,0.9361572265625,0.908447265625,0.9588626098632813,0.931884765625,1.0,128
walsh-r016-q04,moderate_joint,rescue_same_enter_g4,2,0.9285888671875,0.903076171875,0.9508056640625,0.9271240234375,1.0,128
walsh-r016-q04,moderate_joint,rescue_same_enter_g4,4,0.906005859375,0.8797604370117188,0.9274908447265626,0.9052734375,1.0,128
walsh-r016-q04,moderate_joint,rescue_same_enter_g4,8,0.8404541015625,0.8162841796875,0.861572265625,0.840087890625,1.0,128
walsh-r016-q04,moderate_joint,rescue_same_enter_g4,16,0.7315673828125,0.7084954833984375,0.7525634765625,0.7308349609375,1.0,128
walsh-r016-q04,moderate_joint,rescue_opposite_enter_g4,1,0.9361572265625,0.9082028198242188,0.9586181640625,0.931884765625,1.0,128
walsh-r016-q04,moderate_joint,rescue_opposite_enter_g4,2,0.9285888671875,0.9029537963867188,0.9493408203125,0.9271240234375,1.0,128
walsh-r016-q04,moderate_joint,rescue_opposite_enter_g4,4,-0.9195556640625,-0.940673828125,-0.8956292724609374,-0.9200439453125,1.0,128
walsh-r016-q04,moderate_joint,rescue_opposite_enter_g4,8,-0.8558349609375,-0.8775637817382812,-0.8311761474609374,-0.8564453125,1.0,128
walsh-r016-q04,moderate_joint,rescue_opposite_enter_g4,16,-0.745361328125,-0.7662353515625,-0.7218017578125,-0.74560546875,1.0,128
walsh-r016-q04,moderate_joint,opposite_founder,1,-0.9656982421875,-0.97998046875,-0.9478756713867187,-0.966796875,1.0,128
walsh-r016-q04,moderate_joint,opposite_founder,2,-0.9488525390625,-0.9670413208007812,-0.92724609375,-0.9490966796875,1.0,128
walsh-r016-q04,moderate_joint,opposite_founder,4,-0.9195556640625,-0.9404296875,-0.8959957885742187,-0.9200439453125,1.0,128
walsh-r016-q04,moderate_joint,opposite_founder,8,-0.8558349609375,-0.876708984375,-0.8310543823242187,-0.8564453125,1.0,128
walsh-r016-q04,moderate_joint,opposite_founder,16,-0.745361328125,-0.7662359619140625,-0.7224118041992187,-0.74560546875,1.0,128
walsh-r016-q04,moderate_joint,latent_corruption_1,1,0.93115234375,0.90380859375,0.95458984375,0.9261474609375,1.0,128
walsh-r016-q04,moderate_joint,latent_corruption_1,2,0.9193115234375,0.8924557495117188,0.9423831176757813,0.918212890625,1.0,128
walsh-r016-q04,moderate_joint,latent_corruption_1,4,0.890625,0.86328125,0.9134521484375,0.8895263671875,1.0,128
walsh-r016-q04,moderate_joint,latent_corruption_1,8,0.8216552734375,0.7968740844726563,0.8433837890625,0.8206787109375,1.0,128
walsh-r016-q04,moderate_joint,latent_corruption_1,16,0.7008056640625,0.6778561401367188,0.7208251953125,0.69970703125,1.0,128
