candidate,matrix_id,setting_id,arm,n_futures,horizon,terminal8_f16,terminal8_f32,terminal8_f64,capture_any_f16,capture_any_f32,capture_any_f64,arrival_f16,occupancy,maximum_residence,departed,reentered,extinction,final_target_h,carrier_target_h
02,117,k008_l01_u2p0_nominal,native_founder_writer_off,48,64,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,0.08333333333333333,1.0,0.8677712172850613,5.6875,1.0,0.0625,0.0,0.8566358907948298,0.951010845566216
02,117,k008_l01_u2p0_nominal,native_renewal_off,48,64,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.3541666666666667,0.5416666666666666,1.0,0.7798173811638129,11.5,1.0,0.375,0.0,0.7740550645813382,-0.039526227026847376
02,117,k008_l01_u2p0_nominal,native_erase_after_g2,48,64,0.041666666666666664,0.0,0.020833333333333332,0.20833333333333334,0.3333333333333333,0.4583333333333333,1.0,0.7874380158492663,11.916666666666666,1.0,0.3125,0.0,0.678033926730807,0.0
02,117,k008_l01_u2p0_nominal,native_erase_rescue_g3,48,64,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.8760256406935684,5.25,1.0,0.08333333333333333,0.0,0.8713445908446271,0.9507754035078584
02,117,k008_l01_u2p0_nominal,native_no_carrier,48,64,0.0,0.041666666666666664,0.020833333333333332,0.0625,0.3125,0.5416666666666666,0.9791666666666666,0.773694417253893,12.0625,1.0,0.4166666666666667,0.0,0.7005541831809942,0.0
02,117,k008_l01_u2p0_nominal,native_random_mask,48,64,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,1.0,0.5929120455469873,4.520833333333333,1.0,0.020833333333333332,0.0,0.5575792119097972,0.7435311959186052
02,117,k008_l01_u2p0_nominal,joint_relabel_correct,48,64,0.0,0.020833333333333332,0.0,0.0625,0.08333333333333333,0.14583333333333334,1.0,0.8659915909056969,5.791666666666667,1.0,0.125,0.0,0.8134373107921508,0.8994249423097861
02,24,k008_l01_u2p0_nominal,native_correct,48,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5182302004212179,4.375,1.0,0.0,0.0,0.4716268778776836,0.44455491960316046
02,24,k008_l01_u2p0_nominal,stranger_correct,48,64,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.4791977120519528,3.9375,1.0,0.0,0.0,0.4530268702723312,0.4172603462049976
02,24,k008_l01_u2p0_nominal,stranger_zero,48,64,0.0,0.0,0.0,0.0,0.0,0.0,0.3958333333333333,0.43662207606028347,3.125,1.0,0.0,0.0,0.4253450419414053,0.0
02,24,k008_l01_u2p0_nominal,stranger_shuffled,48,64,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.6041666666666666,0.4640901799744901,3.5416666666666665,1.0,0.020833333333333332,0.0,0.47896539891302065,0.0014742644882740168
02,24,k008_l01_u2p0_nominal,native_zero,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,1.0,0.4994940653863333,4.125,1.0,0.020833333333333332,0.0,0.540246343105724,0.0
02,24,k008_l01_u2p0_nominal,native_shuffled,48,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4858520426705446,4.375,1.0,0.0,0.0,0.4776985899661077,0.0396205456880382
02,24,k008_l01_u2p0_nominal,native_reader_off,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,1.0,0.4994940653863333,4.125,1.0,0.020833333333333332,0.0,0.540246343105724,0.4691569561926853
02,24,k008_l01_u2p0_nominal,native_founder_writer_off,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,1.0,0.5268660369357042,4.979166666666667,1.0,0.0,0.0,0.4191420516948153,0.38743481090008336
02,24,k008_l01_u2p0_nominal,native_renewal_off,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,1.0,0.47626980237714295,4.625,1.0,0.0,0.0,0.49745957585662803,0.0396205456880382
02,24,k008_l01_u2p0_nominal,native_erase_after_g2,48,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5052364997756674,4.083333333333333,1.0,0.0,0.0,0.42154238788009274,0.0
02,24,k008_l01_u2p0_nominal,native_erase_rescue_g3,48,64,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.08333333333333333,1.0,0.5258056467947992,4.958333333333333,1.0,0.0625,0.0,0.5083954244220409,0.4754610387943951
02,24,k008_l01_u2p0_nominal,native_no_carrier,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,1.0,0.4994940653863333,4.125,1.0,0.020833333333333332,0.0,0.540246343105724,0.0
02,24,k008_l01_u2p0_nominal,native_random_mask,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,1.0,0.5148328101575078,3.6875,1.0,0.0,0.0,0.4776514718173625,0.35882006673283984
02,24,k008_l01_u2p0_nominal,joint_relabel_correct,48,64,0.0,0.0,0.0,0.0625,0.0625,0.0625,1.0,0.5198918112397253,4.916666666666667,1.0,0.0,0.0,0.44951884632099054,0.45055695166823745
02,153,k008_l01_u2p0_nominal,native_correct,48,64,0.020833333333333332,0.0,0.0,0.041666666666666664,0.10416666666666667,0.25,1.0,0.6434034645168708,6.895833333333333,1.0,0.22916666666666666,0.0,0.7363407756843205,0.8756082520581842
02,153,k008_l01_u2p0_nominal,stranger_correct,48,64,0.0,0.020833333333333332,0.0,0.020833333333333332,0.08333333333333333,0.1875,0.9791666666666666,0.6120220549013838,7.208333333333333,1.0,0.1875,0.0,0.6173434469964585,0.7816055433089298
02,153,k008_l01_u2p0_nominal,stranger_zero,48,64,0.08333333333333333,0.0,0.020833333333333332,0.08333333333333333,0.14583333333333334,0.3541666666666667,0.9791666666666666,0.6428117665107448,7.104166666666667,1.0,0.3541666666666667,0.0,0.6996846787859156,0.0
02,153,k008_l01_u2p0_nominal,stranger_shuffled,48,64,0.0,0.0,0.0,0.041666666666666664,0.14583333333333334,0.3333333333333333,1.0,0.6236915916005787,7.104166666666667,1.0,0.3333333333333333,0.0,0.6547320635730135,-0.04573099143971356
02,153,k008_l01_u2p0_nominal,native_zero,48,64,0.020833333333333332,0.0,0.0,0.08333333333333333,0.10416666666666667,0.3333333333333333,1.0,0.6867212504281855,7.208333333333333,1.0,0.3125,0.0,0.6195540820982987,0.0
02,153,k008_l01_u2p0_nominal,native_shuffled,48,64,0.020833333333333332,0.0,0.020833333333333332,0.0625,0.0625,0.22916666666666666,1.0,0.6741761515763312,6.583333333333333,1.0,0.22916666666666666,0.0,0.6695607052826954,-0.05665003083141216
02,153,k008_l01_u2p0_nominal,native_reader_off,48,64,0.020833333333333332,0.0,0.0,0.08333333333333333,0.10416666666666667,0.3333333333333333,1.0,0.6867212504281855,7.208333333333333,1.0,0.3125,0.0,0.6195540820982987,0.7662079547224655
02,153,k008_l01_u2p0_nominal,native_founder_writer_off,48,64,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.10416666666666667,0.20833333333333334,1.0,0.6252980352490644,6.604166666666667,1.0,0.16666666666666666,0.0,0.5885767923271209,0.7754454505723795
02,153,k008_l01_u2p0_nominal,native_renewal_off,48,64,0.020833333333333332,0.0,0.0,0.041666666666666664,0.10416666666666667,0.20833333333333334,1.0,0.6554212351392992,7.0625,1.0,0.1875,0.0,0.6731223740848513,-0.05665003083141216
02,153,k008_l01_u2p0_nominal,native_erase_after_g2,48,64,0.020833333333333332,0.0,0.020833333333333332,0.10416666666666667,0.125,0.25,1.0,0.6776683636874683,6.8125,1.0,0.1875,0.0,0.6260482865658711,0.0
02,153,k008_l01_u2p0_nominal,native_erase_rescue_g3,48,64,0.020833333333333332,0.020833333333333332,0.0,0.08333333333333333,0.125,0.22916666666666666,1.0,0.6294603080785459,6.895833333333333,1.0,0.16666666666666666,0.0,0.5701331959610259,0.7440931824009658
02,153,k008_l01_u2p0_nominal,native_no_carrier,48,64,0.020833333333333332,0.0,0.0,0.08333333333333333,0.10416666666666667,0.3333333333333333,1.0,0.6867212504281855,7.208333333333333,1.0,0.3125,0.0,0.6195540820982987,0.0
02,153,k008_l01_u2p0_nominal,native_random_mask,48,64,0.020833333333333332,0.020833333333333332,0.0625,0.08333333333333333,0.14583333333333334,0.2708333333333333,1.0,0.6662273250908909,6.541666666666667,1.0,0.25,0.0,0.7283854468957788,0.24881222171016973
02,153,k008_l01_u2p0_nominal,joint_relabel_correct,48,64,0.0,0.041666666666666664,0.0,0.020833333333333332,0.0625,0.125,1.0,0.6256077571308204,6.645833333333333,1.0,0.10416666666666667,0.0,0.5693094700658478,0.7091485050189092
02,138,k008_l01_u2p0_nominal,native_correct,48,64,0.020833333333333332,0.020833333333333332,0.0,0.08333333333333333,0.125,0.125,1.0,0.7187305577624423,6.833333333333333,1.0,0.020833333333333332,0.0,0.6771102212806164,0.05363441962067619
02,138,k008_l01_u2p0_nominal,stranger_correct,48,64,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.2916666666666667,0.5793214181495293,6.270833333333333,1.0,0.041666666666666664,0.0,0.6844756138911743,0.17683553216208037
02,138,k008_l01_u2p0_nominal,stranger_zero,48,64,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.6666666666666666,0.7312329829621351,6.958333333333333,1.0,0.020833333333333332,0.0,0.764645399162955,0.0
02,138,k008_l01_u2p0_nominal,stranger_shuffled,48,64,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.7147653862850637,7.354166666666667,1.0,0.0,0.0,0.7753528719677812,0.016056455925853547
02,138,k008_l01_u2p0_nominal,native_zero,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,1.0,0.8272416821570072,8.3125,1.0,0.0,0.0,0.7660854002234655,0.0
02,138,k008_l01_u2p0_nominal,native_shuffled,48,64,0.0,0.0,0.0,0.0625,0.08333333333333333,0.125,1.0,0.8278180622427659,8.770833333333334,1.0,0.0625,0.0,0.8098837870990151,-0.07600835989884751
02,138,k008_l01_u2p0_nominal,native_reader_off,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,1.0,0.8272416821570072,8.3125,1.0,0.0,0.0,0.7660854002234655,0.05841490968042981
02,138,k008_l01_u2p0_nominal,native_founder_writer_off,48,64,0.020833333333333332,0.0,0.0,0.041666666666666664,0.0625,0.0625,1.0,0.7125441770345785,6.9375,1.0,0.0,0.0,0.7137367883295388,0.09254527421458458
02,138,k008_l01_u2p0_nominal,native_renewal_off,48,64,0.0,0.0,0.0,0.0625,0.08333333333333333,0.125,1.0,0.8278180622427659,8.770833333333334,1.0,0.0625,0.0,0.8098837870990151,-0.07600835989884751
02,138,k008_l01_u2p0_nominal,native_erase_after_g2,48,64,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0625,1.0,0.8252674725996126,7.583333333333333,1.0,0.020833333333333332,0.0,0.7749247822572626,0.0
02,138,k008_l01_u2p0_nominal,native_erase_rescue_g3,48,64,0.020833333333333332,0.0,0.0,0.0625,0.0625,0.0625,1.0,0.7122895501832579,7.4375,1.0,0.0,0.0,0.7255081052317726,0.12185385806905598
02,138,k008_l01_u2p0_nominal,native_no_carrier,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,1.0,0.8272416821570072,8.3125,1.0,0.0,0.0,0.7660854002234655,0.0
02,138,k008_l01_u2p0_nominal,native_random_mask,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,1.0,0.8277941918261188,7.0,1.0,0.020833333333333332,0.0,0.7966671502421153,0.45119243837022377
02,138,k008_l01_u2p0_nominal,joint_relabel_correct,48,64,0.0,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,1.0,0.754577426188573,7.833333333333333,1.0,0.08333333333333333,0.0,0.6275608438226947,-0.011924403033553882
02,86,k008_l01_u2p0_nominal,native_correct,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,1.0,0.2680438992037892,4.1875,1.0,0.020833333333333332,0.0,0.20676693181094222,0.2658993900983387
02,86,k008_l01_u2p0_nominal,stranger_correct,48,64,0.0,0.020833333333333332,0.0,0.0,0.0625,0.08333333333333333,0.4166666666666667,0.2322581722603839,3.875,1.0,0.08333333333333333,0.0,0.19920455574625517,0.21358661982848146
02,86,k008_l01_u2p0_nominal,stranger_zero,48,64,0.0,0.020833333333333332,0.0,0.0,0.0625,0.08333333333333333,0.4166666666666667,0.27650631437860795,4.291666666666667,1.0,0.08333333333333333,0.0,0.37849596014866677,0.0
02,86,k008_l01_u2p0_nominal,stranger_shuffled,48,64,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.5833333333333334,0.29484672218447877,4.458333333333333,1.0,0.08333333333333333,0.0,0.3239435890020491,0.021004929888842495
02,86,k008_l01_u2p0_nominal,native_zero,48,64,0.020833333333333332,0.0,0.0,0.0625,0.08333333333333333,0.125,1.0,0.3284703647220441,5.1875,1.0,0.08333333333333333,0.0,0.330037155621331,0.0
02,86,k008_l01_u2p0_nominal,native_shuffled,48,64,0.0,0.0,0.0,0.10416666666666667,0.14583333333333334,0.1875,1.0,0.34426159960625763,5.791666666666667,1.0,0.08333333333333333,0.0,0.22715776192353784,0.06273111821792189
02,86,k008_l01_u2p0_nominal,native_reader_off,48,64,0.020833333333333332,0.0,0.0,0.0625,0.08333333333333333,0.125,1.0,0.3284703647220441,5.1875,1.0,0.08333333333333333,0.0,0.330037155621331,0.40963808766064286
02,86,k008_l01_u2p0_nominal,native_founder_writer_off,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,1.0,0.28787099001633604,4.208333333333333,1.0,0.041666666666666664,0.0,0.2033697033024864,0.25737127606459637
02,86,k008_l01_u2p0_nominal,native_renewal_off,48,64,0.0,0.0,0.0,0.10416666666666667,0.10416666666666667,0.14583333333333334,1.0,0.3095011071172204,5.041666666666667,1.0,0.0625,0.0,0.21011795711841544,0.06273111821792189
02,86,k008_l01_u2p0_nominal,native_erase_after_g2,48,64,0.0,0.0,0.020833333333333332,0.0625,0.125,0.14583333333333334,1.0,0.34270303067006624,5.0625,1.0,0.10416666666666667,0.0,0.32555886993816424,0.0
02,86,k008_l01_u2p0_nominal,native_erase_rescue_g3,48,64,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,1.0,0.2672015633093051,4.479166666666667,1.0,0.0625,0.0,0.18666137055806897,0.22313002341693075
02,86,k008_l01_u2p0_nominal,native_no_carrier,48,64,0.020833333333333332,0.0,0.0,0.0625,0.08333333333333333,0.125,1.0,0.3284703647220441,5.1875,1.0,0.08333333333333333,0.0,0.330037155621331,0.0
02,86,k008_l01_u2p0_nominal,native_random_mask,48,64,0.020833333333333332,0.0,0.0,0.10416666666666667,0.14583333333333334,0.25,1.0,0.3155458469824139,5.4375,1.0,0.16666666666666666,0.0,0.30021339774351424,0.35575859204773197
02,86,k008_l01_u2p0_nominal,joint_relabel_correct,48,64,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.10416666666666667,1.0,0.2906273580994238,4.958333333333333,1.0,0.0625,0.0,0.19659422852893116,0.20593635666338952
02,148,k008_l01_u2p0_nominal,native_correct,48,64,0.0,0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.2459375408197906,2.9375,1.0,0.0,0.0,0.20343542896497155,0.2903698422769209
02,148,k008_l01_u2p0_nominal,stranger_correct,48,64,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.4583333333333333,0.24729375530455408,3.2291666666666665,1.0,0.020833333333333332,0.0,0.28812590504859503,0.37141214027601116
02,148,k008_l01_u2p0_nominal,stranger_zero,48,64,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.5833333333333334,0.24789182615594166,3.625,1.0,0.041666666666666664,0.0,0.30370141215959157,0.0
02,148,k008_l01_u2p0_nominal,stranger_shuffled,48,64,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,0.2627537896678344,3.5625,1.0,0.0625,0.0,0.28295605056021,-0.02129882804542832
02,148,k008_l01_u2p0_nominal,native_zero,48,64,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.7708333333333334,0.30522203501522843,3.7291666666666665,1.0,0.041666666666666664,0.0,0.2835906910733313,0.0
02,148,k008_l01_u2p0_nominal,native_shuffled,48,64,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.9166666666666666,0.30781064967961247,3.7708333333333335,1.0,0.020833333333333332,0.0,0.31915829183484873,-0.012643457651165793
02,148,k008_l01_u2p0_nominal,native_reader_off,48,64,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.7708333333333334,0.30522203501522843,3.7291666666666665,1.0,0.041666666666666664,0.0,0.2835906910733313,0.3430533613656664
02,148,k008_l01_u2p0_nominal,native_founder_writer_off,48,64,0.0,0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.28204529235302067,3.5,1.0,0.0,0.0,0.30030489265791616,0.40191304013816187
02,148,k008_l01_u2p0_nominal,native_renewal_off,48,64,0.0,0.0,0.0,0.0,0.0,0.0,0.8958333333333334,0.3038857498968779,3.3541666666666665,1.0,0.0,0.0,0.24590403153801052,-0.012643457651165793
02,148,k008_l01_u2p0_nominal,native_erase_after_g2,48,64,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.0625,0.08333333333333333,0.9375,0.3108986568497132,3.9791666666666665,1.0,0.08333333333333333,0.0,0.24962307541643358,0.0
02,148,k008_l01_u2p0_nominal,native_erase_rescue_g3,48,64,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.875,0.2900078409270226,3.125,1.0,0.020833333333333332,0.0,0.24899789081230836,0.31155180575605773
02,148,k008_l01_u2p0_nominal,native_no_carrier,48,64,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.7708333333333334,0.30522203501522843,3.7291666666666665,1.0,0.041666666666666664,0.0,0.2835906910733313,0.0
02,148,k008_l01_u2p0_nominal,native_random_mask,48,64,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.8333333333333334,0.29670997195690374,3.5208333333333335,1.0,0.020833333333333332,0.0,0.3213196599613833,0.1431026107357149
02,148,k008_l01_u2p0_nominal,joint_relabel_correct,48,64,0.0,0.0,0.0,0.0,0.0,0.0,0.7708333333333334,0.29170619956059074,3.2916666666666665,1.0,0.0,0.0,0.2332512364279706,0.30119840805367226
02,125,k008_l01_u2p0_nominal,native_correct,48,64,0.041666666666666664,0.10416666666666667,0.041666666666666664,0.3125,0.625,0.7708333333333334,1.0,0.7039716843456157,10.229166666666666,1.0,0.6458333333333334,0.0,0.6337593519930845,0.6830861728854117
02,125,k008_l01_u2p0_nominal,stranger_correct,48,64,0.0,0.0,0.16666666666666666,0.0,0.2708333333333333,0.7083333333333334,0.7916666666666666,0.6558125622848412,9.583333333333334,1.0,0.7083333333333334,0.0,0.7507245786991156,0.7851647620897247
02,125,k008_l01_u2p0_nominal,stranger_zero,48,64,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6133747419467634,3.5208333333333335,1.0,0.0,0.0,0.660248247949499,0.0
02,125,k008_l01_u2p0_nominal,stranger_shuffled,48,64,0.0,0.0,0.0,0.0,0.0,0.0,0.3541666666666667,0.6188137927618714,3.3958333333333335,1.0,0.0,0.0,0.6201125075101537,0.014440896332669697
02,125,k008_l01_u2p0_nominal,native_zero,48,64,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.9791666666666666,0.6844968783434998,3.9583333333333335,1.0,0.020833333333333332,0.0,0.6669654365294407,0.0
02,125,k008_l01_u2p0_nominal,native_shuffled,48,64,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.9791666666666666,0.6634667542874478,4.0,1.0,0.020833333333333332,0.0,0.6655241690075046,0.04654374281733647
02,125,k008_l01_u2p0_nominal,native_reader_off,48,64,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.9791666666666666,0.6844968783434998,3.9583333333333335,1.0,0.020833333333333332,0.0,0.6669654365294407,0.8355658871738946
02,125,k008_l01_u2p0_nominal,native_founder_writer_off,48,64,0.08333333333333333,0.10416666666666667,0.0625,0.2708333333333333,0.5208333333333334,0.7916666666666666,0.9791666666666666,0.7434579854674888,11.479166666666666,1.0,0.7291666666666666,0.0,0.7268807695361904,0.8123461431494231
02,125,k008_l01_u2p0_nominal,native_renewal_off,48,64,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,1.0,0.682965757764303,4.583333333333333,1.0,0.0,0.0,0.652751580064399,0.04654374281733647
02,125,k008_l01_u2p0_nominal,native_erase_after_g2,48,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6563287442919299,4.0625,1.0,0.0,0.0,0.7228536436559043,0.0
02,125,k008_l01_u2p0_nominal,native_erase_rescue_g3,48,64,0.08333333333333333,0.0625,0.041666666666666664,0.3541666666666667,0.5625,0.8333333333333334,1.0,0.7435470378197616,10.729166666666666,1.0,0.7083333333333334,0.0,0.7515836387502697,0.8355838523052069
02,125,k008_l01_u2p0_nominal,native_no_carrier,48,64,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.9791666666666666,0.6844968783434998,3.9583333333333335,1.0,0.020833333333333332,0.0,0.6669654365294407,0.0
02,125,k008_l01_u2p0_nominal,native_random_mask,48,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6942076923177014,3.8958333333333335,1.0,0.0,0.0,0.6998653913827125,0.23314195317213438
02,125,k008_l01_u2p0_nominal,joint_relabel_correct,48,64,0.0625,0.16666666666666666,0.08333333333333333,0.2916666666666667,0.625,0.8333333333333334,1.0,0.7343349251230634,11.5625,1.0,0.6875,0.0,0.7244119508227467,0.7560875725724774
02,171,k008_l01_u2p0_nominal,native_correct,48,64,0.7916666666666666,0.8333333333333334,0.9791666666666666,1.0,1.0,1.0,1.0,0.9460103859579508,46.791666666666664,0.375,0.375,0.0,0.9616367275820804,0.9245193641044968
02,171,k008_l01_u2p0_nominal,stranger_correct,48,64,0.1875,0.6041666666666666,0.8125,0.20833333333333334,0.75,0.9583333333333334,0.5416666666666666,0.7102671377801189,37.4375,1.0,0.9583333333333334,0.0,0.9005771020901813,0.8976962892584598
02,171,k008_l01_u2p0_nominal,stranger_zero,48,64,0.020833333333333332,0.08333333333333333,0.14583333333333334,0.0625,0.2916666666666667,0.6875,0.3958333333333333,0.6567464493824421,12.541666666666666,1.0,0.6875,0.0,0.8102836236594934,0.0
02,171,k008_l01_u2p0_nominal,stranger_shuffled,48,64,0.020833333333333332,0.0625,0.10416666666666667,0.020833333333333332,0.1875,0.5625,0.5416666666666666,0.6298217097617907,10.291666666666666,1.0,0.5625,0.0,0.8040647452970003,0.08305952318760353
02,171,k008_l01_u2p0_nominal,native_zero,48,64,0.16666666666666666,0.08333333333333333,0.0625,0.3541666666666667,0.5,0.7083333333333334,1.0,0.8267778603639439,13.291666666666666,1.0,0.6666666666666666,0.0,0.7669460882478013,0.0
02,171,k008_l01_u2p0_nominal,native_shuffled,48,64,0.125,0.10416666666666667,0.10416666666666667,0.4791666666666667,0.5416666666666666,0.7916666666666666,1.0,0.7976115435897548,11.958333333333334,1.0,0.6666666666666666,0.0,0.7699560973732279,-0.0372095132052326
02,171,k008_l01_u2p0_nominal,native_reader_off,48,64,0.16666666666666666,0.08333333333333333,0.0625,0.3541666666666667,0.5,0.7083333333333334,1.0,0.8267778603639439,13.291666666666666,1.0,0.6666666666666666,0.0,0.7669460882478013,0.8190474869005034
02,171,k008_l01_u2p0_nominal,native_founder_writer_off,48,64,0.875,0.8125,0.8541666666666666,0.9791666666666666,1.0,1.0,1.0,0.9543305015359533,47.229166666666664,0.5,0.4375,0.0,0.962432883804413,0.9312308022360712
02,171,k008_l01_u2p0_nominal,native_renewal_off,48,64,0.16666666666666666,0.10416666666666667,0.041666666666666664,0.4166666666666667,0.7083333333333334,0.8541666666666666,1.0,0.8209609124333657,13.458333333333334,1.0,0.75,0.0,0.8056947764998506,-0.0372095132052326
02,171,k008_l01_u2p0_nominal,native_erase_after_g2,48,64,0.16666666666666666,0.0625,0.0625,0.4375,0.625,0.8333333333333334,1.0,0.8236079517196445,12.270833333333334,1.0,0.7291666666666666,0.0,0.8686092911559727,0.0
02,171,k008_l01_u2p0_nominal,native_erase_rescue_g3,48,64,0.875,0.8958333333333334,0.875,1.0,1.0,1.0,1.0,0.9565985430784169,51.6875,0.3541666666666667,0.3125,0.0,0.9362012128541105,0.9008759059475757
02,171,k008_l01_u2p0_nominal,native_no_carrier,48,64,0.16666666666666666,0.08333333333333333,0.0625,0.3541666666666667,0.5,0.7083333333333334,1.0,0.8267778603639439,13.291666666666666,1.0,0.6666666666666666,0.0,0.7669460882478013,0.0
02,171,k008_l01_u2p0_nominal,native_random_mask,48,64,0.10416666666666667,0.08333333333333333,0.041666666666666664,0.3125,0.5,0.7916666666666666,1.0,0.7985014948282506,12.958333333333334,1.0,0.6875,0.0,0.7401797761807966,0.2741812474225189
02,171,k008_l01_u2p0_nominal,joint_relabel_correct,48,64,0.8125,0.7708333333333334,0.875,0.9375,1.0,1.0,1.0,0.9568559033697669,45.9375,0.3333333333333333,0.2916666666666667,0.0,0.9642285196052914,0.9381713523184659
02,119,k008_l01_u2p0_nominal,native_correct,48,64,0.16666666666666666,0.16666666666666666,0.10416666666666667,0.3333333333333333,0.625,0.9791666666666666,1.0,0.8299106919137319,16.583333333333332,1.0,0.9583333333333334,0.0,0.8231240386655138,0.09341619601435351
02,119,k008_l01_u2p0_nominal,stranger_correct,48,64,0.020833333333333332,0.1875,0.1875,0.020833333333333332,0.3541666666666667,0.7708333333333334,0.3333333333333333,0.5727122458289843,13.916666666666666,1.0,0.7708333333333334,0.0,0.7733108153228372,-0.007567256720419038
02,119,k008_l01_u2p0_nominal,stranger_zero,48,64,0.0625,0.1875,0.2916666666666667,0.0625,0.3125,0.7708333333333334,0.3958333333333333,0.6191463758120245,14.125,1.0,0.7708333333333334,0.0,0.8463069405984998,0.0
02,119,k008_l01_u2p0_nominal,stranger_shuffled,48,64,0.020833333333333332,0.1875,0.16666666666666666,0.020833333333333332,0.3333333333333333,0.7916666666666666,0.375,0.5971734590590498,13.958333333333334,1.0,0.7916666666666666,0.0,0.8624363902575878,-0.041690035976594396
02,119,k008_l01_u2p0_nominal,native_zero,48,64,0.10416666666666667,0.3333333333333333,0.22916666666666666,0.3333333333333333,0.75,0.9791666666666666,1.0,0.8779544097813438,20.3125,1.0,0.9375,0.0,0.8545825357771338,0.0
02,119,k008_l01_u2p0_nominal,native_shuffled,48,64,0.1875,0.25,0.20833333333333334,0.4375,0.7708333333333334,0.9583333333333334,1.0,0.8859836880953894,17.833333333333332,1.0,0.8958333333333334,0.0,0.8389239305487722,0.11935965330421494
02,119,k008_l01_u2p0_nominal,native_reader_off,48,64,0.10416666666666667,0.3333333333333333,0.22916666666666666,0.3333333333333333,0.75,0.9791666666666666,1.0,0.8779544097813438,20.3125,1.0,0.9375,0.0,0.8545825357771338,0.07718981855564963
02,119,k008_l01_u2p0_nominal,native_founder_writer_off,48,64,0.16666666666666666,0.22916666666666666,0.14583333333333334,0.2916666666666667,0.625,0.9791666666666666,1.0,0.8327125143948688,17.041666666666668,1.0,0.9166666666666666,0.0,0.8208848619028913,0.1345358908978842
02,119,k008_l01_u2p0_nominal,native_renewal_off,48,64,0.1875,0.25,0.20833333333333334,0.4375,0.7708333333333334,0.9583333333333334,1.0,0.8859836880953894,17.833333333333332,1.0,0.8958333333333334,0.0,0.8389239305487722,0.11935965330421494
