candidate,matrix_id,setting_id,arm,terminal8_f32,capture_any_f32,arrival_f16,occupancy,extinction
02,54,k032_l01_u1p0_ideal,stranger_correct,0.0,0.125,0.125,0.05523420006421165,0.0
02,54,k032_l01_u1p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l01_u1p0_nominal,native_correct,0.75,1.0,1.0,0.953923016719221,0.0
02,54,k032_l01_u1p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l01_u1p0_nominal,native_opposite,0.25,0.625,1.0,0.757540594413153,0.0
02,54,k032_l01_u1p0_nominal,native_shuffled,0.375,0.75,1.0,0.8090035086506404,0.0
02,54,k032_l01_u1p0_nominal,stranger_correct,0.125,0.125,0.125,0.13407700750932516,0.0
02,54,k032_l01_u1p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l01_u2p0_ideal,native_correct,1.0,1.0,1.0,0.9673740241837862,0.0
02,54,k032_l01_u2p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l01_u2p0_ideal,native_opposite,0.375,0.75,1.0,0.7031973794946726,0.0
02,54,k032_l01_u2p0_ideal,native_shuffled,0.25,0.75,1.0,0.743582116673581,0.0
02,54,k032_l01_u2p0_ideal,stranger_correct,0.625,0.625,0.625,0.5880133451215863,0.0
02,54,k032_l01_u2p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l01_u2p0_nominal,native_correct,0.875,1.0,1.0,0.9665680973508335,0.0
02,54,k032_l01_u2p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l01_u2p0_nominal,native_opposite,0.25,0.625,1.0,0.7277477736158762,0.0
02,54,k032_l01_u2p0_nominal,native_shuffled,0.25,0.5,1.0,0.6563869735047255,0.0
02,54,k032_l01_u2p0_nominal,stranger_correct,0.625,0.625,0.625,0.5786290281716143,0.0
02,54,k032_l01_u2p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l04_u0p5_ideal,native_correct,0.875,1.0,1.0,0.9722518190123686,0.0
02,54,k032_l04_u0p5_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l04_u0p5_ideal,native_opposite,0.25,0.875,1.0,0.704288546087451,0.0
02,54,k032_l04_u0p5_ideal,native_shuffled,0.125,0.875,1.0,0.7146415590031737,0.0
02,54,k032_l04_u0p5_ideal,stranger_correct,0.125,0.125,0.125,0.13321154063417703,0.0
02,54,k032_l04_u0p5_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l04_u0p5_nominal,native_correct,0.5,1.0,1.0,0.9488871035672732,0.0
02,54,k032_l04_u0p5_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l04_u0p5_nominal,native_opposite,0.375,0.875,1.0,0.7684590153871297,0.0
02,54,k032_l04_u0p5_nominal,native_shuffled,0.25,0.875,1.0,0.77536834967195,0.0
02,54,k032_l04_u0p5_nominal,stranger_correct,0.125,0.125,0.25,0.16500532333393272,0.0
02,54,k032_l04_u0p5_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l04_u1p0_ideal,native_correct,0.625,1.0,1.0,0.9585392578861736,0.0
02,54,k032_l04_u1p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l04_u1p0_ideal,native_opposite,0.25,1.0,1.0,0.8205968250948148,0.0
02,54,k032_l04_u1p0_ideal,native_shuffled,0.25,1.0,1.0,0.8001528475001434,0.0
02,54,k032_l04_u1p0_ideal,stranger_correct,0.125,0.125,0.25,0.17601925819633318,0.0
02,54,k032_l04_u1p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l04_u1p0_nominal,native_correct,0.875,1.0,1.0,0.9603083379218018,0.0
02,54,k032_l04_u1p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l04_u1p0_nominal,native_opposite,0.25,1.0,1.0,0.8046648793498303,0.0
02,54,k032_l04_u1p0_nominal,native_shuffled,0.375,0.875,1.0,0.8296116612424658,0.0
02,54,k032_l04_u1p0_nominal,stranger_correct,0.125,0.125,0.125,0.17816429246652007,0.0
02,54,k032_l04_u1p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l04_u2p0_ideal,native_correct,1.0,1.0,1.0,0.9668564449615714,0.0
02,54,k032_l04_u2p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l04_u2p0_ideal,native_opposite,0.375,0.75,1.0,0.7069098873675389,0.0
02,54,k032_l04_u2p0_ideal,native_shuffled,0.25,0.5,1.0,0.6806933892209446,0.0
02,54,k032_l04_u2p0_ideal,stranger_correct,0.75,0.75,0.75,0.6990499701710917,0.0
02,54,k032_l04_u2p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l04_u2p0_nominal,native_correct,0.875,1.0,1.0,0.9679277805170728,0.0
02,54,k032_l04_u2p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l04_u2p0_nominal,native_opposite,0.5,0.625,1.0,0.6659390945641877,0.0
02,54,k032_l04_u2p0_nominal,native_shuffled,0.5,0.75,1.0,0.767262749269581,0.0
02,54,k032_l04_u2p0_nominal,stranger_correct,0.375,0.625,0.625,0.5642565972552758,0.0
02,54,k032_l04_u2p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l08_u0p5_ideal,native_correct,0.875,1.0,1.0,0.9534144619352823,0.0
02,54,k032_l08_u0p5_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l08_u0p5_ideal,native_opposite,0.125,0.875,1.0,0.7422158778648439,0.0
02,54,k032_l08_u0p5_ideal,native_shuffled,0.25,0.875,1.0,0.8664176162661096,0.0
02,54,k032_l08_u0p5_ideal,stranger_correct,0.125,0.125,0.125,0.09082867407001152,0.0
02,54,k032_l08_u0p5_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l08_u0p5_nominal,native_correct,0.375,0.875,1.0,0.9005117391233588,0.0
02,54,k032_l08_u0p5_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l08_u0p5_nominal,native_opposite,0.25,0.75,1.0,0.8304642616921496,0.0
02,54,k032_l08_u0p5_nominal,native_shuffled,0.125,0.875,1.0,0.8249266134716243,0.0
02,54,k032_l08_u0p5_nominal,stranger_correct,0.0,0.125,0.125,0.0961115243778107,0.0
02,54,k032_l08_u0p5_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l08_u1p0_ideal,native_correct,0.875,1.0,1.0,0.9710402228001895,0.0
02,54,k032_l08_u1p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l08_u1p0_ideal,native_opposite,0.375,0.875,1.0,0.7794826823744476,0.0
02,54,k032_l08_u1p0_ideal,native_shuffled,0.125,0.625,1.0,0.7781561194922886,0.0
02,54,k032_l08_u1p0_ideal,stranger_correct,0.125,0.125,0.25,0.22608340157763948,0.0
02,54,k032_l08_u1p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l08_u1p0_nominal,native_correct,0.5,1.0,1.0,0.9588283152455392,0.0
02,54,k032_l08_u1p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l08_u1p0_nominal,native_opposite,0.375,0.875,1.0,0.8446908950690113,0.0
02,54,k032_l08_u1p0_nominal,native_shuffled,0.375,1.0,1.0,0.8888735379779382,0.0
02,54,k032_l08_u1p0_nominal,stranger_correct,0.125,0.125,0.125,0.1497613706492843,0.0
02,54,k032_l08_u1p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l08_u2p0_ideal,native_correct,1.0,1.0,1.0,0.9676919810509926,0.0
02,54,k032_l08_u2p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l08_u2p0_ideal,native_opposite,0.375,0.375,1.0,0.7672988514496034,0.0
02,54,k032_l08_u2p0_ideal,native_shuffled,0.375,0.5,1.0,0.736036587454423,0.0
02,54,k032_l08_u2p0_ideal,stranger_correct,0.875,0.875,0.875,0.832138209660918,0.0
02,54,k032_l08_u2p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k032_l08_u2p0_nominal,native_correct,0.875,1.0,1.0,0.9689804995952401,0.0
02,54,k032_l08_u2p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k032_l08_u2p0_nominal,native_opposite,0.25,1.0,1.0,0.778324137410688,0.0
02,54,k032_l08_u2p0_nominal,native_shuffled,0.125,0.625,1.0,0.7024070507726787,0.0
02,54,k032_l08_u2p0_nominal,stranger_correct,0.75,0.875,0.875,0.8082232289948167,0.0
02,54,k032_l08_u2p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l01_u0p5_ideal,native_correct,0.625,1.0,1.0,0.9557183306407936,0.0
02,54,k100_l01_u0p5_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l01_u0p5_ideal,native_opposite,0.5,1.0,1.0,0.8517428772793328,0.0
02,54,k100_l01_u0p5_ideal,native_shuffled,0.5,1.0,1.0,0.8325681077848673,0.0
02,54,k100_l01_u0p5_ideal,stranger_correct,0.0,0.125,0.125,0.11414595617765204,0.0
02,54,k100_l01_u0p5_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l01_u0p5_nominal,native_correct,0.5,1.0,1.0,0.9147126334673299,0.0
02,54,k100_l01_u0p5_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l01_u0p5_nominal,native_opposite,0.25,0.875,1.0,0.7497103468589277,0.0
02,54,k100_l01_u0p5_nominal,native_shuffled,0.375,0.875,1.0,0.8120667851715075,0.0
02,54,k100_l01_u0p5_nominal,stranger_correct,0.125,0.125,0.125,0.16346350570962867,0.0
02,54,k100_l01_u0p5_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l01_u1p0_ideal,native_correct,0.75,1.0,1.0,0.9625934586154916,0.0
02,54,k100_l01_u1p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l01_u1p0_ideal,native_opposite,0.5,1.0,1.0,0.9297322302043018,0.0
02,54,k100_l01_u1p0_ideal,native_shuffled,0.375,1.0,1.0,0.8812309287551273,0.0
02,54,k100_l01_u1p0_ideal,stranger_correct,0.125,0.25,0.25,0.23496014497433573,0.0
02,54,k100_l01_u1p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l01_u1p0_nominal,native_correct,1.0,1.0,1.0,0.9705271330934118,0.0
02,54,k100_l01_u1p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l01_u1p0_nominal,native_opposite,0.375,0.875,1.0,0.8361173450800177,0.0
02,54,k100_l01_u1p0_nominal,native_shuffled,0.625,0.875,1.0,0.8843345392579735,0.0
02,54,k100_l01_u1p0_nominal,stranger_correct,0.0,0.0,0.0,0.03218543952627993,0.0
02,54,k100_l01_u1p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l01_u2p0_ideal,native_correct,0.875,1.0,1.0,0.92943972888303,0.0
02,54,k100_l01_u2p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l01_u2p0_ideal,native_opposite,0.25,0.875,1.0,0.85418590658214,0.0
02,54,k100_l01_u2p0_ideal,native_shuffled,0.375,0.75,1.0,0.7776685707632278,0.0
02,54,k100_l01_u2p0_ideal,stranger_correct,0.625,0.625,0.625,0.5213583525764396,0.0
02,54,k100_l01_u2p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l01_u2p0_nominal,native_correct,1.0,1.0,1.0,0.967882908871051,0.0
02,54,k100_l01_u2p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l01_u2p0_nominal,native_opposite,0.125,0.625,1.0,0.6440489036281478,0.0
02,54,k100_l01_u2p0_nominal,native_shuffled,0.125,0.625,1.0,0.736142117457288,0.0
02,54,k100_l01_u2p0_nominal,stranger_correct,0.5,0.5,0.5,0.444629960004124,0.0
02,54,k100_l01_u2p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l04_u0p5_ideal,native_correct,0.75,1.0,1.0,0.9551041487781766,0.0
02,54,k100_l04_u0p5_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l04_u0p5_ideal,native_opposite,0.0,0.875,1.0,0.7879528086591863,0.0
02,54,k100_l04_u0p5_ideal,native_shuffled,0.0,0.75,1.0,0.6888132823626991,0.0
02,54,k100_l04_u0p5_ideal,stranger_correct,0.0,0.0,0.125,0.08975201712913108,0.0
02,54,k100_l04_u0p5_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l04_u0p5_nominal,native_correct,0.5,1.0,1.0,0.9337919210784986,0.0
02,54,k100_l04_u0p5_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l04_u0p5_nominal,native_opposite,0.125,0.625,1.0,0.7033518931807874,0.0
02,54,k100_l04_u0p5_nominal,native_shuffled,0.25,0.625,1.0,0.7179099376973925,0.0
02,54,k100_l04_u0p5_nominal,stranger_correct,0.125,0.25,0.25,0.18283940129897452,0.0
02,54,k100_l04_u0p5_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l04_u1p0_ideal,native_correct,1.0,1.0,1.0,0.9492652009812965,0.0
02,54,k100_l04_u1p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l04_u1p0_ideal,native_opposite,0.25,0.625,1.0,0.6665012558800336,0.0
02,54,k100_l04_u1p0_ideal,native_shuffled,0.125,0.5,1.0,0.6789448339092342,0.0
02,54,k100_l04_u1p0_ideal,stranger_correct,0.125,0.125,0.25,0.18230609757390276,0.0
02,54,k100_l04_u1p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l04_u1p0_nominal,native_correct,1.0,1.0,1.0,0.9685313780104368,0.0
02,54,k100_l04_u1p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l04_u1p0_nominal,native_opposite,0.375,1.0,1.0,0.9130905791741727,0.0
02,54,k100_l04_u1p0_nominal,native_shuffled,0.125,0.5,1.0,0.6975945875653972,0.0
02,54,k100_l04_u1p0_nominal,stranger_correct,0.125,0.125,0.125,0.11205385637466095,0.0
02,54,k100_l04_u1p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l04_u2p0_ideal,native_correct,0.875,1.0,1.0,0.9661360183977714,0.0
02,54,k100_l04_u2p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l04_u2p0_ideal,native_opposite,0.25,1.0,1.0,0.8584538409580564,0.0
02,54,k100_l04_u2p0_ideal,native_shuffled,0.5,0.875,1.0,0.7998795561617337,0.0
02,54,k100_l04_u2p0_ideal,stranger_correct,0.75,0.75,0.75,0.6995430786334478,0.0
02,54,k100_l04_u2p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l04_u2p0_nominal,native_correct,0.875,1.0,1.0,0.9692843416862944,0.0
02,54,k100_l04_u2p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l04_u2p0_nominal,native_opposite,0.125,0.625,1.0,0.7567537709891841,0.0
02,54,k100_l04_u2p0_nominal,native_shuffled,0.0,0.75,1.0,0.7576749680805097,0.0
02,54,k100_l04_u2p0_nominal,stranger_correct,0.625,0.625,0.75,0.6172091140483335,0.0
02,54,k100_l04_u2p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l08_u0p5_ideal,native_correct,0.5,1.0,1.0,0.9641390744936661,0.0
02,54,k100_l08_u0p5_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l08_u0p5_ideal,native_opposite,0.375,0.875,1.0,0.8098875384788984,0.0
02,54,k100_l08_u0p5_ideal,native_shuffled,0.375,0.625,1.0,0.7799129798518213,0.0
02,54,k100_l08_u0p5_ideal,stranger_correct,0.125,0.125,0.125,0.12940748825787513,0.0
02,54,k100_l08_u0p5_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l08_u0p5_nominal,native_correct,0.5,1.0,1.0,0.9528528618233253,0.0
02,54,k100_l08_u0p5_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l08_u0p5_nominal,native_opposite,0.25,0.875,1.0,0.8048989234069426,0.0
02,54,k100_l08_u0p5_nominal,native_shuffled,0.375,1.0,1.0,0.8499937503228798,0.0
02,54,k100_l08_u0p5_nominal,stranger_correct,0.125,0.25,0.25,0.19058866383204426,0.0
02,54,k100_l08_u0p5_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l08_u1p0_ideal,native_correct,1.0,1.0,1.0,0.9677380268713206,0.0
02,54,k100_l08_u1p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l08_u1p0_ideal,native_opposite,0.25,0.875,1.0,0.79699637961661,0.0
02,54,k100_l08_u1p0_ideal,native_shuffled,0.5,1.0,1.0,0.9421461145284081,0.0
02,54,k100_l08_u1p0_ideal,stranger_correct,0.125,0.25,0.375,0.3138890053998609,0.0
02,54,k100_l08_u1p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l08_u1p0_nominal,native_correct,0.625,1.0,1.0,0.9508183644203815,0.0
02,54,k100_l08_u1p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l08_u1p0_nominal,native_opposite,0.125,0.75,1.0,0.7421088255707139,0.0
02,54,k100_l08_u1p0_nominal,native_shuffled,0.375,0.875,1.0,0.7898645667164977,0.0
02,54,k100_l08_u1p0_nominal,stranger_correct,0.0,0.125,0.125,0.2088086709032721,0.0
02,54,k100_l08_u1p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l08_u2p0_ideal,native_correct,0.875,1.0,1.0,0.9659948842232577,0.0
02,54,k100_l08_u2p0_ideal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l08_u2p0_ideal,native_opposite,0.375,0.875,1.0,0.9075409160242236,0.0
02,54,k100_l08_u2p0_ideal,native_shuffled,0.25,0.625,1.0,0.739426645903331,0.0
02,54,k100_l08_u2p0_ideal,stranger_correct,0.75,0.75,0.75,0.6936309249966188,0.0
02,54,k100_l08_u2p0_ideal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,54,k100_l08_u2p0_nominal,native_correct,1.0,1.0,1.0,0.971262237623898,0.0
02,54,k100_l08_u2p0_nominal,native_zero,0.375,1.0,1.0,0.7840913665621843,0.0
02,54,k100_l08_u2p0_nominal,native_opposite,0.125,0.5,1.0,0.6234425967287114,0.0
02,54,k100_l08_u2p0_nominal,native_shuffled,0.25,0.75,1.0,0.8231599311999598,0.0
02,54,k100_l08_u2p0_nominal,stranger_correct,0.375,0.375,0.5,0.391479853867033,0.0
02,54,k100_l08_u2p0_nominal,stranger_zero,0.25,0.25,0.25,0.23445106911815786,0.0
02,63,k008_l01_u0p5_ideal,native_correct,0.625,1.0,1.0,0.8969435795997313,0.0
02,63,k008_l01_u0p5_ideal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l01_u0p5_ideal,native_opposite,0.0,0.5,1.0,0.7330429545030199,0.0
02,63,k008_l01_u0p5_ideal,native_shuffled,0.0,0.25,1.0,0.5850035169519425,0.0
02,63,k008_l01_u0p5_ideal,stranger_correct,0.375,0.875,1.0,0.7961491720205862,0.0
02,63,k008_l01_u0p5_ideal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l01_u0p5_nominal,native_correct,0.625,0.875,1.0,0.8646109571583672,0.0
02,63,k008_l01_u0p5_nominal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l01_u0p5_nominal,native_opposite,0.125,0.625,1.0,0.7260442899596131,0.0
02,63,k008_l01_u0p5_nominal,native_shuffled,0.0,0.875,1.0,0.7625905322474225,0.0
02,63,k008_l01_u0p5_nominal,stranger_correct,0.375,0.625,1.0,0.6771658958402136,0.0
02,63,k008_l01_u0p5_nominal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l01_u1p0_ideal,native_correct,0.5,1.0,1.0,0.8687338249306227,0.0
02,63,k008_l01_u1p0_ideal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l01_u1p0_ideal,native_opposite,0.0,0.625,1.0,0.6457326455094234,0.0
02,63,k008_l01_u1p0_ideal,native_shuffled,0.0,0.75,1.0,0.6935907081418136,0.0
02,63,k008_l01_u1p0_ideal,stranger_correct,0.625,0.875,1.0,0.833778232090258,0.0
02,63,k008_l01_u1p0_ideal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l01_u1p0_nominal,native_correct,0.875,1.0,1.0,0.911365075485399,0.0
02,63,k008_l01_u1p0_nominal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l01_u1p0_nominal,native_opposite,0.5,0.75,1.0,0.8342518127998422,0.0
02,63,k008_l01_u1p0_nominal,native_shuffled,0.125,0.625,1.0,0.8375568115820963,0.0
02,63,k008_l01_u1p0_nominal,stranger_correct,0.625,0.75,1.0,0.7537687287524049,0.0
02,63,k008_l01_u1p0_nominal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l01_u2p0_ideal,native_correct,0.75,1.0,1.0,0.9326172220042905,0.0
02,63,k008_l01_u2p0_ideal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l01_u2p0_ideal,native_opposite,0.0,0.375,1.0,0.6969835592365767,0.0
02,63,k008_l01_u2p0_ideal,native_shuffled,0.125,0.625,1.0,0.6929019377911583,0.0
02,63,k008_l01_u2p0_ideal,stranger_correct,0.875,0.875,1.0,0.894032273421167,0.0
02,63,k008_l01_u2p0_ideal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l01_u2p0_nominal,native_correct,0.5,0.875,1.0,0.8617640243911064,0.0
02,63,k008_l01_u2p0_nominal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l01_u2p0_nominal,native_opposite,0.0,0.5,1.0,0.741908565295904,0.0
02,63,k008_l01_u2p0_nominal,native_shuffled,0.0,0.5,1.0,0.7017680208183483,0.0
02,63,k008_l01_u2p0_nominal,stranger_correct,0.625,0.75,1.0,0.8546238924371365,0.0
02,63,k008_l01_u2p0_nominal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l04_u0p5_ideal,native_correct,0.375,1.0,1.0,0.8157244061525855,0.0
02,63,k008_l04_u0p5_ideal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l04_u0p5_ideal,native_opposite,0.25,0.5,1.0,0.8079230690425722,0.0
02,63,k008_l04_u0p5_ideal,native_shuffled,0.375,0.625,1.0,0.7319316026959537,0.0
02,63,k008_l04_u0p5_ideal,stranger_correct,0.375,0.625,0.875,0.7903878919813967,0.0
02,63,k008_l04_u0p5_ideal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l04_u0p5_nominal,native_correct,0.125,0.875,1.0,0.867154292802197,0.0
02,63,k008_l04_u0p5_nominal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l04_u0p5_nominal,native_opposite,0.25,0.5,1.0,0.7303487150596327,0.0
02,63,k008_l04_u0p5_nominal,native_shuffled,0.0,0.625,1.0,0.7161645855806713,0.0
02,63,k008_l04_u0p5_nominal,stranger_correct,0.375,0.625,0.875,0.7786739026931958,0.0
02,63,k008_l04_u0p5_nominal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l04_u1p0_ideal,native_correct,0.75,1.0,1.0,0.9216240572149463,0.0
02,63,k008_l04_u1p0_ideal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l04_u1p0_ideal,native_opposite,0.125,0.625,1.0,0.8140802918770136,0.0
02,63,k008_l04_u1p0_ideal,native_shuffled,0.25,0.75,1.0,0.7514045154402341,0.0
02,63,k008_l04_u1p0_ideal,stranger_correct,0.875,0.875,0.875,0.8665934040753018,0.0
02,63,k008_l04_u1p0_ideal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l04_u1p0_nominal,native_correct,0.5,1.0,1.0,0.9155942378079597,0.0
02,63,k008_l04_u1p0_nominal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l04_u1p0_nominal,native_opposite,0.0,0.5,1.0,0.666025742537872,0.0
02,63,k008_l04_u1p0_nominal,native_shuffled,0.0,0.625,1.0,0.7967809525583672,0.0
02,63,k008_l04_u1p0_nominal,stranger_correct,0.5,0.75,1.0,0.7635281355506809,0.0
02,63,k008_l04_u1p0_nominal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l04_u2p0_ideal,native_correct,0.625,1.0,1.0,0.9533239907466982,0.0
02,63,k008_l04_u2p0_ideal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l04_u2p0_ideal,native_opposite,0.125,0.5,1.0,0.6669844868185648,0.0
02,63,k008_l04_u2p0_ideal,native_shuffled,0.25,0.625,1.0,0.7562528568420396,0.0
02,63,k008_l04_u2p0_ideal,stranger_correct,0.625,0.875,1.0,0.8762725838134467,0.0
02,63,k008_l04_u2p0_ideal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l04_u2p0_nominal,native_correct,0.5,0.875,1.0,0.8514473722430049,0.0
02,63,k008_l04_u2p0_nominal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l04_u2p0_nominal,native_opposite,0.125,0.75,1.0,0.7239926290651967,0.0
02,63,k008_l04_u2p0_nominal,native_shuffled,0.0,0.375,1.0,0.7013597562037813,0.0
02,63,k008_l04_u2p0_nominal,stranger_correct,0.25,0.75,1.0,0.6447396323528293,0.0
02,63,k008_l04_u2p0_nominal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
02,63,k008_l08_u0p5_ideal,native_correct,0.5,1.0,1.0,0.8759081223873049,0.0
02,63,k008_l08_u0p5_ideal,native_zero,0.125,0.625,1.0,0.7394290004100468,0.0
02,63,k008_l08_u0p5_ideal,native_opposite,0.125,0.25,1.0,0.8024856220892536,0.0
02,63,k008_l08_u0p5_ideal,native_shuffled,0.0,0.5,1.0,0.6441855096929734,0.0
02,63,k008_l08_u0p5_ideal,stranger_correct,0.5,0.75,1.0,0.8375992005989208,0.0
02,63,k008_l08_u0p5_ideal,stranger_zero,0.125,0.125,0.75,0.5890988771254289,0.0
