candidate,matrix_id,setting_id,arm,n_futures,horizon,terminal8_f16,terminal8_f32,terminal8_f64,capture_any_f32,occupancy,origin_correct,carrier_origin_correct,final_target_h,final_other_h,extinction
02,2,k008_l08_u2p0_ideal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.2522986242375561,0.375,0.25,0.22470880060302947,0.3369521207725825,0.0
02,2,k008_l08_u2p0_ideal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.10416666666666667,0.35410661984313513,0.6666666666666666,0.6041666666666666,0.3813490767355856,0.19443755913342234,0.0
02,2,k008_l08_u2p0_ideal,state_b_carrier_b,48,64,0.0,0.020833333333333332,0.0,0.041666666666666664,0.3519526316347319,0.5208333333333334,0.375,0.356091288741265,0.24019426365191876,0.0
02,10,k008_l08_u2p0_ideal,state_a_carrier_a,48,64,0.14583333333333334,0.10416666666666667,0.0625,0.6875,0.8463147477376541,0.9166666666666666,0.9791666666666666,0.8310162951633814,0.12561496271339923,0.0
02,10,k008_l08_u2p0_ideal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.020833333333333332,0.1341277311939879,0.14583333333333334,0.041666666666666664,0.17924396201875928,0.8001422283504581,0.0
02,10,k008_l08_u2p0_ideal,state_b_carrier_a,48,64,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.3333333333333333,0.7359004463002791,0.7916666666666666,0.9791666666666666,0.7241126873229695,0.22008828458494403,0.0
02,10,k008_l08_u2p0_ideal,state_b_carrier_b,48,64,0.0,0.020833333333333332,0.0,0.10416666666666667,0.22602885248737148,0.125,0.020833333333333332,0.12033106689084488,0.8340698982409163,0.0
02,23,k008_l08_u2p0_ideal,state_a_carrier_a,48,64,0.020833333333333332,0.0,0.0,0.125,0.3299152512591498,0.4583333333333333,0.7708333333333334,0.20394510198900292,0.32959491214953063,0.0
02,23,k008_l08_u2p0_ideal,state_a_carrier_b,48,64,0.020833333333333332,0.0,0.0,0.0625,0.2751529766567859,0.4583333333333333,0.20833333333333334,0.28174737271366207,0.2867020896521772,0.0
02,23,k008_l08_u2p0_ideal,state_b_carrier_a,48,64,0.0,0.0,0.020833333333333332,0.020833333333333332,0.27484082954014644,0.5208333333333334,0.7708333333333334,0.3290837858419435,0.31436496756289195,0.0
02,23,k008_l08_u2p0_ideal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.041666666666666664,0.3253908894523353,0.5,0.3125,0.22971244644273106,0.30964939533165764,0.0
02,25,k008_l08_u2p0_ideal,state_a_carrier_a,48,64,0.020833333333333332,0.0,0.020833333333333332,0.14583333333333334,0.4327349916040981,0.375,0.7291666666666666,0.35778329407599346,0.5818109040028794,0.0
02,25,k008_l08_u2p0_ideal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.5246147070697207,0.5,0.3333333333333333,0.4956293100851849,0.4109852325120646,0.0
02,25,k008_l08_u2p0_ideal,state_b_carrier_a,48,64,0.020833333333333332,0.041666666666666664,0.0625,0.08333333333333333,0.355002058261172,0.3333333333333333,0.6875,0.342070381511893,0.5591446062212605,0.0
02,25,k008_l08_u2p0_ideal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.020833333333333332,0.5532225059733884,0.4375,0.22916666666666666,0.47449896265120656,0.5064894069129328,0.0
02,45,k008_l08_u2p0_ideal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.14583333333333334,0.6218564689336955,0.875,0.9166666666666666,0.46186265672517335,0.12035217064334046,0.0
02,45,k008_l08_u2p0_ideal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.11384217432904704,0.125,0.0625,0.08613476039733385,0.48501678067562387,0.0
